"CUADRO Nº 9: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVIINCIA, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, CONDICION DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"No PEA (040)",7689,24667,20840,601,84.5,2.4,
"De 12 a 14 años (041)",1079,7,7,1,100,14.3,
"De 15 a 19 años (042)",1154,270,265,87,98.1,32.2,
"De 20 a 24 años (043)",862,1127,1079,144,95.7,12.8,
"De 25 a 29 años (044)",722,1792,1690,121,94.3,6.8,
"De 30 a 34 años (045)",671,2462,2248,115,91.3,4.7,
"De 35 a 39 años (046)",650,3170,2844,82,89.7,2.6,
"De 40 a 44 años (047)",513,2978,2670,44,89.7,1.5,
"De 45 a 49 años (048)",462,2906,2472,7,85.1,0.2,
"De 50 y más años (049)",1576,9955,7565,,76,,
,,,,,,,
"URBANA (060)",1387,3806,3283,59,86.3,1.6,
"De 12 a 14 años (061)",170,1,1,,100,,
"De 15 a 19 años (062)",204,26,25,7,96.2,26.9,
"De 20 a 24 años (063)",146,136,132,13,97.1,9.6,
"De 25 a 29 años (064)",146,259,238,10,91.9,3.9,
"De 30 a 34 años (065)",149,370,353,11,95.4,3,
"De 35 a 39 años (066)",139,535,495,12,92.5,2.2,
"De 40 a 44 años (067)",96,457,425,5,93,1.1,
"De 45 a 49 años (068)",84,464,408,1,87.9,0.2,
"De 50 y más años (069)",253,1558,1206,,77.4,,
"PEA (070)",367,999,906,19,90.7,1.9,
"De 12 a 14 años (071)",4,,,,,,
"De 15 a 19 años (072)",35,4,3,1,75,25,
"De 20 a 24 años (073)",36,23,21,1,91.3,4.3,
"De 25 a 29 años (074)",51,58,56,3,96.6,5.2,
"De 30 a 34 años (075)",63,137,136,5,99.3,3.6,
"De 35 a 39 años (076)",65,214,205,6,95.8,2.8,
"De 40 a 44 años (077)",32,133,123,2,92.5,1.5,
"De 45 a 49 años (078)",24,110,100,1,90.9,0.9,
"De 50 y más años (079)",57,320,262,,81.9,,
"Ocupada (080)",358,987,894,18,90.6,1.8,
"De 12 a 14 años (081)",4,,,,,,
"De 15 a 19 años (082)",33,4,3,1,75,25,
"De 20 a 24 años (083)",33,22,20,1,90.9,4.5,
"De 25 a 29 años (084)",49,52,50,2,96.2,3.8,
"De 30 a 34 años (085)",63,137,136,5,99.3,3.6,
"De 35 a 39 años (086)",65,214,205,6,95.8,2.8,
"De 40 a 44 años (087)",30,128,118,2,92.2,1.6,
"De 45 a 49 años (088)",24,110,100,1,90.9,0.9,
"De 50 y más años (089)",57,320,262,,81.9,,
"Desocupada (090)",9,12,12,1,100,8.3,
"De 15 a 19 años (092)",2,,,,,,
"De 20 a 24 años (093)",3,1,1,,100,,
"De 25 a 29 años (094)",2,6,6,1,100,16.7,
"De 40 a 44 años (097)",2,5,5,,100,,
"No PEA (100)",1020,2807,2377,40,84.7,1.4,
"De 12 a 14 años (101)",166,1,1,,100,,
"De 15 a 19 años (102)",169,22,22,6,100,27.3,
"De 20 a 24 años (103)",110,113,111,12,98.2,10.6,
"De 25 a 29 años (104)",95,201,182,7,90.5,3.5,
"De 30 a 34 años (105)",86,233,217,6,93.1,2.6,
"De 35 a 39 años (106)",74,321,290,6,90.3,1.9,
"De 40 a 44 años (107)",64,324,302,3,93.2,0.9,
"De 45 a 49 años (108)",60,354,308,,87,,
"De 50 y más años (109)",196,1238,944,,76.3,,
,,,,,,,
"RURAL (120)",7218,23512,19892,591,84.6,2.5,
"De 12 a 14 años (121)",924,6,6,1,100,16.7,
"De 15 a 19 años (122)",1055,263,258,85,98.1,32.3,
"De 20 a 24 años (123)",835,1094,1046,139,95.6,12.7,
"De 25 a 29 años (124)",694,1685,1598,123,94.8,7.3,
"De 30 a 34 años (125)",649,2396,2179,111,90.9,4.6,
"De 35 a 39 años (126)",645,3113,2808,82,90.2,2.6,
"De 40 a 44 años (127)",484,2819,2514,43,89.2,1.5,
"De 45 a 49 años (128)",440,2766,2356,7,85.2,0.3,
"De 50 y más años (129)",1492,9370,7127,,76.1,,
"PEA (130)",549,1652,1429,31,86.5,1.9,
"De 12 a 14 años (131)",11,,,,,,
"De 15 a 19 años (132)",70,15,15,4,100,26.7,
"De 20 a 24 años (133)",83,80,78,7,97.5,8.8,
"De 25 a 29 años (134)",67,94,90,9,95.7,9.6,
"De 30 a 34 años (135)",64,167,148,3,88.6,1.8,
"De 35 a 39 años (136)",69,264,254,6,96.2,2.3,
"De 40 a 44 años (137)",35,165,146,2,88.5,1.2,
"De 45 a 49 años (138)",38,214,192,,89.7,,
"De 50 y más años (139)",112,653,506,,77.5,,
"Ocupada (140)",517,1612,1396,27,86.6,1.7,
"De 12 a 14 años (141)",9,,,,,,
"De 15 a 19 años (142)",61,15,15,4,100,26.7,
"De 20 a 24 años (143)",76,77,75,6,97.4,7.8,
"De 25 a 29 años (144)",59,79,75,8,94.9,10.1,
"De 30 a 34 años (145)",61,160,147,2,91.9,1.3,
"De 35 a 39 años (146)",67,253,244,5,96.4,2,
"De 40 a 44 años (147)",35,165,146,2,88.5,1.2,
"De 45 a 49 años (148)",37,210,188,,89.5,,
"De 50 y más años (149)",112,653,506,,77.5,,
"Desocupada (150)",32,40,33,4,82.5,10,
"De 12 a 14 años (151)",2,,,,,,
"De 15 a 19 años (152)",9,,,,,,
"De 20 a 24 años (153)",7,3,3,1,100,33.3,
"De 25 a 29 años (154)",8,15,15,1,100,6.7,
"De 30 a 34 años (155)",3,7,1,1,14.3,14.3,
"De 35 a 39 años (156)",2,11,10,1,90.9,9.1,
"De 45 a 49 años (158)",1,4,4,,100,,
"No PEA (160)",6669,21860,18463,560,84.5,2.6,
"De 12 a 14 años (161)",913,6,6,1,100,16.7,
"De 15 a 19 años (162)",985,248,243,81,98,32.7,
"De 20 a 24 años (163)",752,1014,968,132,95.5,13,
"De 25 a 29 años (164)",627,1591,1508,114,94.8,7.2,
"De 30 a 34 años (165)",585,2229,2031,108,91.1,4.8,
"De 35 a 39 años (166)",576,2849,2554,76,89.6,2.7,
"De 40 a 44 años (167)",449,2654,2368,41,89.2,1.5,
"De 45 a 49 años (168)",402,2552,2164,7,84.8,0.3,
"De 50 y más años (169)",1380,8717,6621,,76,,
