"CUADRO Nº 6: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIAL, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 20 a 24 años (023)",326,287,2,182,71,23,9,,,,39,430
"De 25 a 29 años (024)",475,428,2,191,155,64,15,1,,,47,763
"De 30 a 34 años (025)",591,563,1,159,215,111,68,6,2,1,28,1282
"De 35 a 39 años (026)",615,607,1,108,209,145,115,25,4,,8,1648
"De 40 a 44 años (027)",534,529,2,36,135,132,149,59,8,8,5,1877
"De 45 a 49 años (028)",446,442,,35,69,94,124,91,25,4,4,1831
"De 50 y más años (029)",1072,1056,6,76,111,132,328,214,138,51,16,5230
"Desocupada (030)",99,91,,36,24,13,7,7,4,,8,230
"De 15 a 19 años (032)",5,5,,5,,,,,,,,5
"De 20 a 24 años (033)",15,12,,9,2,1,,,,,3,16
"De 25 a 29 años (034)",17,13,,5,7,1,,,,,4,22
"De 30 a 34 años (035)",25,24,,10,5,7,2,,,,1,49
"De 35 a 39 años (036)",7,7,,1,3,1,1,,1,,,23
"De 40 a 44 años (037)",9,9,,3,4,1,,1,,,,20
"De 45 a 49 años (038)",8,8,,1,1,,2,3,1,,,39
"De 50 y más años (039)",13,13,,2,2,2,2,3,2,,,56
"No PEA (040)",5952,5817,25,1015,1264,951,1193,821,400,148,135,21907
"De 12 a 14 años (041)",7,6,,5,1,,,,,,1,7
"De 15 a 19 años (042)",161,151,3,127,19,1,1,,,,10,172
"De 20 a 24 años (043)",581,539,2,326,180,25,5,1,,,42,788
"De 25 a 29 años (044)",721,693,,215,304,123,48,3,,,28,1407
"De 30 a 34 años (045)",625,610,2,99,230,166,92,19,2,,15,1598
"De 35 a 39 años (046)",657,648,,49,189,177,178,44,11,,9,2099
"De 40 a 44 años (047)",538,528,2,34,111,121,150,82,22,6,10,2048
"De 45 a 49 años (048)",448,446,2,27,62,79,144,92,35,5,2,1965
"De 50 y más años (049)",2214,2196,14,133,168,259,575,580,330,137,18,11823
,,,,,,,,,,,,
"URBANA (060)",5865,5678,21,1184,1375,989,1091,607,301,110,187,19281
"De 12 a 14 años (061)",7,6,,6,,,,,,,1,6
"De 15 a 19 años (062)",124,117,2,101,12,2,,,,,7,131
"De 20 a 24 años (063)",549,498,3,316,149,25,5,,,,51,709
"De 25 a 29 años (064)",740,688,2,267,284,108,26,1,,,52,1273
"De 30 a 34 años (065)",779,753,1,183,280,183,88,15,2,1,26,1792
"De 35 a 39 años (066)",771,762,1,107,255,203,159,25,12,,9,2158
"De 40 a 44 años (067)",634,622,2,48,164,151,186,59,5,7,12,2137
"De 45 a 49 años (068)",520,514,1,32,89,104,158,93,33,4,6,2132
"De 50 y más años (069)",1741,1718,9,124,142,213,469,414,249,98,23,8943
"PEA (070)",2729,2628,11,592,675,478,507,216,110,39,101,8314
"De 12 a 14 años (071)",2,2,,2,,,,,,,,2
"De 15 a 19 años (072)",39,39,1,32,5,1,,,,,,45
"De 20 a 24 años (073)",195,171,2,113,39,13,4,,,,24,246
"De 25 a 29 años (074)",314,279,2,130,102,40,4,1,,,35,478
"De 30 a 34 años (075)",424,404,1,123,152,78,44,5,,1,20,890
"De 35 a 39 años (076)",421,416,1,84,157,101,64,5,4,,5,1037
"De 40 a 44 años (077)",369,366,2,30,104,96,102,27,2,3,3,1193
"De 45 a 49 años (078)",307,303,,25,55,64,92,48,17,2,4,1200
"De 50 y más años (079)",658,648,2,53,61,85,197,130,87,33,10,3223
"Ocupada (080)",2657,2562,11,567,657,467,502,212,107,39,95,8149
"De 12 a 14 años (081)",2,2,,2,,,,,,,,2
"De 15 a 19 años (082)",35,35,1,28,5,1,,,,,,41
"De 20 a 24 años (083)",187,165,2,109,38,12,4,,,,22,237
"De 25 a 29 años (084)",300,268,2,127,95,39,4,1,,,32,458
"De 30 a 34 años (085)",403,384,1,116,147,72,42,5,,1,19,847
"De 35 a 39 años (086)",416,411,1,83,155,100,64,5,3,,5,1020
"De 40 a 44 años (087)",363,360,2,27,103,95,102,26,2,3,3,1179
"De 45 a 49 años (088)",302,298,,24,54,64,90,47,17,2,4,1182
"De 50 y más años (089)",649,639,2,51,60,84,196,128,85,33,10,3183
"Desocupada (090)",72,66,,25,18,11,5,4,3,,6,165
"De 15 a 19 años (092)",4,4,,4,,,,,,,,4
"De 20 a 24 años (093)",8,6,,4,1,1,,,,,2,9
"De 25 a 29 años (094)",14,11,,3,7,1,,,,,3,20
"De 30 a 34 años (095)",21,20,,7,5,6,2,,,,1,43
"De 35 a 39 años (096)",5,5,,1,2,1,,,1,,,17
"De 40 a 44 años (097)",6,6,,3,1,1,,1,,,,14
"De 45 a 49 años (098)",5,5,,1,1,,2,1,,,,18
"De 50 y más años (099)",9,9,,2,1,1,1,2,2,,,40
"No PEA (100)",3136,3050,10,592,700,511,584,391,191,71,86,10967
"De 12 a 14 años (101)",5,4,,4,,,,,,,1,4
"De 15 a 19 años (102)",85,78,1,69,7,1,,,,,7,86
"De 20 a 24 años (103)",354,327,1,203,110,12,1,,,,27,463
"De 25 a 29 años (104)",426,409,,137,182,68,22,,,,17,795
"De 30 a 34 años (105)",355,349,,60,128,105,44,10,2,,6,902
"De 35 a 39 años (106)",350,346,,23,98,102,95,20,8,,4,1121
"De 40 a 44 años (107)",265,256,,18,60,55,84,32,3,4,9,944
"De 45 a 49 años (108)",213,211,1,7,34,40,66,45,16,2,2,932
"De 50 y más años (109)",1083,1070,7,71,81,128,272,284,162,65,13,5720
,,,,,,,,,,,,
"RURAL (120)",4310,4207,20,709,885,677,917,617,280,102,103,15989
"De 12 a 14 años (121)",3,3,,2,1,,,,,,,4
"De 15 a 19 años (122)",104,101,3,83,14,,1,,,,3,115
"De 20 a 24 años (123)",373,340,1,201,104,24,9,1,,,33,525
"De 25 a 29 años (124)",473,446,,144,182,80,37,3,,,27,919
"De 30 a 34 años (125)",462,444,2,85,170,101,74,10,2,,18,1137
"De 35 a 39 años (126)",508,500,,51,146,120,135,44,4,,8,1612
"De 40 a 44 años (127)",447,444,2,25,86,103,113,83,25,7,3,1808
"De 45 a 49 años (128)",382,382,1,31,43,69,112,93,28,5,,1703
"De 50 y más años (129)",1558,1547,11,87,139,180,436,383,221,90,11,8166
"PEA (130)",1494,1440,5,286,321,237,308,187,71,25,54,5049
"De 12 a 14 años (131)",1,1,,1,,,,,,,,1
"De 15 a 19 años (132)",28,28,1,25,2,,,,,,,29
"De 20 a 24 años (133)",146,128,,78,34,11,5,,,,18,200
"De 25 a 29 años (134)",178,162,,66,60,25,11,,,,16,307
"De 30 a 34 años (135)",192,183,,46,68,40,26,1,2,,9,441
"De 35 a 39 años (136)",201,198,,25,55,45,52,20,1,,3,634
"De 40 a 44 años (137)",174,172,,9,35,37,47,33,6,5,2,704
"De 45 a 49 años (138)",147,147,,11,15,30,34,46,9,2,,670
"De 50 y más años (139)",427,421,4,25,52,49,133,87,53,18,6,2063
"Ocupada (140)",1467,1415,5,275,315,235,306,184,70,25,52,4984
"De 12 a 14 años (141)",1,1,,1,,,,,,,,1
"De 15 a 19 años (142)",27,27,1,24,2,,,,,,,28
"De 20 a 24 años (143)",139,122,,73,33,11,5,,,,17,193
"De 25 a 29 años (144)",175,160,,64,60,25,11,,,,15,305
"De 30 a 34 años (145)",188,179,,43,68,39,26,1,2,,9,435
"De 35 a 39 años (146)",199,196,,25,54,45,51,20,1,,3,628
"De 40 a 44 años (147)",171,169,,9,32,37,47,33,6,5,2,698
"De 45 a 49 años (148)",144,144,,11,15,30,34,44,8,2,,649
"De 50 y más años (149)",423,417,4,25,51,48,132,86,53,18,6,2047
"Desocupada (150)",27,25,,11,6,2,2,3,1,,2,65
"De 15 a 19 años (152)",1,1,,1,,,,,,,,1
"De 20 a 24 años (153)",7,6,,5,1,,,,,,1,7
"De 25 a 29 años (154)",3,2,,2,,,,,,,1,2
"De 30 a 34 años (155)",4,4,,3,,1,,,,,,6
"De 35 a 39 años (156)",2,2,,,1,,1,,,,,6
"De 40 a 44 años (157)",3,3,,,3,,,,,,,6
"De 45 a 49 años (158)",3,3,,,,,,2,1,,,21
"De 50 y más años (159)",4,4,,,1,1,1,1,,,,16
"No PEA (160)",2816,2767,15,423,564,440,609,430,209,77,49,10940
"De 12 a 14 años (161)",2,2,,1,1,,,,,,,3
"De 15 a 19 años (162)",76,73,2,58,12,,1,,,,3,86
"De 20 a 24 años (163)",227,212,1,123,70,13,4,1,,,15,325
"De 25 a 29 años (164)",295,284,,78,122,55,26,3,,,11,612
"De 30 a 34 años (165)",270,261,2,39,102,61,48,9,,,9,696
"De 35 a 39 años (166)",307,302,,26,91,75,83,24,3,,5,978
"De 40 a 44 años (167)",273,272,2,16,51,66,66,50,19,2,1,1104
"De 45 a 49 años (168)",235,235,1,20,28,39,78,47,19,3,,1033
"De 50 y más años (169)",1131,1126,7,62,87,131,303,296,168,72,5,6103
