"CUADRO Nº 11: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR TAMAÑO DE ESTABLECIMIENTO DONDE TRABAJA, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRANDES GRUPOS DE EDAD",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRANDES GRUPOS DE EDAD",TOTAL,"TAMAÑO DE ESTABLECIMIENTO",,,
"Educación inicial (062)",3,2,1,,
"Primaria (063)",451,398,41,5,7
"Secundaria (064)",641,524,63,16,38
"Superior no univ. incompleta (065)",104,53,22,14,15
"Superior no univ. completa (066)",215,90,37,47,41
"Superior univ. incompleta (067)",85,45,10,7,23
"Superior univ. completa (068)",176,50,31,45,50
"De 06 a 14 años (070)",34,33,1,,
"Primaria (073)",19,18,1,,
"Secundaria (074)",15,15,,,
"De 15 a 29 años (080)",498,352,65,26,55
"Sin nivel (081)",2,1,1,,
"Educación inicial (082)",1,1,,,
"Primaria (083)",54,50,3,1,
"Secundaria (084)",264,215,34,6,9
"Superior no univ. incompleta (085)",39,20,12,5,2
"Superior no univ. completa (086)",51,23,10,7,11
"Superior univ. incompleta (087)",42,24,2,2,14
"Superior univ. completa (088)",45,18,3,5,19
"De 30 a 44 años (090)",731,496,91,65,79
"Sin nivel (091)",19,19,,,
"Educación inicial (092)",2,1,1,,
"Primaria (093)",164,144,16,2,2
"Secundaria (094)",254,211,22,7,14
"Superior no univ. incompleta (095)",48,27,7,6,8
"Superior no univ. completa (096)",122,53,18,27,24
"Superior univ. incompleta (097)",33,17,7,,9
"Superior univ. completa (098)",89,24,20,23,22
"De 45 a 64 años (100)",426,298,48,41,39
"Sin nivel (101)",52,49,2,,1
"Primaria (103)",166,142,19,1,4
"Secundaria (104)",102,78,7,3,14
"Superior no univ. incompleta (105)",15,6,2,2,5
"Superior no univ. completa (106)",41,13,9,13,6
"Superior univ. incompleta (107)",9,3,1,5,
"Superior univ. completa (108)",41,7,8,17,9
"De 65 y más años (110)",108,100,4,2,2
"Sin nivel (111)",49,48,1,,
"Primaria (113)",48,44,2,1,1
"Secundaria (114)",6,5,,,1
"Superior no univ. incompleta (115)",2,,1,1,
"Superior no univ. completa (116)",1,1,,,
"Superior univ. incompleta (117)",1,1,,,
"Superior univ. completa (118)",1,1,,,
,,,,,
"RURAL (120)",7331,6708,353,154,116
"Sin nivel (121)",1154,1128,19,5,2
"Educación inicial (122)",6,6,,,
"Primaria (123)",3690,3512,113,38,27
"Secundaria (124)",2089,1839,139,63,48
"Superior no univ. incompleta (125)",114,80,22,3,9
"Superior no univ. completa (126)",156,88,34,23,11
"Superior univ. incompleta (127)",38,24,10,2,2
"Superior univ. completa (128)",84,31,16,20,17
"De 06 a 14 años (130)",40,39,1,,
"Sin nivel (131)",1,1,,,
"Educación inicial (132)",2,2,,,
"Primaria (133)",24,23,1,,
"Secundaria (134)",13,13,,,
"De 15 a 29 años (140)",1755,1566,116,38,35
"Sin nivel (141)",38,32,4,1,1
"Educación inicial (142)",3,3,,,
"Primaria (143)",588,558,21,7,2
"Secundaria (144)",1009,898,65,24,22
"Superior no univ. incompleta (145)",48,33,11,2,2
"Superior no univ. completa (146)",33,21,7,2,3
"Superior univ. incompleta (147)",11,9,1,1,
"Superior univ. completa (148)",25,12,7,1,5
"De 30 a 44 años (150)",2499,2237,142,71,49
"Sin nivel (151)",170,167,3,,
"Educación inicial (152)",1,1,,,
"Primaria (153)",1354,1281,45,19,9
"Secundaria (154)",783,682,55,30,16
"Superior no univ. incompleta (155)",50,37,6,1,6
"Superior no univ. completa (156)",89,50,21,12,6
"Superior univ. incompleta (157)",16,8,6,,2
"Superior univ. completa (158)",36,11,6,9,10
"De 45 a 64 años (160)",2260,2102,84,44,30
"Sin nivel (161)",566,554,8,4,
"Primaria (163)",1351,1283,41,12,15
"Secundaria (164)",265,229,18,8,10
"Superior no univ. incompleta (165)",16,10,5,,1
"Superior no univ. completa (166)",32,15,6,9,2
"Superior univ. incompleta (167)",8,4,3,1,
"Superior univ. completa (168)",22,7,3,10,2
"De 65 y más años (170)",777,764,10,1,2
"Sin nivel (171)",379,374,4,,1
"Primaria (173)",373,367,5,,1
"Secundaria (174)",19,17,1,1,
"Superior no univ. completa (176)",2,2,,,
"Superior univ. incompleta (177)",3,3,,,
"Superior univ. completa (178)",1,1,,,
