"CUADRO Nº 4: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Obreros construc., conf., papel, fab., instr. (034)",43,,10,21,9,3
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (035)",4653,223,1373,1469,1242,346
"Ocupación no especificada (037)",382,3,97,128,96,58
"Desocupado (038)",128,5,80,26,12,5
,,,,,,
"URBANA (039)",6025,189,1862,2285,1375,314
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",20,,2,15,3,
"Profes., científicos e intelectuales (041)",896,,155,560,178,3
"Técnicos de nivel medio y trab.asimilados (042)",159,1,60,69,26,3
"Jefes y empleados de oficina (043)",131,,50,53,27,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",834,26,288,299,173,48
"Agricult.trabaj. calif. agrop. y pesqueros (045)",1246,7,261,419,423,136
"Obreros y oper.minas, cant.,ind.manuf. y otros (046)",419,12,159,130,96,22
"Obreros construc., conf., papel, fab., instr. (047)",364,2,115,152,82,13
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (048)",1456,133,547,416,295,65
"Otra (049)",21,,9,8,4,
"Ocupación no especificada (050)",223,3,81,80,46,13
"Desocupado (051)",256,5,135,84,22,10
"Hombres (052)",3666,121,1071,1405,878,191
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",15,,1,11,3,
"Profes., científicos e intelectuales (054)",563,,78,348,134,3
"Técnicos de nivel medio y trab.asimilados (055)",103,1,37,44,19,2
"Jefes y empleados de oficina (056)",89,,24,41,23,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",236,13,69,81,57,16
"Agricult.trabaj. calif. agrop. y pesqueros (058)",946,3,171,320,346,106
"Obreros y oper.minas, cant.,ind.manuf. y otros (059)",317,11,137,93,61,15
"Obreros construc., conf., papel, fab., instr. (060)",348,2,109,143,82,12
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (061)",728,85,303,205,109,26
"Otra (062)",21,,9,8,4,
"Ocupación no especificada (063)",122,1,47,42,28,4
"Desocupado (064)",178,5,86,69,12,6
"Mujeres (065)",2359,68,791,880,497,123
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",5,,1,4,,
"Profes., científicos e intelectuales (067)",333,,77,212,44,
"Técnicos de nivel medio y trab.asimilados (068)",56,,23,25,7,1
"Jefes y empleados de oficina (069)",42,,26,12,4,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",598,13,219,218,116,32
"Agricult.trabaj. calif. agrop. y pesqueros (071)",300,4,90,99,77,30
"Obreros y oper.minas, cant.,ind.manuf. y otros (072)",102,1,22,37,35,7
"Obreros construc., conf., papel, fab., instr. (073)",16,,6,9,,1
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (074)",728,48,244,211,186,39
"Ocupación no especificada (076)",101,2,34,38,18,9
"Desocupado (077)",78,,49,15,10,4
,,,,,,
"RURAL (078)",17536,392,4332,5665,5210,1937
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",15,,2,11,2,
"Profes., científicos e intelectuales (080)",251,,81,125,45,
"Técnicos de nivel medio y trab.asimilados (081)",38,,19,12,7,
"Jefes y empleados de oficina (082)",37,,15,11,11,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",226,4,81,80,46,15
"Agricult.trabaj. calif. agrop. y pesqueros (084)",9019,16,1522,3009,3134,1338
"Obreros y oper.minas, cant.,ind.manuf. y otros (085)",561,7,166,173,179,36
"Obreros construc., conf., papel, fab., instr. (086)",412,1,120,165,104,22
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (087)",6378,355,2121,1904,1546,452
"Otra (088)",1,,,1,,
"Ocupación no especificada (089)",412,1,105,128,112,66
"Desocupado (090)",186,8,100,46,24,8
"Hombres (091)",11014,199,2559,3619,3364,1273
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",13,,,11,2,
"Profes., científicos e intelectuales (093)",162,,44,81,37,
"Técnicos de nivel medio y trab.asimilados (094)",23,,10,8,5,
"Jefes y empleados de oficina (095)",30,,10,10,10,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",102,2,31,40,24,5
"Agricult.trabaj. calif. agrop. y pesqueros (097)",7273,10,1160,2501,2542,1060
"Obreros y oper.minas, cant.,ind.manuf. y otros (098)",305,3,85,95,103,19
"Obreros construc., conf., papel, fab., instr. (099)",385,1,116,153,95,20
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (100)",2453,180,992,646,490,145
"Otra (101)",1,,,1,,
"Ocupación no especificada (102)",131,,42,38,34,17
"Desocupado (103)",136,3,69,35,22,7
"Mujeres (104)",6522,193,1773,2046,1846,664
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",2,,2,,,
"Profes., científicos e intelectuales (106)",89,,37,44,8,
"Técnicos de nivel medio y trab.asimilados (107)",15,,9,4,2,
"Jefes y empleados de oficina (108)",7,,5,1,1,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",124,2,50,40,22,10
"Agricult.trabaj. calif. agrop. y pesqueros (110)",1746,6,362,508,592,278
"Obreros y oper.minas, cant.,ind.manuf. y otros (111)",256,4,81,78,76,17
"Obreros construc., conf., papel, fab., instr. (112)",27,,4,12,9,2
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (113)",3925,175,1129,1258,1056,307
"Ocupación no especificada (115)",281,1,63,90,78,49
"Desocupado (116)",50,5,31,11,2,1
