"CUADRO Nº 12: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 50 y más años (049)",2148,38,176,442,654,308,21,509
,,,,,,,,
"URBANA (060)",11220,29,181,500,1108,2529,4067,2806
"De 12 a 14 años (061)",19,,,,,,,19
"De 15 a 19 años (062)",224,,,,,,134,90
"De 20 a 24 años (063)",1215,,,,,1,698,516
"De 25 a 29 años (064)",1510,,,,,87,935,488
"De 30 a 34 años (065)",1607,,,,,285,935,387
"De 35 a 39 años (066)",1571,,,,14,533,727,297
"De 40 a 44 años (067)",1414,,,,73,657,448,236
"De 45 a 49 años (068)",1089,,,6,205,534,161,183
"De 50 y más años (069)",2571,29,181,494,816,432,29,590
"PEA (070)",3682,2,31,121,369,947,1163,1049
"De 12 a 14 años (071)",1,,,,,,,1
"De 15 a 19 años (072)",47,,,,,,23,24
"De 20 a 24 años (073)",333,,,,,1,144,188
"De 25 a 29 años (074)",493,,,,,31,267,195
"De 30 a 34 años (075)",540,,,,,122,239,179
"De 35 a 39 años (076)",582,,,,6,192,268,116
"De 40 a 44 años (077)",529,,,,30,227,154,118
"De 45 a 49 años (078)",405,,,1,64,207,58,75
"De 50 y más años (079)",752,2,31,120,269,167,10,153
"Ocupada (080)",3545,2,31,120,363,927,1119,983
"De 12 a 14 años (081)",1,,,,,,,1
"De 15 a 19 años (082)",43,,,,,,21,22
"De 20 a 24 años (083)",299,,,,,1,131,167
"De 25 a 29 años (084)",456,,,,,31,251,174
"De 30 a 34 años (085)",522,,,,,119,235,168
"De 35 a 39 años (086)",564,,,,6,187,262,109
"De 40 a 44 años (087)",518,,,,30,221,151,116
"De 45 a 49 años (088)",400,,,1,63,203,58,75
"De 50 y más años (089)",742,2,31,119,264,165,10,151
"Desocupada (090)",137,,,1,6,20,44,66
"De 15 a 19 años (092)",4,,,,,,2,2
"De 20 a 24 años (093)",34,,,,,,13,21
"De 25 a 29 años (094)",37,,,,,,16,21
"De 30 a 34 años (095)",18,,,,,3,4,11
"De 35 a 39 años (096)",18,,,,,5,6,7
"De 40 a 44 años (097)",11,,,,,6,3,2
"De 45 a 49 años (098)",5,,,,1,4,,
"De 50 y más años (099)",10,,,1,5,2,,2
"No PEA (100)",7538,27,150,379,739,1582,2904,1757
"De 12 a 14 años (101)",18,,,,,,,18
"De 15 a 19 años (102)",177,,,,,,111,66
"De 20 a 24 años (103)",882,,,,,,554,328
"De 25 a 29 años (104)",1017,,,,,56,668,293
"De 30 a 34 años (105)",1067,,,,,163,696,208
"De 35 a 39 años (106)",989,,,,8,341,459,181
"De 40 a 44 años (107)",885,,,,43,430,294,118
"De 45 a 49 años (108)",684,,,5,141,327,103,108
"De 50 y más años (109)",1819,27,150,374,547,265,19,437
,,,,,,,,
"RURAL (120)",1359,14,35,92,188,230,492,308
"De 12 a 14 años (121)",2,,,,,,,2
"De 15 a 19 años (122)",31,,,,,,25,6
"De 20 a 24 años (123)",146,,,,,,92,54
"De 25 a 29 años (124)",173,,,,,4,117,52
"De 30 a 34 años (125)",162,,,,,20,103,39
"De 35 a 39 años (126)",138,,,,1,35,83,19
"De 40 a 44 años (127)",131,,,,7,55,46,23
"De 45 a 49 años (128)",118,,,1,23,50,22,22
"De 50 y más años (129)",458,14,35,91,157,66,4,91
"PEA (130)",393,3,9,23,64,68,118,108
"De 15 a 19 años (132)",2,,,,,,2,
"De 20 a 24 años (133)",34,,,,,,18,16
"De 25 a 29 años (134)",53,,,,,1,28,24
"De 30 a 34 años (135)",38,,,,,2,19,17
"De 35 a 39 años (136)",41,,,,,8,21,12
"De 40 a 44 años (137)",47,,,,3,14,18,12
"De 45 a 49 años (138)",49,,,,11,20,10,8
"De 50 y más años (139)",129,3,9,23,50,23,2,19
"Ocupada (140)",384,3,9,23,62,68,117,102
"De 15 a 19 años (142)",2,,,,,,2,
"De 20 a 24 años (143)",34,,,,,,18,16
"De 25 a 29 años (144)",48,,,,,1,28,19
"De 30 a 34 años (145)",37,,,,,2,18,17
"De 35 a 39 años (146)",40,,,,,8,21,11
"De 40 a 44 años (147)",46,,,,2,14,18,12
"De 45 a 49 años (148)",49,,,,11,20,10,8
"De 50 y más años (149)",128,3,9,23,49,23,2,19
"Desocupada (150)",9,,,,2,,1,6
"De 25 a 29 años (154)",5,,,,,,,5
"De 30 a 34 años (155)",1,,,,,,1,
"De 35 a 39 años (156)",1,,,,,,,1
"De 40 a 44 años (157)",1,,,,1,,,
"De 50 y más años (159)",1,,,,1,,,
"No PEA (160)",966,11,26,69,124,162,374,200
"De 12 a 14 años (161)",2,,,,,,,2
"De 15 a 19 años (162)",29,,,,,,23,6
"De 20 a 24 años (163)",112,,,,,,74,38
"De 25 a 29 años (164)",120,,,,,3,89,28
"De 30 a 34 años (165)",124,,,,,18,84,22
"De 35 a 39 años (166)",97,,,,1,27,62,7
"De 40 a 44 años (167)",84,,,,4,41,28,11
"De 45 a 49 años (168)",69,,,1,12,30,12,14
"De 50 y más años (169)",329,11,26,68,107,43,2,72
