"CUADRO Nº 7: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Hogares privados con servicio doméstico (041)",30,1,21,5,3,
"Actividad economica no especificada (043)",356,9,152,110,66,19
"Mujeres (045)",7330,295,2531,2546,1597,361
"Agric., ganadería, caza y silvicultura (046)",4145,211,1366,1329,993,246
"Explotación de minas y canteras (048)",1,,1,,,
"Industrias manufactureras (049)",42,1,13,19,7,2
"Construcción (051)",22,,5,9,7,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (052)",1292,46,408,492,292,54
"Venta, mant.y rep. veh.autom.y motoc. (053)",22,2,7,9,4,
"Comercio al por mayor (054)",31,1,10,11,8,1
"Comercio al por menor (055)",1239,43,391,472,280,53
"Hoteles y restaurantes (056)",449,18,188,149,80,14
"Trans., almac. y comunicaciones (057)",17,,15,2,,
"Intermediación financiera (058)",3,,3,,,
"Activid.inmobil., empres. y alquileres (059)",18,1,12,5,,
"Admin.pub. y defensa; p. segur.soc.afil (060)",73,,36,32,5,
"Enseñanza (061)",463,,159,248,56,
"Servicios sociales y de salud (062)",95,,38,45,12,
"Otras activ. serv.comun.soc y personales (063)",81,4,42,20,15,
"Hogares privados con servicio doméstico (064)",125,10,84,16,9,6
"Actividad economica no especificada (066)",504,4,161,180,121,38
,,,,,,
"URBANA (067)",12204,448,4267,4413,2542,534
"Agric., ganadería, caza y silvicultura (068)",6852,304,2397,2296,1473,382
"Pesca (069)",8,,5,2,,1
"Explotación de minas y canteras (070)",12,,5,6,1,
"Industrias manufactureras (071)",190,5,72,66,40,7
"Suministro de electricidad, gas y agua (072)",8,,3,4,1,
"Construcción (073)",335,5,132,131,60,7
"Comerc., rep. veh. autom.,motoc. efect. pers. (074)",1885,78,556,726,445,80
"Venta, mant.y rep. veh.autom.y motoc. (075)",128,4,50,52,21,1
"Comercio al por mayor (076)",67,1,14,28,19,5
"Comercio al por menor (077)",1690,73,492,646,405,74
"Hoteles y restaurantes (078)",527,23,207,171,109,17
"Trans., almac. y comunicaciones (079)",359,4,166,127,59,3
"Intermediación financiera (080)",20,,13,7,,
"Activid.inmobil., empres. y alquileres (081)",98,2,40,41,15,
"Admin.pub. y defensa; p. segur.soc.afil (082)",330,,107,160,55,8
"Enseñanza (083)",700,,186,380,131,3
"Servicios sociales y de salud (084)",125,,38,69,18,
"Otras activ. serv.comun.soc y personales (085)",134,6,65,37,26,
"Hogares privados con servicio doméstico (086)",100,9,70,10,8,3
"Actividad economica no especificada (088)",521,12,205,180,101,23
"Hombres (089)",7964,274,2775,2876,1672,367
"Agric., ganadería, caza y silvicultura (090)",5049,202,1775,1717,1069,286
"Pesca (091)",8,,5,2,,1
"Explotación de minas y canteras (092)",11,,4,6,1,
"Industrias manufactureras (093)",164,4,64,52,37,7
"Suministro de electricidad, gas y agua (094)",8,,3,4,1,
"Construcción (095)",329,5,130,128,59,7
"Comerc., rep. veh. autom.,motoc. efect. pers. (096)",806,39,241,298,191,37
"Venta, mant.y rep. veh.autom.y motoc. (097)",106,2,43,43,17,1
"Comercio al por mayor (098)",44,1,9,18,12,4
"Comercio al por menor (099)",656,36,189,237,162,32
"Hoteles y restaurantes (100)",137,7,59,32,34,5
"Trans., almac. y comunicaciones (101)",343,4,152,125,59,3
"Intermediación financiera (102)",17,,10,7,,
"Activid.inmobil., empres. y alquileres (103)",81,1,28,37,15,
"Admin.pub. y defensa; p. segur.soc.afil (104)",268,,79,131,50,8
"Enseñanza (105)",360,,72,196,89,3
"Servicios sociales y de salud (106)",58,,12,39,7,
"Otras activ. serv.comun.soc y personales (107)",54,2,24,17,11,
"Hogares privados con servicio doméstico (108)",17,1,11,3,2,
"Actividad economica no especificada (110)",254,9,106,82,47,10
"Mujeres (112)",4240,174,1492,1537,870,167
"Agric., ganadería, caza y silvicultura (113)",1803,102,622,579,404,96
"Explotación de minas y canteras (115)",1,,1,,,
"Industrias manufactureras (116)",26,1,8,14,3,
"Construcción (118)",6,,2,3,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (119)",1079,39,315,428,254,43
"Venta, mant.y rep. veh.autom.y motoc. (120)",22,2,7,9,4,
"Comercio al por mayor (121)",23,,5,10,7,1
"Comercio al por menor (122)",1034,37,303,409,243,42
"Hoteles y restaurantes (123)",390,16,148,139,75,12
"Trans., almac. y comunicaciones (124)",16,,14,2,,
"Intermediación financiera (125)",3,,3,,,
"Activid.inmobil., empres. y alquileres (126)",17,1,12,4,,
"Admin.pub. y defensa; p. segur.soc.afil (127)",62,,28,29,5,
"Enseñanza (128)",340,,114,184,42,
"Servicios sociales y de salud (129)",67,,26,30,11,
"Otras activ. serv.comun.soc y personales (130)",80,4,41,20,15,
"Hogares privados con servicio doméstico (131)",83,8,59,7,6,3
"Actividad economica no especificada (133)",267,3,99,98,54,13
,,,,,,
"RURAL (134)",14354,423,5073,4710,3135,1013
"Agric., ganadería, caza y silvicultura (135)",12496,405,4351,3996,2802,942
"Pesca (136)",3,,2,1,,
"Explotación de minas y canteras (137)",18,,7,7,3,1
"Industrias manufactureras (138)",56,,20,23,8,5
"Suministro de electricidad, gas y agua (139)",7,,4,2,1,
"Construcción (140)",285,3,104,116,57,5
"Comerc., rep. veh. autom.,motoc. efect. pers. (141)",358,10,157,117,58,16
"Venta, mant.y rep. veh.autom.y motoc. (142)",2,,2,,,
"Comercio al por mayor (143)",23,1,9,10,2,1
"Comercio al por menor (144)",333,9,146,107,56,15
"Hoteles y restaurantes (145)",80,2,51,16,9,2
"Trans., almac. y comunicaciones (146)",104,,62,31,11,
"Activid.inmobil., empres. y alquileres (148)",17,,7,6,3,1
"Admin.pub. y defensa; p. segur.soc.afil (149)",161,,52,80,28,1
"Enseñanza (150)",310,,87,162,60,1
"Servicios sociales y de salud (151)",54,,21,28,5,
"Otras activ. serv.comun.soc y personales (152)",11,,5,4,,2
"Hogares privados con servicio doméstico (153)",55,2,35,11,4,3
"Actividad economica no especificada (155)",339,1,108,110,86,34
"Hombres (156)",11264,302,4034,3701,2408,819
"Agric., ganadería, caza y silvicultura (157)",10154,296,3607,3246,2213,792
"Pesca (158)",3,,2,1,,
"Explotación de minas y canteras (159)",18,,7,7,3,1
"Industrias manufactureras (160)",40,,15,18,4,3
"Suministro de electricidad, gas y agua (161)",7,,4,2,1,
"Construcción (162)",269,3,101,110,51,4
"Comerc., rep. veh. autom.,motoc. efect. pers. (163)",145,3,64,53,20,5
"Venta, mant.y rep. veh.autom.y motoc. (164)",2,,2,,,
"Comercio al por mayor (165)",15,,4,9,1,1
"Comercio al por menor (166)",128,3,58,44,19,4
"Hoteles y restaurantes (167)",21,,11,6,4,
"Trans., almac. y comunicaciones (168)",103,,61,31,11,
"Activid.inmobil., empres. y alquileres (170)",16,,7,5,3,1
"Admin.pub. y defensa; p. segur.soc.afil (171)",150,,44,77,28,1
"Enseñanza (172)",187,,42,98,46,1
"Servicios sociales y de salud (173)",26,,9,13,4,
"Otras activ. serv.comun.soc y personales (174)",10,,4,4,,2
"Hogares privados con servicio doméstico (175)",13,,10,2,1,
"Actividad economica no especificada (177)",102,,46,28,19,9
"Mujeres (179)",3090,121,1039,1009,727,194
"Agric., ganadería, caza y silvicultura (180)",2342,109,744,750,589,150
"Industrias manufactureras (183)",16,,5,5,4,2
"Construcción (185)",16,,3,6,6,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (186)",213,7,93,64,38,11
"Comercio al por mayor (188)",8,1,5,1,1,
"Comercio al por menor (189)",205,6,88,63,37,11
"Hoteles y restaurantes (190)",59,2,40,10,5,2
"Trans., almac. y comunicaciones (191)",1,,1,,,
"Activid.inmobil., empres. y alquileres (193)",1,,,1,,
"Admin.pub. y defensa; p. segur.soc.afil (194)",11,,8,3,,
"Enseñanza (195)",123,,45,64,14,
"Servicios sociales y de salud (196)",28,,12,15,1,
"Otras activ. serv.comun.soc y personales (197)",1,,1,,,
"Hogares privados con servicio doméstico (198)",42,2,25,9,3,3
"Actividad economica no especificada (200)",237,1,62,82,67,25
