"CUADRO Nº 32: POBLACIÓN OCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA Y DISTRITO, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,
,,"MIEMBROS PODER EJEC. Y LEGIS., DIRECT. ADM., PUB.Y EMP.","PROFES., CIENTÍFI-COS E INTELEC-TUALES","TÉCNICOS DE NIVEL MEDIO Y TRABAJ. ASIMIL","JEFES Y EMPLEA-DOS DE OFICINA","TRAB. DE. SERV. PERS. Y VEND. DEL COMERCIO Y MCDO.","AGRICULT. TRABAJ. CALIFICA-DO., AGROP. Y PESQUE-ROS.","OBREROS Y OPER. MINAS, CANTERAS, IND. MANUF. Y OTROS","OBR. CONST. CONF. PAPEL Y CARTÓN, FAB. INSTR. MUSI-CALES. Y AFINES","TRABAJ. NO CALIF. SERV. PEON, VEND. AMBU-LANTE Y AFINES",OTRA,"OCUPA-CIÓN NO ESPECI-FICADA"
"Mujeres (044)",8499,12,997,324,321,1766,1010,137,43,3491,1,397
"Agric., ganadería, caza y silvicultura (045)",3212,,6,8,2,1,1009,,,2186,,
"Pesca (046)",3,,,1,,,1,,,1,,
"Explotación de minas y canteras (047)",10,,3,2,2,,,,,3,,
"Industrias manufactureras (048)",171,,1,11,5,,,129,18,7,,
"Suministro de electricidad, gas y agua (049)",4,,1,1,2,,,,,,,
"Construcción (050)",42,,2,,2,,,,8,30,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",1552,,5,60,8,1277,,7,,195,,
"Venta, mant.y rep. veh.autom.y motoc. (052)",38,,1,2,2,27,,5,,1,,
"Comercio al por mayor (053)",55,,,6,2,47,,,,,,
"Comercio al por menor (054)",1459,,4,52,4,1203,,2,,194,,
"Hoteles y restaurantes (055)",709,,4,20,5,428,,,,252,,
"Trans., almac. y comunicaciones (056)",89,,2,12,28,7,,,17,23,,
"Intermediación financiera (057)",13,,1,5,7,,,,,,,
"Activid.inmobil., empres. y alquileres (058)",149,,30,39,64,,,,,16,,
"Admin.pub. y defensa; p. segur.soc.afil (059)",214,3,18,16,114,,,,,62,1,
"Enseñanza (060)",845,8,805,,24,,,,,8,,
"Servicios sociales y de salud (061)",278,,106,120,27,8,,1,,16,,
"Otras activ. serv.comun.soc y personales (062)",182,1,12,23,12,43,,,,91,,
"Hogares privados con servicio doméstico (063)",604,,,1,,2,,,,601,,
"Actividad economica no especificada (065)",422,,1,5,19,,,,,,,397
,,,,,,,,,,,,
"URBANA (066)",13063,44,1400,715,533,2237,2270,1153,1343,2974,93,301
"Agric., ganadería, caza y silvicultura (067)",3549,,24,41,4,,2264,,4,1212,,
"Pesca (068)",14,,1,2,1,,6,,,4,,
"Explotación de minas y canteras (069)",469,,21,45,22,,,222,37,122,,
"Industrias manufactureras (070)",703,,10,32,14,1,,602,30,14,,
"Suministro de electricidad, gas y agua (071)",26,,1,11,4,,,6,,4,,
"Construcción (072)",678,,23,21,11,,,30,424,169,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",2360,2,8,88,13,1684,,273,16,276,,
"Venta, mant.y rep. veh.autom.y motoc. (074)",311,2,2,8,3,56,,225,13,2,,
"Comercio al por mayor (075)",108,,,10,5,90,,,,3,,
"Comercio al por menor (076)",1941,,6,70,5,1538,,48,3,271,,
"Hoteles y restaurantes (077)",755,,7,34,8,456,,1,,249,,
"Trans., almac. y comunicaciones (078)",1028,2,7,40,34,8,,3,800,134,,
"Intermediación financiera (079)",25,,7,8,10,,,,,,,
"Activid.inmobil., empres. y alquileres (080)",439,1,106,135,110,21,,12,11,43,,
"Admin.pub. y defensa; p. segur.soc.afil (081)",567,21,58,42,183,12,,3,17,138,93,
"Enseñanza (082)",1002,11,938,2,34,,,,,17,,
"Servicios sociales y de salud (083)",367,,150,147,40,8,,1,4,17,,
"Otras activ. serv.comun.soc y personales (084)",276,7,38,57,17,46,,,,111,,
"Hogares privados con servicio doméstico (085)",466,,,1,,1,,,,464,,
"Organiz. y organos extraterritoriales (086)",1,,,,1,,,,,,,
"Actividad economica no especificada (087)",338,,1,9,27,,,,,,,301
"Hombres (088)",8667,38,685,453,249,859,2042,1055,1309,1752,92,133
"Agric., ganadería, caza y silvicultura (089)",3045,,20,33,3,,2037,,4,948,,
"Pesca (090)",11,,1,1,1,,5,,,3,,
"Explotación de minas y canteras (091)",459,,18,43,20,,,222,37,119,,
"Industrias manufactureras (092)",579,,9,23,10,1,,511,18,7,,
"Suministro de electricidad, gas y agua (093)",22,,,10,2,,,6,,4,,
"Construcción (094)",646,,22,21,9,,,30,417,147,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",1153,2,3,46,5,694,,267,16,120,,
"Venta, mant.y rep. veh.autom.y motoc. (096)",279,2,1,6,1,33,,221,13,2,,
"Comercio al por mayor (097)",58,,,4,3,48,,,,3,,
"Comercio al por menor (098)",816,,2,36,1,613,,46,3,115,,
"Hoteles y restaurantes (099)",184,,3,14,3,115,,1,,48,,
"Trans., almac. y comunicaciones (100)",954,2,5,28,12,3,,3,785,116,,
"Intermediación financiera (101)",12,,6,3,3,,,,,,,
"Activid.inmobil., empres. y alquileres (102)",302,1,77,100,52,21,,12,11,28,,
"Admin.pub. y defensa; p. segur.soc.afil (103)",386,19,41,26,85,12,,3,17,91,92,
"Enseñanza (104)",418,8,386,2,12,,,,,10,,
"Servicios sociales y de salud (105)",151,,65,59,16,2,,,4,5,,
"Otras activ. serv.comun.soc y personales (106)",136,6,29,40,6,11,,,,44,,
"Hogares privados con servicio doméstico (107)",62,,,,,,,,,62,,
"Organiz. y organos extraterritoriales (108)",1,,,,1,,,,,,,
"Actividad economica no especificada (109)",146,,,4,9,,,,,,,133
"Mujeres (110)",4396,6,715,262,284,1378,228,98,34,1222,1,168
"Agric., ganadería, caza y silvicultura (111)",504,,4,8,1,,227,,,264,,
"Pesca (112)",3,,,1,,,1,,,1,,
"Explotación de minas y canteras (113)",10,,3,2,2,,,,,3,,
"Industrias manufactureras (114)",124,,1,9,4,,,91,12,7,,
"Suministro de electricidad, gas y agua (115)",4,,1,1,2,,,,,,,
"Construcción (116)",32,,1,,2,,,,7,22,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",1207,,5,42,8,990,,6,,156,,
"Venta, mant.y rep. veh.autom.y motoc. (118)",32,,1,2,2,23,,4,,,,
"Comercio al por mayor (119)",50,,,6,2,42,,,,,,
"Comercio al por menor (120)",1125,,4,34,4,925,,2,,156,,
"Hoteles y restaurantes (121)",571,,4,20,5,341,,,,201,,
"Trans., almac. y comunicaciones (122)",74,,2,12,22,5,,,15,18,,
"Intermediación financiera (123)",13,,1,5,7,,,,,,,
"Activid.inmobil., empres. y alquileres (124)",137,,29,35,58,,,,,15,,
"Admin.pub. y defensa; p. segur.soc.afil (125)",181,2,17,16,98,,,,,47,1,
"Enseñanza (126)",584,3,552,,22,,,,,7,,
"Servicios sociales y de salud (127)",216,,85,88,24,6,,1,,12,,
"Otras activ. serv.comun.soc y personales (128)",140,1,9,17,11,35,,,,67,,
"Hogares privados con servicio doméstico (129)",404,,,1,,1,,,,402,,
"Actividad economica no especificada (131)",192,,1,5,18,,,,,,,168
,,,,,,,,,,,,
"RURAL (132)",18629,22,545,157,69,591,8240,316,336,7923,2,428
"Agric., ganadería, caza y silvicultura (133)",15429,,4,13,1,1,8234,,2,7174,,
"Pesca (134)",7,,,,,,6,,,1,,
"Explotación de minas y canteras (135)",20,,1,1,,,,6,1,11,,
"Industrias manufactureras (136)",295,,,9,3,,,260,18,5,,
"Suministro de electricidad, gas y agua (137)",4,,,,1,,,2,,1,,
"Construcción (138)",259,,3,,,,,8,108,140,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",592,,,36,,454,,39,,63,,
"Venta, mant.y rep. veh.autom.y motoc. (140)",38,,,,,5,,32,,1,,
"Comercio al por mayor (141)",19,,,3,,12,,,,4,,
"Comercio al por menor (142)",535,,,33,,437,,7,,58,,
"Hoteles y restaurantes (143)",161,,,2,,98,,,,61,,
"Trans., almac. y comunicaciones (144)",247,,,1,7,2,,,203,34,,
"Intermediación financiera (145)",1,,,1,,,,,,,,
"Activid.inmobil., empres. y alquileres (146)",65,,8,13,10,19,,,2,13,,
"Admin.pub. y defensa; p. segur.soc.afil (147)",129,10,3,4,30,2,,,1,77,2,
"Enseñanza (148)",504,12,483,,4,,,,,5,,
"Servicios sociales y de salud (149)",116,,35,64,7,5,,,1,4,,
"Otras activ. serv.comun.soc y personales (150)",67,,8,13,5,9,,1,,31,,
"Hogares privados con servicio doméstico (151)",304,,,,,1,,,,303,,
"Actividad economica no especificada (153)",429,,,,1,,,,,,,428
"Hombres (154)",14526,16,263,95,32,203,7458,277,327,5654,2,199
"Agric., ganadería, caza y silvicultura (155)",12721,,2,13,,,7452,,2,5252,,
"Pesca (156)",7,,,,,,6,,,1,,
"Explotación de minas y canteras (157)",20,,1,1,,,,6,1,11,,
"Industrias manufactureras (158)",248,,,7,2,,,222,12,5,,
"Suministro de electricidad, gas y agua (159)",4,,,,1,,,2,,1,,
"Construcción (160)",249,,2,,,,,8,107,132,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",247,,,18,,167,,38,,24,,
"Venta, mant.y rep. veh.autom.y motoc. (162)",32,,,,,1,,31,,,,
"Comercio al por mayor (163)",14,,,3,,7,,,,4,,
"Comercio al por menor (164)",201,,,15,,159,,7,,20,,
"Hoteles y restaurantes (165)",23,,,2,,11,,,,10,,
"Trans., almac. y comunicaciones (166)",232,,,1,1,,,,201,29,,
"Intermediación financiera (167)",1,,,1,,,,,,,,
"Activid.inmobil., empres. y alquileres (168)",53,,7,9,4,19,,,2,12,,
"Admin.pub. y defensa; p. segur.soc.afil (169)",96,9,2,4,14,2,,,1,62,2,
"Enseñanza (170)",243,7,230,,2,,,,,4,,
"Servicios sociales y de salud (171)",54,,14,32,4,3,,,1,,,
"Otras activ. serv.comun.soc y personales (172)",25,,5,7,4,1,,1,,7,,
"Hogares privados con servicio doméstico (173)",104,,,,,,,,,104,,
"Actividad economica no especificada (175)",199,,,,,,,,,,,199
"Mujeres (176)",4103,6,282,62,37,388,782,39,9,2269,,229
"Agric., ganadería, caza y silvicultura (177)",2708,,2,,1,1,782,,,1922,,
"Industrias manufactureras (180)",47,,,2,1,,,38,6,,,
"Construcción (182)",10,,1,,,,,,1,8,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",345,,,18,,287,,1,,39,,
"Venta, mant.y rep. veh.autom.y motoc. (184)",6,,,,,4,,1,,1,,
"Comercio al por mayor (185)",5,,,,,5,,,,,,
"Comercio al por menor (186)",334,,,18,,278,,,,38,,
"Hoteles y restaurantes (187)",138,,,,,87,,,,51,,
"Trans., almac. y comunicaciones (188)",15,,,,6,2,,,2,5,,
"Activid.inmobil., empres. y alquileres (190)",12,,1,4,6,,,,,1,,
"Admin.pub. y defensa; p. segur.soc.afil (191)",33,1,1,,16,,,,,15,,
"Enseñanza (192)",261,5,253,,2,,,,,1,,
"Servicios sociales y de salud (193)",62,,21,32,3,2,,,,4,,
"Otras activ. serv.comun.soc y personales (194)",42,,3,6,1,8,,,,24,,
"Hogares privados con servicio doméstico (195)",200,,,,,1,,,,199,,
"Actividad economica no especificada (197)",230,,,,1,,,,,,,229
