"CUADRO Nº 5: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ACTIVIDAD ECONOMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Activid.inmobil., empres. y alquileres (037)",7254,13,2306,2859,1886,190
"Admin.pub. y defensa; p. segur.soc afil (038)",5080,,863,2550,1591,76
"Enseñanza (039)",5421,1,996,2357,1877,190
"Servicios sociales y de salud (040)",1667,,343,815,466,43
"Otras activ. serv.comun.soc y personales (041)",3522,108,1314,1236,723,141
"Hogares privados con servicio doméstico (042)",362,76,203,33,39,11
"Organiz. y organos extraterritoriales (043)",3,,,1,2,
"Actividad economica no especificada (044)",3056,23,1102,1066,741,124
"Desocupado (045)",3242,35,1461,1003,634,109
"Mujeres (046)",71412,1162,25776,26930,15503,2041
"Agric., ganadería, caza y silvicultura (047)",1578,53,350,441,486,248
"Pesca (048)",2,,1,,1,
"Explotación de minas y canteras (049)",31,,8,16,7,
"Industrias manufactureras (050)",4322,57,1580,1704,856,125
"Suministro de electricidad, gas y agua (051)",60,,21,19,19,1
"Construcción (052)",395,4,160,161,69,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",22202,347,6830,8396,5616,1013
"Venta, mant.y rep. veh.autom.y motoc. (054)",311,9,117,140,44,1
"Comercio al por mayor (055)",763,3,310,277,155,18
"Comercio al por menor (056)",21128,335,6403,7979,5417,994
"Hoteles y restaurantes (057)",8307,151,3121,2839,1912,284
"Trans., almac. y comunicaciones (058)",3615,44,1978,1208,365,20
"Intermediación financiera (059)",612,,257,278,75,2
"Activid.inmobil., empres. y alquileres (060)",4180,7,1518,1867,766,22
"Admin.pub. y defensa; p. segur.soc afil (061)",2068,,660,896,507,5
"Enseñanza (062)",7827,,1624,3943,2198,62
"Servicios sociales y de salud (063)",3404,,1043,1446,900,15
"Otras activ. serv.comun.soc y personales (064)",2901,45,1049,1245,508,54
"Hogares privados con servicio doméstico (065)",4643,411,3040,735,380,77
"Organiz. y organos extraterritoriales (066)",1,,,1,,
"Actividad economica no especificada (067)",2611,16,1097,883,529,86
"Desocupado (068)",2653,27,1439,852,309,26
,,,,,,
"URBANA (069)",154848,2320,54362,57865,35270,5031
"Agric., ganadería, caza y silvicultura (070)",3552,78,737,981,1168,588
"Pesca (071)",7,,2,2,3,
"Explotación de minas y canteras (072)",270,1,75,116,73,5
"Industrias manufactureras (073)",12669,245,4930,4452,2507,535
"Suministro de electricidad, gas y agua (074)",414,1,98,143,157,15
"Construcción (075)",10900,73,3353,4328,2801,345
"Comerc., rep. veh. autom.,motoc. efect. pers. (076)",36318,738,11843,13216,8844,1677
"Venta, mant.y rep. veh.autom.y motoc. (077)",3199,65,1298,1144,603,89
"Comercio al por mayor (078)",1816,14,747,659,357,39
"Comercio al por menor (079)",31303,659,9798,11413,7884,1549
"Hoteles y restaurantes (080)",12983,270,5759,4005,2558,391
"Trans., almac. y comunicaciones (081)",17270,163,7344,6517,2998,248
"Intermediación financiera (082)",1218,,440,549,220,9
"Activid.inmobil., empres. y alquileres (083)",11339,20,3793,4684,2631,211
"Admin.pub. y defensa; p. segur.soc afil (084)",7067,,1493,3407,2086,81
"Enseñanza (085)",13192,1,2597,6278,4064,252
"Servicios sociales y de salud (086)",5043,,1378,2251,1357,57
"Otras activ. serv.comun.soc y personales (087)",6346,151,2330,2451,1220,194
"Hogares privados con servicio doméstico (088)",4931,480,3199,751,414,87
"Organiz. y organos extraterritoriales (089)",4,,,2,2,
"Actividad economica no especificada (090)",5552,39,2157,1909,1242,205
"Desocupado (091)",5773,60,2834,1823,925,131
"Hombres (092)",85067,1219,29133,31527,20090,3098
"Agric., ganadería, caza y silvicultura (093)",2582,62,533,719,842,426
"Pesca (094)",5,,1,2,2,
"Explotación de minas y canteras (095)",239,1,67,100,66,5
"Industrias manufactureras (096)",8467,192,3406,2794,1663,412
"Suministro de electricidad, gas y agua (097)",354,1,77,124,138,14
"Construcción (098)",10512,70,3197,4167,2734,344
"Comerc., rep. veh. autom.,motoc. efect. pers. (099)",14524,400,5147,5001,3305,671
"Venta, mant.y rep. veh.autom.y motoc. (100)",2897,56,1188,1006,559,88
"Comercio al por mayor (101)",1062,11,441,387,202,21
"Comercio al por menor (102)",10565,333,3518,3608,2544,562
"Hoteles y restaurantes (103)",4883,124,2709,1250,686,114
"Trans., almac. y comunicaciones (104)",13674,119,5377,5316,2634,228
"Intermediación financiera (105)",607,,184,271,145,7
"Activid.inmobil., empres. y alquileres (106)",7185,13,2288,2828,1867,189
"Admin.pub. y defensa; p. segur.soc afil (107)",5014,,837,2519,1582,76
"Enseñanza (108)",5391,1,988,2345,1867,190
"Servicios sociales y de salud (109)",1658,,342,813,460,43
"Otras activ. serv.comun.soc y personales (110)",3471,106,1290,1219,715,141
"Hogares privados con servicio doméstico (111)",353,74,197,32,39,11
"Organiz. y organos extraterritoriales (112)",3,,,1,2,
"Actividad economica no especificada (113)",2995,23,1077,1048,725,122
"Desocupado (114)",3150,33,1416,978,618,105
"Mujeres (115)",69781,1101,25229,26338,15180,1933
"Agric., ganadería, caza y silvicultura (116)",970,16,204,262,326,162
"Pesca (117)",2,,1,,1,
"Explotación de minas y canteras (118)",31,,8,16,7,
"Industrias manufactureras (119)",4202,53,1524,1658,844,123
"Suministro de electricidad, gas y agua (120)",60,,21,19,19,1
"Construcción (121)",388,3,156,161,67,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (122)",21794,338,6696,8215,5539,1006
"Venta, mant.y rep. veh.autom.y motoc. (123)",302,9,110,138,44,1
"Comercio al por mayor (124)",754,3,306,272,155,18
"Comercio al por menor (125)",20738,326,6280,7805,5340,987
"Hoteles y restaurantes (126)",8100,146,3050,2755,1872,277
"Trans., almac. y comunicaciones (127)",3596,44,1967,1201,364,20
"Intermediación financiera (128)",611,,256,278,75,2
"Activid.inmobil., empres. y alquileres (129)",4154,7,1505,1856,764,22
"Admin.pub. y defensa; p. segur.soc afil (130)",2053,,656,888,504,5
"Enseñanza (131)",7801,,1609,3933,2197,62
"Servicios sociales y de salud (132)",3385,,1036,1438,897,14
"Otras activ. serv.comun.soc y personales (133)",2875,45,1040,1232,505,53
"Hogares privados con servicio doméstico (134)",4578,406,3002,719,375,76
"Organiz. y organos extraterritoriales (135)",1,,,1,,
"Actividad economica no especificada (136)",2557,16,1080,861,517,83
"Desocupado (137)",2623,27,1418,845,307,26
,,,,,,
"RURAL (138)",5561,154,1763,2096,1207,341
"Agric., ganadería, caza y silvicultura (139)",2620,102,595,912,722,289
"Explotación de minas y canteras (141)",47,,25,17,3,2
"Industrias manufactureras (142)",375,7,173,141,50,4
"Suministro de electricidad, gas y agua (143)",9,,2,3,3,1
"Construcción (144)",594,4,205,268,109,8
"Comerc., rep. veh. autom.,motoc. efect. pers. (145)",655,16,239,271,115,14
"Venta, mant.y rep. veh.autom.y motoc. (146)",81,1,49,25,6,
"Comercio al por mayor (147)",25,1,11,11,2,
"Comercio al por menor (148)",549,14,179,235,107,14
"Hoteles y restaurantes (149)",265,6,100,102,48,9
"Trans., almac. y comunicaciones (150)",346,8,145,150,42,1
"Intermediación financiera (151)",2,,2,,,
"Activid.inmobil., empres. y alquileres (152)",95,,31,42,21,1
"Admin.pub. y defensa; p. segur.soc afil (153)",81,,30,39,12,
"Enseñanza (154)",56,,23,22,11,
"Servicios sociales y de salud (155)",28,,8,10,9,1
"Otras activ. serv.comun.soc y personales (156)",77,2,33,30,11,1
"Hogares privados con servicio doméstico (157)",74,7,44,17,5,1
"Actividad economica no especificada (159)",115,,42,40,28,5
"Desocupado (160)",122,2,66,32,18,4
"Hombres (161)",3930,93,1216,1504,884,233
"Agric., ganadería, caza y silvicultura (162)",2012,65,449,733,562,203
"Explotación de minas y canteras (164)",47,,25,17,3,2
"Industrias manufactureras (165)",255,3,117,95,38,2
"Suministro de electricidad, gas y agua (166)",9,,2,3,3,1
"Construcción (167)",587,3,201,268,107,8
"Comerc., rep. veh. autom.,motoc. efect. pers. (168)",247,7,105,90,38,7
"Venta, mant.y rep. veh.autom.y motoc. (169)",72,1,42,23,6,
"Comercio al por mayor (170)",16,1,7,6,2,
"Comercio al por menor (171)",159,5,56,61,30,7
"Hoteles y restaurantes (172)",58,1,29,18,8,2
"Trans., almac. y comunicaciones (173)",327,8,134,143,41,1
"Intermediación financiera (174)",1,,1,,,
"Activid.inmobil., empres. y alquileres (175)",69,,18,31,19,1
"Admin.pub. y defensa; p. segur.soc afil (176)",66,,26,31,9,
"Enseñanza (177)",30,,8,12,10,
"Servicios sociales y de salud (178)",9,,1,2,6,
"Otras activ. serv.comun.soc y personales (179)",51,2,24,17,8,
"Hogares privados con servicio doméstico (180)",9,2,6,1,,
"Actividad economica no especificada (182)",61,,25,18,16,2
"Desocupado (183)",92,2,45,25,16,4
"Mujeres (184)",1631,61,547,592,323,108
"Agric., ganadería, caza y silvicultura (185)",608,37,146,179,160,86
"Industrias manufactureras (188)",120,4,56,46,12,2
"Construcción (190)",7,1,4,,2,
"Comerc., rep. veh. autom.,motoc. efect. pers. (191)",408,9,134,181,77,7
"Venta, mant.y rep. veh.autom.y motoc. (192)",9,,7,2,,
"Comercio al por mayor (193)",9,,4,5,,
"Comercio al por menor (194)",390,9,123,174,77,7
"Hoteles y restaurantes (195)",207,5,71,84,40,7
"Trans., almac. y comunicaciones (196)",19,,11,7,1,
"Intermediación financiera (197)",1,,1,,,
"Activid.inmobil., empres. y alquileres (198)",26,,13,11,2,
"Admin.pub. y defensa; p. segur.soc afil (199)",15,,4,8,3,
"Enseñanza (200)",26,,15,10,1,
"Servicios sociales y de salud (201)",19,,7,8,3,1
"Otras activ. serv.comun.soc y personales (202)",26,,9,13,3,1
"Hogares privados con servicio doméstico (203)",65,5,38,16,5,1
"Actividad economica no especificada (205)",54,,17,22,12,3
"Desocupado (206)",30,,21,7,2,
