"CUADRO Nº 9: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVIINCIA, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, CONDICION DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 35 a 39 años (036)",62,172,162,6,94.2,3.5,
"De 40 a 44 años (037)",33,126,116,3,92.1,2.4,
"De 45 a 49 años (038)",22,101,87,,86.1,,
"De 50 y más años (039)",37,180,150,,83.3,,
"No PEA (040)",22788,57809,48417,987,83.8,1.7,
"De 12 a 14 años (041)",3696,13,13,1,100,7.7,
"De 15 a 19 años (042)",4024,303,294,103,97,34,
"De 20 a 24 años (043)",2268,1663,1611,268,96.9,16.1,
"De 25 a 29 años (044)",1773,3195,3052,250,95.5,7.8,
"De 30 a 34 años (045)",1597,4490,4197,150,93.5,3.3,
"De 35 a 39 años (046)",1553,5755,5304,151,92.2,2.6,
"De 40 a 44 años (047)",1309,6073,5415,57,89.2,0.9,
"De 45 a 49 años (048)",996,5113,4462,7,87.3,0.1,
"De 50 y más años (049)",5572,31204,24069,,77.1,,
,,,,,,,
"URBANA (060)",22181,52678,47069,940,89.4,1.8,
"De 12 a 14 años (061)",2306,5,5,,100,,
"De 15 a 19 años (062)",3161,292,282,93,96.6,31.8,
"De 20 a 24 años (063)",2486,1556,1530,234,98.3,15,
"De 25 a 29 años (064)",2324,3458,3349,237,96.8,6.9,
"De 30 a 34 años (065)",2196,5130,4893,178,95.4,3.5,
"De 35 a 39 años (066)",2113,6502,6195,143,95.3,2.2,
"De 40 a 44 años (067)",1799,6857,6414,47,93.5,0.7,
"De 45 a 49 años (068)",1429,6235,5680,8,91.1,0.1,
"De 50 y más años (069)",4367,22643,18721,,82.7,,
"PEA (070)",9211,25417,23026,372,90.6,1.5,
"De 12 a 14 años (071)",119,1,1,,100,,
"De 15 a 19 años (072)",590,115,111,22,96.5,19.1,
"De 20 a 24 años (073)",1001,623,616,85,98.9,13.6,
"De 25 a 29 años (074)",1204,1631,1578,94,96.8,5.8,
"De 30 a 34 años (075)",1262,2741,2614,90,95.4,3.3,
"De 35 a 39 años (076)",1222,3439,3290,57,95.7,1.7,
"De 40 a 44 años (077)",1100,3950,3704,22,93.8,0.6,
"De 45 a 49 años (078)",906,3722,3380,2,90.8,0.1,
"De 50 y más años (079)",1807,9195,7732,,84.1,,
"Ocupada (080)",8752,24622,22284,341,90.5,1.4,
"De 12 a 14 años (081)",109,1,1,,100,,
"De 15 a 19 años (082)",544,106,102,20,96.2,18.9,
"De 20 a 24 años (083)",891,557,550,77,98.7,13.8,
"De 25 a 29 años (084)",1108,1510,1460,85,96.7,5.6,
"De 30 a 34 años (085)",1191,2586,2466,85,95.4,3.3,
"De 35 a 39 años (086)",1167,3281,3142,52,95.8,1.6,
"De 40 a 44 años (087)",1076,3864,3623,20,93.8,0.5,
"De 45 a 49 años (088)",888,3658,3319,2,90.7,0.1,
"De 50 y más años (089)",1778,9059,7621,,84.1,,
"Desocupada (090)",459,795,742,31,93.3,3.9,
"De 12 a 14 años (091)",10,,,,,,
"De 15 a 19 años (092)",46,9,9,2,100,22.2,
"De 20 a 24 años (093)",110,66,66,8,100,12.1,
"De 25 a 29 años (094)",96,121,118,9,97.5,7.4,
"De 30 a 34 años (095)",71,155,148,5,95.5,3.2,
"De 35 a 39 años (096)",55,158,148,5,93.7,3.2,
"De 40 a 44 años (097)",24,86,81,2,94.2,2.3,
"De 45 a 49 años (098)",18,64,61,,95.3,,
"De 50 y más años (099)",29,136,111,,81.6,,
"No PEA (100)",12970,27261,24043,568,88.2,2.1,
"De 12 a 14 años (101)",2187,4,4,,100,,
"De 15 a 19 años (102)",2571,177,171,71,96.6,40.1,
"De 20 a 24 años (103)",1485,933,914,149,98,16,
"De 25 a 29 años (104)",1120,1827,1771,143,96.9,7.8,
"De 30 a 34 años (105)",934,2389,2279,88,95.4,3.7,
"De 35 a 39 años (106)",891,3063,2905,86,94.8,2.8,
"De 40 a 44 años (107)",699,2907,2710,25,93.2,0.9,
"De 45 a 49 años (108)",523,2513,2300,6,91.5,0.2,
"De 50 y más años (109)",2560,13448,10989,,81.7,,
,,,,,,,
"RURAL (120)",14791,50494,40638,640,80.5,1.3,
"De 12 a 14 años (121)",1616,12,12,1,100,8.3,
"De 15 a 19 años (122)",1782,197,193,58,98,29.4,
"De 20 a 24 años (123)",1247,1134,1070,167,94.4,14.7,
"De 25 a 29 años (124)",1146,2228,2095,150,94,6.7,
"De 30 a 34 años (125)",1125,3459,3155,106,91.2,3.1,
"De 35 a 39 años (126)",1157,4612,4133,94,89.6,2,
"De 40 a 44 años (127)",1132,5878,5045,55,85.8,0.9,
"De 45 a 49 años (128)",952,5420,4513,9,83.3,0.2,
"De 50 y más años (129)",4634,27554,20422,,74.1,,
"PEA (130)",4973,19946,16264,221,81.5,1.1,
"De 12 a 14 años (131)",107,3,3,,100,,
"De 15 a 19 años (132)",329,71,70,25,98.6,35.2,
"De 20 a 24 años (133)",464,404,373,48,92.3,11.9,
"De 25 a 29 años (134)",493,860,814,43,94.7,5,
"De 30 a 34 años (135)",462,1358,1237,44,91.1,3.2,
"De 35 a 39 años (136)",495,1920,1734,30,90.3,1.6,
"De 40 a 44 años (137)",522,2712,2340,23,86.3,0.8,
"De 45 a 49 años (138)",479,2820,2351,8,83.4,0.3,
"De 50 y más años (139)",1622,9798,7342,,74.9,,
"Ocupada (140)",4879,19783,16123,218,81.5,1.1,
"De 12 a 14 años (141)",104,3,3,,100,,
"De 15 a 19 años (142)",313,71,70,25,98.6,35.2,
"De 20 a 24 años (143)",442,399,369,47,92.5,11.8,
"De 25 a 29 años (144)",473,841,795,43,94.5,5.1,
"De 30 a 34 años (145)",457,1354,1233,44,91.1,3.2,
"De 35 a 39 años (146)",488,1906,1720,29,90.2,1.5,
"De 40 a 44 años (147)",513,2672,2305,22,86.3,0.8,
"De 45 a 49 años (148)",475,2783,2325,8,83.5,0.3,
"De 50 y más años (149)",1614,9754,7303,,74.9,,
"Desocupada (150)",94,163,141,3,86.5,1.8,
"De 12 a 14 años (151)",3,,,,,,
"De 15 a 19 años (152)",16,,,,,,
"De 20 a 24 años (153)",22,5,4,1,80,20,
"De 25 a 29 años (154)",20,19,19,,100,,
"De 30 a 34 años (155)",5,4,4,,100,,
"De 35 a 39 años (156)",7,14,14,1,100,7.1,
"De 40 a 44 años (157)",9,40,35,1,87.5,2.5,
"De 45 a 49 años (158)",4,37,26,,70.3,,
"De 50 y más años (159)",8,44,39,,88.6,,
"No PEA (160)",9818,30548,24374,419,79.8,1.4,
"De 12 a 14 años (161)",1509,9,9,1,100,11.1,
"De 15 a 19 años (162)",1453,126,123,33,97.6,26.2,
"De 20 a 24 años (163)",783,730,697,119,95.5,16.3,
"De 25 a 29 años (164)",653,1368,1281,107,93.6,7.8,
"De 30 a 34 años (165)",663,2101,1918,62,91.3,3,
"De 35 a 39 años (166)",662,2692,2399,64,89.1,2.4,
"De 40 a 44 años (167)",610,3166,2705,32,85.4,1,
"De 45 a 49 años (168)",473,2600,2162,1,83.2,,
"De 50 y más años (169)",3012,17756,13080,,73.7,,
