"CUADRO Nº 32: POBLACIÓN OCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA Y DISTRITO, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,
,,"MIEMBROS PODER EJEC. Y LEGIS., DIRECT. ADM., PUB.Y EMP.","PROFES., CIENTÍFI-COS E INTELEC-TUALES","TÉCNICOS DE NIVEL MEDIO Y TRABAJ. ASIMIL","JEFES Y EMPLEA-DOS DE OFICINA","TRAB. DE. SERV. PERS. Y VEND. DEL COMERCIO Y MCDO.","AGRICULT. TRABAJ. CALIFICA-DO., AGROP. Y PESQUE-ROS.","OBREROS Y OPER. MINAS, CANTERAS, IND. MANUF. Y OTROS","OBR. CONST. CONF. PAPEL Y CARTÓN, FAB. INSTR. MUSI-CALES. Y AFINES","TRABAJ. NO CALIF. SERV. PEON, VEND. AMBU-LANTE Y AFINES",OTRA,"OCUPA-CIÓN NO ESPECI-FICADA"
"Explotación de minas y canteras (069)",8,,,1,,,,3,,4,,
"Industrias manufactureras (070)",38,,,3,1,1,,30,1,2,,
"Construcción (072)",56,,2,,1,,,1,29,23,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",193,,,,,154,,5,,34,,
"Venta, mant.y rep. veh.autom.y motoc. (074)",6,,,,,3,,3,,,,
"Comercio al por mayor (075)",12,,,,,12,,,,,,
"Comercio al por menor (076)",175,,,,,139,,2,,34,,
"Hoteles y restaurantes (077)",90,,,,,58,,,,32,,
"Trans., almac. y comunicaciones (078)",45,,,,,,,,38,7,,
"Activid.inmobil., empres. y alquileres (080)",12,,1,6,3,,,,,2,,
"Admin.pub. y defensa; p. segur.soc.afil (081)",79,18,2,2,21,3,,,3,6,24,
"Enseñanza (082)",269,7,244,1,5,,,,,12,,
"Servicios sociales y de salud (083)",47,,23,16,2,5,,,,1,,
"Otras activ. serv.comun.soc y personales (084)",20,,6,6,,,,,,8,,
"Hogares privados con servicio doméstico (085)",21,,,,,,,,,21,,
"Actividad economica no especificada (087)",90,,,,2,,,,,,,88
"Hombres (088)",1547,20,172,27,24,65,708,34,71,364,24,38
"Agric., ganadería, caza y silvicultura (089)",994,,,,,,708,,,286,,
"Explotación de minas y canteras (091)",8,,,1,,,,3,,4,,
"Industrias manufactureras (092)",32,,,3,,1,,25,1,2,,
"Construcción (094)",55,,2,,,,,1,29,23,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",81,,,,,59,,5,,17,,
"Venta, mant.y rep. veh.autom.y motoc. (096)",6,,,,,3,,3,,,,
"Comercio al por mayor (097)",5,,,,,5,,,,,,
"Comercio al por menor (098)",70,,,,,51,,2,,17,,
"Hoteles y restaurantes (099)",9,,,,,1,,,,8,,
"Trans., almac. y comunicaciones (100)",44,,,,,,,,38,6,,
"Activid.inmobil., empres. y alquileres (102)",10,,1,5,2,,,,,2,,
"Admin.pub. y defensa; p. segur.soc.afil (103)",70,15,1,2,17,3,,,3,5,24,
"Enseñanza (104)",171,5,156,1,2,,,,,7,,
"Servicios sociales y de salud (105)",19,,7,9,1,1,,,,1,,
"Otras activ. serv.comun.soc y personales (106)",12,,5,6,,,,,,1,,
"Hogares privados con servicio doméstico (107)",2,,,,,,,,,2,,
"Actividad economica no especificada (109)",40,,,,2,,,,,,,38
"Mujeres (110)",793,5,106,8,11,156,113,5,,339,,50
"Agric., ganadería, caza y silvicultura (111)",378,,,,,,113,,,265,,
"Industrias manufactureras (114)",6,,,,1,,,5,,,,
"Construcción (116)",1,,,,1,,,,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",112,,,,,95,,,,17,,
"Comercio al por mayor (119)",7,,,,,7,,,,,,
"Comercio al por menor (120)",105,,,,,88,,,,17,,
"Hoteles y restaurantes (121)",81,,,,,57,,,,24,,
"Trans., almac. y comunicaciones (122)",1,,,,,,,,,1,,
"Activid.inmobil., empres. y alquileres (124)",2,,,1,1,,,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (125)",9,3,1,,4,,,,,1,,
"Enseñanza (126)",98,2,88,,3,,,,,5,,
"Servicios sociales y de salud (127)",28,,16,7,1,4,,,,,,
"Otras activ. serv.comun.soc y personales (128)",8,,1,,,,,,,7,,
"Hogares privados con servicio doméstico (129)",19,,,,,,,,,19,,
"Actividad economica no especificada (131)",50,,,,,,,,,,,50
,,,,,,,,,,,,
"RURAL (132)",6784,6,156,30,6,118,3567,63,85,2582,,171
"Agric., ganadería, caza y silvicultura (133)",5957,,,,,,3567,,,2390,,
"Explotación de minas y canteras (135)",8,,,1,,,,5,1,1,,
"Industrias manufactureras (136)",54,,,,,,,53,1,,,
"Construcción (138)",81,,1,1,,,,,50,29,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",122,,,1,,76,,5,,40,,
"Venta, mant.y rep. veh.autom.y motoc. (140)",5,,,,,2,,3,,,,
"Comercio al por mayor (141)",6,,,,,6,,,,,,
"Comercio al por menor (142)",111,,,1,,68,,2,,40,,
"Hoteles y restaurantes (143)",53,,,1,,38,,,,14,,
"Trans., almac. y comunicaciones (144)",47,,,,,,,,33,14,,
"Intermediación financiera (145)",1,,1,,,,,,,,,
"Activid.inmobil., empres. y alquileres (146)",6,,1,,,2,,,,3,,
"Admin.pub. y defensa; p. segur.soc.afil (147)",16,5,1,1,5,,,,,4,,
"Enseñanza (148)",152,1,149,,1,,,,,1,,
"Servicios sociales y de salud (149)",17,,2,14,,1,,,,,,
"Otras activ. serv.comun.soc y personales (150)",13,,,10,,1,,,,2,,
"Hogares privados con servicio doméstico (151)",84,,,,,,,,,84,,
"Actividad economica no especificada (153)",173,,1,1,,,,,,,,171
"Hombres (154)",4539,5,115,24,5,43,2949,53,85,1226,,34
"Agric., ganadería, caza y silvicultura (155)",4083,,,,,,2949,,,1134,,
"Explotación de minas y canteras (157)",8,,,1,,,,5,1,1,,
"Industrias manufactureras (158)",44,,,,,,,43,1,,,
"Construcción (160)",81,,1,1,,,,,50,29,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",68,,,1,,36,,5,,26,,
"Venta, mant.y rep. veh.autom.y motoc. (162)",5,,,,,2,,3,,,,
"Comercio al por mayor (163)",1,,,,,1,,,,,,
"Comercio al por menor (164)",62,,,1,,33,,2,,26,,
"Hoteles y restaurantes (165)",7,,,,,5,,,,2,,
"Trans., almac. y comunicaciones (166)",41,,,,,,,,33,8,,
"Intermediación financiera (167)",1,,1,,,,,,,,,
"Activid.inmobil., empres. y alquileres (168)",5,,1,,,2,,,,2,,
"Admin.pub. y defensa; p. segur.soc.afil (169)",13,4,1,1,4,,,,,3,,
"Enseñanza (170)",111,1,108,,1,,,,,1,,
"Servicios sociales y de salud (171)",11,,2,9,,,,,,,,
"Otras activ. serv.comun.soc y personales (172)",12,,,10,,,,,,2,,
"Hogares privados con servicio doméstico (173)",18,,,,,,,,,18,,
"Actividad economica no especificada (175)",36,,1,1,,,,,,,,34
"Mujeres (176)",2245,1,41,6,1,75,618,10,,1356,,137
"Agric., ganadería, caza y silvicultura (177)",1874,,,,,,618,,,1256,,
"Industrias manufactureras (180)",10,,,,,,,10,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",54,,,,,40,,,,14,,
"Comercio al por mayor (185)",5,,,,,5,,,,,,
"Comercio al por menor (186)",49,,,,,35,,,,14,,
"Hoteles y restaurantes (187)",46,,,1,,33,,,,12,,
"Trans., almac. y comunicaciones (188)",6,,,,,,,,,6,,
"Activid.inmobil., empres. y alquileres (190)",1,,,,,,,,,1,,
"Admin.pub. y defensa; p. segur.soc.afil (191)",3,1,,,1,,,,,1,,
"Enseñanza (192)",41,,41,,,,,,,,,
"Servicios sociales y de salud (193)",6,,,5,,1,,,,,,
"Otras activ. serv.comun.soc y personales (194)",1,,,,,1,,,,,,
"Hogares privados con servicio doméstico (195)",66,,,,,,,,,66,,
"Actividad economica no especificada (197)",137,,,,,,,,,,,137
