"CUADRO Nº 5: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ACTIVIDAD ECONOMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Agric., ganadería, caza y silvicultura (047)",896,20,206,245,265,160
"Explotación de minas y canteras (049)",7,,4,2,1,
"Industrias manufactureras (050)",27,,6,4,10,7
"Suministro de electricidad, gas y agua (051)",1,,,1,,
"Construcción (052)",14,,4,4,6,
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",160,2,43,65,37,13
"Comercio al por mayor (055)",5,,1,2,1,1
"Comercio al por menor (056)",155,2,42,63,36,12
"Hoteles y restaurantes (057)",26,,10,9,7,
"Trans., almac. y comunicaciones (058)",1,,1,,,
"Intermediación financiera (059)",1,,1,,,
"Activid.inmobil., empres. y alquileres (060)",4,,2,1,1,
"Admin.pub. y defensa; p. segur.soc afil (061)",57,,19,27,11,
"Enseñanza (062)",109,,23,54,31,1
"Servicios sociales y de salud (063)",30,,12,18,,
"Otras activ. serv.comun.soc y personales (064)",8,2,4,1,1,
"Hogares privados con servicio doméstico (065)",21,2,9,5,3,2
"Actividad economica no especificada (067)",67,,18,18,22,9
"Desocupado (068)",13,,5,5,3,
,,,,,,
"URBANA (069)",2708,56,697,924,738,293
"Agric., ganadería, caza y silvicultura (070)",1424,44,330,425,393,232
"Explotación de minas y canteras (072)",120,,58,47,15,
"Industrias manufactureras (073)",38,,11,11,10,6
"Suministro de electricidad, gas y agua (074)",2,,,1,1,
"Construcción (075)",145,3,55,49,34,4
"Comerc., rep. veh. autom.,motoc. efect. pers. (076)",208,2,56,78,51,21
"Venta, mant.y rep. veh.autom.y motoc. (077)",1,,1,,,
"Comercio al por mayor (078)",8,,2,3,1,2
"Comercio al por menor (079)",199,2,53,75,50,19
"Hoteles y restaurantes (080)",31,1,10,12,8,
"Trans., almac. y comunicaciones (081)",24,,7,13,4,
"Intermediación financiera (082)",1,,1,,,
"Activid.inmobil., empres. y alquileres (083)",16,,3,7,5,1
"Admin.pub. y defensa; p. segur.soc afil (084)",208,,54,90,59,5
"Enseñanza (085)",237,,31,101,102,3
"Servicios sociales y de salud (086)",50,,19,27,4,
"Otras activ. serv.comun.soc y personales (087)",19,4,7,4,4,
"Hogares privados con servicio doméstico (088)",20,2,8,6,3,1
"Actividad economica no especificada (090)",86,,20,21,31,14
"Desocupado (091)",79,,27,32,14,6
"Hombres (092)",1706,36,448,580,466,176
"Agric., ganadería, caza y silvicultura (093)",897,30,218,274,237,138
"Explotación de minas y canteras (095)",114,,55,45,14,
"Industrias manufactureras (096)",25,,9,8,5,3
"Suministro de electricidad, gas y agua (097)",1,,,,1,
"Construcción (098)",132,3,51,45,29,4
"Comerc., rep. veh. autom.,motoc. efect. pers. (099)",69,,17,24,19,9
"Venta, mant.y rep. veh.autom.y motoc. (100)",1,,1,,,
"Comercio al por mayor (101)",4,,1,1,1,1
"Comercio al por menor (102)",64,,15,23,18,8
"Hoteles y restaurantes (103)",10,1,4,3,2,
"Trans., almac. y comunicaciones (104)",23,,6,13,4,
"Activid.inmobil., empres. y alquileres (106)",12,,1,6,4,1
"Admin.pub. y defensa; p. segur.soc afil (107)",153,,36,64,48,5
"Enseñanza (108)",137,,12,52,71,2
"Servicios sociales y de salud (109)",21,,8,9,4,
"Otras activ. serv.comun.soc y personales (110)",11,2,3,3,3,
"Hogares privados con servicio doméstico (111)",2,,1,1,,
"Actividad economica no especificada (113)",32,,4,6,14,8
"Desocupado (114)",67,,23,27,11,6
"Mujeres (115)",1002,20,249,344,272,117
"Agric., ganadería, caza y silvicultura (116)",527,14,112,151,156,94
"Explotación de minas y canteras (118)",6,,3,2,1,
"Industrias manufactureras (119)",13,,2,3,5,3
"Suministro de electricidad, gas y agua (120)",1,,,1,,
"Construcción (121)",13,,4,4,5,
"Comerc., rep. veh. autom.,motoc. efect. pers. (122)",139,2,39,54,32,12
"Comercio al por mayor (124)",4,,1,2,,1
"Comercio al por menor (125)",135,2,38,52,32,11
"Hoteles y restaurantes (126)",21,,6,9,6,
"Trans., almac. y comunicaciones (127)",1,,1,,,
"Intermediación financiera (128)",1,,1,,,
"Activid.inmobil., empres. y alquileres (129)",4,,2,1,1,
"Admin.pub. y defensa; p. segur.soc afil (130)",55,,18,26,11,
"Enseñanza (131)",100,,19,49,31,1
"Servicios sociales y de salud (132)",29,,11,18,,
"Otras activ. serv.comun.soc y personales (133)",8,2,4,1,1,
"Hogares privados con servicio doméstico (134)",18,2,7,5,3,1
"Actividad economica no especificada (136)",54,,16,15,17,6
"Desocupado (137)",12,,4,5,3,
,,,,,,
"RURAL (138)",1472,13,356,461,406,236
"Agric., ganadería, caza y silvicultura (139)",1148,12,250,325,345,216
"Explotación de minas y canteras (141)",118,,52,51,14,1
"Industrias manufactureras (142)",22,,5,3,9,5
"Construcción (144)",26,,7,11,7,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (145)",38,1,5,23,7,2
"Comercio al por mayor (147)",3,,,,3,
"Comercio al por menor (148)",35,1,5,23,4,2
"Hoteles y restaurantes (149)",9,,5,3,1,
"Trans., almac. y comunicaciones (150)",1,,,,1,
"Activid.inmobil., empres. y alquileres (152)",1,,,1,,
"Admin.pub. y defensa; p. segur.soc afil (153)",29,,9,9,10,1
"Enseñanza (154)",27,,5,19,2,1
"Servicios sociales y de salud (155)",2,,1,1,,
"Hogares privados con servicio doméstico (157)",3,,2,,,1
"Actividad economica no especificada (159)",26,,5,8,7,6
"Desocupado (160)",22,,10,7,3,2
"Hombres (161)",1032,7,238,346,280,161
"Agric., ganadería, caza y silvicultura (162)",779,6,156,231,236,150
"Explotación de minas y canteras (164)",117,,51,51,14,1
"Industrias manufactureras (165)",8,,1,2,4,1
"Construcción (167)",25,,7,11,6,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (168)",17,1,1,12,2,1
"Comercio al por mayor (170)",2,,,,2,
"Comercio al por menor (171)",15,1,1,12,,1
"Hoteles y restaurantes (172)",4,,1,3,,
"Trans., almac. y comunicaciones (173)",1,,,,1,
"Activid.inmobil., empres. y alquileres (175)",1,,,1,,
"Admin.pub. y defensa; p. segur.soc afil (176)",27,,8,8,10,1
"Enseñanza (177)",18,,1,14,2,1
"Servicios sociales y de salud (178)",1,,,1,,
"Actividad economica no especificada (182)",13,,3,5,2,3
"Desocupado (183)",21,,9,7,3,2
"Mujeres (184)",440,6,118,115,126,75
"Agric., ganadería, caza y silvicultura (185)",369,6,94,94,109,66
"Explotación de minas y canteras (187)",1,,1,,,
"Industrias manufactureras (188)",14,,4,1,5,4
"Construcción (190)",1,,,,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (191)",21,,4,11,5,1
"Comercio al por mayor (193)",1,,,,1,
"Comercio al por menor (194)",20,,4,11,4,1
"Hoteles y restaurantes (195)",5,,4,,1,
"Admin.pub. y defensa; p. segur.soc afil (199)",2,,1,1,,
"Enseñanza (200)",9,,4,5,,
"Servicios sociales y de salud (201)",1,,1,,,
"Hogares privados con servicio doméstico (203)",3,,2,,,1
"Actividad economica no especificada (205)",13,,2,3,5,3
"Desocupado (206)",1,,1,,,
