"CUADRO Nº 14: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR TAMAÑO DE ESTABLECIMIENTO DONDE TRABAJA, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, GRANDES GRUPOS DE EDAD Y CATEGORÍA DE OCUPACIÓN",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, GRANDES GRUPOS DE EDAD Y CATEGORIA DE OCUPACION",TOTAL,"TAMAÑO DE ESTABLECIMIENTO",,,
"Trabajador del hogar (054)",190,190,,,
"De 06 a 14 años (056)",345,303,35,6,1
"Empleado (057)",21,18,2,1,
"Obrero (058)",35,23,11,,1
"Trabajador independiente (059)",56,52,4,,
"Empleador o patrono (060)",2,1,,1,
"Trabajador familiar no remunerado (061)",196,174,18,4,
"Trabajador del hogar (062)",35,35,,,
"De 15 a 29 años (064)",3427,2439,380,234,374
"Empleado (065)",748,302,102,109,235
"Obrero (066)",849,447,146,119,137
"Trabajador independiente (067)",1289,1194,95,,
"Empleador o patrono (068)",62,50,8,4,
"Trabajador familiar no remunerado (069)",391,358,29,2,2
"Trabajador del hogar (070)",88,88,,,
"De 30 a 44 años (072)",3961,2604,410,351,596
"Empleado (073)",940,221,143,176,400
"Obrero (074)",863,361,140,166,196
"Trabajador independiente (075)",1849,1745,104,,
"Empleador o patrono (076)",83,63,13,7,
"Trabajador familiar no remunerado (077)",205,193,10,2,
"Trabajador del hogar (078)",21,21,,,
"De 45 a 64 años (080)",2581,1878,222,153,328
"Empleado (081)",472,129,58,87,198
"Obrero (082)",466,213,70,56,127
"Trabajador independiente (083)",1337,1278,59,,
"Empleador o patrono (084)",69,46,18,4,1
"Trabajador familiar no remunerado (085)",207,182,17,6,2
"Trabajador del hogar (086)",30,30,,,
"De 65 y más años (088)",690,622,38,6,24
"Empleado (089)",32,11,6,3,12
"Obrero (090)",63,45,6,2,10
"Trabajador independiente (091)",493,475,18,,
"Empleador o patrono (092)",18,15,3,,
"Trabajador familiar no remunerado (093)",68,60,5,1,2
"Trabajador del hogar (094)",16,16,,,
,,,,,
"RURAL (096)",15381,13441,925,335,680
"Empleado (097)",579,213,65,46,255
"Obrero (098)",2030,981,360,272,417
"Trabajador independiente (099)",8743,8423,320,,
"Empleador o patrono (100)",217,195,15,3,4
"Trabajador familiar no remunerado (101)",3736,3553,165,14,4
"Trabajador del hogar (102)",76,76,,,
"De 06 a 14 años (104)",412,395,16,1,
"Empleado (105)",8,7,1,,
"Obrero (106)",14,14,,,
"Trabajador independiente (107)",50,49,1,,
"Empleador o patrono (108)",1,1,,,
"Trabajador familiar no remunerado (109)",329,314,14,1,
"Trabajador del hogar (110)",10,10,,,
"De 15 a 29 años (112)",5102,4346,348,139,269
"Empleado (113)",252,109,37,18,88
"Obrero (114)",862,417,159,109,177
"Trabajador independiente (115)",2304,2223,81,,
"Empleador o patrono (116)",48,41,4,2,1
"Trabajador familiar no remunerado (117)",1590,1510,67,10,3
"Trabajador del hogar (118)",46,46,,,
"De 30 a 44 años (120)",5097,4347,347,123,280
"Empleado (121)",225,75,21,14,115
"Obrero (122)",728,327,132,107,162
"Trabajador independiente (123)",3073,2930,143,,
"Empleador o patrono (124)",81,77,2,,2
"Trabajador familiar no remunerado (125)",982,930,49,2,1
"Trabajador del hogar (126)",8,8,,,
"De 45 a 64 años (128)",3594,3212,188,67,127
"Empleado (129)",88,18,5,14,51
"Obrero (130)",370,179,64,52,75
"Trabajador independiente (131)",2402,2321,81,,
"Empleador o patrono (132)",63,54,7,1,1
"Trabajador familiar no remunerado (133)",661,630,31,,
"Trabajador del hogar (134)",10,10,,,
"De 65 y más años (136)",1176,1141,26,5,4
"Empleado (137)",6,4,1,,1
"Obrero (138)",56,44,5,4,3
"Trabajador independiente (139)",914,900,14,,
"Empleador o patrono (140)",24,22,2,,
"Trabajador familiar no remunerado (141)",174,169,4,1,
"Trabajador del hogar (142)",2,2,,,
