"CUADRO Nº 4: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Obreros construc., conf., papel, fab., instr. (034)",17,,8,5,3,1
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (035)",3098,195,1056,947,752,148
"Otra (036)",1,,1,,,
"Ocupación no especificada (037)",295,2,117,99,57,20
"Desocupado (038)",225,23,131,49,19,3
,,,,,,
"URBANA (039)",12525,385,4089,4362,2934,755
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",46,,4,24,17,1
"Profes., científicos e intelectuales (041)",1206,,263,625,313,5
"Técnicos de nivel medio y trab.asimilados (042)",210,,71,84,50,5
"Jefes y empleados de oficina (043)",332,,92,152,85,3
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",1440,33,493,550,311,53
"Agricult.trabaj. calif. agrop. y pesqueros (045)",3334,1,686,1127,1071,449
"Obreros y oper.minas, cant.,ind.manuf. y otros (046)",528,11,186,204,115,12
"Obreros construc., conf., papel, fab., instr. (047)",583,5,301,196,71,10
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (048)",3742,302,1460,1079,724,177
"Otra (049)",56,,26,26,3,1
"Ocupación no especificada (050)",449,6,177,138,102,26
"Desocupado (051)",599,27,330,157,72,13
"Hombres (052)",8393,263,2712,2851,2005,562
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",35,,2,17,15,1
"Profes., científicos e intelectuales (054)",635,,108,320,204,3
"Técnicos de nivel medio y trab.asimilados (055)",149,,46,61,38,4
"Jefes y empleados de oficina (056)",228,,55,104,66,3
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",612,17,200,228,133,34
"Agricult.trabaj. calif. agrop. y pesqueros (058)",2860,1,559,983,933,384
"Obreros y oper.minas, cant.,ind.manuf. y otros (059)",433,11,170,155,89,8
"Obreros construc., conf., papel, fab., instr. (060)",569,5,294,192,69,9
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (061)",2117,207,913,564,342,91
"Otra (062)",55,,25,26,3,1
"Ocupación no especificada (063)",268,4,109,84,58,13
"Desocupado (064)",432,18,231,117,55,11
"Mujeres (065)",4132,122,1377,1511,929,193
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",11,,2,7,2,
"Profes., científicos e intelectuales (067)",571,,155,305,109,2
"Técnicos de nivel medio y trab.asimilados (068)",61,,25,23,12,1
"Jefes y empleados de oficina (069)",104,,37,48,19,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",828,16,293,322,178,19
"Agricult.trabaj. calif. agrop. y pesqueros (071)",474,,127,144,138,65
"Obreros y oper.minas, cant.,ind.manuf. y otros (072)",95,,16,49,26,4
"Obreros construc., conf., papel, fab., instr. (073)",14,,7,4,2,1
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (074)",1625,95,547,515,382,86
"Otra (075)",1,,1,,,
"Ocupación no especificada (076)",181,2,68,54,44,13
"Desocupado (077)",167,9,99,40,17,2
,,,,,,
"RURAL (078)",9519,356,3370,2990,2115,688
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",17,,2,7,8,
"Profes., científicos e intelectuales (080)",321,,97,167,55,2
"Técnicos de nivel medio y trab.asimilados (081)",28,,11,14,2,1
"Jefes y empleados de oficina (082)",11,,4,6,1,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",266,4,86,108,60,8
"Agricult.trabaj. calif. agrop. y pesqueros (084)",4906,,1381,1622,1358,545
"Obreros y oper.minas, cant.,ind.manuf. y otros (085)",84,,33,33,15,3
"Obreros construc., conf., papel, fab., instr. (086)",43,,10,23,9,1
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (087)",3431,324,1549,888,565,105
"Ocupación no especificada (089)",180,,72,68,26,14
"Desocupado (090)",232,28,125,54,16,9
"Hombres (091)",7080,241,2492,2249,1542,556
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",15,,2,6,7,
"Profes., científicos e intelectuales (093)",210,,60,110,38,2
"Técnicos de nivel medio y trab.asimilados (094)",18,,6,10,2,
"Jefes y empleados de oficina (095)",10,,4,5,1,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",157,3,49,64,36,5
"Agricult.trabaj. calif. agrop. y pesqueros (097)",4357,,1181,1476,1213,487
"Obreros y oper.minas, cant.,ind.manuf. y otros (098)",75,,25,32,15,3
"Obreros construc., conf., papel, fab., instr. (099)",40,,9,22,8,1
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (100)",1958,224,1040,456,195,43
"Ocupación no especificada (102)",66,,23,23,13,7
"Desocupado (103)",174,14,93,45,14,8
"Mujeres (104)",2439,115,878,741,573,132
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",2,,,1,1,
"Profes., científicos e intelectuales (106)",111,,37,57,17,
"Técnicos de nivel medio y trab.asimilados (107)",10,,5,4,,1
"Jefes y empleados de oficina (108)",1,,,1,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",109,1,37,44,24,3
"Agricult.trabaj. calif. agrop. y pesqueros (110)",549,,200,146,145,58
"Obreros y oper.minas, cant.,ind.manuf. y otros (111)",9,,8,1,,
"Obreros construc., conf., papel, fab., instr. (112)",3,,1,1,1,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (113)",1473,100,509,432,370,62
"Ocupación no especificada (115)",114,,49,45,13,7
"Desocupado (116)",58,14,32,9,2,1
