"CUADRO Nº 4: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (035)",1634,18,454,530,503,129
"Otra (036)",1,,,,1,
"Ocupación no especificada (037)",117,,29,42,30,16
"Desocupado (038)",83,3,55,16,9,
,,,,,,
"URBANA (039)",1895,34,544,768,439,110
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",13,,1,8,4,
"Profes., científicos e intelectuales (041)",261,,41,150,68,2
"Técnicos de nivel medio y trab.asimilados (042)",60,,20,32,6,2
"Jefes y empleados de oficina (043)",89,,30,38,21,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",257,6,68,118,54,11
"Agricult.trabaj. calif. agrop. y pesqueros (045)",389,2,84,129,125,49
"Obreros y oper.minas, cant.,ind.manuf. y otros (046)",115,3,40,47,22,3
"Obreros construc., conf., papel, fab., instr. (047)",113,,39,49,23,2
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (048)",435,23,154,137,91,30
"Otra (049)",20,,5,11,4,
"Ocupación no especificada (050)",45,,16,12,8,9
"Desocupado (051)",98,,46,37,13,2
"Hombres (052)",1170,23,327,481,278,61
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",11,,1,6,4,
"Profes., científicos e intelectuales (054)",163,,23,94,46,
"Técnicos de nivel medio y trab.asimilados (055)",41,,16,20,4,1
"Jefes y empleados de oficina (056)",61,,12,30,19,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",71,2,17,28,21,3
"Agricult.trabaj. calif. agrop. y pesqueros (058)",290,2,64,100,89,35
"Obreros y oper.minas, cant.,ind.manuf. y otros (059)",97,2,33,38,21,3
"Obreros construc., conf., papel, fab., instr. (060)",108,,35,49,22,2
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (061)",217,17,79,71,39,11
"Otra (062)",19,,5,11,3,
"Ocupación no especificada (063)",20,,8,6,2,4
"Desocupado (064)",72,,34,28,8,2
"Mujeres (065)",725,11,217,287,161,49
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",2,,,2,,
"Profes., científicos e intelectuales (067)",98,,18,56,22,2
"Técnicos de nivel medio y trab.asimilados (068)",19,,4,12,2,1
"Jefes y empleados de oficina (069)",28,,18,8,2,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",186,4,51,90,33,8
"Agricult.trabaj. calif. agrop. y pesqueros (071)",99,,20,29,36,14
"Obreros y oper.minas, cant.,ind.manuf. y otros (072)",18,1,7,9,1,
"Obreros construc., conf., papel, fab., instr. (073)",5,,4,,1,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (074)",218,6,75,66,52,19
"Otra (075)",1,,,,1,
"Ocupación no especificada (076)",25,,8,6,6,5
"Desocupado (077)",26,,12,9,5,
,,,,,,
"RURAL (078)",7734,45,1971,2608,2324,786
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",12,,2,5,5,
"Profes., científicos e intelectuales (080)",197,,59,89,49,
"Técnicos de nivel medio y trab.asimilados (081)",25,,14,7,3,1
"Jefes y empleados de oficina (082)",46,,10,28,8,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",147,2,54,58,31,2
"Agricult.trabaj. calif. agrop. y pesqueros (084)",3759,3,631,1252,1315,558
"Obreros y oper.minas, cant.,ind.manuf. y otros (085)",257,1,81,90,69,16
"Obreros construc., conf., papel, fab., instr. (086)",257,1,79,121,54,2
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (087)",2462,33,784,786,683,176
"Ocupación no especificada (089)",169,,41,63,43,22
"Desocupado (090)",403,5,216,109,64,9
"Hombres (091)",5081,28,1262,1769,1503,519
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",9,,,5,4,
"Profes., científicos e intelectuales (093)",150,,34,73,43,
"Técnicos de nivel medio y trab.asimilados (094)",20,,12,5,2,1
"Jefes y empleados de oficina (095)",45,,10,28,7,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",64,1,21,26,14,2
"Agricult.trabaj. calif. agrop. y pesqueros (097)",2849,3,439,983,1008,416
"Obreros y oper.minas, cant.,ind.manuf. y otros (098)",225,1,70,81,61,12
"Obreros construc., conf., papel, fab., instr. (099)",250,,78,117,53,2
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (100)",1046,21,405,322,232,66
"Ocupación no especificada (102)",77,,20,27,19,11
"Desocupado (103)",346,2,173,102,60,9
"Mujeres (104)",2653,17,709,839,821,267
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",3,,2,,1,
"Profes., científicos e intelectuales (106)",47,,25,16,6,
"Técnicos de nivel medio y trab.asimilados (107)",5,,2,2,1,
"Jefes y empleados de oficina (108)",1,,,,1,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",83,1,33,32,17,
"Agricult.trabaj. calif. agrop. y pesqueros (110)",910,,192,269,307,142
"Obreros y oper.minas, cant.,ind.manuf. y otros (111)",32,,11,9,8,4
"Obreros construc., conf., papel, fab., instr. (112)",7,1,1,4,1,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (113)",1416,12,379,464,451,110
"Ocupación no especificada (115)",92,,21,36,24,11
"Desocupado (116)",57,3,43,7,4,
