"CUADRO Nº 6: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIAL, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 15 a 19 años (022)",126,119,3,107,6,2,1,,,,7,129
"De 20 a 24 años (023)",698,577,9,357,159,44,7,1,,,121,842
"De 25 a 29 años (024)",944,824,5,299,271,155,86,8,,,120,1714
"De 30 a 34 años (025)",1070,1014,4,206,338,215,195,52,4,,56,2732
"De 35 a 39 años (026)",1137,1104,3,167,264,229,297,124,18,2,33,3639
"De 40 a 44 años (027)",1060,1046,6,101,207,195,309,157,56,15,14,4103
"De 45 a 49 años (028)",876,868,1,69,113,144,264,187,70,20,8,3902
"De 50 y más años (029)",2579,2557,14,195,286,300,751,624,292,95,22,12504
"Desocupada (030)",290,236,9,91,55,25,36,13,6,1,54,577
"De 15 a 19 años (032)",16,15,,11,4,,,,,,1,19
"De 20 a 24 años (033)",63,45,1,36,6,2,,,,,18,54
"De 25 a 29 años (034)",68,49,,27,14,4,4,,,,19,83
"De 30 a 34 años (035)",43,37,5,11,13,7,1,,,,6,62
"De 35 a 39 años (036)",40,34,1,4,13,2,10,2,2,,6,107
"De 40 a 44 años (037)",27,24,,1,1,4,11,6,1,,3,112
"De 45 a 49 años (038)",14,14,,1,2,3,5,2,1,,,57
"De 50 y más años (039)",19,18,2,,2,3,5,3,2,1,1,83
"No PEA (040)",10540,9977,73,1967,1870,1493,2355,1395,650,174,563,36882
"De 12 a 14 años (041)",20,10,1,6,3,,,,,,10,12
"De 15 a 19 años (042)",284,240,5,209,22,1,3,,,,44,268
"De 20 a 24 años (043)",1180,964,15,597,275,57,20,,,,216,1398
"De 25 a 29 años (044)",1324,1193,10,441,407,211,117,6,1,,131,2435
"De 30 a 34 años (045)",1230,1177,6,203,350,291,274,48,5,,53,3322
"De 35 a 39 años (046)",1071,1053,5,94,206,239,337,117,49,6,18,3910
"De 40 a 44 años (047)",953,944,2,56,127,157,328,173,80,21,9,4244
"De 45 a 49 años (048)",743,733,2,52,92,102,219,167,86,13,10,3455
"De 50 y más años (049)",3735,3663,27,309,388,435,1057,884,429,134,72,17838
,,,,,,,,,,,,
"URBANA (060)",9193,8676,67,1896,1966,1419,1928,936,364,100,517,28667
"De 12 a 14 años (061)",11,6,,4,2,,,,,,5,8
"De 15 a 19 años (062)",162,143,3,123,12,2,3,,,,19,165
"De 20 a 24 años (063)",950,754,13,506,191,32,12,,,,196,1032
"De 25 a 29 años (064)",1167,1034,12,426,364,164,64,4,,,133,1940
"De 30 a 34 años (065)",1250,1192,10,252,441,269,196,22,2,,58,2947
"De 35 a 39 años (066)",1210,1182,3,182,308,258,322,83,24,2,28,3714
"De 40 a 44 años (067)",995,982,2,90,208,208,309,117,41,7,13,3668
"De 45 a 49 años (068)",755,747,3,68,118,140,227,129,52,10,8,3097
"De 50 y más años (069)",2693,2636,21,245,322,346,795,581,245,81,57,12096
"PEA (070)",3799,3572,34,798,911,600,746,328,121,34,227,11156
"De 12 a 14 años (071)",3,2,,2,,,,,,,1,2
"De 15 a 19 años (072)",42,38,1,29,6,1,1,,,,4,48
"De 20 a 24 años (073)",321,253,6,180,59,6,2,,,,68,324
"De 25 a 29 años (074)",449,378,5,175,126,54,17,1,,,71,666
"De 30 a 34 años (075)",547,510,8,126,211,100,57,8,,,37,1141
"De 35 a 39 años (076)",611,591,2,117,182,121,133,31,5,,20,1655
"De 40 a 44 años (077)",512,503,1,58,129,111,143,46,12,3,9,1704
"De 45 a 49 años (078)",417,412,1,42,74,82,123,66,19,5,5,1614
"De 50 y más años (079)",897,885,10,69,124,125,270,176,85,26,12,4002
"Ocupada (080)",3576,3377,25,733,861,578,711,318,118,33,199,10672
"De 12 a 14 años (081)",3,2,,2,,,,,,,1,2
"De 15 a 19 años (082)",29,26,1,21,2,1,1,,,,3,32
"De 20 a 24 años (083)",278,219,5,152,55,5,2,,,,59,285
"De 25 a 29 años (084)",400,339,5,156,113,50,14,1,,,61,597
"De 30 a 34 años (085)",513,478,3,119,199,93,56,8,,,35,1085
"De 35 a 39 años (086)",580,563,1,115,170,119,123,30,5,,17,1575
"De 40 a 44 años (087)",489,482,1,58,128,108,132,41,11,3,7,1602
"De 45 a 49 años (088)",404,399,1,41,72,80,118,64,18,5,5,1560
"De 50 y más años (089)",880,869,8,69,122,122,265,174,84,25,11,3934
"Desocupada (090)",223,195,9,65,50,22,35,10,3,1,28,484
"De 15 a 19 años (092)",13,12,,8,4,,,,,,1,16
"De 20 a 24 años (093)",43,34,1,28,4,1,,,,,9,39
"De 25 a 29 años (094)",49,39,,19,13,4,3,,,,10,69
"De 30 a 34 años (095)",34,32,5,7,12,7,1,,,,2,56
"De 35 a 39 años (096)",31,28,1,2,12,2,10,1,,,3,80
"De 40 a 44 años (097)",23,21,,,1,3,11,5,1,,2,102
"De 45 a 49 años (098)",13,13,,1,2,2,5,2,1,,,54
"De 50 y más años (099)",17,16,2,,2,3,5,2,1,1,1,68
"No PEA (100)",5394,5104,33,1098,1055,819,1182,608,243,66,290,17511
"De 12 a 14 años (101)",8,4,,2,2,,,,,,4,6
"De 15 a 19 años (102)",120,105,2,94,6,1,2,,,,15,117
"De 20 a 24 años (103)",629,501,7,326,132,26,10,,,,128,708
"De 25 a 29 años (104)",718,656,7,251,238,110,47,3,,,62,1274
"De 30 a 34 años (105)",703,682,2,126,230,169,139,14,2,,21,1806
"De 35 a 39 años (106)",599,591,1,65,126,137,189,52,19,2,8,2059
"De 40 a 44 años (107)",483,479,1,32,79,97,166,71,29,4,4,1964
"De 45 a 49 años (108)",338,335,2,26,44,58,104,63,33,5,3,1483
"De 50 y más años (109)",1796,1751,11,176,198,221,525,405,160,55,45,8094
,,,,,,,,,,,,
"RURAL (120)",10132,9649,60,1666,1603,1383,2373,1625,732,207,483,38360
"De 12 a 14 años (121)",14,7,1,5,1,,,,,,7,7
"De 15 a 19 años (122)",264,231,5,204,20,1,1,,,,33,251
"De 20 a 24 años (123)",991,832,12,484,249,71,15,1,,,159,1262
"De 25 a 29 años (124)",1169,1032,3,341,328,206,143,10,1,,137,2292
"De 30 a 34 años (125)",1093,1036,5,168,260,244,274,78,7,,57,3169
"De 35 a 39 años (126)",1038,1009,6,83,175,212,322,160,45,6,29,3942
"De 40 a 44 años (127)",1045,1032,6,68,127,148,339,219,96,29,13,4791
"De 45 a 49 años (128)",878,868,,54,89,109,261,227,105,23,10,4317
"De 50 y más años (129)",3640,3602,22,259,354,392,1018,930,478,149,38,18329
"PEA (130)",4986,4776,20,797,788,709,1200,838,325,99,210,18989
"De 12 a 14 años (131)",2,1,,1,,,,,,,1,1
"De 15 a 19 años (132)",100,96,2,89,4,1,,,,,4,100
"De 20 a 24 años (133)",440,369,4,213,106,40,5,1,,,71,572
"De 25 a 29 años (134)",563,495,,151,159,105,73,7,,,68,1131
"De 30 a 34 años (135)",566,541,1,91,140,122,139,44,4,,25,1653
"De 35 a 39 años (136)",566,547,2,54,95,110,174,95,15,2,19,2091
"De 40 a 44 años (137)",575,567,5,44,79,88,177,117,45,12,8,2511
"De 45 a 49 años (138)",473,470,,28,41,65,146,123,52,15,3,2345
"De 50 y más años (139)",1701,1690,6,126,164,178,486,451,209,70,11,8585
"Ocupada (140)",4919,4735,20,771,783,706,1199,835,322,99,184,18896
"De 12 a 14 años (141)",2,1,,1,,,,,,,1,1
"De 15 a 19 años (142)",97,93,2,86,4,1,,,,,4,97
"De 20 a 24 años (143)",420,358,4,205,104,39,5,1,,,62,557
"De 25 a 29 años (144)",544,485,,143,158,105,72,7,,,59,1117
"De 30 a 34 años (145)",557,536,1,87,139,122,139,44,4,,21,1647
"De 35 a 39 años (146)",557,541,2,52,94,110,174,94,13,2,16,2064
"De 40 a 44 años (147)",571,564,5,43,79,87,177,116,45,12,7,2501
"De 45 a 49 años (148)",472,469,,28,41,64,146,123,52,15,3,2342
"De 50 y más años (149)",1699,1688,6,126,164,178,486,450,208,70,11,8570
"Desocupada (150)",67,41,,26,5,3,1,3,3,,26,93
"De 15 a 19 años (152)",3,3,,3,,,,,,,,3
"De 20 a 24 años (153)",20,11,,8,2,1,,,,,9,15
"De 25 a 29 años (154)",19,10,,8,1,,1,,,,9,14
"De 30 a 34 años (155)",9,5,,4,1,,,,,,4,6
"De 35 a 39 años (156)",9,6,,2,1,,,1,2,,3,27
"De 40 a 44 años (157)",4,3,,1,,1,,1,,,1,10
"De 45 a 49 años (158)",1,1,,,,1,,,,,,3
"De 50 y más años (159)",2,2,,,,,,1,1,,,15
"No PEA (160)",5146,4873,40,869,815,674,1173,787,407,108,273,19371
"De 12 a 14 años (161)",12,6,1,4,1,,,,,,6,6
"De 15 a 19 años (162)",164,135,3,115,16,,1,,,,29,151
"De 20 a 24 años (163)",551,463,8,271,143,31,10,,,,88,690
"De 25 a 29 años (164)",606,537,3,190,169,101,70,3,1,,69,1161
"De 30 a 34 años (165)",527,495,4,77,120,122,135,34,3,,32,1516
"De 35 a 39 años (166)",472,462,4,29,80,102,148,65,30,4,10,1851
"De 40 a 44 años (167)",470,465,1,24,48,60,162,102,51,17,5,2280
"De 45 a 49 años (168)",405,398,,26,48,44,115,104,53,8,7,1972
"De 50 y más años (169)",1939,1912,16,133,190,214,532,479,269,79,27,9744
