"CUADRO Nº 9: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVIINCIA, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, CONDICION DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 50 y más años (039)",3,23,18,,78.3,,
"No PEA (040)",4478,11524,10409,243,90.3,2.1,
"De 12 a 14 años (041)",512,3,3,,100,,
"De 15 a 19 años (042)",643,132,129,36,97.7,27.3,
"De 20 a 24 años (043)",559,536,527,75,98.3,14,
"De 25 a 29 años (044)",511,893,877,72,98.2,8.1,
"De 30 a 34 años (045)",416,1062,1019,40,96,3.8,
"De 35 a 39 años (046)",321,1011,966,13,95.5,1.3,
"De 40 a 44 años (047)",290,1090,1025,7,94,0.6,
"De 45 a 49 años (048)",255,1117,1012,,90.6,,
"De 50 y más años (049)",971,5680,4851,,85.4,,
,,,,,,,
"URBANA (060)",4725,11490,10383,249,90.4,2.2,
"De 12 a 14 años (061)",435,4,4,,100,,
"De 15 a 19 años (062)",631,115,113,31,98.3,27,
"De 20 a 24 años (063)",622,533,526,76,98.7,14.3,
"De 25 a 29 años (064)",566,943,927,66,98.3,7,
"De 30 a 34 años (065)",499,1183,1139,49,96.3,4.1,
"De 35 a 39 años (066)",414,1267,1200,19,94.7,1.5,
"De 40 a 44 años (067)",375,1362,1269,8,93.2,0.6,
"De 45 a 49 años (068)",323,1347,1226,,91,,
"De 50 y más años (069)",860,4736,3979,,84,,
"PEA (070)",1332,3141,2908,43,92.6,1.4,
"De 12 a 14 años (071)",20,2,2,,100,,
"De 15 a 19 años (072)",104,11,11,1,100,9.1,
"De 20 a 24 años (073)",169,101,101,11,100,10.9,
"De 25 a 29 años (074)",171,223,220,9,98.7,4,
"De 30 a 34 años (075)",190,366,355,13,97,3.6,
"De 35 a 39 años (076)",184,519,491,8,94.6,1.5,
"De 40 a 44 años (077)",161,523,484,1,92.5,0.2,
"De 45 a 49 años (078)",141,491,458,,93.3,,
"De 50 y más años (079)",192,905,786,,86.9,,
"Ocupada (080)",1268,3045,2818,42,92.5,1.4,
"De 12 a 14 años (081)",18,2,2,,100,,
"De 15 a 19 años (082)",95,11,11,1,100,9.1,
"De 20 a 24 años (083)",154,98,98,11,100,11.2,
"De 25 a 29 años (084)",166,219,216,9,98.6,4.1,
"De 30 a 34 años (085)",176,336,325,12,96.7,3.6,
"De 35 a 39 años (086)",180,507,480,8,94.7,1.6,
"De 40 a 44 años (087)",155,508,469,1,92.3,0.2,
"De 45 a 49 años (088)",135,482,449,,93.2,,
"De 50 y más años (089)",189,882,768,,87.1,,
"Desocupada (090)",64,96,90,1,93.8,1,
"De 12 a 14 años (091)",2,,,,,,
"De 15 a 19 años (092)",9,,,,,,
"De 20 a 24 años (093)",15,3,3,,100,,
"De 25 a 29 años (094)",5,4,4,,100,,
"De 30 a 34 años (095)",14,30,30,1,100,3.3,
"De 35 a 39 años (096)",4,12,11,,91.7,,
"De 40 a 44 años (097)",6,15,15,,100,,
"De 45 a 49 años (098)",6,9,9,,100,,
"De 50 y más años (099)",3,23,18,,78.3,,
"No PEA (100)",3393,8349,7475,206,89.5,2.5,
"De 12 a 14 años (101)",415,2,2,,100,,
"De 15 a 19 años (102)",527,104,102,30,98.1,28.8,
"De 20 a 24 años (103)",453,432,425,65,98.4,15,
"De 25 a 29 años (104)",395,720,707,57,98.2,7.9,
"De 30 a 34 años (105)",309,817,784,36,96,4.4,
"De 35 a 39 años (106)",230,748,709,11,94.8,1.5,
"De 40 a 44 años (107)",214,839,785,7,93.6,0.8,
"De 45 a 49 años (108)",182,856,768,,89.7,,
"De 50 y más años (109)",668,3831,3193,,83.3,,
,,,,,,,
"RURAL (120)",1285,3700,3421,45,92.5,1.2,
"De 12 a 14 años (121)",97,1,1,,100,,
"De 15 a 19 años (122)",128,30,29,7,96.7,23.3,
"De 20 a 24 años (123)",132,121,119,13,98.3,10.7,
"De 25 a 29 años (124)",136,196,191,17,97.4,8.7,
"De 30 a 34 años (125)",136,293,283,4,96.6,1.4,
"De 35 a 39 años (126)",124,356,345,4,96.9,1.1,
"De 40 a 44 años (127)",98,302,289,,95.7,,
"De 45 a 49 años (128)",86,297,280,,94.3,,
"De 50 y más años (129)",348,2104,1884,,89.5,,
"PEA (130)",200,525,487,9,92.8,1.7,
"De 15 a 19 años (132)",12,2,2,1,100,50,
"De 20 a 24 años (133)",26,17,17,4,100,23.5,
"De 25 a 29 años (134)",20,23,21,2,91.3,8.7,
"De 30 a 34 años (135)",29,48,48,,100,,
"De 35 a 39 años (136)",33,93,88,2,94.6,2.2,
"De 40 a 44 años (137)",22,51,49,,96.1,,
"De 45 a 49 años (138)",13,36,36,,100,,
"De 50 y más años (139)",45,255,226,,88.6,,
"Ocupada (140)",196,525,487,9,92.8,1.7,
"De 15 a 19 años (142)",10,2,2,1,100,50,
"De 20 a 24 años (143)",24,17,17,4,100,23.5,
"De 25 a 29 años (144)",20,23,21,2,91.3,8.7,
"De 30 a 34 años (145)",29,48,48,,100,,
"De 35 a 39 años (146)",33,93,88,2,94.6,2.2,
"De 40 a 44 años (147)",22,51,49,,96.1,,
"De 45 a 49 años (148)",13,36,36,,100,,
"De 50 y más años (149)",45,255,226,,88.6,,
"Desocupada (150)",4,,,,,,
"De 15 a 19 años (152)",2,,,,,,
"De 20 a 24 años (153)",2,,,,,,
"No PEA (160)",1085,3175,2934,36,92.4,1.1,
"De 12 a 14 años (161)",97,1,1,,100,,
"De 15 a 19 años (162)",116,28,27,6,96.4,21.4,
"De 20 a 24 años (163)",106,104,102,9,98.1,8.7,
"De 25 a 29 años (164)",116,173,170,15,98.3,8.7,
"De 30 a 34 años (165)",107,245,235,4,95.9,1.6,
"De 35 a 39 años (166)",91,263,257,2,97.7,0.8,
"De 40 a 44 años (167)",76,251,240,,95.6,,
"De 45 a 49 años (168)",73,261,244,,93.5,,
"De 50 y más años (169)",303,1849,1658,,89.7,,
