"CUADRO Nº 6: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIAL, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 30 a 34 años (025)",152,135,1,46,45,29,12,1,1,,17,288
"De 35 a 39 años (026)",162,151,1,32,57,31,25,4,,1,11,381
"De 40 a 44 años (027)",143,141,,18,35,32,36,16,2,2,2,484
"De 45 a 49 años (028)",125,120,1,14,19,18,45,17,5,1,5,466
"De 50 y más años (029)",367,364,2,35,44,46,103,72,51,11,3,1737
"Desocupada (030)",52,43,,21,10,5,5,2,,,9,92
"De 20 a 24 años (033)",12,10,,7,3,,,,,,2,13
"De 25 a 29 años (034)",8,7,,5,1,1,,,,,1,10
"De 30 a 34 años (035)",8,8,,5,3,,,,,,,11
"De 35 a 39 años (036)",5,4,,1,,1,2,,,,1,13
"De 40 a 44 años (037)",4,4,,1,2,,1,,,,,9
"De 45 a 49 años (038)",6,4,,1,1,1,1,,,,2,11
"De 50 y más años (039)",9,6,,1,,2,1,2,,,3,25
"No PEA (040)",4238,4100,20,700,678,591,1008,664,316,123,138,16535
"De 12 a 14 años (041)",3,1,,1,,,,,,,2,1
"De 15 a 19 años (042)",74,69,3,60,4,2,,,,,5,74
"De 20 a 24 años (043)",326,287,1,194,73,18,1,,,,39,398
"De 25 a 29 años (044)",406,366,,149,131,53,31,2,,,40,715
"De 30 a 34 años (045)",350,340,1,68,107,84,72,7,1,,10,904
"De 35 a 39 años (046)",400,392,,51,90,95,115,35,6,,8,1281
"De 40 a 44 años (047)",382,377,2,26,63,76,141,51,16,2,5,1486
"De 45 a 49 años (048)",330,326,1,17,38,58,103,82,18,9,4,1515
"De 50 y más años (049)",1967,1942,12,134,172,205,545,487,275,112,25,10161
,,,,,,,,,,,,
"URBANA (060)",3190,3066,17,620,595,453,710,425,186,60,124,11246
"De 12 a 14 años (061)",2,1,,1,,,,,,,1,1
"De 15 a 19 años (062)",47,46,2,39,4,1,,,,,1,50
"De 20 a 24 años (063)",210,182,1,124,47,10,,,,,28,248
"De 25 a 29 años (064)",345,315,1,160,110,27,17,,,,30,533
"De 30 a 34 años (065)",301,281,1,85,100,63,30,2,,,20,615
"De 35 a 39 años (066)",341,327,,56,99,80,72,18,1,1,14,931
"De 40 a 44 años (067)",299,298,2,30,70,61,98,30,6,1,1,1041
"De 45 a 49 años (068)",264,254,1,21,41,51,80,49,8,3,10,1027
"De 50 y más años (069)",1381,1362,9,104,124,160,413,326,171,55,19,6800
"PEA (070)",845,782,6,201,202,116,143,73,34,7,63,2407
"De 15 a 19 años (072)",5,5,,3,2,,,,,,,7
"De 20 a 24 años (073)",46,33,1,22,9,1,,,,,13,43
"De 25 a 29 años (074)",110,93,1,55,28,6,3,,,,17,141
"De 30 a 34 años (075)",110,97,1,39,39,14,4,,,,13,175
"De 35 a 39 años (076)",127,119,,27,47,26,17,1,,1,8,287
"De 40 a 44 años (077)",91,91,,14,26,18,23,9,,1,,287
"De 45 a 49 años (078)",91,84,1,13,17,16,27,8,1,1,7,279
"De 50 y más años (079)",265,260,2,28,34,35,69,55,33,4,5,1188
"Ocupada (080)",805,749,6,185,195,111,140,71,34,7,56,2334
"De 15 a 19 años (082)",5,5,,3,2,,,,,,,7
"De 20 a 24 años (083)",38,26,1,16,8,1,,,,,12,35
"De 25 a 29 años (084)",104,87,1,51,27,5,3,,,,17,132
"De 30 a 34 años (085)",104,91,1,35,37,14,4,,,,13,167
"De 35 a 39 años (086)",124,117,,27,47,25,16,1,,1,7,279
"De 40 a 44 años (087)",88,88,,13,24,18,23,9,,1,,282
"De 45 a 49 años (088)",85,80,1,12,16,15,26,8,1,1,5,268
"De 50 y más años (089)",257,255,2,28,34,33,68,53,33,4,2,1164
"Desocupada (090)",40,33,,16,7,5,3,2,,,7,73
"De 20 a 24 años (093)",8,7,,6,1,,,,,,1,8
"De 25 a 29 años (094)",6,6,,4,1,1,,,,,,9
"De 30 a 34 años (095)",6,6,,4,2,,,,,,,8
"De 35 a 39 años (096)",3,2,,,,1,1,,,,1,8
"De 40 a 44 años (097)",3,3,,1,2,,,,,,,5
"De 45 a 49 años (098)",6,4,,1,1,1,1,,,,2,11
"De 50 y más años (099)",8,5,,,,2,1,2,,,3,24
"No PEA (100)",2345,2284,11,419,393,337,567,352,152,53,61,8839
"De 12 a 14 años (101)",2,1,,1,,,,,,,1,1
"De 15 a 19 años (102)",42,41,2,36,2,1,,,,,1,43
"De 20 a 24 años (103)",164,149,,102,38,9,,,,,15,205
"De 25 a 29 años (104)",235,222,,105,82,21,14,,,,13,392
"De 30 a 34 años (105)",191,184,,46,61,49,26,2,,,7,440
"De 35 a 39 años (106)",214,208,,29,52,54,55,17,1,,6,644
"De 40 a 44 años (107)",208,207,2,16,44,43,75,21,6,,1,754
"De 45 a 49 años (108)",173,170,,8,24,35,53,41,7,2,3,748
"De 50 y más años (109)",1116,1102,7,76,90,125,344,271,138,51,14,5612
,,,,,,,,,,,,
"RURAL (120)",2303,2189,12,360,356,315,528,351,189,78,114,9042
"De 12 a 14 años (121)",1,,,,,,,,,,1,
"De 15 a 19 años (122)",39,35,2,29,3,1,,,,,4,38
"De 20 a 24 años (123)",206,174,2,109,49,13,1,,,,32,250
"De 25 a 29 años (124)",233,188,,68,62,38,18,2,,,45,396
"De 30 a 34 años (125)",209,202,1,34,55,50,54,6,2,,7,588
"De 35 a 39 años (126)",226,220,1,28,48,47,70,21,5,,6,744
"De 40 a 44 años (127)",230,224,,15,30,47,80,37,12,3,6,938
"De 45 a 49 años (128)",197,196,1,11,17,26,69,50,15,7,1,965
"De 50 y más años (129)",962,950,5,66,92,93,236,235,155,68,12,5123
"PEA (130)",410,373,3,79,71,61,87,39,25,8,37,1346
"De 15 a 19 años (132)",7,7,1,5,1,,,,,,,7
"De 20 a 24 años (133)",44,36,1,17,14,4,,,,,8,57
"De 25 a 29 años (134)",62,44,,24,13,6,1,,,,18,73
"De 30 a 34 años (135)",50,46,,12,9,15,8,1,1,,4,124
"De 35 a 39 años (136)",40,36,1,6,10,6,10,3,,,4,107
"De 40 a 44 años (137)",56,54,,5,11,14,14,7,2,1,2,206
"De 45 a 49 años (138)",40,40,,2,3,3,19,9,4,,,198
"De 50 y más años (139)",111,110,,8,10,13,35,19,18,7,1,574
"Ocupada (140)",398,363,3,74,68,61,85,39,25,8,35,1327
"De 15 a 19 años (142)",7,7,1,5,1,,,,,,,7
"De 20 a 24 años (143)",40,33,1,16,12,4,,,,,7,52
"De 25 a 29 años (144)",60,43,,23,13,6,1,,,,17,72
"De 30 a 34 años (145)",48,44,,11,8,15,8,1,1,,4,121
"De 35 a 39 años (146)",38,34,1,5,10,6,9,3,,,4,102
"De 40 a 44 años (147)",55,53,,5,11,14,13,7,2,1,2,202
"De 45 a 49 años (148)",40,40,,2,3,3,19,9,4,,,198
"De 50 y más años (149)",110,109,,7,10,13,35,19,18,7,1,573
"Desocupada (150)",12,10,,5,3,,2,,,,2,19
"De 20 a 24 años (153)",4,3,,1,2,,,,,,1,5
"De 25 a 29 años (154)",2,1,,1,,,,,,,1,1
"De 30 a 34 años (155)",2,2,,1,1,,,,,,,3
"De 35 a 39 años (156)",2,2,,1,,,1,,,,,5
"De 40 a 44 años (157)",1,1,,,,,1,,,,,4
"De 50 y más años (159)",1,1,,1,,,,,,,,1
"No PEA (160)",1893,1816,9,281,285,254,441,312,164,70,77,7696
"De 12 a 14 años (161)",1,,,,,,,,,,1,
"De 15 a 19 años (162)",32,28,1,24,2,1,,,,,4,31
"De 20 a 24 años (163)",162,138,1,92,35,9,1,,,,24,193
"De 25 a 29 años (164)",171,144,,44,49,32,17,2,,,27,323
"De 30 a 34 años (165)",159,156,1,22,46,35,46,5,1,,3,464
"De 35 a 39 años (166)",186,184,,22,38,41,60,18,5,,2,637
"De 40 a 44 años (167)",174,170,,10,19,33,66,30,10,2,4,732
"De 45 a 49 años (168)",157,156,1,9,14,23,50,41,11,7,1,767
"De 50 y más años (169)",851,840,5,58,82,80,201,216,137,61,11,4549
