"CUADRO Nº 4: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Obreros construc., conf., papel, fab., instr. (034)",17,,8,7,1,1
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (035)",5039,272,1933,1579,1020,235
"Ocupación no especificada (037)",223,,93,75,41,14
"Desocupado (038)",607,25,417,114,39,12
,,,,,,
"URBANA (039)",9648,123,3428,3759,1940,398
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",21,,2,11,8,
"Profes., científicos e intelectuales (041)",779,,186,441,150,2
"Técnicos de nivel medio y trab.asimilados (042)",195,,68,89,36,2
"Jefes y empleados de oficina (043)",230,,90,97,41,2
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",1147,10,337,549,211,40
"Agricult.trabaj. calif. agrop. y pesqueros (045)",2099,9,493,798,605,194
"Obreros y oper.minas, cant.,ind.manuf. y otros (046)",477,2,211,179,74,11
"Obreros construc., conf., papel, fab., instr. (047)",640,1,174,317,139,9
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (048)",2334,76,979,761,428,90
"Otra (049)",25,,12,10,3,
"Ocupación no especificada (050)",207,1,90,70,36,10
"Desocupado (051)",1494,24,786,437,209,38
"Hombres (052)",6182,67,2129,2429,1301,256
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",17,,2,9,6,
"Profes., científicos e intelectuales (054)",494,,91,278,123,2
"Técnicos de nivel medio y trab.asimilados (055)",132,,42,61,28,1
"Jefes y empleados de oficina (056)",153,,46,72,33,2
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",399,6,108,178,91,16
"Agricult.trabaj. calif. agrop. y pesqueros (058)",1495,4,325,600,423,143
"Obreros y oper.minas, cant.,ind.manuf. y otros (059)",401,2,182,151,57,9
"Obreros construc., conf., papel, fab., instr. (060)",624,1,166,310,139,8
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (061)",1213,42,563,369,198,41
"Otra (062)",25,,12,10,3,
"Ocupación no especificada (063)",104,1,49,34,16,4
"Desocupado (064)",1125,11,543,357,184,30
"Mujeres (065)",3466,56,1299,1330,639,142
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",4,,,2,2,
"Profes., científicos e intelectuales (067)",285,,95,163,27,
"Técnicos de nivel medio y trab.asimilados (068)",63,,26,28,8,1
"Jefes y empleados de oficina (069)",77,,44,25,8,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",748,4,229,371,120,24
"Agricult.trabaj. calif. agrop. y pesqueros (071)",604,5,168,198,182,51
"Obreros y oper.minas, cant.,ind.manuf. y otros (072)",76,,29,28,17,2
"Obreros construc., conf., papel, fab., instr. (073)",16,,8,7,,1
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (074)",1121,34,416,392,230,49
"Ocupación no especificada (076)",103,,41,36,20,6
"Desocupado (077)",369,13,243,80,25,8
,,,,,,
"RURAL (078)",17617,567,6620,5609,3635,1186
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",10,,3,6,1,
"Profes., científicos e intelectuales (080)",236,,74,140,21,1
"Técnicos de nivel medio y trab.asimilados (081)",93,,28,49,16,
"Jefes y empleados de oficina (082)",55,,17,28,9,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",385,1,173,151,52,8
"Agricult.trabaj. calif. agrop. y pesqueros (084)",7564,19,2016,2610,2093,826
"Obreros y oper.minas, cant.,ind.manuf. y otros (085)",1006,2,558,319,123,4
"Obreros construc., conf., papel, fab., instr. (086)",190,1,86,68,34,1
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (087)",6633,515,2859,1836,1127,296
"Otra (088)",30,,13,14,3,
"Ocupación no especificada (089)",220,,109,60,36,15
"Desocupado (090)",1195,29,684,328,120,34
"Hombres (091)",11303,304,4171,3708,2341,779
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",7,,2,5,,
"Profes., científicos e intelectuales (093)",146,,41,86,18,1
"Técnicos de nivel medio y trab.asimilados (094)",69,,18,39,12,
"Jefes y empleados de oficina (095)",42,,13,19,9,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",146,,45,72,25,4
"Agricult.trabaj. calif. agrop. y pesqueros (097)",5941,7,1514,2134,1665,621
"Obreros y oper.minas, cant.,ind.manuf. y otros (098)",961,2,530,307,118,4
"Obreros construc., conf., papel, fab., instr. (099)",189,1,86,68,33,1
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (100)",2715,277,1342,649,337,110
"Otra (101)",30,,13,14,3,
"Ocupación no especificada (102)",100,,57,21,15,7
"Desocupado (103)",957,17,510,294,106,30
"Mujeres (104)",6314,263,2449,1901,1294,407
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",3,,1,1,1,
"Profes., científicos e intelectuales (106)",90,,33,54,3,
"Técnicos de nivel medio y trab.asimilados (107)",24,,10,10,4,
"Jefes y empleados de oficina (108)",13,,4,9,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",239,1,128,79,27,4
"Agricult.trabaj. calif. agrop. y pesqueros (110)",1623,12,502,476,428,205
"Obreros y oper.minas, cant.,ind.manuf. y otros (111)",45,,28,12,5,
"Obreros construc., conf., papel, fab., instr. (112)",1,,,,1,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (113)",3918,238,1517,1187,790,186
"Ocupación no especificada (115)",120,,52,39,21,8
"Desocupado (116)",238,12,174,34,14,4
