"CUADRO Nº 6: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIAL, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 15 a 19 años (022)",183,161,1,139,17,4,,,,,22,185
"De 20 a 24 años (023)",840,672,3,392,198,62,15,2,,,168,1053
"De 25 a 29 años (024)",988,881,4,271,310,180,105,9,2,,107,1949
"De 30 a 34 años (025)",966,920,5,169,244,218,229,50,5,,46,2660
"De 35 a 39 años (026)",1008,966,4,101,193,180,313,142,30,3,42,3594
"De 40 a 44 años (027)",924,913,2,46,133,137,277,209,93,16,11,4236
"De 45 a 49 años (028)",749,738,4,52,62,88,195,212,92,33,11,3795
"De 50 y más años (029)",1895,1885,6,131,150,174,478,507,327,112,10,10314
"Desocupada (030)",176,129,1,38,26,16,26,15,6,1,47,407
"De 15 a 19 años (032)",10,8,,7,1,,,,,,2,9
"De 20 a 24 años (033)",39,19,,14,4,1,,,,,20,25
"De 25 a 29 años (034)",38,23,,8,6,5,4,,,,15,52
"De 30 a 34 años (035)",25,19,,3,5,4,6,1,,,6,56
"De 35 a 39 años (036)",19,15,,2,3,3,4,2,1,,4,57
"De 40 a 44 años (037)",10,10,,,,1,5,1,3,,,54
"De 45 a 49 años (038)",8,8,,1,3,,1,2,,1,,36
"De 50 y más años (039)",27,27,1,3,4,2,6,9,2,,,118
"No PEA (040)",17990,17198,57,2666,2718,2511,4214,3038,1536,458,792,71724
"De 12 a 14 años (041)",57,13,1,11,1,,,,,,44,13
"De 15 a 19 años (042)",627,554,2,449,88,10,5,,,,73,675
"De 20 a 24 años (043)",2102,1864,6,943,646,206,61,2,,,238,3126
"De 25 a 29 años (044)",2239,2077,4,431,703,569,334,33,3,,162,5193
"De 30 a 34 años (045)",2015,1920,2,183,390,494,654,184,10,3,95,6569
"De 35 a 39 años (046)",1932,1882,3,116,245,305,708,405,89,11,50,8110
"De 40 a 44 años (047)",1678,1659,4,77,128,198,531,439,228,54,19,8622
"De 45 a 49 años (048)",1501,1482,2,67,111,144,390,410,278,80,19,8325
"De 50 y más años (049)",5839,5747,33,389,406,585,1531,1565,928,310,92,31091
,,,,,,,,,,,,
"URBANA (060)",6573,6205,29,1117,1125,1004,1438,958,421,113,368,23676
"De 12 a 14 años (061)",22,7,1,5,1,,,,,,15,7
"De 15 a 19 años (062)",141,126,2,106,13,1,4,,,,15,151
"De 20 a 24 años (063)",670,543,4,356,136,38,8,1,,,127,783
"De 25 a 29 años (064)",792,701,5,229,247,154,58,7,1,,91,1484
"De 30 a 34 años (065)",816,769,4,129,238,200,176,20,1,1,47,2104
"De 35 a 39 años (066)",835,806,3,85,179,176,247,95,19,2,29,2856
"De 40 a 44 años (067)",742,731,3,40,104,128,240,155,55,6,11,3201
"De 45 a 49 años (068)",596,587,1,31,59,84,165,161,68,18,9,2930
"De 50 y más años (069)",1959,1935,6,136,148,223,540,519,277,86,24,10160
"PEA (070)",2824,2644,19,499,559,430,577,374,146,40,180,9491
"De 12 a 14 años (071)",2,,,,,,,,,,2,
"De 15 a 19 años (072)",47,43,1,37,5,,,,,,4,47
"De 20 a 24 años (073)",271,205,2,139,49,13,1,1,,,66,287
"De 25 a 29 años (074)",365,315,3,123,111,52,22,3,1,,50,626
"De 30 a 34 años (075)",397,371,3,79,125,90,65,8,1,,26,936
"De 35 a 39 años (076)",410,394,3,47,101,86,114,32,9,2,16,1310
"De 40 a 44 años (077)",386,380,2,18,73,76,122,67,20,2,6,1535
"De 45 a 49 años (078)",284,279,1,20,38,45,75,73,20,7,5,1274
"De 50 y más años (079)",662,657,4,36,57,68,178,190,95,29,5,3476
"Ocupada (080)",2730,2570,18,479,544,420,561,365,143,40,160,9257
"De 12 a 14 años (081)",2,,,,,,,,,,2,
"De 15 a 19 años (082)",45,41,1,35,5,,,,,,4,45
"De 20 a 24 años (083)",252,194,2,130,47,13,1,1,,,58,274
"De 25 a 29 años (084)",346,304,3,119,108,49,21,3,1,,42,602
"De 30 a 34 años (085)",380,357,3,76,120,87,62,8,1,,23,902
"De 35 a 39 años (086)",399,384,3,46,99,83,111,31,9,2,15,1275
"De 40 a 44 años (087)",377,371,2,18,73,75,117,66,18,2,6,1489
"De 45 a 49 años (088)",280,275,1,20,36,45,74,72,20,7,5,1258
"De 50 y más años (089)",649,644,3,35,56,68,175,184,94,29,5,3412
"Desocupada (090)",94,74,1,20,15,10,16,9,3,,20,234
"De 15 a 19 años (092)",2,2,,2,,,,,,,,2
"De 20 a 24 años (093)",19,11,,9,2,,,,,,8,13
"De 25 a 29 años (094)",19,11,,4,3,3,1,,,,8,24
"De 30 a 34 años (095)",17,14,,3,5,3,3,,,,3,34
"De 35 a 39 años (096)",11,10,,1,2,3,3,1,,,1,35
"De 40 a 44 años (097)",9,9,,,,1,5,1,2,,,46
"De 45 a 49 años (098)",4,4,,,2,,1,1,,,,16
"De 50 y más años (099)",13,13,1,1,1,,3,6,1,,,64
"No PEA (100)",3749,3561,10,618,566,574,861,584,275,73,188,14185
"De 12 a 14 años (101)",20,7,1,5,1,,,,,,13,7
"De 15 a 19 años (102)",94,83,1,69,8,1,4,,,,11,104
"De 20 a 24 años (103)",399,338,2,217,87,25,7,,,,61,496
"De 25 a 29 años (104)",427,386,2,106,136,102,36,4,,,41,858
"De 30 a 34 años (105)",419,398,1,50,113,110,111,12,,1,21,1168
"De 35 a 39 años (106)",425,412,,38,78,90,133,63,10,,13,1546
"De 40 a 44 años (107)",356,351,1,22,31,52,118,88,35,4,5,1666
"De 45 a 49 años (108)",312,308,,11,21,39,90,88,48,11,4,1656
"De 50 y más años (109)",1297,1278,2,100,91,155,362,329,182,57,19,6684
,,,,,,,,,,,,
"RURAL (120)",19151,18261,58,2891,2926,2566,4414,3226,1670,510,890,76244
"De 12 a 14 años (121)",40,9,,9,,,,,,,31,9
"De 15 a 19 años (122)",679,597,1,489,93,13,1,,,,82,718
"De 20 a 24 años (123)",2311,2012,5,993,712,231,68,3,,,299,3421
"De 25 a 29 años (124)",2473,2280,3,481,772,600,385,35,4,,193,5710
"De 30 a 34 años (125)",2190,2090,3,226,401,516,713,215,14,2,100,7181
"De 35 a 39 años (126)",2124,2057,4,134,262,312,778,454,101,12,67,8905
"De 40 a 44 años (127)",1870,1851,3,83,157,208,573,494,269,64,19,9711
"De 45 a 49 años (128)",1662,1641,5,89,117,148,421,463,302,96,21,9226
"De 50 y más años (129)",5802,5724,34,387,412,538,1475,1562,980,336,78,31363
"PEA (130)",4910,4624,11,843,774,629,1061,772,409,125,286,18705
"De 12 a 14 años (131)",3,3,,3,,,,,,,,3
"De 15 a 19 años (132)",146,126,,109,13,4,,,,,20,147
"De 20 a 24 años (133)",608,486,1,267,153,50,14,1,,,122,791
"De 25 a 29 años (134)",661,589,1,156,205,133,87,6,1,,72,1375
"De 30 a 34 años (135)",594,568,2,93,124,132,170,43,4,,26,1780
"De 35 a 39 años (136)",617,587,1,56,95,97,203,112,22,1,30,2341
"De 40 a 44 años (137)",548,543,,28,60,62,160,143,76,14,5,2755
"De 45 a 49 años (138)",473,467,3,33,27,43,121,141,72,27,6,2557
"De 50 y más años (139)",1260,1255,3,98,97,108,306,326,234,83,5,6956
"Ocupada (140)",4828,4569,11,825,763,623,1051,766,406,124,259,18532
"De 12 a 14 años (141)",3,3,,3,,,,,,,,3
"De 15 a 19 años (142)",138,120,,104,12,4,,,,,18,140
"De 20 a 24 años (143)",588,478,1,262,151,49,14,1,,,110,779
"De 25 a 29 años (144)",642,577,1,152,202,131,84,6,1,,65,1347
"De 30 a 34 años (145)",586,563,2,93,124,131,167,42,4,,23,1758
"De 35 a 39 años (146)",609,582,1,55,94,97,202,111,21,1,27,2319
"De 40 a 44 años (147)",547,542,,28,60,62,160,143,75,14,5,2747
"De 45 a 49 años (148)",469,463,3,32,26,43,121,140,72,26,6,2537
"De 50 y más años (149)",1246,1241,3,96,94,106,303,323,233,83,5,6902
"Desocupada (150)",82,55,,18,11,6,10,6,3,1,27,173
"De 15 a 19 años (152)",8,6,,5,1,,,,,,2,7
"De 20 a 24 años (153)",20,8,,5,2,1,,,,,12,12
"De 25 a 29 años (154)",19,12,,4,3,2,3,,,,7,28
"De 30 a 34 años (155)",8,5,,,,1,3,1,,,3,22
"De 35 a 39 años (156)",8,5,,1,1,,1,1,1,,3,22
"De 40 a 44 años (157)",1,1,,,,,,,1,,,8
"De 45 a 49 años (158)",4,4,,1,1,,,1,,1,,20
"De 50 y más años (159)",14,14,,2,3,2,3,3,1,,,54
"No PEA (160)",14241,13637,47,2048,2152,1937,3353,2454,1261,385,604,57539
"De 12 a 14 años (161)",37,6,,6,,,,,,,31,6
"De 15 a 19 años (162)",533,471,1,380,80,9,1,,,,62,571
"De 20 a 24 años (163)",1703,1526,4,726,559,181,54,2,,,177,2630
"De 25 a 29 años (164)",1812,1691,2,325,567,467,298,29,3,,121,4335
"De 30 a 34 años (165)",1596,1522,1,133,277,384,543,172,10,2,74,5401
"De 35 a 39 años (166)",1507,1470,3,78,167,215,575,342,79,11,37,6564
"De 40 a 44 años (167)",1322,1308,3,55,97,146,413,351,193,50,14,6956
"De 45 a 49 años (168)",1189,1174,2,56,90,105,300,322,230,69,15,6669
"De 50 y más años (169)",4542,4469,31,289,315,430,1169,1236,746,253,73,24407
