"CUADRO Nº 12: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 15 a 19 años (062)",34,,,,,,21,13
"De 20 a 24 años (063)",172,,,,,3,112,57
"De 25 a 29 años (064)",197,,,,,9,137,51
"De 30 a 34 años (065)",220,,,,,36,136,48
"De 35 a 39 años (066)",245,,,,1,88,131,25
"De 40 a 44 años (067)",214,,,,10,100,77,27
"De 45 a 49 años (068)",193,,,1,27,106,31,28
"De 50 y más años (069)",762,20,73,147,197,133,7,185
"PEA (070)",769,1,12,44,95,201,243,173
"De 12 a 14 años (071)",3,,,,,,,3
"De 15 a 19 años (072)",7,,,,,,4,3
"De 20 a 24 años (073)",56,,,,,2,30,24
"De 25 a 29 años (074)",82,,,,,5,43,34
"De 30 a 34 años (075)",96,,,,,19,54,23
"De 35 a 39 años (076)",116,,,,1,45,60,10
"De 40 a 44 años (077)",98,,,,5,46,37,10
"De 45 a 49 años (078)",91,,,,15,45,14,17
"De 50 y más años (079)",220,1,12,44,74,39,1,49
"Ocupada (080)",763,1,12,44,95,200,240,171
"De 12 a 14 años (081)",3,,,,,,,3
"De 15 a 19 años (082)",7,,,,,,4,3
"De 20 a 24 años (083)",53,,,,,2,28,23
"De 25 a 29 años (084)",82,,,,,5,43,34
"De 30 a 34 años (085)",95,,,,,19,54,22
"De 35 a 39 años (086)",114,,,,1,44,59,10
"De 40 a 44 años (087)",98,,,,5,46,37,10
"De 45 a 49 años (088)",91,,,,15,45,14,17
"De 50 y más años (089)",220,1,12,44,74,39,1,49
"Desocupada (090)",6,,,,,1,3,2
"De 20 a 24 años (093)",3,,,,,,2,1
"De 30 a 34 años (095)",1,,,,,,,1
"De 35 a 39 años (096)",2,,,,,1,1,
"No PEA (100)",1274,19,61,104,140,274,409,267
"De 12 a 14 años (101)",3,,,,,,,3
"De 15 a 19 años (102)",27,,,,,,17,10
"De 20 a 24 años (103)",116,,,,,1,82,33
"De 25 a 29 años (104)",115,,,,,4,94,17
"De 30 a 34 años (105)",124,,,,,17,82,25
"De 35 a 39 años (106)",129,,,,,43,71,15
"De 40 a 44 años (107)",116,,,,5,54,40,17
"De 45 a 49 años (108)",102,,,1,12,61,17,11
"De 50 y más años (109)",542,19,61,103,123,94,6,136
,,,,,,,,
"RURAL (120)",961,12,21,62,101,190,331,244
"De 15 a 19 años (122)",20,,,,,,14,6
"De 20 a 24 años (123)",89,,,,,,61,28
"De 25 a 29 años (124)",102,,,,,,76,26
"De 30 a 34 años (125)",92,,,,,17,59,16
"De 35 a 39 años (126)",97,,,,,31,54,12
"De 40 a 44 años (127)",106,,,,2,41,41,22
"De 45 a 49 años (128)",81,,,,7,34,25,15
"De 50 y más años (129)",374,12,21,62,92,67,1,119
"PEA (130)",408,1,8,27,46,93,123,110
"De 15 a 19 años (132)",8,,,,,,5,3
"De 20 a 24 años (133)",27,,,,,,18,9
"De 25 a 29 años (134)",43,,,,,,29,14
"De 30 a 34 años (135)",35,,,,,8,16,11
"De 35 a 39 años (136)",40,,,,,12,23,5
"De 40 a 44 años (137)",53,,,,2,21,19,11
"De 45 a 49 años (138)",40,,,,4,15,12,9
"De 50 y más años (139)",162,1,8,27,40,37,1,48
"Ocupada (140)",400,1,8,27,46,92,120,106
"De 15 a 19 años (142)",8,,,,,,5,3
"De 20 a 24 años (143)",27,,,,,,18,9
"De 25 a 29 años (144)",42,,,,,,29,13
"De 30 a 34 años (145)",33,,,,,7,15,11
"De 35 a 39 años (146)",38,,,,,12,22,4
"De 40 a 44 años (147)",51,,,,2,21,18,10
"De 45 a 49 años (148)",40,,,,4,15,12,9
"De 50 y más años (149)",161,1,8,27,40,37,1,47
"Desocupada (150)",8,,,,,1,3,4
"De 25 a 29 años (154)",1,,,,,,,1
"De 30 a 34 años (155)",2,,,,,1,1,
"De 35 a 39 años (156)",2,,,,,,1,1
"De 40 a 44 años (157)",2,,,,,,1,1
"De 50 y más años (159)",1,,,,,,,1
"No PEA (160)",553,11,13,35,55,97,208,134
"De 15 a 19 años (162)",12,,,,,,9,3
"De 20 a 24 años (163)",62,,,,,,43,19
"De 25 a 29 años (164)",59,,,,,,47,12
"De 30 a 34 años (165)",57,,,,,9,43,5
"De 35 a 39 años (166)",57,,,,,19,31,7
"De 40 a 44 años (167)",53,,,,,20,22,11
"De 45 a 49 años (168)",41,,,,3,19,13,6
"De 50 y más años (169)",212,11,13,35,52,30,,71
