"CUADRO Nº 12: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 20 a 24 años (063)",117,,,,,,65,52
"De 25 a 29 años (064)",169,,,,,10,97,62
"De 30 a 34 años (065)",192,,,,,29,118,45
"De 35 a 39 años (066)",168,,,,,61,75,32
"De 40 a 44 años (067)",134,,,,9,50,42,33
"De 45 a 49 años (068)",130,,,,19,67,26,18
"De 50 y más años (069)",409,9,17,91,114,76,5,97
"PEA (070)",273,,2,11,24,70,81,85
"De 15 a 19 años (072)",2,,,,,,2,
"De 20 a 24 años (073)",16,,,,,,7,9
"De 25 a 29 años (074)",36,,,,,1,14,21
"De 30 a 34 años (075)",46,,,,,6,26,14
"De 35 a 39 años (076)",54,,,,,24,18,12
"De 40 a 44 años (077)",33,,,,2,11,7,13
"De 45 a 49 años (078)",33,,,,3,16,7,7
"De 50 y más años (079)",53,,2,11,19,12,,9
"Ocupada (080)",257,,2,11,23,64,76,81
"De 15 a 19 años (082)",2,,,,,,2,
"De 20 a 24 años (083)",14,,,,,,6,8
"De 25 a 29 años (084)",34,,,,,1,12,21
"De 30 a 34 años (085)",43,,,,,6,25,12
"De 35 a 39 años (086)",50,,,,,21,17,12
"De 40 a 44 años (087)",30,,,,2,9,7,12
"De 45 a 49 años (088)",33,,,,3,16,7,7
"De 50 y más años (089)",51,,2,11,18,11,,9
"Desocupada (090)",16,,,,1,6,5,4
"De 20 a 24 años (093)",2,,,,,,1,1
"De 25 a 29 años (094)",2,,,,,,2,
"De 30 a 34 años (095)",3,,,,,,1,2
"De 35 a 39 años (096)",4,,,,,3,1,
"De 40 a 44 años (097)",3,,,,,2,,1
"De 50 y más años (099)",2,,,,1,1,,
"No PEA (100)",1072,9,15,80,118,223,365,262
"De 15 a 19 años (102)",24,,,,,,16,8
"De 20 a 24 años (103)",101,,,,,,58,43
"De 25 a 29 años (104)",133,,,,,9,83,41
"De 30 a 34 años (105)",146,,,,,23,92,31
"De 35 a 39 años (106)",114,,,,,37,57,20
"De 40 a 44 años (107)",101,,,,7,39,35,20
"De 45 a 49 años (108)",97,,,,16,51,19,11
"De 50 y más años (109)",356,9,15,80,95,64,5,88
,,,,,,,,
"RURAL (120)",6649,24,129,389,663,1286,2911,1247
"De 12 a 14 años (121)",10,,,,,,1,9
"De 15 a 19 años (122)",226,,,,,,158,68
"De 20 a 24 años (123)",795,,,,,,572,223
"De 25 a 29 años (124)",797,,,,,27,616,154
"De 30 a 34 años (125)",766,,,,1,111,542,112
"De 35 a 39 años (126)",831,,,,4,192,533,102
"De 40 a 44 años (127)",662,,,,26,258,297,81
"De 45 a 49 años (128)",517,,,2,55,249,154,57
"De 50 y más años (129)",2045,24,129,387,577,449,38,441
"PEA (130)",471,,6,14,34,85,195,137
"De 15 a 19 años (132)",15,,,,,,6,9
"De 20 a 24 años (133)",67,,,,,,42,25
"De 25 a 29 años (134)",56,,,,,3,32,21
"De 30 a 34 años (135)",56,,,,,8,37,11
"De 35 a 39 años (136)",69,,,,,15,40,14
"De 40 a 44 años (137)",53,,,,1,13,26,13
"De 45 a 49 años (138)",30,,,,4,14,7,5
"De 50 y más años (139)",125,,6,14,29,32,5,39
"Ocupada (140)",444,,6,13,34,84,183,124
"De 15 a 19 años (142)",13,,,,,,5,8
"De 20 a 24 años (143)",61,,,,,,41,20
"De 25 a 29 años (144)",52,,,,,3,29,20
"De 30 a 34 años (145)",51,,,,,8,34,9
"De 35 a 39 años (146)",65,,,,,15,38,12
"De 40 a 44 años (147)",53,,,,1,13,26,13
"De 45 a 49 años (148)",29,,,,4,14,6,5
"De 50 y más años (149)",120,,6,13,29,31,4,37
"Desocupada (150)",27,,,1,,1,12,13
"De 15 a 19 años (152)",2,,,,,,1,1
"De 20 a 24 años (153)",6,,,,,,1,5
"De 25 a 29 años (154)",4,,,,,,3,1
"De 30 a 34 años (155)",5,,,,,,3,2
"De 35 a 39 años (156)",4,,,,,,2,2
"De 45 a 49 años (158)",1,,,,,,1,
"De 50 y más años (159)",5,,,1,,1,1,2
"No PEA (160)",6178,24,123,375,629,1201,2716,1110
"De 12 a 14 años (161)",10,,,,,,1,9
"De 15 a 19 años (162)",211,,,,,,152,59
"De 20 a 24 años (163)",728,,,,,,530,198
"De 25 a 29 años (164)",741,,,,,24,584,133
"De 30 a 34 años (165)",710,,,,1,103,505,101
"De 35 a 39 años (166)",762,,,,4,177,493,88
"De 40 a 44 años (167)",609,,,,25,245,271,68
"De 45 a 49 años (168)",487,,,2,51,235,147,52
"De 50 y más años (169)",1920,24,123,373,548,417,33,402
