"CUADRO Nº 9: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVIINCIA, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, CONDICION DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 40 a 44 años (037)",23,68,65,1,95.6,1.5,
"De 45 a 49 años (038)",7,19,19,,100,,
"De 50 y más años (039)",15,103,91,,88.3,,
"No PEA (040)",16135,44584,39718,803,89.1,1.8,
"De 12 a 14 años (041)",2094,16,16,4,100,25,
"De 15 a 19 años (042)",2489,293,285,94,97.3,32.1,
"De 20 a 24 años (043)",1630,1475,1422,206,96.4,14,
"De 25 a 29 años (044)",1299,2400,2299,158,95.8,6.6,
"De 30 a 34 años (045)",1191,3374,3219,171,95.4,5.1,
"De 35 a 39 años (046)",1200,4330,4026,115,93,2.7,
"De 40 a 44 años (047)",960,4241,3951,43,93.2,1,
"De 45 a 49 años (048)",845,4263,3924,12,92,0.3,
"De 50 y más años (049)",4427,24192,20576,,85.1,,
,,,,,,,
"URBANA (060)",12493,30933,28337,433,91.6,1.4,
"De 12 a 14 años (061)",1051,9,9,1,100,11.1,
"De 15 a 19 años (062)",1618,180,179,47,99.4,26.1,
"De 20 a 24 años (063)",1317,808,788,100,97.5,12.4,
"De 25 a 29 años (064)",1139,1446,1395,98,96.5,6.8,
"De 30 a 34 años (065)",1119,2357,2297,100,97.5,4.2,
"De 35 a 39 años (066)",1082,2953,2839,62,96.1,2.1,
"De 40 a 44 años (067)",1005,3409,3261,19,95.7,0.6,
"De 45 a 49 años (068)",840,3303,3116,6,94.3,0.2,
"De 50 y más años (069)",3322,16468,14453,,87.8,,
"PEA (070)",4818,12622,11772,152,93.3,1.2,
"De 12 a 14 años (071)",64,2,2,,100,,
"De 15 a 19 años (072)",280,61,61,16,100,26.2,
"De 20 a 24 años (073)",534,273,269,28,98.5,10.3,
"De 25 a 29 años (074)",580,627,605,39,96.5,6.2,
"De 30 a 34 años (075)",596,1105,1075,34,97.3,3.1,
"De 35 a 39 años (076)",565,1428,1390,25,97.3,1.8,
"De 40 a 44 años (077)",567,1805,1738,7,96.3,0.4,
"De 45 a 49 años (078)",462,1757,1649,3,93.9,0.2,
"De 50 y más años (079)",1170,5564,4983,,89.6,,
"Ocupada (080)",4631,12404,11566,146,93.2,1.2,
"De 12 a 14 años (081)",60,2,2,,100,,
"De 15 a 19 años (082)",256,58,58,16,100,27.6,
"De 20 a 24 años (083)",487,260,256,26,98.5,10,
"De 25 a 29 años (084)",530,590,569,36,96.4,6.1,
"De 30 a 34 años (085)",577,1085,1055,33,97.2,3,
"De 35 a 39 años (086)",553,1408,1370,25,97.3,1.8,
"De 40 a 44 años (087)",550,1759,1692,7,96.2,0.4,
"De 45 a 49 años (088)",457,1741,1633,3,93.8,0.2,
"De 50 y más años (089)",1161,5501,4931,,89.6,,
"Desocupada (090)",187,218,206,6,94.5,2.8,
"De 12 a 14 años (091)",4,,,,,,
"De 15 a 19 años (092)",24,3,3,,100,,
"De 20 a 24 años (093)",47,13,13,2,100,15.4,
"De 25 a 29 años (094)",50,37,36,3,97.3,8.1,
"De 30 a 34 años (095)",19,20,20,1,100,5,
"De 35 a 39 años (096)",12,20,20,,100,,
"De 40 a 44 años (097)",17,46,46,,100,,
"De 45 a 49 años (098)",5,16,16,,100,,
"De 50 y más años (099)",9,63,52,,82.5,,
"No PEA (100)",7675,18311,16565,281,90.5,1.5,
"De 12 a 14 años (101)",987,7,7,1,100,14.3,
"De 15 a 19 años (102)",1338,119,118,31,99.2,26.1,
"De 20 a 24 años (103)",783,535,519,72,97,13.5,
"De 25 a 29 años (104)",559,819,790,59,96.5,7.2,
"De 30 a 34 años (105)",523,1252,1222,66,97.6,5.3,
"De 35 a 39 años (106)",517,1525,1449,37,95,2.4,
"De 40 a 44 años (107)",438,1604,1523,12,95,0.7,
"De 45 a 49 años (108)",378,1546,1467,3,94.9,0.2,
"De 50 y más años (109)",2152,10904,9470,,86.8,,
,,,,,,,
"RURAL (120)",10354,32304,28528,617,88.3,1.9,
"De 12 a 14 años (121)",1133,9,9,3,100,33.3,
"De 15 a 19 años (122)",1300,203,193,67,95.1,33,
"De 20 a 24 años (123)",1084,1131,1090,155,96.4,13.7,
"De 25 a 29 años (124)",969,1961,1871,121,95.4,6.2,
"De 30 a 34 años (125)",874,2610,2455,132,94.1,5.1,
"De 35 a 39 años (126)",890,3491,3227,88,92.4,2.5,
"De 40 a 44 años (127)",735,3492,3196,41,91.5,1.2,
"De 45 a 49 años (128)",626,3496,3147,10,90,0.3,
"De 50 y más años (129)",2743,15911,13340,,83.8,,
"PEA (130)",1894,6031,5375,95,89.1,1.6,
"De 12 a 14 años (131)",26,,,,,,
"De 15 a 19 años (132)",149,29,26,4,89.7,13.8,
"De 20 a 24 años (133)",237,191,187,21,97.9,11,
"De 25 a 29 años (134)",229,380,362,21,95.3,5.5,
"De 30 a 34 años (135)",206,488,458,28,93.9,5.7,
"De 35 a 39 años (136)",207,686,650,10,94.8,1.5,
"De 40 a 44 años (137)",213,855,768,10,89.8,1.2,
"De 45 a 49 años (138)",159,779,690,1,88.6,0.1,
"De 50 y más años (139)",468,2623,2234,,85.2,,
"Ocupada (140)",1819,5919,5268,89,89,1.5,
"De 12 a 14 años (141)",23,,,,,,
"De 15 a 19 años (142)",134,26,23,4,88.5,15.4,
"De 20 a 24 años (143)",217,180,176,19,97.8,10.6,
"De 25 a 29 años (144)",217,372,354,20,95.2,5.4,
"De 30 a 34 años (145)",198,476,447,27,93.9,5.7,
"De 35 a 39 años (146)",204,673,637,9,94.7,1.3,
"De 40 a 44 años (147)",207,833,749,9,89.9,1.1,
"De 45 a 49 años (148)",157,776,687,1,88.5,0.1,
"De 50 y más años (149)",462,2583,2195,,85,,
"Desocupada (150)",75,112,107,6,95.5,5.4,
"De 12 a 14 años (151)",3,,,,,,
"De 15 a 19 años (152)",15,3,3,,100,,
"De 20 a 24 años (153)",20,11,11,2,100,18.2,
"De 25 a 29 años (154)",12,8,8,1,100,12.5,
"De 30 a 34 años (155)",8,12,11,1,91.7,8.3,
"De 35 a 39 años (156)",3,13,13,1,100,7.7,
"De 40 a 44 años (157)",6,22,19,1,86.4,4.5,
"De 45 a 49 años (158)",2,3,3,,100,,
"De 50 y más años (159)",6,40,39,,97.5,,
"No PEA (160)",8460,26273,23153,522,88.1,2,
"De 12 a 14 años (161)",1107,9,9,3,100,33.3,
"De 15 a 19 años (162)",1151,174,167,63,96,36.2,
"De 20 a 24 años (163)",847,940,903,134,96.1,14.3,
"De 25 a 29 años (164)",740,1581,1509,100,95.4,6.3,
"De 30 a 34 años (165)",668,2122,1997,104,94.1,4.9,
"De 35 a 39 años (166)",683,2805,2577,78,91.9,2.8,
"De 40 a 44 años (167)",522,2637,2428,31,92.1,1.2,
"De 45 a 49 años (168)",467,2717,2457,9,90.4,0.3,
"De 50 y más años (169)",2275,13288,11106,,83.6,,
