"CUADRO Nº 3: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 25 a 29 años (024)",250,217,60,79,49,22,7,,,,33,271
"De 30 a 34 años (025)",240,223,43,60,52,31,32,4,1,,17,430
"De 35 a 39 años (026)",280,267,22,30,59,69,65,19,2,1,13,792
"De 40 a 44 años (027)",159,156,8,8,29,34,48,16,9,4,3,615
"De 45 a 49 años (028)",179,175,11,11,21,26,53,24,20,9,4,797
"De 50 y más años (029)",439,428,27,19,43,38,102,79,60,60,11,2386
"Desocupada (030)",51,44,23,3,7,4,3,,1,3,7,80
"De 15 a 19 años (032)",16,15,13,2,,,,,,,1,2
"De 20 a 24 años (033)",15,11,10,,1,,,,,,4,2
"De 25 a 29 años (034)",4,3,,,2,1,,,,,1,7
"De 30 a 34 años (035)",7,6,,1,3,,2,,,,1,15
"De 35 a 39 años (036)",2,2,,,,2,,,,,,6
"De 40 a 44 años (037)",3,3,,,1,1,,,,1,,15
"De 45 a 49 años (038)",1,1,,,,,,,,1,,10
"De 50 y más años (039)",3,3,,,,,1,,1,1,,23
"No PEA (040)",5168,5043,1529,576,595,469,768,516,329,261,125,15677
"De 12 a 14 años (041)",643,636,634,2,,,,,,,7,2
"De 15 a 19 años (042)",744,722,634,80,7,1,,,,,22,97
"De 20 a 24 años (043)",536,501,124,222,120,31,4,,,,35,571
"De 25 a 29 años (044)",466,446,36,119,165,80,45,,1,,20,891
"De 30 a 34 años (045)",441,437,25,49,112,124,109,16,2,,4,1238
"De 35 a 39 años (046)",427,417,12,21,67,81,151,62,20,3,10,1663
"De 40 a 44 años (047)",332,327,11,18,35,40,108,67,36,12,5,1549
"De 45 a 49 años (048)",269,265,4,13,15,16,71,81,41,24,4,1547
"De 50 y más años (049)",1310,1292,49,52,74,96,280,290,229,222,18,8119
,,,,,,,,,,,,
"URBANA (060)",4980,4815,1375,634,670,506,744,422,265,199,165,14008
"De 12 a 14 años (061)",459,453,451,2,,,,,,,6,2
"De 15 a 19 años (062)",657,635,566,63,4,1,1,,,,22,78
"De 20 a 24 años (063)",546,497,158,214,100,21,4,,,,49,493
"De 25 a 29 años (064)",519,487,59,147,168,73,40,,,,32,869
"De 30 a 34 años (065)",510,496,45,88,138,110,96,16,3,,14,1239
"De 35 a 39 años (066)",509,498,25,39,99,118,153,46,16,2,11,1715
"De 40 a 44 años (067)",327,323,14,17,45,55,105,49,28,10,4,1400
"De 45 a 49 años (068)",283,276,8,15,29,27,75,67,39,16,7,1427
"De 50 y más años (069)",1170,1150,49,49,87,101,270,244,179,171,20,6785
"PEA (070)",1318,1254,286,210,219,165,200,87,49,38,64,3441
"De 12 a 14 años (071)",12,11,11,,,,,,,,1,
"De 15 a 19 años (072)",100,98,84,13,,,1,,,,2,17
"De 20 a 24 años (073)",152,132,73,41,16,2,,,,,20,79
"De 25 a 29 años (074)",163,147,37,55,37,14,4,,,,16,187
"De 30 a 34 años (075)",175,163,31,49,44,17,18,3,1,,12,296
"De 35 a 39 años (076)",207,204,16,27,47,59,44,9,2,,3,563
"De 40 a 44 años (077)",110,109,7,5,24,27,28,9,6,3,1,408
"De 45 a 49 años (078)",121,118,7,7,18,17,37,17,11,4,3,508
"De 50 y más años (079)",278,272,20,13,33,29,68,49,29,31,6,1383
"Ocupada (080)",1281,1220,270,207,212,161,199,87,48,36,61,3379
"De 12 a 14 años (081)",12,11,11,,,,,,,,1,
"De 15 a 19 años (082)",89,87,75,11,,,1,,,,2,15
"De 20 a 24 años (083)",143,124,66,41,15,2,,,,,19,77
"De 25 a 29 años (084)",159,144,37,55,35,13,4,,,,15,180
"De 30 a 34 años (085)",170,159,31,48,41,17,18,3,1,,11,289
"De 35 a 39 años (086)",205,202,16,27,47,57,44,9,2,,3,557
"De 40 a 44 años (087)",107,106,7,5,23,26,28,9,6,2,1,393
"De 45 a 49 años (088)",120,117,7,7,18,17,37,17,11,3,3,498
"De 50 y más años (089)",276,270,20,13,33,29,67,49,28,31,6,1370
"Desocupada (090)",37,34,16,3,7,4,1,,1,2,3,62
"De 15 a 19 años (092)",11,11,9,2,,,,,,,,2
"De 20 a 24 años (093)",9,8,7,,1,,,,,,1,2
"De 25 a 29 años (094)",4,3,,,2,1,,,,,1,7
"De 30 a 34 años (095)",5,4,,1,3,,,,,,1,7
"De 35 a 39 años (096)",2,2,,,,2,,,,,,6
"De 40 a 44 años (097)",3,3,,,1,1,,,,1,,15
"De 45 a 49 años (098)",1,1,,,,,,,,1,,10
"De 50 y más años (099)",2,2,,,,,1,,1,,,13
"No PEA (100)",3662,3561,1089,424,451,341,544,335,216,161,101,10567
"De 12 a 14 años (101)",447,442,440,2,,,,,,,5,2
"De 15 a 19 años (102)",557,537,482,50,4,1,,,,,20,61
"De 20 a 24 años (103)",394,365,85,173,84,19,4,,,,29,414
"De 25 a 29 años (104)",356,340,22,92,131,59,36,,,,16,682
"De 30 a 34 años (105)",335,333,14,39,94,93,78,13,2,,2,943
"De 35 a 39 años (106)",302,294,9,12,52,59,109,37,14,2,8,1152
"De 40 a 44 años (107)",217,214,7,12,21,28,77,40,22,7,3,992
"De 45 a 49 años (108)",162,158,1,8,11,10,38,50,28,12,4,919
"De 50 y más años (109)",892,878,29,36,54,72,202,195,150,140,14,5402
,,,,,,,,,,,,
"RURAL (120)",2169,2074,561,237,216,192,335,237,157,139,95,7212
"De 12 a 14 años (121)",206,202,202,,,,,,,,4,
"De 15 a 19 años (122)",229,224,179,41,4,,,,,,5,49
"De 20 a 24 años (123)",240,210,72,71,51,15,,1,,,30,224
"De 25 a 29 años (124)",201,179,37,51,48,30,12,,1,,22,300
"De 30 a 34 años (125)",178,170,23,22,29,45,47,4,,,8,444
"De 35 a 39 años (126)",200,188,9,12,27,34,63,35,6,2,12,746
"De 40 a 44 años (127)",167,163,5,9,20,20,51,34,17,7,4,779
"De 45 a 49 años (128)",166,165,7,9,7,15,49,38,22,18,1,927
"De 50 y más años (129)",582,573,27,22,30,33,113,125,111,112,9,3743
"PEA (130)",663,592,121,85,72,64,111,56,44,39,71,2102
"De 12 a 14 años (131)",10,8,8,,,,,,,,2,
"De 15 a 19 años (132)",42,39,27,11,1,,,,,,3,13
"De 20 a 24 años (133)",98,74,33,22,15,3,,1,,,24,67
"De 25 a 29 años (134)",91,73,23,24,14,9,3,,,,18,91
"De 30 a 34 años (135)",72,66,12,12,11,14,16,1,,,6,149
"De 35 a 39 años (136)",75,65,6,3,12,12,21,10,,1,10,235
"De 40 a 44 años (137)",52,50,1,3,6,8,20,7,3,2,2,222
"De 45 a 49 años (138)",59,58,4,4,3,9,16,7,9,6,1,299
"De 50 y más años (139)",164,159,7,6,10,9,35,30,32,30,5,1026
"Ocupada (140)",649,582,114,85,72,64,109,56,44,38,67,2084
"De 12 a 14 años (141)",10,8,8,,,,,,,,2,
"De 15 a 19 años (142)",37,35,23,11,1,,,,,,2,13
"De 20 a 24 años (143)",92,71,30,22,15,3,,1,,,21,67
"De 25 a 29 años (144)",91,73,23,24,14,9,3,,,,18,91
"De 30 a 34 años (145)",70,64,12,12,11,14,14,1,,,6,141
"De 35 a 39 años (146)",75,65,6,3,12,12,21,10,,1,10,235
"De 40 a 44 años (147)",52,50,1,3,6,8,20,7,3,2,2,222
"De 45 a 49 años (148)",59,58,4,4,3,9,16,7,9,6,1,299
"De 50 y más años (149)",163,158,7,6,10,9,35,30,32,29,5,1016
"Desocupada (150)",14,10,7,,,,2,,,1,4,18
"De 15 a 19 años (152)",5,4,4,,,,,,,,1,
"De 20 a 24 años (153)",6,3,3,,,,,,,,3,
"De 30 a 34 años (155)",2,2,,,,,2,,,,,8
"De 50 y más años (159)",1,1,,,,,,,,1,,10
"No PEA (160)",1506,1482,440,152,144,128,224,181,113,100,24,5110
"De 12 a 14 años (161)",196,194,194,,,,,,,,2,
"De 15 a 19 años (162)",187,185,152,30,3,,,,,,2,36
"De 20 a 24 años (163)",142,136,39,49,36,12,,,,,6,157
"De 25 a 29 años (164)",110,106,14,27,34,21,9,,1,,4,209
"De 30 a 34 años (165)",106,104,11,10,18,31,31,3,,,2,295
"De 35 a 39 años (166)",125,123,3,9,15,22,42,25,6,1,2,511
"De 40 a 44 años (167)",115,113,4,6,14,12,31,27,14,5,2,557
"De 45 a 49 años (168)",107,107,3,5,4,6,33,31,13,12,,628
"De 50 y más años (169)",418,414,20,16,20,24,78,95,79,82,4,2717
