"CUADRO Nº 5: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ACTIVIDAD ECONOMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Hogares privados con servicio doméstico (042)",14,,9,3,1,1
"Actividad economica no especificada (044)",318,1,119,102,74,22
"Desocupado (045)",736,6,371,211,115,33
"Mujeres (046)",3353,52,1066,1079,806,350
"Agric., ganadería, caza y silvicultura (047)",1752,44,407,459,539,303
"Pesca (048)",1,,,1,,
"Explotación de minas y canteras (049)",21,,12,8,1,
"Industrias manufactureras (050)",48,1,18,17,9,3
"Suministro de electricidad, gas y agua (051)",4,,1,3,,
"Construcción (052)",36,,17,11,5,3
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",249,2,86,82,65,14
"Venta, mant.y rep. veh.autom.y motoc. (054)",5,,2,2,1,
"Comercio al por mayor (055)",6,,1,,4,1
"Comercio al por menor (056)",238,2,83,80,60,13
"Hoteles y restaurantes (057)",86,1,32,28,22,3
"Trans., almac. y comunicaciones (058)",19,,8,8,3,
"Intermediación financiera (059)",1,,1,,,
"Activid.inmobil., empres. y alquileres (060)",29,,17,9,3,
"Admin.pub. y defensa; p. segur.soc afil (061)",117,,53,45,18,1
"Enseñanza (062)",426,,101,263,62,
"Servicios sociales y de salud (063)",63,,27,28,8,
"Otras activ. serv.comun.soc y personales (064)",23,1,13,6,3,
"Hogares privados con servicio doméstico (065)",41,2,30,2,3,4
"Actividad economica no especificada (067)",177,,67,50,44,16
"Desocupado (068)",260,1,176,59,21,3
,,,,,,
"URBANA (069)",4971,52,1518,1689,1184,528
"Agric., ganadería, caza y silvicultura (070)",2255,39,501,600,664,451
"Pesca (071)",12,,2,4,6,
"Explotación de minas y canteras (072)",12,,4,7,1,
"Industrias manufactureras (073)",102,3,36,39,17,7
"Suministro de electricidad, gas y agua (074)",27,,9,15,3,
"Construcción (075)",383,,174,132,66,11
"Comerc., rep. veh. autom.,motoc. efect. pers. (076)",294,4,108,92,74,16
"Venta, mant.y rep. veh.autom.y motoc. (077)",29,,15,10,4,
"Comercio al por mayor (078)",9,,2,2,4,1
"Comercio al por menor (079)",256,4,91,80,66,15
"Hoteles y restaurantes (080)",73,1,27,24,18,3
"Trans., almac. y comunicaciones (081)",110,1,60,31,16,2
"Intermediación financiera (082)",2,,1,,1,
"Activid.inmobil., empres. y alquileres (083)",58,,17,26,11,4
"Admin.pub. y defensa; p. segur.soc afil (084)",378,,125,160,84,9
"Enseñanza (085)",530,,102,329,97,2
"Servicios sociales y de salud (086)",89,,34,42,13,
"Otras activ. serv.comun.soc y personales (087)",38,1,22,10,4,1
"Hogares privados con servicio doméstico (088)",42,1,31,4,4,2
"Actividad economica no especificada (090)",238,,89,77,57,15
"Desocupado (091)",328,2,176,97,48,5
"Hombres (092)",3241,37,977,1084,783,360
"Agric., ganadería, caza y silvicultura (093)",1505,29,333,395,435,313
"Pesca (094)",12,,2,4,6,
"Explotación de minas y canteras (095)",12,,4,7,1,
"Industrias manufactureras (096)",66,2,22,26,11,5
"Suministro de electricidad, gas y agua (097)",23,,8,12,3,
"Construcción (098)",366,,166,127,63,10
"Comerc., rep. veh. autom.,motoc. efect. pers. (099)",121,3,45,44,25,4
"Venta, mant.y rep. veh.autom.y motoc. (100)",25,,13,9,3,
"Comercio al por mayor (101)",5,,1,2,2,
"Comercio al por menor (102)",91,3,31,33,20,4
"Hoteles y restaurantes (103)",15,,8,5,2,
"Trans., almac. y comunicaciones (104)",99,1,54,28,14,2
"Intermediación financiera (105)",1,,,,1,
"Activid.inmobil., empres. y alquileres (106)",40,,7,19,10,4
"Admin.pub. y defensa; p. segur.soc afil (107)",304,,90,131,75,8
"Enseñanza (108)",238,,35,145,56,2
"Servicios sociales y de salud (109)",41,,13,19,9,
"Otras activ. serv.comun.soc y personales (110)",22,,13,5,3,1
"Hogares privados con servicio doméstico (111)",12,,9,2,1,
"Actividad economica no especificada (113)",139,,53,47,32,7
"Desocupado (114)",225,2,115,68,36,4
"Mujeres (115)",1730,15,541,605,401,168
"Agric., ganadería, caza y silvicultura (116)",750,10,168,205,229,138
"Industrias manufactureras (119)",36,1,14,13,6,2
"Suministro de electricidad, gas y agua (120)",4,,1,3,,
"Construcción (121)",17,,8,5,3,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (122)",173,1,63,48,49,12
"Venta, mant.y rep. veh.autom.y motoc. (123)",4,,2,1,1,
"Comercio al por mayor (124)",4,,1,,2,1
"Comercio al por menor (125)",165,1,60,47,46,11
"Hoteles y restaurantes (126)",58,1,19,19,16,3
"Trans., almac. y comunicaciones (127)",11,,6,3,2,
"Intermediación financiera (128)",1,,1,,,
"Activid.inmobil., empres. y alquileres (129)",18,,10,7,1,
"Admin.pub. y defensa; p. segur.soc afil (130)",74,,35,29,9,1
"Enseñanza (131)",292,,67,184,41,
"Servicios sociales y de salud (132)",48,,21,23,4,
"Otras activ. serv.comun.soc y personales (133)",16,1,9,5,1,
"Hogares privados con servicio doméstico (134)",30,1,22,2,3,2
"Actividad economica no especificada (136)",99,,36,30,25,8
"Desocupado (137)",103,,61,29,12,1
,,,,,,
"RURAL (138)",6226,91,1868,1988,1537,742
"Agric., ganadería, caza y silvicultura (139)",3404,82,736,887,1048,651
"Pesca (140)",88,,35,31,20,2
"Explotación de minas y canteras (141)",530,,236,249,43,2
"Industrias manufactureras (142)",50,,24,17,7,2
"Suministro de electricidad, gas y agua (143)",5,,2,1,2,
"Construcción (144)",353,,109,147,83,14
"Comerc., rep. veh. autom.,motoc. efect. pers. (145)",144,1,40,67,31,5
"Venta, mant.y rep. veh.autom.y motoc. (146)",12,,5,6,1,
"Comercio al por mayor (147)",11,,2,4,4,1
"Comercio al por menor (148)",121,1,33,57,26,4
"Hoteles y restaurantes (149)",45,,21,16,8,
"Trans., almac. y comunicaciones (150)",86,,26,45,14,1
"Intermediación financiera (151)",1,,1,,,
"Activid.inmobil., empres. y alquileres (152)",66,,29,24,10,3
"Admin.pub. y defensa; p. segur.soc afil (153)",232,,67,106,54,5
"Enseñanza (154)",239,,47,134,58,
"Servicios sociales y de salud (155)",28,,12,10,6,
"Otras activ. serv.comun.soc y personales (156)",17,1,7,5,4,
"Hogares privados con servicio doméstico (157)",13,1,8,1,,3
"Actividad economica no especificada (159)",257,1,97,75,61,23
"Desocupado (160)",668,5,371,173,88,31
"Hombres (161)",4603,54,1343,1514,1132,560
"Agric., ganadería, caza y silvicultura (162)",2402,48,497,633,738,486
"Pesca (163)",87,,35,30,20,2
"Explotación de minas y canteras (164)",509,,224,241,42,2
"Industrias manufactureras (165)",38,,20,13,4,1
"Suministro de electricidad, gas y agua (166)",5,,2,1,2,
"Construcción (167)",334,,100,141,81,12
"Comerc., rep. veh. autom.,motoc. efect. pers. (168)",68,,17,33,15,3
"Venta, mant.y rep. veh.autom.y motoc. (169)",11,,5,5,1,
"Comercio al por mayor (170)",9,,2,4,2,1
"Comercio al por menor (171)",48,,10,24,12,2
"Hoteles y restaurantes (172)",17,,8,7,2,
"Trans., almac. y comunicaciones (173)",78,,24,40,13,1
"Intermediación financiera (174)",1,,1,,,
"Activid.inmobil., empres. y alquileres (175)",55,,22,22,8,3
"Admin.pub. y defensa; p. segur.soc afil (176)",189,,49,90,45,5
"Enseñanza (177)",105,,13,55,37,
"Servicios sociales y de salud (178)",13,,6,5,2,
"Otras activ. serv.comun.soc y personales (179)",10,1,3,4,2,
"Hogares privados con servicio doméstico (180)",2,,,1,,1
"Actividad economica no especificada (182)",179,1,66,55,42,15
"Desocupado (183)",511,4,256,143,79,29
"Mujeres (184)",1623,37,525,474,405,182
"Agric., ganadería, caza y silvicultura (185)",1002,34,239,254,310,165
"Pesca (186)",1,,,1,,
"Explotación de minas y canteras (187)",21,,12,8,1,
"Industrias manufactureras (188)",12,,4,4,3,1
"Construcción (190)",19,,9,6,2,2
"Comerc., rep. veh. autom.,motoc. efect. pers. (191)",76,1,23,34,16,2
"Venta, mant.y rep. veh.autom.y motoc. (192)",1,,,1,,
"Comercio al por mayor (193)",2,,,,2,
"Comercio al por menor (194)",73,1,23,33,14,2
"Hoteles y restaurantes (195)",28,,13,9,6,
"Trans., almac. y comunicaciones (196)",8,,2,5,1,
"Activid.inmobil., empres. y alquileres (198)",11,,7,2,2,
"Admin.pub. y defensa; p. segur.soc afil (199)",43,,18,16,9,
"Enseñanza (200)",134,,34,79,21,
"Servicios sociales y de salud (201)",15,,6,5,4,
"Otras activ. serv.comun.soc y personales (202)",7,,4,1,2,
"Hogares privados con servicio doméstico (203)",11,1,8,,,2
"Actividad economica no especificada (205)",78,,31,20,19,8
"Desocupado (206)",157,1,115,30,9,2
