"CUADRO Nº 12: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 50 y más años (049)",1824,20,85,219,428,404,28,640
,,,,,,,,
"URBANA (060)",2150,5,16,65,171,413,852,628
"De 12 a 14 años (061)",7,,,,,,,7
"De 15 a 19 años (062)",67,,,,,,42,25
"De 20 a 24 años (063)",260,,,,,1,151,108
"De 25 a 29 años (064)",309,,,,,16,199,94
"De 30 a 34 años (065)",317,,,,,47,200,70
"De 35 a 39 años (066)",282,,,,1,87,136,58
"De 40 a 44 años (067)",221,,,,9,88,80,44
"De 45 a 49 años (068)",162,,,1,22,81,36,22
"De 50 y más años (069)",525,5,16,64,139,93,8,200
"PEA (070)",940,1,3,25,82,204,345,280
"De 12 a 14 años (071)",1,,,,,,,1
"De 15 a 19 años (072)",26,,,,,,14,12
"De 20 a 24 años (073)",102,,,,,,56,46
"De 25 a 29 años (074)",138,,,,,7,79,52
"De 30 a 34 años (075)",156,,,,,28,88,40
"De 35 a 39 años (076)",131,,,,1,44,56,30
"De 40 a 44 años (077)",113,,,,5,47,38,23
"De 45 a 49 años (078)",77,,,1,17,37,10,12
"De 50 y más años (079)",196,1,3,24,59,41,4,64
"Ocupada (080)",905,1,3,24,80,200,331,266
"De 12 a 14 años (081)",1,,,,,,,1
"De 15 a 19 años (082)",25,,,,,,13,12
"De 20 a 24 años (083)",92,,,,,,51,41
"De 25 a 29 años (084)",131,,,,,6,75,50
"De 30 a 34 años (085)",151,,,,,27,86,38
"De 35 a 39 años (086)",126,,,,1,44,54,27
"De 40 a 44 años (087)",109,,,,4,45,38,22
"De 45 a 49 años (088)",76,,,1,17,37,10,11
"De 50 y más años (089)",194,1,3,23,58,41,4,64
"Desocupada (090)",35,,,1,2,4,14,14
"De 15 a 19 años (092)",1,,,,,,1,
"De 20 a 24 años (093)",10,,,,,,5,5
"De 25 a 29 años (094)",7,,,,,1,4,2
"De 30 a 34 años (095)",5,,,,,1,2,2
"De 35 a 39 años (096)",5,,,,,,2,3
"De 40 a 44 años (097)",4,,,,1,2,,1
"De 45 a 49 años (098)",1,,,,,,,1
"De 50 y más años (099)",2,,,1,1,,,
"No PEA (100)",1210,4,13,40,89,209,507,348
"De 12 a 14 años (101)",6,,,,,,,6
"De 15 a 19 años (102)",41,,,,,,28,13
"De 20 a 24 años (103)",158,,,,,1,95,62
"De 25 a 29 años (104)",171,,,,,9,120,42
"De 30 a 34 años (105)",161,,,,,19,112,30
"De 35 a 39 años (106)",151,,,,,43,80,28
"De 40 a 44 años (107)",108,,,,4,41,42,21
"De 45 a 49 años (108)",85,,,,5,44,26,10
"De 50 y más años (109)",329,4,13,40,80,52,4,136
,,,,,,,,
"RURAL (120)",8763,16,89,260,650,1584,3980,2184
"De 12 a 14 años (121)",27,,,,,,1,26
"De 15 a 19 años (122)",370,,,,,,220,150
"De 20 a 24 años (123)",1076,,,,,1,691,384
"De 25 a 29 años (124)",1188,,,,,38,881,269
"De 30 a 34 años (125)",1133,,,,,116,831,186
"De 35 a 39 años (126)",1037,,,,5,229,653,150
"De 40 a 44 años (127)",924,,,1,31,296,443,153
"De 45 a 49 años (128)",738,,,2,59,352,224,101
"De 50 y más años (129)",2270,16,89,257,555,552,36,765
"PEA (130)",3339,,17,79,255,640,1496,852
"De 12 a 14 años (131)",5,,,,,,1,4
"De 15 a 19 años (132)",126,,,,,,78,48
"De 20 a 24 años (133)",437,,,,,,268,169
"De 25 a 29 años (134)",450,,,,,13,308,129
"De 30 a 34 años (135)",410,,,,,43,292,75
"De 35 a 39 años (136)",447,,,,3,100,278,66
"De 40 a 44 años (137)",378,,,,16,131,170,61
"De 45 a 49 años (138)",311,,,1,29,153,89,39
"De 50 y más años (139)",775,,17,78,207,200,12,261
"Ocupada (140)",3307,,17,78,253,637,1479,843
"De 12 a 14 años (141)",5,,,,,,1,4
"De 15 a 19 años (142)",122,,,,,,75,47
"De 20 a 24 años (143)",425,,,,,,259,166
"De 25 a 29 años (144)",445,,,,,13,306,126
"De 30 a 34 años (145)",409,,,,,42,292,75
"De 35 a 39 años (146)",445,,,,3,100,278,64
"De 40 a 44 años (147)",373,,,,15,129,168,61
"De 45 a 49 años (148)",310,,,1,29,153,88,39
"De 50 y más años (149)",773,,17,77,206,200,12,261
"Desocupada (150)",32,,,1,2,3,17,9
"De 15 a 19 años (152)",4,,,,,,3,1
"De 20 a 24 años (153)",12,,,,,,9,3
"De 25 a 29 años (154)",5,,,,,,2,3
"De 30 a 34 años (155)",1,,,,,1,,
"De 35 a 39 años (156)",2,,,,,,,2
"De 40 a 44 años (157)",5,,,,1,2,2,
"De 45 a 49 años (158)",1,,,,,,1,
"De 50 y más años (159)",2,,,1,1,,,
"No PEA (160)",5424,16,72,181,395,944,2484,1332
"De 12 a 14 años (161)",22,,,,,,,22
"De 15 a 19 años (162)",244,,,,,,142,102
"De 20 a 24 años (163)",639,,,,,1,423,215
"De 25 a 29 años (164)",738,,,,,25,573,140
"De 30 a 34 años (165)",723,,,,,73,539,111
"De 35 a 39 años (166)",590,,,,2,129,375,84
"De 40 a 44 años (167)",546,,,1,15,165,273,92
"De 45 a 49 años (168)",427,,,1,30,199,135,62
"De 50 y más años (169)",1495,16,72,179,348,352,24,504
