"CUADRO Nº 9: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVIINCIA, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, CONDICION DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 45 a 49 años (038)",8,36,30,,83.3,,
"De 50 y más años (039)",14,87,75,,86.2,,
"No PEA (040)",15521,49770,42996,636,86.4,1.3,
"De 12 a 14 años (041)",2264,2,2,,100,,
"De 15 a 19 años (042)",2268,235,232,77,98.7,32.8,
"De 20 a 24 años (043)",1293,1218,1186,144,97.4,11.8,
"De 25 a 29 años (044)",1137,2376,2302,145,96.9,6.1,
"De 30 a 34 años (045)",1140,3673,3487,124,94.9,3.4,
"De 35 a 39 años (046)",1237,5093,4745,86,93.2,1.7,
"De 40 a 44 años (047)",1124,5824,5322,54,91.4,0.9,
"De 45 a 49 años (048)",982,5750,5001,6,87,0.1,
"De 50 y más años (049)",4076,25599,20719,,80.9,,
,,,,,,,
"URBANA (060)",7305,20478,18341,278,89.6,1.4,
"De 12 a 14 años (061)",815,2,2,,100,,
"De 15 a 19 años (062)",944,99,98,27,99,27.3,
"De 20 a 24 años (063)",708,505,496,59,98.2,11.7,
"De 25 a 29 años (064)",675,1080,1054,77,97.6,7.1,
"De 30 a 34 años (065)",651,1629,1574,61,96.6,3.7,
"De 35 a 39 años (066)",683,2313,2218,33,95.9,1.4,
"De 40 a 44 años (067)",583,2415,2260,19,93.6,0.8,
"De 45 a 49 años (068)",475,2338,2123,2,90.8,0.1,
"De 50 y más años (069)",1771,10097,8516,,84.3,,
"PEA (070)",2301,6681,6091,98,91.2,1.5,
"De 12 a 14 años (071)",33,1,1,,100,,
"De 15 a 19 años (072)",164,27,26,5,96.3,18.5,
"De 20 a 24 años (073)",263,144,143,22,99.3,15.3,
"De 25 a 29 años (074)",303,387,381,23,98.4,5.9,
"De 30 a 34 años (075)",296,669,644,29,96.3,4.3,
"De 35 a 39 años (076)",285,866,833,15,96.2,1.7,
"De 40 a 44 años (077)",252,908,848,4,93.4,0.4,
"De 45 a 49 años (078)",207,948,855,,90.2,,
"De 50 y más años (079)",498,2731,2360,,86.4,,
"Ocupada (080)",2214,6466,5899,93,91.2,1.4,
"De 12 a 14 años (081)",32,1,1,,100,,
"De 15 a 19 años (082)",153,24,23,4,95.8,16.7,
"De 20 a 24 años (083)",250,139,138,22,99.3,15.8,
"De 25 a 29 años (084)",286,366,360,23,98.4,6.3,
"De 30 a 34 años (085)",283,639,614,27,96.1,4.2,
"De 35 a 39 años (086)",274,823,791,13,96.1,1.6,
"De 40 a 44 años (087)",247,890,834,4,93.7,0.4,
"De 45 a 49 años (088)",201,920,833,,90.5,,
"De 50 y más años (089)",488,2664,2305,,86.5,,
"Desocupada (090)",87,215,192,5,89.3,2.3,
"De 12 a 14 años (091)",1,,,,,,
"De 15 a 19 años (092)",11,3,3,1,100,33.3,
"De 20 a 24 años (093)",13,5,5,,100,,
"De 25 a 29 años (094)",17,21,21,,100,,
"De 30 a 34 años (095)",13,30,30,2,100,6.7,
"De 35 a 39 años (096)",11,43,42,2,97.7,4.7,
"De 40 a 44 años (097)",5,18,14,,77.8,,
"De 45 a 49 años (098)",6,28,22,,78.6,,
"De 50 y más años (099)",10,67,55,,82.1,,
"No PEA (100)",5004,13797,12250,180,88.8,1.3,
"De 12 a 14 años (101)",782,1,1,,100,,
"De 15 a 19 años (102)",780,72,72,22,100,30.6,
"De 20 a 24 años (103)",445,361,353,37,97.8,10.2,
"De 25 a 29 años (104)",372,693,673,54,97.1,7.8,
"De 30 a 34 años (105)",355,960,930,32,96.9,3.3,
"De 35 a 39 años (106)",398,1447,1385,18,95.7,1.2,
"De 40 a 44 años (107)",331,1507,1412,15,93.7,1,
"De 45 a 49 años (108)",268,1390,1268,2,91.2,0.1,
"De 50 y más años (109)",1273,7366,6156,,83.6,,
,,,,,,,
"RURAL (120)",12776,43495,37501,550,86.2,1.3,
"De 12 a 14 años (121)",1524,1,1,,100,,
"De 15 a 19 años (122)",1667,203,199,65,98,32,
"De 20 a 24 años (123)",1156,1084,1057,130,97.5,12,
"De 25 a 29 años (124)",1025,2075,2012,110,97,5.3,
"De 30 a 34 años (125)",993,3247,3076,106,94.7,3.3,
"De 35 a 39 años (126)",1077,4490,4155,85,92.5,1.9,
"De 40 a 44 años (127)",1020,5312,4845,49,91.2,0.9,
"De 45 a 49 años (128)",928,5411,4707,5,87,0.1,
"De 50 y más años (129)",3386,21672,17449,,80.5,,
"PEA (130)",2259,7522,6755,96,89.8,1.3,
"De 12 a 14 años (131)",42,,,,,,
"De 15 a 19 años (132)",179,40,39,10,97.5,25,
"De 20 a 24 años (133)",308,227,224,24,98.7,10.6,
"De 25 a 29 años (134)",260,392,383,19,97.7,4.8,
"De 30 a 34 años (135)",208,534,519,15,97.2,2.8,
"De 35 a 39 años (136)",238,844,795,17,94.2,2,
"De 40 a 44 años (137)",227,995,935,10,94,1,
"De 45 a 49 años (138)",214,1051,974,1,92.7,0.1,
"De 50 y más años (139)",583,3439,2886,,83.9,,
"Ocupada (140)",2190,7433,6672,93,89.8,1.3,
"De 12 a 14 años (141)",40,,,,,,
"De 15 a 19 años (142)",156,37,36,10,97.3,27,
"De 20 a 24 años (143)",290,215,212,21,98.6,9.8,
"De 25 a 29 años (144)",255,392,383,19,97.7,4.8,
"De 30 a 34 años (145)",201,525,510,15,97.1,2.9,
"De 35 a 39 años (146)",232,819,772,17,94.3,2.1,
"De 40 a 44 años (147)",225,983,927,10,94.3,1,
"De 45 a 49 años (148)",212,1043,966,1,92.6,0.1,
"De 50 y más años (149)",579,3419,2866,,83.8,,
"Desocupada (150)",69,89,83,3,93.3,3.4,
"De 12 a 14 años (151)",2,,,,,,
"De 15 a 19 años (152)",23,3,3,,100,,
"De 20 a 24 años (153)",18,12,12,3,100,25,
"De 25 a 29 años (154)",5,,,,,,
"De 30 a 34 años (155)",7,9,9,,100,,
"De 35 a 39 años (156)",6,25,23,,92,,
"De 40 a 44 años (157)",2,12,8,,66.7,,
"De 45 a 49 años (158)",2,8,8,,100,,
"De 50 y más años (159)",4,20,20,,100,,
"No PEA (160)",10517,35973,30746,454,85.5,1.3,
"De 12 a 14 años (161)",1482,1,1,,100,,
"De 15 a 19 años (162)",1488,163,160,55,98.2,33.7,
"De 20 a 24 años (163)",848,857,833,106,97.2,12.4,
"De 25 a 29 años (164)",765,1683,1629,91,96.8,5.4,
"De 30 a 34 años (165)",785,2713,2557,91,94.2,3.4,
"De 35 a 39 años (166)",839,3646,3360,68,92.2,1.9,
"De 40 a 44 años (167)",793,4317,3910,39,90.6,0.9,
"De 45 a 49 años (168)",714,4360,3733,4,85.6,0.1,
"De 50 y más años (169)",2803,18233,14563,,79.9,,
