"CUADRO Nº 5: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ACTIVIDAD ECONOMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Otras activ. serv.comun.soc y personales (041)",113,1,42,46,19,5
"Hogares privados con servicio doméstico (042)",39,5,27,7,,
"Actividad economica no especificada (044)",450,4,195,156,73,22
"Desocupado (045)",1008,35,492,291,144,46
"Mujeres (046)",3602,122,1365,1224,700,191
"Agric., ganadería, caza y silvicultura (047)",615,40,183,137,165,90
"Explotación de minas y canteras (049)",94,1,53,32,7,1
"Industrias manufactureras (050)",77,,23,24,24,6
"Suministro de electricidad, gas y agua (051)",2,,,2,,
"Construcción (052)",8,,3,3,2,
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",543,12,154,219,133,25
"Venta, mant.y rep. veh.autom.y motoc. (054)",2,,1,1,,
"Comercio al por mayor (055)",35,,11,12,11,1
"Comercio al por menor (056)",506,12,142,206,122,24
"Hoteles y restaurantes (057)",327,8,137,104,71,7
"Trans., almac. y comunicaciones (058)",24,2,15,3,4,
"Intermediación financiera (059)",4,,2,2,,
"Activid.inmobil., empres. y alquileres (060)",82,,49,23,10,
"Admin.pub. y defensa; p. segur.soc afil (061)",103,,57,30,15,1
"Enseñanza (062)",569,,142,327,97,3
"Servicios sociales y de salud (063)",73,,22,42,8,1
"Otras activ. serv.comun.soc y personales (064)",111,3,35,45,23,5
"Hogares privados con servicio doméstico (065)",390,27,236,77,41,9
"Actividad economica no especificada (067)",374,1,110,129,92,42
"Desocupado (068)",206,28,144,25,8,1
,,,,,,
"URBANA (069)",7346,102,2752,2818,1378,296
"Agric., ganadería, caza y silvicultura (070)",934,23,209,279,279,144
"Pesca (071)",1,,1,,,
"Explotación de minas y canteras (072)",2240,12,1105,884,225,14
"Industrias manufactureras (073)",223,8,71,73,46,25
"Suministro de electricidad, gas y agua (074)",16,,2,6,7,1
"Construcción (075)",373,,141,136,89,7
"Comerc., rep. veh. autom.,motoc. efect. pers. (076)",816,22,219,324,201,50
"Venta, mant.y rep. veh.autom.y motoc. (077)",37,,18,14,5,
"Comercio al por mayor (078)",66,2,20,24,17,3
"Comercio al por menor (079)",713,20,181,286,179,47
"Hoteles y restaurantes (080)",252,6,91,95,55,5
"Trans., almac. y comunicaciones (081)",232,1,113,80,38,
"Intermediación financiera (082)",3,,2,1,,
"Activid.inmobil., empres. y alquileres (083)",155,,66,56,27,6
"Admin.pub. y defensa; p. segur.soc afil (084)",309,,105,124,72,8
"Enseñanza (085)",744,,134,430,176,4
"Servicios sociales y de salud (086)",90,,21,51,18,
"Otras activ. serv.comun.soc y personales (087)",148,3,44,64,30,7
"Hogares privados con servicio doméstico (088)",232,18,155,40,16,3
"Actividad economica no especificada (090)",294,2,123,95,57,17
"Desocupado (091)",284,7,150,80,42,5
"Hombres (092)",5532,67,2094,2117,1013,241
"Agric., ganadería, caza y silvicultura (093)",879,20,198,264,260,137
"Pesca (094)",1,,1,,,
"Explotación de minas y canteras (095)",2197,12,1079,869,223,14
"Industrias manufactureras (096)",179,8,59,61,30,21
"Suministro de electricidad, gas y agua (097)",16,,2,6,7,1
"Construcción (098)",365,,138,133,87,7
"Comerc., rep. veh. autom.,motoc. efect. pers. (099)",416,12,108,165,98,33
"Venta, mant.y rep. veh.autom.y motoc. (100)",35,,17,13,5,
"Comercio al por mayor (101)",38,2,11,15,8,2
"Comercio al por menor (102)",343,10,80,137,85,31
"Hoteles y restaurantes (103)",38,1,12,18,6,1
"Trans., almac. y comunicaciones (104)",214,,100,77,37,
"Intermediación financiera (105)",2,,1,1,,
"Activid.inmobil., empres. y alquileres (106)",103,,37,43,17,6
"Admin.pub. y defensa; p. segur.soc afil (107)",225,,62,98,58,7
"Enseñanza (108)",381,,65,213,102,1
"Servicios sociales y de salud (109)",36,,8,18,10,
"Otras activ. serv.comun.soc y personales (110)",66,1,19,32,12,2
"Hogares privados con servicio doméstico (111)",25,5,17,3,,
"Actividad economica no especificada (113)",156,1,72,49,28,6
"Desocupado (114)",233,7,116,67,38,5
"Mujeres (115)",1814,35,658,701,365,55
"Agric., ganadería, caza y silvicultura (116)",55,3,11,15,19,7
"Explotación de minas y canteras (118)",43,,26,15,2,
"Industrias manufactureras (119)",44,,12,12,16,4
"Construcción (121)",8,,3,3,2,
"Comerc., rep. veh. autom.,motoc. efect. pers. (122)",400,10,111,159,103,17
"Venta, mant.y rep. veh.autom.y motoc. (123)",2,,1,1,,
"Comercio al por mayor (124)",28,,9,9,9,1
"Comercio al por menor (125)",370,10,101,149,94,16
"Hoteles y restaurantes (126)",214,5,79,77,49,4
"Trans., almac. y comunicaciones (127)",18,1,13,3,1,
"Intermediación financiera (128)",1,,1,,,
"Activid.inmobil., empres. y alquileres (129)",52,,29,13,10,
"Admin.pub. y defensa; p. segur.soc afil (130)",84,,43,26,14,1
"Enseñanza (131)",363,,69,217,74,3
"Servicios sociales y de salud (132)",54,,13,33,8,
"Otras activ. serv.comun.soc y personales (133)",82,2,25,32,18,5
"Hogares privados con servicio doméstico (134)",207,13,138,37,16,3
"Actividad economica no especificada (136)",138,1,51,46,29,11
"Desocupado (137)",51,,34,13,4,
,,,,,,
"RURAL (138)",16420,300,5969,5638,3308,1205
"Agric., ganadería, caza y silvicultura (139)",9005,195,2717,2787,2295,1011
"Pesca (140)",7,,3,2,2,
"Explotación de minas y canteras (141)",3043,11,1437,1299,279,17
"Industrias manufactureras (142)",315,4,101,116,70,24
"Suministro de electricidad, gas y agua (143)",40,,18,16,6,
"Construcción (144)",582,2,243,203,116,18
"Comerc., rep. veh. autom.,motoc. efect. pers. (145)",416,8,136,153,94,25
"Venta, mant.y rep. veh.autom.y motoc. (146)",49,,20,17,11,1
"Comercio al por mayor (147)",23,1,10,8,3,1
"Comercio al por menor (148)",344,7,106,128,80,23
"Hoteles y restaurantes (149)",216,5,113,60,35,3
"Trans., almac. y comunicaciones (150)",276,1,122,115,34,4
"Intermediación financiera (151)",3,,1,2,,
"Activid.inmobil., empres. y alquileres (152)",175,,74,75,26,
"Admin.pub. y defensa; p. segur.soc afil (153)",142,,64,54,24,
"Enseñanza (154)",423,,119,235,67,2
"Servicios sociales y de salud (155)",44,,12,24,5,3
"Otras activ. serv.comun.soc y personales (156)",76,1,33,27,12,3
"Hogares privados con servicio doméstico (157)",197,14,108,44,25,6
"Actividad economica no especificada (159)",530,3,182,190,108,47
"Desocupado (160)",930,56,486,236,110,42
"Hombres (161)",14632,213,5262,5115,2973,1069
"Agric., ganadería, caza y silvicultura (162)",8445,158,2545,2665,2149,928
"Pesca (163)",7,,3,2,2,
"Explotación de minas y canteras (164)",2992,10,1410,1282,274,16
"Industrias manufactureras (165)",282,4,90,104,62,22
"Suministro de electricidad, gas y agua (166)",38,,18,14,6,
"Construcción (167)",582,2,243,203,116,18
"Comerc., rep. veh. autom.,motoc. efect. pers. (168)",273,6,93,93,64,17
"Venta, mant.y rep. veh.autom.y motoc. (169)",49,,20,17,11,1
"Comercio al por mayor (170)",16,1,8,5,1,1
"Comercio al por menor (171)",208,5,65,71,52,15
"Hoteles y restaurantes (172)",103,2,55,33,13,
"Trans., almac. y comunicaciones (173)",270,,120,115,31,4
"Activid.inmobil., empres. y alquileres (175)",145,,54,65,26,
"Admin.pub. y defensa; p. segur.soc afil (176)",123,,50,50,23,
"Enseñanza (177)",217,,46,125,44,2
"Servicios sociales y de salud (178)",25,,3,15,5,2
"Otras activ. serv.comun.soc y personales (179)",47,,23,14,7,3
"Hogares privados con servicio doméstico (180)",14,,10,4,,
"Actividad economica no especificada (182)",294,3,123,107,45,16
"Desocupado (183)",775,28,376,224,106,41
"Mujeres (184)",1788,87,707,523,335,136
"Agric., ganadería, caza y silvicultura (185)",560,37,172,122,146,83
"Explotación de minas y canteras (187)",51,1,27,17,5,1
"Industrias manufactureras (188)",33,,11,12,8,2
"Suministro de electricidad, gas y agua (189)",2,,,2,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (191)",143,2,43,60,30,8
"Comercio al por mayor (193)",7,,2,3,2,
"Comercio al por menor (194)",136,2,41,57,28,8
"Hoteles y restaurantes (195)",113,3,58,27,22,3
"Trans., almac. y comunicaciones (196)",6,1,2,,3,
"Intermediación financiera (197)",3,,1,2,,
"Activid.inmobil., empres. y alquileres (198)",30,,20,10,,
"Admin.pub. y defensa; p. segur.soc afil (199)",19,,14,4,1,
"Enseñanza (200)",206,,73,110,23,
"Servicios sociales y de salud (201)",19,,9,9,,1
"Otras activ. serv.comun.soc y personales (202)",29,1,10,13,5,
"Hogares privados con servicio doméstico (203)",183,14,98,40,25,6
"Actividad economica no especificada (205)",236,,59,83,63,31
"Desocupado (206)",155,28,110,12,4,1
