"CUADRO Nº 7: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Actividad economica no especificada (043)",82,,28,26,15,13
"Mujeres (045)",2296,90,704,764,559,179
"Agric., ganadería, caza y silvicultura (046)",1345,80,390,391,351,133
"Explotación de minas y canteras (048)",42,,20,18,4,
"Industrias manufactureras (049)",20,,6,5,9,
"Suministro de electricidad, gas y agua (050)",2,,2,,,
"Construcción (051)",3,,2,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (052)",224,4,68,86,51,15
"Venta, mant.y rep. veh.autom.y motoc. (053)",3,,,2,1,
"Comercio al por mayor (054)",15,,3,6,5,1
"Comercio al por menor (055)",206,4,65,78,45,14
"Hoteles y restaurantes (056)",106,5,37,38,22,4
"Trans., almac. y comunicaciones (057)",3,,3,,,
"Activid.inmobil., empres. y alquileres (059)",5,,4,1,,
"Admin.pub. y defensa; p. segur.soc.afil (060)",25,,9,12,4,
"Enseñanza (061)",205,,52,105,48,
"Servicios sociales y de salud (062)",36,,17,18,1,
"Otras activ. serv.comun.soc y personales (063)",24,,9,6,7,2
"Hogares privados con servicio doméstico (064)",109,1,39,38,25,6
"Actividad economica no especificada (066)",147,,46,45,37,19
,,,,,,
"URBANA (067)",2146,63,583,794,546,160
"Agric., ganadería, caza y silvicultura (068)",931,50,243,293,241,104
"Explotación de minas y canteras (070)",27,,16,8,2,1
"Industrias manufactureras (071)",43,2,13,13,11,4
"Suministro de electricidad, gas y agua (072)",2,,1,1,,
"Construcción (073)",72,,25,28,15,4
"Comerc., rep. veh. autom.,motoc. efect. pers. (074)",291,6,84,111,63,27
"Venta, mant.y rep. veh.autom.y motoc. (075)",10,,3,5,2,
"Comercio al por mayor (076)",19,,2,7,8,2
"Comercio al por menor (077)",262,6,79,99,53,25
"Hoteles y restaurantes (078)",77,3,24,27,21,2
"Trans., almac. y comunicaciones (079)",49,,15,23,11,
"Intermediación financiera (080)",1,,,1,,
"Activid.inmobil., empres. y alquileres (081)",21,,5,10,5,1
"Admin.pub. y defensa; p. segur.soc.afil (082)",87,,28,34,24,1
"Enseñanza (083)",332,,51,164,115,2
"Servicios sociales y de salud (084)",47,,18,25,4,
"Otras activ. serv.comun.soc y personales (085)",22,1,6,8,7,
"Hogares privados con servicio doméstico (086)",49,1,17,17,12,2
"Actividad economica no especificada (088)",95,,37,31,15,12
"Hombres (089)",1372,36,361,499,361,115
"Agric., ganadería, caza y silvicultura (090)",658,27,175,202,173,81
"Explotación de minas y canteras (092)",27,,16,8,2,1
"Industrias manufactureras (093)",34,2,13,9,6,4
"Suministro de electricidad, gas y agua (094)",2,,1,1,,
"Construcción (095)",71,,25,27,15,4
"Comerc., rep. veh. autom.,motoc. efect. pers. (096)",144,4,38,56,31,15
"Venta, mant.y rep. veh.autom.y motoc. (097)",7,,3,3,1,
"Comercio al por mayor (098)",9,,1,3,4,1
"Comercio al por menor (099)",128,4,34,50,26,14
"Hoteles y restaurantes (100)",17,2,4,5,6,
"Trans., almac. y comunicaciones (101)",49,,15,23,11,
"Intermediación financiera (102)",1,,,1,,
"Activid.inmobil., empres. y alquileres (103)",17,,2,9,5,1
"Admin.pub. y defensa; p. segur.soc.afil (104)",66,,20,25,20,1
"Enseñanza (105)",203,,22,98,81,2
"Servicios sociales y de salud (106)",24,,10,11,3,
"Otras activ. serv.comun.soc y personales (107)",7,1,1,4,1,
"Hogares privados con servicio doméstico (108)",7,,2,3,2,
"Actividad economica no especificada (110)",45,,17,17,5,6
"Mujeres (112)",774,27,222,295,185,45
"Agric., ganadería, caza y silvicultura (113)",273,23,68,91,68,23
"Industrias manufactureras (116)",9,,,4,5,
"Construcción (118)",1,,,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (119)",147,2,46,55,32,12
"Venta, mant.y rep. veh.autom.y motoc. (120)",3,,,2,1,
"Comercio al por mayor (121)",10,,1,4,4,1
"Comercio al por menor (122)",134,2,45,49,27,11
"Hoteles y restaurantes (123)",60,1,20,22,15,2
"Activid.inmobil., empres. y alquileres (126)",4,,3,1,,
"Admin.pub. y defensa; p. segur.soc.afil (127)",21,,8,9,4,
"Enseñanza (128)",129,,29,66,34,
"Servicios sociales y de salud (129)",23,,8,14,1,
"Otras activ. serv.comun.soc y personales (130)",15,,5,4,6,
"Hogares privados con servicio doméstico (131)",42,1,15,14,10,2
"Actividad economica no especificada (133)",50,,20,14,10,6
,,,,,,
"RURAL (134)",7212,171,2176,2523,1770,572
"Agric., ganadería, caza y silvicultura (135)",4929,158,1360,1575,1317,519
"Pesca (136)",5,1,3,,1,
"Explotación de minas y canteras (137)",1245,,481,573,188,3
"Industrias manufactureras (138)",59,1,25,12,16,5
"Suministro de electricidad, gas y agua (139)",6,,4,1,1,
"Construcción (140)",84,,28,33,20,3
"Comerc., rep. veh. autom.,motoc. efect. pers. (141)",201,6,68,70,46,11
"Venta, mant.y rep. veh.autom.y motoc. (142)",4,1,2,1,,
"Comercio al por mayor (143)",8,,3,2,3,
"Comercio al por menor (144)",189,5,63,67,43,11
"Hoteles y restaurantes (145)",61,4,22,21,11,3
"Trans., almac. y comunicaciones (146)",53,,28,16,8,1
"Activid.inmobil., empres. y alquileres (148)",16,,5,5,6,
"Admin.pub. y defensa; p. segur.soc.afil (149)",45,,8,18,19,
"Enseñanza (150)",247,,58,111,77,1
"Servicios sociales y de salud (151)",30,,12,15,3,
"Otras activ. serv.comun.soc y personales (152)",22,,10,7,3,2
"Hogares privados con servicio doméstico (153)",75,1,27,26,17,4
"Actividad economica no especificada (155)",134,,37,40,37,20
"Hombres (156)",5690,108,1694,2054,1396,438
"Agric., ganadería, caza y silvicultura (157)",3857,101,1038,1275,1034,409
"Pesca (158)",5,1,3,,1,
"Explotación de minas y canteras (159)",1203,,461,555,184,3
"Industrias manufactureras (160)",48,1,19,11,12,5
"Suministro de electricidad, gas y agua (161)",4,,2,1,1,
"Construcción (162)",82,,26,33,20,3
"Comerc., rep. veh. autom.,motoc. efect. pers. (163)",124,4,46,39,27,8
"Venta, mant.y rep. veh.autom.y motoc. (164)",4,1,2,1,,
"Comercio al por mayor (165)",3,,1,,2,
"Comercio al por menor (166)",117,3,43,38,25,8
"Hoteles y restaurantes (167)",15,,5,5,4,1
"Trans., almac. y comunicaciones (168)",50,,25,16,8,1
"Activid.inmobil., empres. y alquileres (170)",15,,4,5,6,
"Admin.pub. y defensa; p. segur.soc.afil (171)",41,,7,15,19,
"Enseñanza (172)",171,,35,72,63,1
"Servicios sociales y de salud (173)",17,,3,11,3,
"Otras activ. serv.comun.soc y personales (174)",13,,6,5,2,
"Hogares privados con servicio doméstico (175)",8,1,3,2,2,
"Actividad economica no especificada (177)",37,,11,9,10,7
"Mujeres (179)",1522,63,482,469,374,134
"Agric., ganadería, caza y silvicultura (180)",1072,57,322,300,283,110
"Explotación de minas y canteras (182)",42,,20,18,4,
"Industrias manufactureras (183)",11,,6,1,4,
"Suministro de electricidad, gas y agua (184)",2,,2,,,
"Construcción (185)",2,,2,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (186)",77,2,22,31,19,3
"Comercio al por mayor (188)",5,,2,2,1,
"Comercio al por menor (189)",72,2,20,29,18,3
"Hoteles y restaurantes (190)",46,4,17,16,7,2
"Trans., almac. y comunicaciones (191)",3,,3,,,
"Activid.inmobil., empres. y alquileres (193)",1,,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (194)",4,,1,3,,
"Enseñanza (195)",76,,23,39,14,
"Servicios sociales y de salud (196)",13,,9,4,,
"Otras activ. serv.comun.soc y personales (197)",9,,4,2,1,2
"Hogares privados con servicio doméstico (198)",67,,24,24,15,4
"Actividad economica no especificada (200)",97,,26,31,27,13
