"CUADRO Nº 3: POBLACIÓN DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y CONDICIÓN DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO Y PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CONDICIÓN DE ACTIVIDAD ECONÓMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Superior univ. incompleta (037)",1,,1,,,
"Superior univ. completa (038)",1,,1,,,
"No PEA (040)",1894,785,641,269,142,57
"Sin nivel (041)",372,77,75,81,93,46
"Educación inicial (042)",57,56,,1,,
"Primaria (043)",964,590,216,108,39,11
"Secundaria (044)",466,62,332,65,7,
"Superior no univ. incompleta (045)",27,,16,10,1,
"Superior no univ. completa (046)",6,,1,3,2,
"Superior univ. incompleta (047)",1,,1,,,
"Superior univ. completa (048)",1,,,1,,
,,,,,,
"URBANA (060)",1043,232,376,293,122,20
"Sin nivel (061)",68,13,15,18,17,5
"Educación inicial (062)",24,23,,1,,
"Primaria (063)",320,162,72,43,32,11
"Secundaria (064)",379,34,198,106,38,3
"Superior no univ. incompleta (065)",74,,37,30,7,
"Superior no univ. completa (066)",102,,30,60,12,
"Superior univ. incompleta (067)",25,,10,8,6,1
"Superior univ. completa (068)",51,,14,27,10,
"PEA (070)",501,16,175,218,85,7
"Sin nivel (071)",17,4,4,6,3,
"Primaria (073)",69,7,18,24,17,3
"Secundaria (074)",192,5,78,74,32,3
"Superior no univ. incompleta (075)",52,,23,23,6,
"Superior no univ. completa (076)",97,,29,57,11,
"Superior univ. incompleta (077)",24,,9,8,6,1
"Superior univ. completa (078)",50,,14,26,10,
"Ocupada (080)",470,13,159,207,84,7
"Sin nivel (081)",12,2,2,5,3,
"Primaria (083)",63,7,13,23,17,3
"Secundaria (084)",182,4,75,69,31,3
"Superior no univ. incompleta (085)",50,,22,22,6,
"Superior no univ. completa (086)",91,,26,54,11,
"Superior univ. incompleta (087)",23,,8,8,6,1
"Superior univ. completa (088)",49,,13,26,10,
"Desocupada (090)",31,3,16,11,1,
"Sin nivel (091)",5,2,2,1,,
"Primaria (093)",6,,5,1,,
"Secundaria (094)",10,1,3,5,1,
"Superior no univ. incompleta (095)",2,,1,1,,
"Superior no univ. completa (096)",6,,3,3,,
"Superior univ. incompleta (097)",1,,1,,,
"Superior univ. completa (098)",1,,1,,,
"No PEA (100)",542,216,201,75,37,13
"Sin nivel (101)",51,9,11,12,14,5
"Educación inicial (102)",24,23,,1,,
"Primaria (103)",251,155,54,19,15,8
"Secundaria (104)",187,29,120,32,6,
"Superior no univ. incompleta (105)",22,,14,7,1,
"Superior no univ. completa (106)",5,,1,3,1,
"Superior univ. incompleta (107)",1,,1,,,
"Superior univ. completa (108)",1,,,1,,
,,,,,,
"RURAL (120)",1941,574,670,426,208,63
"Sin nivel (121)",414,71,83,96,111,53
"Educación inicial (122)",33,33,,,,
"Primaria (123)",891,436,216,165,65,9
"Secundaria (124)",497,34,342,102,18,1
"Superior no univ. incompleta (125)",36,,10,22,4,
"Superior no univ. completa (126)",54,,15,31,8,
"Superior univ. incompleta (127)",7,,2,4,1,
"Superior univ. completa (128)",9,,2,6,1,
"PEA (130)",589,5,230,232,103,19
"Sin nivel (131)",93,3,19,27,32,12
"Primaria (133)",178,1,54,76,41,6
"Secundaria (134)",218,1,130,69,17,1
"Superior no univ. incompleta (135)",31,,8,19,4,
"Superior no univ. completa (136)",53,,15,31,7,
"Superior univ. incompleta (137)",7,,2,4,1,
"Superior univ. completa (138)",9,,2,6,1,
"Ocupada (140)",583,5,225,231,103,19
"Sin nivel (141)",91,3,17,27,32,12
"Primaria (143)",177,1,53,76,41,6
"Secundaria (144)",215,1,128,68,17,1
"Superior no univ. incompleta (145)",31,,8,19,4,
"Superior no univ. completa (146)",53,,15,31,7,
"Superior univ. incompleta (147)",7,,2,4,1,
"Superior univ. completa (148)",9,,2,6,1,
"Desocupada (150)",6,,5,1,,
"Sin nivel (151)",2,,2,,,
"Primaria (153)",1,,1,,,
"Secundaria (154)",3,,2,1,,
"No PEA (160)",1352,569,440,194,105,44
"Sin nivel (161)",321,68,64,69,79,41
"Educación inicial (162)",33,33,,,,
"Primaria (163)",713,435,162,89,24,3
"Secundaria (164)",279,33,212,33,1,
"Superior no univ. incompleta (165)",5,,2,3,,
"Superior no univ. completa (166)",1,,,,1,
