"CUADRO Nº 4: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (035)",630,22,197,209,160,42
"Ocupación no especificada (037)",80,,21,30,21,8
"Desocupado (038)",158,12,102,33,9,2
,,,,,,
"URBANA (039)",4839,43,1240,1805,1425,326
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",26,,1,9,15,1
"Profes., científicos e intelectuales (041)",808,,87,492,225,4
"Técnicos de nivel medio y trab.asimilados (042)",159,,42,65,47,5
"Jefes y empleados de oficina (043)",179,,51,58,67,3
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",568,6,130,190,196,46
"Agricult.trabaj. calif. agrop. y pesqueros (045)",568,1,81,161,210,115
"Obreros y oper.minas, cant.,ind.manuf. y otros (046)",307,3,79,103,95,27
"Obreros construc., conf., papel, fab., instr. (047)",434,1,123,164,130,16
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (048)",1279,27,415,399,356,82
"Otra (049)",42,,9,24,9,
"Ocupación no especificada (050)",94,1,27,33,22,11
"Desocupado (051)",375,4,195,107,53,16
"Hombres (052)",3262,30,857,1130,981,264
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",21,,1,4,15,1
"Profes., científicos e intelectuales (054)",397,,41,238,115,3
"Técnicos de nivel medio y trab.asimilados (055)",103,,30,36,32,5
"Jefes y empleados de oficina (056)",96,,23,28,42,3
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",245,2,59,75,82,27
"Agricult.trabaj. calif. agrop. y pesqueros (058)",536,1,77,151,197,110
"Obreros y oper.minas, cant.,ind.manuf. y otros (059)",233,3,64,76,67,23
"Obreros construc., conf., papel, fab., instr. (060)",428,1,121,162,128,16
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (061)",834,19,285,237,238,55
"Otra (062)",42,,9,24,9,
"Ocupación no especificada (063)",48,1,15,16,10,6
"Desocupado (064)",279,3,132,83,46,15
"Mujeres (065)",1577,13,383,675,444,62
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",5,,,5,,
"Profes., científicos e intelectuales (067)",411,,46,254,110,1
"Técnicos de nivel medio y trab.asimilados (068)",56,,12,29,15,
"Jefes y empleados de oficina (069)",83,,28,30,25,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",323,4,71,115,114,19
"Agricult.trabaj. calif. agrop. y pesqueros (071)",32,,4,10,13,5
"Obreros y oper.minas, cant.,ind.manuf. y otros (072)",74,,15,27,28,4
"Obreros construc., conf., papel, fab., instr. (073)",6,,2,2,2,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (074)",445,8,130,162,118,27
"Ocupación no especificada (076)",46,,12,17,12,5
"Desocupado (077)",96,1,63,24,7,1
,,,,,,
"RURAL (078)",5327,171,1786,1585,1249,536
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",3,,,3,,
"Profes., científicos e intelectuales (080)",99,,23,56,19,1
"Técnicos de nivel medio y trab.asimilados (081)",19,,7,5,6,1
"Jefes y empleados de oficina (082)",9,,4,2,3,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",142,,42,54,40,6
"Agricult.trabaj. calif. agrop. y pesqueros (084)",2160,24,419,686,665,366
"Obreros y oper.minas, cant.,ind.manuf. y otros (085)",204,12,95,56,28,13
"Obreros construc., conf., papel, fab., instr. (086)",81,,27,33,19,2
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (087)",1975,103,887,518,358,109
"Otra (088)",3,,1,1,1,
"Ocupación no especificada (089)",71,,19,25,18,9
"Desocupado (090)",561,32,262,146,92,29
"Hombres (091)",4751,133,1557,1425,1142,494
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",3,,,3,,
"Profes., científicos e intelectuales (093)",43,,5,25,12,1
"Técnicos de nivel medio y trab.asimilados (094)",17,,5,5,6,1
"Jefes y empleados de oficina (095)",6,,2,2,2,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",71,,20,29,19,3
"Agricult.trabaj. calif. agrop. y pesqueros (097)",2120,22,413,678,653,354
"Obreros y oper.minas, cant.,ind.manuf. y otros (098)",82,1,32,29,15,5
"Obreros construc., conf., papel, fab., instr. (099)",80,,26,33,19,2
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (100)",1790,89,820,471,316,94
"Otra (101)",3,,1,1,1,
"Ocupación no especificada (102)",37,,10,12,9,6
"Desocupado (103)",499,21,223,137,90,28
"Mujeres (104)",576,38,229,160,107,42
"Profes., científicos e intelectuales (106)",56,,18,31,7,
"Técnicos de nivel medio y trab.asimilados (107)",2,,2,,,
"Jefes y empleados de oficina (108)",3,,2,,1,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",71,,22,25,21,3
"Agricult.trabaj. calif. agrop. y pesqueros (110)",40,2,6,8,12,12
"Obreros y oper.minas, cant.,ind.manuf. y otros (111)",122,11,63,27,13,8
"Obreros construc., conf., papel, fab., instr. (112)",1,,1,,,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (113)",185,14,67,47,42,15
"Ocupación no especificada (115)",34,,9,13,9,3
"Desocupado (116)",62,11,39,9,2,1
