"CUADRO Nº 11: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR TAMAÑO DE ESTABLECIMIENTO DONDE TRABAJA, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRANDES GRUPOS DE EDAD",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRANDES GRUPOS DE EDAD",TOTAL,"TAMAÑO DE ESTABLECIMIENTO",,,
"Secundaria (054)",1746,1435,106,96,109
"Superior no univ. incompleta (055)",240,188,17,11,24
"Superior no univ. completa (056)",443,345,26,32,40
"Superior univ. incompleta (057)",179,137,20,7,15
"Superior univ. completa (058)",906,572,69,94,171
,,,,,
"URBANA (060)",255583,169300,25471,25744,35068
"Sin nivel (061)",7272,6135,520,262,355
"Educación inicial (062)",252,195,30,17,10
"Primaria (063)",45315,37231,3625,2036,2423
"Secundaria (064)",98919,74017,9547,6968,8387
"Superior no univ. incompleta (065)",17428,11428,1941,1856,2203
"Superior no univ. completa (066)",32431,17011,3633,4979,6808
"Superior univ. incompleta (067)",14897,8664,1725,1956,2552
"Superior univ. completa (068)",39069,14619,4450,7670,12330
"De 06 a 14 años (070)",2665,2319,205,95,46
"Sin nivel (071)",53,43,10,,
"Educación inicial (072)",39,32,5,1,1
"Primaria (073)",1545,1350,116,58,21
"Secundaria (074)",1028,894,74,36,24
"De 15 a 29 años (080)",81398,54399,10081,8591,8327
"Sin nivel (081)",733,597,61,47,28
"Educación inicial (082)",131,98,16,10,7
"Primaria (083)",9098,7329,914,435,420
"Secundaria (084)",38240,28647,4486,2782,2325
"Superior no univ. incompleta (085)",7856,5147,1044,908,757
"Superior no univ. completa (086)",8842,4701,1338,1461,1342
"Superior univ. incompleta (087)",7462,4380,954,1062,1066
"Superior univ. completa (088)",9036,3500,1268,1886,2382
"De 30 a 44 años (090)",96552,61502,9447,10677,14926
"Sin nivel (091)",2178,1748,195,90,145
"Educación inicial (092)",82,65,9,6,2
"Primaria (093)",14117,11496,1188,699,734
"Secundaria (094)",36148,27104,3239,2509,3296
"Superior no univ. incompleta (095)",6397,4197,643,670,887
"Superior no univ. completa (096)",15391,7973,1643,2451,3324
"Superior univ. incompleta (097)",4662,2645,515,619,883
"Superior univ. completa (098)",17577,6274,2015,3633,5655
"De 45 a 64 años (100)",66054,43565,5224,6015,11250
"Sin nivel (101)",3058,2603,203,107,145
"Primaria (103)",16324,13297,1175,731,1121
"Secundaria (104)",21822,15991,1646,1549,2636
"Superior no univ. incompleta (105)",2938,1899,237,267,535
"Superior no univ. completa (106)",7763,3996,628,1036,2103
"Superior univ. incompleta (107)",2595,1503,236,268,588
"Superior univ. completa (108)",11554,4276,1099,2057,4122
"De 65 y más años (110)",8914,7515,514,366,519
"Sin nivel (111)",1250,1144,51,18,37
"Primaria (113)",4231,3759,232,113,127
"Secundaria (114)",1681,1381,102,92,106
"Superior no univ. incompleta (115)",237,185,17,11,24
"Superior no univ. completa (116)",435,341,24,31,39
"Superior univ. incompleta (117)",178,136,20,7,15
"Superior univ. completa (118)",902,569,68,94,171
,,,,,
"RURAL (120)",15873,11600,1913,1113,1247
"Sin nivel (121)",1106,899,128,42,37
"Educación inicial (122)",19,12,4,,3
"Primaria (123)",6494,5163,703,325,303
"Secundaria (124)",6810,4748,833,574,655
"Superior no univ. incompleta (125)",339,227,47,23,42
"Superior no univ. completa (126)",592,322,104,75,91
"Superior univ. incompleta (127)",146,93,28,11,14
"Superior univ. completa (128)",367,136,66,63,102
"De 06 a 14 años (130)",262,200,40,14,8
"Sin nivel (131)",14,8,3,2,1
"Educación inicial (132)",4,4,,,
"Primaria (133)",184,143,31,4,6
"Secundaria (134)",60,45,6,8,1
"De 15 a 29 años (140)",5560,3992,788,398,382
"Sin nivel (141)",146,104,26,8,8
"Educación inicial (142)",14,7,4,,3
"Primaria (143)",1797,1398,224,98,77
"Secundaria (144)",2996,2131,421,229,215
"Superior no univ. incompleta (145)",179,118,29,10,22
"Superior no univ. completa (146)",248,142,46,35,25
"Superior univ. incompleta (147)",77,55,14,4,4
"Superior univ. completa (148)",103,37,24,14,28
"De 30 a 44 años (150)",5455,3909,652,422,472
"Sin nivel (151)",301,229,40,20,12
"Educación inicial (152)",1,1,,,
"Primaria (153)",2020,1597,231,115,77
"Secundaria (154)",2545,1765,290,217,273
"Superior no univ. incompleta (155)",118,82,14,9,13
"Superior no univ. completa (156)",248,140,44,25,39
"Superior univ. incompleta (157)",50,31,9,4,6
"Superior univ. completa (158)",172,64,24,32,52
"De 45 a 64 años (160)",3769,2752,384,264,369
"Sin nivel (161)",418,346,48,11,13
"Primaria (163)",1974,1555,186,99,134
"Secundaria (164)",1144,753,112,116,163
"Superior no univ. incompleta (165)",39,24,4,4,7
"Superior no univ. completa (166)",88,36,12,14,26
"Superior univ. incompleta (167)",18,6,5,3,4
"Superior univ. completa (168)",88,32,17,17,22
"De 65 y más años (170)",827,747,49,15,16
"Sin nivel (171)",227,212,11,1,3
"Primaria (173)",519,470,31,9,9
"Secundaria (174)",65,54,4,4,3
"Superior no univ. incompleta (175)",3,3,,,
"Superior no univ. completa (176)",8,4,2,1,1
"Superior univ. incompleta (177)",1,1,,,
"Superior univ. completa (178)",4,3,1,,
