"CUADRO Nº 9: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVIINCIA, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, CONDICION DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 35 a 39 años (036)",83,174,169,1,97.1,0.6,
"De 40 a 44 años (037)",54,164,154,1,93.9,0.6,
"De 45 a 49 años (038)",40,127,114,,89.8,,
"De 50 y más años (039)",72,343,297,,86.6,,
"No PEA (040)",40186,90807,83892,1843,92.4,2,
"De 12 a 14 años (041)",4981,23,20,,87,,
"De 15 a 19 años (042)",6270,717,714,253,99.6,35.3,
"De 20 a 24 años (043)",4249,3419,3382,497,98.9,14.5,
"De 25 a 29 años (044)",3649,5622,5546,471,98.6,8.4,
"De 30 a 34 años (045)",3422,7325,7150,375,97.6,5.1,
"De 35 a 39 años (046)",2876,7709,7482,185,97.1,2.4,
"De 40 a 44 años (047)",2437,7724,7415,54,96,0.7,
"De 45 a 49 años (048)",2030,7599,7199,8,94.7,0.1,
"De 50 y más años (049)",10272,50669,44984,,88.8,,
,,,,,,,
"URBANA (060)",53622,115714,108000,1941,93.3,1.7,
"De 12 a 14 años (061)",4415,28,25,,89.3,,
"De 15 a 19 años (062)",6791,759,754,231,99.3,30.4,
"De 20 a 24 años (063)",6089,3957,3905,467,98.7,11.8,
"De 25 a 29 años (064)",5648,7228,7121,500,98.5,6.9,
"De 30 a 34 años (065)",5635,10523,10301,407,97.9,3.9,
"De 35 a 39 años (066)",5121,12539,12210,254,97.4,2,
"De 40 a 44 años (067)",4353,12786,12282,72,96.1,0.6,
"De 45 a 49 años (068)",3525,12193,11587,10,95,0.1,
"De 50 y más años (069)",12045,55701,49815,,89.4,,
"PEA (070)",20037,41870,39531,471,94.4,1.1,
"De 12 a 14 años (071)",145,6,6,,100,,
"De 15 a 19 años (072)",1451,170,168,34,98.8,20,
"De 20 a 24 años (073)",2610,1226,1205,89,98.3,7.3,
"De 25 a 29 años (074)",2628,2646,2605,117,98.5,4.4,
"De 30 a 34 años (075)",2770,4417,4330,107,98,2.4,
"De 35 a 39 años (076)",2682,6045,5891,96,97.5,1.6,
"De 40 a 44 años (077)",2306,6378,6138,25,96.2,0.4,
"De 45 a 49 años (078)",1823,5914,5629,3,95.2,0.1,
"De 50 y más años (079)",3622,15068,13559,,90,,
"Ocupada (080)",19273,40796,38527,447,94.4,1.1,
"De 12 a 14 años (081)",136,6,6,,100,,
"De 15 a 19 años (082)",1330,151,151,30,100,19.9,
"De 20 a 24 años (083)",2418,1147,1129,80,98.4,7,
"De 25 a 29 años (084)",2505,2539,2503,113,98.6,4.5,
"De 30 a 34 años (085)",2676,4263,4178,102,98,2.4,
"De 35 a 39 años (086)",2603,5878,5729,95,97.5,1.6,
"De 40 a 44 años (087)",2260,6234,6004,24,96.3,0.4,
"De 45 a 49 años (088)",1786,5797,5522,3,95.3,0.1,
"De 50 y más años (089)",3559,14781,13305,,90,,
"Desocupada (090)",764,1074,1004,24,93.5,2.2,
"De 12 a 14 años (091)",9,,,,,,
"De 15 a 19 años (092)",121,19,17,4,89.5,21.1,
"De 20 a 24 años (093)",192,79,76,9,96.2,11.4,
"De 25 a 29 años (094)",123,107,102,4,95.3,3.7,
"De 30 a 34 años (095)",94,154,152,5,98.7,3.2,
"De 35 a 39 años (096)",79,167,162,1,97,0.6,
"De 40 a 44 años (097)",46,144,134,1,93.1,0.7,
"De 45 a 49 años (098)",37,117,107,,91.5,,
"De 50 y más años (099)",63,287,254,,88.5,,
"No PEA (100)",33585,73844,68469,1470,92.7,2,
"De 12 a 14 años (101)",4270,22,19,,86.4,,
"De 15 a 19 años (102)",5340,589,586,197,99.5,33.4,
"De 20 a 24 años (103)",3479,2731,2700,378,98.9,13.8,
"De 25 a 29 años (104)",3020,4582,4516,383,98.6,8.4,
"De 30 a 34 años (105)",2865,6106,5971,300,97.8,4.9,
"De 35 a 39 años (106)",2439,6494,6319,158,97.3,2.4,
"De 40 a 44 años (107)",2047,6408,6144,47,95.9,0.7,
"De 45 a 49 años (108)",1702,6279,5958,7,94.9,0.1,
"De 50 y más años (109)",8423,40633,36256,,89.2,,
,,,,,,,
"RURAL (120)",9825,24771,22691,460,91.6,1.9,
"De 12 a 14 años (121)",739,2,2,,100,,
"De 15 a 19 años (122)",1183,165,164,60,99.4,36.4,
"De 20 a 24 años (123)",1212,941,932,140,99,14.9,
"De 25 a 29 años (124)",1075,1603,1585,114,98.9,7.1,
"De 30 a 34 años (125)",957,1988,1918,90,96.5,4.5,
"De 35 a 39 años (126)",869,2312,2218,41,95.9,1.8,
"De 40 a 44 años (127)",747,2426,2326,13,95.9,0.5,
"De 45 a 49 años (128)",581,2259,2113,2,93.5,0.1,
"De 50 y más años (129)",2462,13075,11433,,87.4,,
"PEA (130)",3224,7808,7268,90,93.1,1.2,
"De 12 a 14 años (131)",28,1,1,,100,,
"De 15 a 19 años (132)",253,37,36,5,97.3,13.5,
"De 20 a 24 años (133)",442,253,250,21,98.8,8.3,
"De 25 a 29 años (134)",446,563,555,26,98.6,4.6,
"De 30 a 34 años (135)",400,769,739,16,96.1,2.1,
"De 35 a 39 años (136)",432,1097,1055,14,96.2,1.3,
"De 40 a 44 años (137)",357,1110,1055,7,95,0.6,
"De 45 a 49 años (138)",253,939,872,1,92.9,0.1,
"De 50 y más años (139)",613,3039,2705,,89,,
"Ocupada (140)",3122,7665,7142,85,93.2,1.1,
"De 12 a 14 años (141)",26,1,1,,100,,
"De 15 a 19 años (142)",238,36,35,5,97.2,13.9,
"De 20 a 24 años (143)",413,237,234,18,98.7,7.6,
"De 25 a 29 años (144)",424,544,536,25,98.5,4.6,
"De 30 a 34 años (145)",390,755,726,15,96.2,2,
"De 35 a 39 años (146)",428,1090,1048,14,96.1,1.3,
"De 40 a 44 años (147)",349,1090,1035,7,95,0.6,
"De 45 a 49 años (148)",250,929,865,1,93.1,0.1,
"De 50 y más años (149)",604,2983,2662,,89.2,,
"Desocupada (150)",102,143,126,5,88.1,3.5,
"De 12 a 14 años (151)",2,,,,,,
"De 15 a 19 años (152)",15,1,1,,100,,
"De 20 a 24 años (153)",29,16,16,3,100,18.8,
"De 25 a 29 años (154)",22,19,19,1,100,5.3,
"De 30 a 34 años (155)",10,14,13,1,92.9,7.1,
"De 35 a 39 años (156)",4,7,7,,100,,
"De 40 a 44 años (157)",8,20,20,,100,,
"De 45 a 49 años (158)",3,10,7,,70,,
"De 50 y más años (159)",9,56,43,,76.8,,
"No PEA (160)",6601,16963,15423,370,90.9,2.2,
"De 12 a 14 años (161)",711,1,1,,100,,
"De 15 a 19 años (162)",930,128,128,55,100,43,
"De 20 a 24 años (163)",770,688,682,119,99.1,17.3,
"De 25 a 29 años (164)",629,1040,1030,88,99,8.5,
"De 30 a 34 años (165)",557,1219,1179,74,96.7,6.1,
"De 35 a 39 años (166)",437,1215,1163,27,95.7,2.2,
"De 40 a 44 años (167)",390,1316,1271,6,96.6,0.5,
"De 45 a 49 años (168)",328,1320,1241,1,94,0.1,
"De 50 y más años (169)",1849,10036,8728,,87,,
