"CUADRO Nº 5: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ACTIVIDAD ECONOMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Activid.inmobil., empres. y alquileres (037)",5148,20,1922,1972,1120,114
"Admin.pub. y defensa; p. segur.soc afil (038)",4982,,1337,2107,1465,73
"Enseñanza (039)",4763,,818,2241,1607,97
"Servicios sociales y de salud (040)",1261,1,268,541,387,64
"Otras activ. serv.comun.soc y personales (041)",2727,96,990,888,622,131
"Hogares privados con servicio doméstico (042)",458,20,239,95,89,15
"Organiz. y organos extraterritoriales (043)",3,,,1,2,
"Actividad economica no especificada (044)",4951,60,1916,1619,1165,191
"Desocupado (045)",7388,155,3821,1931,1286,195
"Mujeres (046)",62878,1405,22392,22591,14435,2055
"Agric., ganadería, caza y silvicultura (047)",8274,458,2529,2452,2172,663
"Pesca (048)",146,10,50,43,40,3
"Explotación de minas y canteras (049)",36,1,23,5,7,
"Industrias manufactureras (050)",2600,14,618,1023,841,104
"Suministro de electricidad, gas y agua (051)",64,1,25,24,13,1
"Construcción (052)",263,1,111,105,43,3
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",16316,272,5337,6059,4069,579
"Venta, mant.y rep. veh.autom.y motoc. (054)",310,3,168,90,49,
"Comercio al por mayor (055)",607,7,243,235,108,14
"Comercio al por menor (056)",15399,262,4926,5734,3912,565
"Hoteles y restaurantes (057)",7199,163,2302,2638,1834,262
"Trans., almac. y comunicaciones (058)",911,11,501,270,124,5
"Intermediación financiera (059)",326,,144,132,49,1
"Activid.inmobil., empres. y alquileres (060)",2050,4,909,775,349,13
"Admin.pub. y defensa; p. segur.soc afil (061)",1778,,593,723,454,8
"Enseñanza (062)",6509,,1179,3435,1842,53
"Servicios sociales y de salud (063)",2094,,657,948,472,17
"Otras activ. serv.comun.soc y personales (064)",1909,25,708,700,413,63
"Hogares privados con servicio doméstico (065)",5853,325,3245,1374,775,134
"Organiz. y organos extraterritoriales (066)",2,,,,1,1
"Actividad economica no especificada (067)",3437,30,1469,1155,666,117
"Desocupado (068)",3111,90,1992,730,271,28
,,,,,,
"URBANA (069)",143452,2303,52094,50459,33900,4696
"Agric., ganadería, caza y silvicultura (070)",7798,178,2240,2228,2334,818
"Pesca (071)",942,14,269,290,306,63
"Explotación de minas y canteras (072)",563,2,142,207,199,13
"Industrias manufactureras (073)",11141,145,4027,3799,2757,413
"Suministro de electricidad, gas y agua (074)",438,13,168,142,105,10
"Construcción (075)",8321,49,2959,3086,2004,223
"Comerc., rep. veh. autom.,motoc. efect. pers. (076)",33664,783,11747,11574,8203,1357
"Venta, mant.y rep. veh.autom.y motoc. (077)",3499,68,1489,1102,754,86
"Comercio al por mayor (078)",1688,14,685,598,344,47
"Comercio al por menor (079)",28477,701,9573,9874,7105,1224
"Hoteles y restaurantes (080)",9970,261,3527,3388,2422,372
"Trans., almac. y comunicaciones (081)",15281,119,6314,5523,3117,208
"Intermediación financiera (082)",726,,292,290,134,10
"Activid.inmobil., empres. y alquileres (083)",7087,24,2793,2695,1451,124
"Admin.pub. y defensa; p. segur.soc afil (084)",6500,,1767,2760,1893,80
"Enseñanza (085)",10303,,1787,5156,3216,144
"Servicios sociales y de salud (086)",3229,1,871,1450,828,79
"Otras activ. serv.comun.soc y personales (087)",4499,121,1660,1522,1012,184
"Hogares privados con servicio doméstico (088)",6094,333,3349,1431,838,143
"Organiz. y organos extraterritoriales (089)",5,,,1,3,1
"Actividad economica no especificada (090)",7975,87,3215,2661,1741,271
"Desocupado (091)",8916,173,4967,2256,1337,183
"Hombres (092)",89568,1369,32808,30673,21509,3209
"Agric., ganadería, caza y silvicultura (093)",6310,130,1919,1795,1819,647
"Pesca (094)",877,14,249,270,284,60
"Explotación de minas y canteras (095)",527,1,119,202,192,13
"Industrias manufactureras (096)",8655,132,3456,2816,1939,312
"Suministro de electricidad, gas y agua (097)",374,12,143,118,92,9
"Construcción (098)",8065,48,2851,2983,1963,220
"Comerc., rep. veh. autom.,motoc. efect. pers. (099)",17950,519,6597,5760,4263,811
"Venta, mant.y rep. veh.autom.y motoc. (100)",3191,65,1322,1013,705,86
"Comercio al por mayor (101)",1107,7,453,373,241,33
"Comercio al por menor (102)",13652,447,4822,4374,3317,692
"Hoteles y restaurantes (103)",3010,104,1316,830,640,120
"Trans., almac. y comunicaciones (104)",14382,109,5819,5255,2996,203
"Intermediación financiera (105)",401,,148,159,85,9
"Activid.inmobil., empres. y alquileres (106)",5049,20,1891,1924,1103,111
"Admin.pub. y defensa; p. segur.soc afil (107)",4753,,1190,2046,1444,73
"Enseñanza (108)",4189,,719,1934,1443,93
"Servicios sociales y de salud (109)",1178,1,240,514,361,62
"Otras activ. serv.comun.soc y personales (110)",2623,96,961,842,603,121
"Hogares privados con servicio doméstico (111)",407,18,213,85,78,13
"Organiz. y organos extraterritoriales (112)",3,,,1,2,
"Actividad economica no especificada (113)",4782,59,1856,1569,1124,174
"Desocupado (114)",6033,106,3121,1570,1078,158
"Mujeres (115)",53884,934,19286,19786,12391,1487
"Agric., ganadería, caza y silvicultura (116)",1488,48,321,433,515,171
"Pesca (117)",65,,20,20,22,3
"Explotación de minas y canteras (118)",36,1,23,5,7,
"Industrias manufactureras (119)",2486,13,571,983,818,101
"Suministro de electricidad, gas y agua (120)",64,1,25,24,13,1
"Construcción (121)",256,1,108,103,41,3
"Comerc., rep. veh. autom.,motoc. efect. pers. (122)",15714,264,5150,5814,3940,546
"Venta, mant.y rep. veh.autom.y motoc. (123)",308,3,167,89,49,
"Comercio al por mayor (124)",581,7,232,225,103,14
"Comercio al por menor (125)",14825,254,4751,5500,3788,532
"Hoteles y restaurantes (126)",6960,157,2211,2558,1782,252
"Trans., almac. y comunicaciones (127)",899,10,495,268,121,5
"Intermediación financiera (128)",325,,144,131,49,1
"Activid.inmobil., empres. y alquileres (129)",2038,4,902,771,348,13
"Admin.pub. y defensa; p. segur.soc afil (130)",1747,,577,714,449,7
"Enseñanza (131)",6114,,1068,3222,1773,51
"Servicios sociales y de salud (132)",2051,,631,936,467,17
"Otras activ. serv.comun.soc y personales (133)",1876,25,699,680,409,63
"Hogares privados con servicio doméstico (134)",5687,315,3136,1346,760,130
"Organiz. y organos extraterritoriales (135)",2,,,,1,1
"Actividad economica no especificada (136)",3193,28,1359,1092,617,97
"Desocupado (137)",2883,67,1846,686,259,25
,,,,,,
"RURAL (138)",35183,1322,12492,10834,8095,2440
"Agric., ganadería, caza y silvicultura (139)",27215,1145,9205,8055,6608,2202
"Pesca (140)",849,48,330,276,172,23
"Explotación de minas y canteras (141)",59,,18,26,15,
"Industrias manufactureras (142)",803,5,356,281,141,20
"Suministro de electricidad, gas y agua (143)",4,,,4,,
"Construcción (144)",297,,124,104,67,2
"Comerc., rep. veh. autom.,motoc. efect. pers. (145)",1364,22,472,524,281,65
"Venta, mant.y rep. veh.autom.y motoc. (146)",52,,27,17,7,1
"Comercio al por mayor (147)",80,,32,34,14,
"Comercio al por menor (148)",1232,22,413,473,260,64
"Hoteles y restaurantes (149)",300,7,120,94,64,15
"Trans., almac. y comunicaciones (150)",474,8,213,165,80,8
"Intermediación financiera (151)",2,,,2,,
"Activid.inmobil., empres. y alquileres (152)",111,,38,52,18,3
"Admin.pub. y defensa; p. segur.soc afil (153)",260,,163,70,26,1
"Enseñanza (154)",969,,210,520,233,6
"Servicios sociales y de salud (155)",126,,54,39,31,2
"Otras activ. serv.comun.soc y personales (156)",137,,38,66,23,10
"Hogares privados con servicio doméstico (157)",217,12,135,38,26,6
"Actividad economica no especificada (159)",413,3,170,113,90,37
"Desocupado (160)",1583,72,846,405,220,40
"Hombres (161)",26189,851,9386,8029,6051,1872
"Agric., ganadería, caza y silvicultura (162)",20429,735,6997,6036,4951,1710
"Pesca (163)",768,38,300,253,154,23
"Explotación de minas y canteras (164)",59,,18,26,15,
"Industrias manufactureras (165)",689,4,309,241,118,17
"Suministro de electricidad, gas y agua (166)",4,,,4,,
"Construcción (167)",290,,121,102,65,2
"Comerc., rep. veh. autom.,motoc. efect. pers. (168)",762,14,285,279,152,32
"Venta, mant.y rep. veh.autom.y motoc. (169)",50,,26,16,7,1
"Comercio al por mayor (170)",54,,21,24,9,
"Comercio al por menor (171)",658,14,238,239,136,31
"Hoteles y restaurantes (172)",61,1,29,14,12,5
"Trans., almac. y comunicaciones (173)",462,7,207,163,77,8
"Intermediación financiera (174)",1,,,1,,
"Activid.inmobil., empres. y alquileres (175)",99,,31,48,17,3
"Admin.pub. y defensa; p. segur.soc afil (176)",229,,147,61,21,
"Enseñanza (177)",574,,99,307,164,4
"Servicios sociales y de salud (178)",83,,28,27,26,2
"Otras activ. serv.comun.soc y personales (179)",104,,29,46,19,10
"Hogares privados con servicio doméstico (180)",51,2,26,10,11,2
"Actividad economica no especificada (182)",169,1,60,50,41,17
"Desocupado (183)",1355,49,700,361,208,37
"Mujeres (184)",8994,471,3106,2805,2044,568
"Agric., ganadería, caza y silvicultura (185)",6786,410,2208,2019,1657,492
"Pesca (186)",81,10,30,23,18,
"Industrias manufactureras (188)",114,1,47,40,23,3
"Construcción (190)",7,,3,2,2,
"Comerc., rep. veh. autom.,motoc. efect. pers. (191)",602,8,187,245,129,33
"Venta, mant.y rep. veh.autom.y motoc. (192)",2,,1,1,,
"Comercio al por mayor (193)",26,,11,10,5,
"Comercio al por menor (194)",574,8,175,234,124,33
"Hoteles y restaurantes (195)",239,6,91,80,52,10
"Trans., almac. y comunicaciones (196)",12,1,6,2,3,
"Intermediación financiera (197)",1,,,1,,
"Activid.inmobil., empres. y alquileres (198)",12,,7,4,1,
"Admin.pub. y defensa; p. segur.soc afil (199)",31,,16,9,5,1
"Enseñanza (200)",395,,111,213,69,2
"Servicios sociales y de salud (201)",43,,26,12,5,
"Otras activ. serv.comun.soc y personales (202)",33,,9,20,4,
"Hogares privados con servicio doméstico (203)",166,10,109,28,15,4
"Actividad economica no especificada (205)",244,2,110,63,49,20
"Desocupado (206)",228,23,146,44,12,3
