"CUADRO Nº 13: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR TAMAÑO DE ESTABLECIMIENTO DONDE TRABAJA, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD",TOTAL,"TAMAÑO DE ESTABLECIMIENTO",,,
"Mujeres (044)",3213,2519,302,171,221
"Agric., ganadería, caza y silvicultura (045)",1236,1189,45,2,
"Explotación de minas y canteras (047)",78,53,16,6,3
"Industrias manufactureras (048)",89,83,4,1,1
"Suministro de electricidad, gas y agua (049)",1,,,1,
"Construcción (050)",12,4,6,2,
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",510,500,8,,2
"Venta, mant.y rep. veh.autom y motoc. (052)",3,2,,,1
"Comercio al por mayor (053)",10,9,,,1
"Comercio al por menor (054)",497,489,8,,
"Hoteles y restaurantes (055)",183,159,14,10,
"Trans., almac. y comunicaciones (056)",12,10,1,1,
"Intermediación financiera (057)",6,,2,4,
"Activid.inmobil., empres. y alquileres (058)",31,13,3,8,7
"Admin.pub. y defensa; p. segur soc.afil (059)",67,,,,67
"Enseñanza (060)",504,158,187,120,39
"Servicios sociales y de salud (061)",119,15,5,4,95
"Otras activ. serv.comun.soc y personales (062)",49,42,2,2,3
"Hogares privados con servicio doméstico (063)",169,169,,,
"Actividad economica no especificada (065)",147,124,9,10,4
,,,,,
"URBANA (066)",6061,4269,686,546,560
"Agric., ganadería, caza y silvicultura (067)",1796,1700,77,16,3
"Explotación de minas y canteras (069)",707,516,90,85,16
"Industrias manufactureras (070)",198,173,14,10,1
"Suministro de electricidad, gas y agua (071)",14,1,1,12,
"Construcción (072)",232,134,63,29,6
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",712,692,15,1,4
"Venta, mant.y rep. veh.autom y motoc. (074)",28,23,2,,3
"Comercio al por mayor (075)",16,14,1,,1
"Comercio al por menor (076)",668,655,12,1,
"Hoteles y restaurantes (077)",179,163,8,7,1
"Trans., almac. y comunicaciones (078)",197,159,20,10,8
"Intermediación financiera (079)",12,,4,4,4
"Activid.inmobil., empres. y alquileres (080)",88,36,14,22,16
"Admin.pub. y defensa; p. segur soc.afil (081)",262,,,,262
"Enseñanza (082)",951,230,335,307,79
"Servicios sociales y de salud (083)",181,30,5,6,140
"Otras activ. serv.comun.soc y personales (084)",94,73,11,8,2
"Hogares privados con servicio doméstico (085)",164,164,,,
"Actividad economica no especificada (087)",274,198,29,29,18
"Hombres (088)",3920,2721,464,386,349
"Agric., ganadería, caza y silvicultura (089)",1310,1224,67,16,3
"Explotación de minas y canteras (091)",638,466,76,81,15
"Industrias manufactureras (092)",145,125,11,9,
"Suministro de electricidad, gas y agua (093)",14,1,1,12,
"Construcción (094)",225,131,61,27,6
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",288,275,10,1,2
"Venta, mant.y rep. veh.autom y motoc. (096)",25,21,2,,2
"Comercio al por mayor (097)",7,6,1,,
"Comercio al por menor (098)",256,248,7,1,
"Hoteles y restaurantes (099)",33,31,1,,1
"Trans., almac. y comunicaciones (100)",185,149,19,9,8
"Intermediación financiera (101)",6,,2,,4
"Activid.inmobil., empres. y alquileres (102)",65,28,12,15,10
"Admin.pub. y defensa; p. segur soc.afil (103)",200,,,,200
"Enseñanza (104)",503,101,174,187,41
"Servicios sociales y de salud (105)",65,17,1,2,45
"Otras activ. serv.comun.soc y personales (106)",54,37,9,8,
"Hogares privados con servicio doméstico (107)",17,17,,,
"Actividad economica no especificada (109)",172,119,20,19,14
"Mujeres (110)",2141,1548,222,160,211
"Agric., ganadería, caza y silvicultura (111)",486,476,10,,
"Explotación de minas y canteras (113)",69,50,14,4,1
"Industrias manufactureras (114)",53,48,3,1,1
"Construcción (116)",7,3,2,2,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",424,417,5,,2
"Venta, mant.y rep. veh.autom y motoc. (118)",3,2,,,1
"Comercio al por mayor (119)",9,8,,,1
"Comercio al por menor (120)",412,407,5,,
"Hoteles y restaurantes (121)",146,132,7,7,
"Trans., almac. y comunicaciones (122)",12,10,1,1,
"Intermediación financiera (123)",6,,2,4,
"Activid.inmobil., empres. y alquileres (124)",23,8,2,7,6
"Admin.pub. y defensa; p. segur soc.afil (125)",62,,,,62
"Enseñanza (126)",448,129,161,120,38
"Servicios sociales y de salud (127)",116,13,4,4,95
"Otras activ. serv.comun.soc y personales (128)",40,36,2,,2
"Hogares privados con servicio doméstico (129)",147,147,,,
"Actividad economica no especificada (131)",102,79,9,10,4
,,,,,
"RURAL (132)",3940,3343,369,164,64
"Agric., ganadería, caza y silvicultura (133)",2673,2556,109,7,1
"Pesca (134)",1,,,,1
"Explotación de minas y canteras (135)",279,154,70,44,11
"Industrias manufactureras (136)",119,87,19,13,
"Suministro de electricidad, gas y agua (137)",6,,,6,
"Construcción (138)",168,74,53,39,2
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",171,157,9,4,1
"Venta, mant.y rep. veh.autom y motoc. (140)",15,5,6,3,1
"Comercio al por mayor (141)",2,2,,,
"Comercio al por menor (142)",154,150,3,1,
"Hoteles y restaurantes (143)",69,41,11,17,
"Trans., almac. y comunicaciones (144)",58,41,9,7,1
"Intermediación financiera (145)",1,,,,1
"Activid.inmobil., empres. y alquileres (146)",50,25,11,11,3
"Admin.pub. y defensa; p. segur soc.afil (147)",36,,,,36
"Enseñanza (148)",126,56,64,5,1
"Servicios sociales y de salud (149)",10,7,1,,2
"Otras activ. serv.comun.soc y personales (150)",15,10,2,2,1
"Hogares privados con servicio doméstico (151)",26,26,,,
"Actividad economica no especificada (153)",132,109,11,9,3
"Hombres (154)",2868,2372,289,153,54
"Agric., ganadería, caza y silvicultura (155)",1923,1843,74,5,1
"Pesca (156)",1,,,,1
"Explotación de minas y canteras (157)",270,151,68,42,9
"Industrias manufactureras (158)",83,52,18,13,
"Suministro de electricidad, gas y agua (159)",5,,,5,
"Construcción (160)",163,73,49,39,2
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",85,74,6,4,1
"Venta, mant.y rep. veh.autom y motoc. (162)",15,5,6,3,1
"Comercio al por mayor (163)",1,1,,,
"Comercio al por menor (164)",69,68,,1,
"Hoteles y restaurantes (165)",32,14,4,14,
"Trans., almac. y comunicaciones (166)",58,41,9,7,1
"Intermediación financiera (167)",1,,,,1
"Activid.inmobil., empres. y alquileres (168)",42,20,10,10,2
"Admin.pub. y defensa; p. segur soc.afil (169)",31,,,,31
"Enseñanza (170)",70,27,38,5,
"Servicios sociales y de salud (171)",7,5,,,2
"Otras activ. serv.comun.soc y personales (172)",6,4,2,,
"Hogares privados con servicio doméstico (173)",4,4,,,
"Actividad economica no especificada (175)",87,64,11,9,3
"Mujeres (176)",1072,971,80,11,10
"Agric., ganadería, caza y silvicultura (177)",750,713,35,2,
"Explotación de minas y canteras (179)",9,3,2,2,2
"Industrias manufactureras (180)",36,35,1,,
"Suministro de electricidad, gas y agua (181)",1,,,1,
"Construcción (182)",5,1,4,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",86,83,3,,
"Comercio al por mayor (185)",1,1,,,
"Comercio al por menor (186)",85,82,3,,
"Hoteles y restaurantes (187)",37,27,7,3,
"Activid.inmobil., empres. y alquileres (190)",8,5,1,1,1
"Admin.pub. y defensa; p. segur soc.afil (191)",5,,,,5
"Enseñanza (192)",56,29,26,,1
"Servicios sociales y de salud (193)",3,2,1,,
"Otras activ. serv.comun.soc y personales (194)",9,6,,2,1
"Hogares privados con servicio doméstico (195)",22,22,,,
"Actividad economica no especificada (197)",45,45,,,
