"CUADRO Nº 12: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
,,,,,,,,
"URBANA (060)",5889,44,171,399,685,1256,1829,1505
"De 12 a 14 años (061)",9,,,,,,,9
"De 15 a 19 años (062)",121,,,,,,71,50
"De 20 a 24 años (063)",605,,,,,2,364,239
"De 25 a 29 años (064)",715,,,,,56,425,234
"De 30 a 34 años (065)",807,,,,,174,451,182
"De 35 a 39 años (066)",796,,,,11,311,313,161
"De 40 a 44 años (067)",572,,,,48,270,143,111
"De 45 a 49 años (068)",476,,,,101,234,53,88
"De 50 y más años (069)",1788,44,171,399,525,209,9,431
"PEA (070)",2242,5,26,108,232,601,670,600
"De 15 a 19 años (072)",21,,,,,,12,9
"De 20 a 24 años (073)",201,,,,,1,108,92
"De 25 a 29 años (074)",277,,,,,30,135,112
"De 30 a 34 años (075)",350,,,,,75,182,93
"De 35 a 39 años (076)",361,,,,7,147,131,76
"De 40 a 44 años (077)",318,,,,27,158,74,59
"De 45 a 49 años (078)",222,,,,52,101,24,45
"De 50 y más años (079)",492,5,26,108,146,89,4,114
"Ocupada (080)",2156,5,25,107,227,579,638,575
"De 15 a 19 años (082)",17,,,,,,10,7
"De 20 a 24 años (083)",188,,,,,1,97,90
"De 25 a 29 años (084)",261,,,,,28,128,105
"De 30 a 34 años (085)",335,,,,,71,174,90
"De 35 a 39 años (086)",349,,,,6,142,128,73
"De 40 a 44 años (087)",308,,,,27,151,74,56
"De 45 a 49 años (088)",213,,,,51,97,23,42
"De 50 y más años (089)",485,5,25,107,143,89,4,112
"Desocupada (090)",86,,1,1,5,22,32,25
"De 15 a 19 años (092)",4,,,,,,2,2
"De 20 a 24 años (093)",13,,,,,,11,2
"De 25 a 29 años (094)",16,,,,,2,7,7
"De 30 a 34 años (095)",15,,,,,4,8,3
"De 35 a 39 años (096)",12,,,,1,5,3,3
"De 40 a 44 años (097)",10,,,,,7,,3
"De 45 a 49 años (098)",9,,,,1,4,1,3
"De 50 y más años (099)",7,,1,1,3,,,2
"No PEA (100)",3647,39,145,291,453,655,1159,905
"De 12 a 14 años (101)",9,,,,,,,9
"De 15 a 19 años (102)",100,,,,,,59,41
"De 20 a 24 años (103)",404,,,,,1,256,147
"De 25 a 29 años (104)",438,,,,,26,290,122
"De 30 a 34 años (105)",457,,,,,99,269,89
"De 35 a 39 años (106)",435,,,,4,164,182,85
"De 40 a 44 años (107)",254,,,,21,112,69,52
"De 45 a 49 años (108)",254,,,,49,133,29,43
"De 50 y más años (109)",1296,39,145,291,379,120,5,317
,,,,,,,,
"RURAL (120)",1668,11,37,110,191,349,637,333
"De 12 a 14 años (121)",3,,,,,,2,1
"De 15 a 19 años (122)",60,,,,,,33,27
"De 20 a 24 años (123)",200,,,,,,145,55
"De 25 a 29 años (124)",223,,,,,18,155,50
"De 30 a 34 años (125)",209,,,,,36,129,44
"De 35 a 39 años (126)",180,,,,2,62,94,22
"De 40 a 44 años (127)",153,,,,12,69,47,25
"De 45 a 49 años (128)",129,,,,26,65,24,14
"De 50 y más años (129)",511,11,37,110,151,99,8,95
"PEA (130)",329,1,1,14,35,76,120,82
"De 12 a 14 años (131)",1,,,,,,1,
"De 15 a 19 años (132)",10,,,,,,4,6
"De 20 a 24 años (133)",22,,,,,,14,8
"De 25 a 29 años (134)",56,,,,,2,36,18
"De 30 a 34 años (135)",53,,,,,9,30,14
"De 35 a 39 años (136)",43,,,,1,12,22,8
"De 40 a 44 años (137)",40,,,,2,21,8,9
"De 45 a 49 años (138)",22,,,,7,10,4,1
"De 50 y más años (139)",82,1,1,14,25,22,1,18
"Ocupada (140)",320,1,1,14,35,76,114,79
"De 12 a 14 años (141)",1,,,,,,1,
"De 15 a 19 años (142)",10,,,,,,4,6
"De 20 a 24 años (143)",20,,,,,,13,7
"De 25 a 29 años (144)",51,,,,,2,33,16
"De 30 a 34 años (145)",51,,,,,9,28,14
"De 35 a 39 años (146)",43,,,,1,12,22,8
"De 40 a 44 años (147)",40,,,,2,21,8,9
"De 45 a 49 años (148)",22,,,,7,10,4,1
"De 50 y más años (149)",82,1,1,14,25,22,1,18
"Desocupada (150)",9,,,,,,6,3
"De 20 a 24 años (153)",2,,,,,,1,1
"De 25 a 29 años (154)",5,,,,,,3,2
"De 30 a 34 años (155)",2,,,,,,2,
"No PEA (160)",1339,10,36,96,156,273,517,251
"De 12 a 14 años (161)",2,,,,,,1,1
"De 15 a 19 años (162)",50,,,,,,29,21
"De 20 a 24 años (163)",178,,,,,,131,47
"De 25 a 29 años (164)",167,,,,,16,119,32
"De 30 a 34 años (165)",156,,,,,27,99,30
"De 35 a 39 años (166)",137,,,,1,50,72,14
"De 40 a 44 años (167)",113,,,,10,48,39,16
"De 45 a 49 años (168)",107,,,,19,55,20,13
"De 50 y más años (169)",429,10,36,96,126,77,7,77
