"CUADRO Nº 4: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (035)",2075,104,631,662,571,107
"Otra (036)",3,,1,1,1,
"Ocupación no especificada (037)",268,,118,94,43,13
"Desocupado (038)",264,31,165,35,29,4
,,,,,,
"URBANA (039)",9138,183,3030,3345,2145,435
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",22,,2,13,6,1
"Profes., científicos e intelectuales (041)",760,,141,451,167,1
"Técnicos de nivel medio y trab.asimilados (042)",332,,98,139,89,6
"Jefes y empleados de oficina (043)",350,,130,145,73,2
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",1020,20,369,381,216,34
"Agricult.trabaj. calif. agrop. y pesqueros (045)",1754,,365,562,581,246
"Obreros y oper.minas, cant.,ind.manuf. y otros (046)",707,5,240,289,168,5
"Obreros construc., conf., papel, fab., instr. (047)",682,2,248,283,143,6
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (048)",2553,146,951,796,551,109
"Otra (049)",34,,7,18,9,
"Ocupación no especificada (050)",405,6,188,126,73,12
"Desocupado (051)",519,4,291,142,69,13
"Hombres (052)",6615,123,2156,2421,1589,326
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",18,,1,10,6,1
"Profes., científicos e intelectuales (054)",478,,68,279,130,1
"Técnicos de nivel medio y trab.asimilados (055)",277,,81,115,76,5
"Jefes y empleados de oficina (056)",238,,72,102,62,2
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",521,12,196,184,111,18
"Agricult.trabaj. calif. agrop. y pesqueros (058)",1504,,296,476,516,216
"Obreros y oper.minas, cant.,ind.manuf. y otros (059)",671,4,230,276,156,5
"Obreros construc., conf., papel, fab., instr. (060)",666,2,239,280,139,6
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (061)",1519,97,611,481,273,57
"Otra (062)",31,,6,17,8,
"Ocupación no especificada (063)",292,6,146,83,53,4
"Desocupado (064)",400,2,210,118,59,11
"Mujeres (065)",2523,60,874,924,556,109
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",4,,1,3,,
"Profes., científicos e intelectuales (067)",282,,73,172,37,
"Técnicos de nivel medio y trab.asimilados (068)",55,,17,24,13,1
"Jefes y empleados de oficina (069)",112,,58,43,11,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",499,8,173,197,105,16
"Agricult.trabaj. calif. agrop. y pesqueros (071)",250,,69,86,65,30
"Obreros y oper.minas, cant.,ind.manuf. y otros (072)",36,1,10,13,12,
"Obreros construc., conf., papel, fab., instr. (073)",16,,9,3,4,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (074)",1034,49,340,315,278,52
"Otra (075)",3,,1,1,1,
"Ocupación no especificada (076)",113,,42,43,20,8
"Desocupado (077)",119,2,81,24,10,2
,,,,,,
"RURAL (078)",9816,317,3547,3217,2209,526
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",19,,1,14,4,
"Profes., científicos e intelectuales (080)",473,,105,287,80,1
"Técnicos de nivel medio y trab.asimilados (081)",77,,22,38,17,
"Jefes y empleados de oficina (082)",39,,13,17,9,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",284,7,92,107,63,15
"Agricult.trabaj. calif. agrop. y pesqueros (084)",4825,,1330,1730,1371,394
"Obreros y oper.minas, cant.,ind.manuf. y otros (085)",110,,49,33,24,4
"Obreros construc., conf., papel, fab., instr. (086)",158,,58,64,35,1
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (087)",2790,237,1330,660,471,92
"Otra (088)",14,,10,4,,
"Ocupación no especificada (089)",215,,109,59,39,8
"Desocupado (090)",812,73,428,204,96,11
"Hombres (091)",7892,232,2914,2576,1742,428
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",17,,1,12,4,
"Profes., científicos e intelectuales (093)",292,,56,176,59,1
"Técnicos de nivel medio y trab.asimilados (094)",68,,16,36,16,
"Jefes y empleados de oficina (095)",36,,10,17,9,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",216,6,63,79,54,14
"Agricult.trabaj. calif. agrop. y pesqueros (097)",4509,,1235,1643,1271,360
"Obreros y oper.minas, cant.,ind.manuf. y otros (098)",107,,49,32,23,3
"Obreros construc., conf., papel, fab., instr. (099)",157,,58,63,35,1
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (100)",1749,182,1039,313,178,37
"Otra (101)",14,,10,4,,
"Ocupación no especificada (102)",60,,33,8,16,3
"Desocupado (103)",667,44,344,193,77,9
"Mujeres (104)",1924,85,633,641,467,98
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",2,,,2,,
"Profes., científicos e intelectuales (106)",181,,49,111,21,
"Técnicos de nivel medio y trab.asimilados (107)",9,,6,2,1,
"Jefes y empleados de oficina (108)",3,,3,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",68,1,29,28,9,1
"Agricult.trabaj. calif. agrop. y pesqueros (110)",316,,95,87,100,34
"Obreros y oper.minas, cant.,ind.manuf. y otros (111)",3,,,1,1,1
"Obreros construc., conf., papel, fab., instr. (112)",1,,,1,,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (113)",1041,55,291,347,293,55
"Ocupación no especificada (115)",155,,76,51,23,5
"Desocupado (116)",145,29,84,11,19,2
