"CUADRO Nº 9: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVIINCIA, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, CONDICION DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 35 a 39 años (036)",11,34,31,,91.2,,
"De 40 a 44 años (037)",11,38,38,,100,,
"De 45 a 49 años (038)",10,40,38,,95,,
"De 50 y más años (039)",14,94,83,,88.3,,
"No PEA (040)",17987,44126,41100,1280,93.1,2.9,
"De 12 a 14 años (041)",2411,20,20,6,100,30,
"De 15 a 19 años (042)",3029,728,717,206,98.5,28.3,
"De 20 a 24 años (043)",2458,2527,2490,408,98.5,16.1,
"De 25 a 29 años (044)",1946,3584,3518,305,98.2,8.5,
"De 30 a 34 años (045)",1552,3991,3891,188,97.5,4.7,
"De 35 a 39 años (046)",1347,4392,4261,116,97,2.6,
"De 40 a 44 años (047)",1086,4398,4213,41,95.8,0.9,
"De 45 a 49 años (048)",879,4272,4042,10,94.6,0.2,
"De 50 y más años (049)",3279,20214,17948,,88.8,,
,,,,,,,
"URBANA (060)",20988,45823,43218,1258,94.3,2.7,
"De 12 a 14 años (061)",1997,21,21,4,100,19,
"De 15 a 19 años (062)",3221,750,735,182,98,24.3,
"De 20 a 24 años (063)",3602,3065,3011,388,98.2,12.7,
"De 25 a 29 años (064)",2900,4665,4585,312,98.3,6.7,
"De 30 a 34 años (065)",2149,5129,5005,196,97.6,3.8,
"De 35 a 39 años (066)",1776,5516,5350,123,97,2.2,
"De 40 a 44 años (067)",1408,5360,5175,43,96.5,0.8,
"De 45 a 49 años (068)",1053,4791,4539,10,94.7,0.2,
"De 50 y más años (069)",2882,16526,14797,,89.5,,
"PEA (070)",7704,16012,15285,286,95.5,1.8,
"De 12 a 14 años (071)",141,6,6,1,100,16.7,
"De 15 a 19 años (072)",866,186,181,24,97.3,12.9,
"De 20 a 24 años (073)",1695,1149,1123,80,97.7,7,
"De 25 a 29 años (074)",1390,1915,1885,77,98.4,4,
"De 30 a 34 años (075)",978,2193,2137,50,97.4,2.3,
"De 35 a 39 años (076)",820,2483,2389,38,96.2,1.5,
"De 40 a 44 años (077)",639,2334,2269,13,97.2,0.6,
"De 45 a 49 años (078)",430,1826,1720,3,94.2,0.2,
"De 50 y más años (079)",745,3920,3575,,91.2,,
"Ocupada (080)",7530,15752,15037,282,95.5,1.8,
"De 12 a 14 años (081)",132,6,6,1,100,16.7,
"De 15 a 19 años (082)",824,176,171,24,97.2,13.6,
"De 20 a 24 años (083)",1645,1113,1091,76,98,6.8,
"De 25 a 29 años (084)",1368,1893,1863,77,98.4,4.1,
"De 30 a 34 años (085)",963,2156,2101,50,97.4,2.3,
"De 35 a 39 años (086)",810,2451,2360,38,96.3,1.6,
"De 40 a 44 años (087)",630,2302,2237,13,97.2,0.6,
"De 45 a 49 años (088)",424,1805,1699,3,94.1,0.2,
"De 50 y más años (089)",734,3850,3509,,91.1,,
"Desocupada (090)",174,260,248,4,95.4,1.5,
"De 12 a 14 años (091)",9,,,,,,
"De 15 a 19 años (092)",42,10,10,,100,,
"De 20 a 24 años (093)",50,36,32,4,88.9,11.1,
"De 25 a 29 años (094)",22,22,22,,100,,
"De 30 a 34 años (095)",15,37,36,,97.3,,
"De 35 a 39 años (096)",10,32,29,,90.6,,
"De 40 a 44 años (097)",9,32,32,,100,,
"De 45 a 49 años (098)",6,21,21,,100,,
"De 50 y más años (099)",11,70,66,,94.3,,
"No PEA (100)",13284,29811,27933,972,93.7,3.3,
"De 12 a 14 años (101)",1856,15,15,3,100,20,
"De 15 a 19 años (102)",2355,564,554,158,98.2,28,
"De 20 a 24 años (103)",1907,1916,1888,308,98.5,16.1,
"De 25 a 29 años (104)",1510,2750,2700,235,98.2,8.5,
"De 30 a 34 años (105)",1171,2936,2868,146,97.7,5,
"De 35 a 39 años (106)",956,3033,2961,85,97.6,2.8,
"De 40 a 44 años (107)",769,3026,2906,30,96,1,
"De 45 a 49 años (108)",623,2965,2819,7,95.1,0.2,
"De 50 y más años (109)",2137,12606,11222,,89,,
,,,,,,,
"RURAL (120)",6022,17454,16073,351,92.1,2,
"De 12 a 14 años (121)",594,6,6,3,100,50,
"De 15 a 19 años (122)",864,194,193,51,99.5,26.3,
"De 20 a 24 años (123)",792,772,762,110,98.7,14.2,
"De 25 a 29 años (124)",623,1088,1065,85,97.9,7.8,
"De 30 a 34 años (125)",540,1405,1346,52,95.8,3.7,
"De 35 a 39 años (126)",512,1770,1682,35,95,2,
"De 40 a 44 años (127)",427,1812,1723,12,95.1,0.7,
"De 45 a 49 años (128)",345,1738,1618,3,93.1,0.2,
"De 50 y más años (129)",1325,8669,7678,,88.6,,
"PEA (130)",1319,3139,2906,44,92.6,1.4,
"De 12 a 14 años (131)",39,1,1,,100,,
"De 15 a 19 años (132)",190,30,30,4,100,13.3,
"De 20 a 24 años (133)",241,161,160,11,99.4,6.8,
"De 25 a 29 años (134)",187,254,247,15,97.2,5.9,
"De 30 a 34 años (135)",159,350,323,9,92.3,2.6,
"De 35 a 39 años (136)",121,411,382,4,92.9,1,
"De 40 a 44 años (137)",110,440,416,1,94.5,0.2,
"De 45 a 49 años (138)",89,431,395,,91.6,,
"De 50 y más años (139)",183,1061,952,,89.7,,
"Ocupada (140)",1242,3052,2828,43,92.7,1.4,
"De 12 a 14 años (141)",35,1,1,,100,,
"De 15 a 19 años (142)",164,28,28,4,100,14.3,
"De 20 a 24 años (143)",221,148,147,11,99.3,7.4,
"De 25 a 29 años (144)",175,248,241,15,97.2,6,
"De 30 a 34 años (145)",154,335,308,8,91.9,2.4,
"De 35 a 39 años (146)",120,409,380,4,92.9,1,
"De 40 a 44 años (147)",108,434,410,1,94.5,0.2,
"De 45 a 49 años (148)",85,412,378,,91.7,,
"De 50 y más años (149)",180,1037,935,,90.2,,
"Desocupada (150)",77,87,78,1,89.7,1.1,
"De 12 a 14 años (151)",4,,,,,,
"De 15 a 19 años (152)",26,2,2,,100,,
"De 20 a 24 años (153)",20,13,13,,100,,
"De 25 a 29 años (154)",12,6,6,,100,,
"De 30 a 34 años (155)",5,15,15,1,100,6.7,
"De 35 a 39 años (156)",1,2,2,,100,,
"De 40 a 44 años (157)",2,6,6,,100,,
"De 45 a 49 años (158)",4,19,17,,89.5,,
"De 50 y más años (159)",3,24,17,,70.8,,
"No PEA (160)",4703,14315,13167,307,92,2.1,
"De 12 a 14 años (161)",555,5,5,3,100,60,
"De 15 a 19 años (162)",674,164,163,47,99.4,28.7,
"De 20 a 24 años (163)",551,611,602,99,98.5,16.2,
"De 25 a 29 años (164)",436,834,818,70,98.1,8.4,
"De 30 a 34 años (165)",381,1055,1023,43,97,4.1,
"De 35 a 39 años (166)",391,1359,1300,31,95.7,2.3,
"De 40 a 44 años (167)",317,1372,1307,11,95.3,0.8,
"De 45 a 49 años (168)",256,1307,1223,3,93.6,0.2,
"De 50 y más años (169)",1142,7608,6726,,88.4,,
