"CUADRO Nº 13: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR TAMAÑO DE ESTABLECIMIENTO DONDE TRABAJA, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD",TOTAL,"TAMAÑO DE ESTABLECIMIENTO",,,
"Mujeres (044)",2532,2133,110,122,167
"Agric., ganadería, caza y silvicultura (045)",927,897,28,2,
"Explotación de minas y canteras (047)",7,3,2,1,1
"Industrias manufactureras (048)",68,64,1,2,1
"Construcción (050)",8,3,1,2,2
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",511,497,12,2,
"Venta, mant.y rep. veh.autom y motoc. (052)",2,2,,,
"Comercio al por mayor (053)",23,22,1,,
"Comercio al por menor (054)",486,473,11,2,
"Hoteles y restaurantes (055)",163,145,10,8,
"Trans., almac. y comunicaciones (056)",16,10,3,3,
"Intermediación financiera (057)",2,,,1,1
"Activid.inmobil., empres. y alquileres (058)",36,21,7,4,4
"Admin.pub. y defensa; p. segur soc.afil (059)",61,,,,61
"Enseñanza (060)",253,84,37,79,53
"Servicios sociales y de salud (061)",60,13,,7,40
"Otras activ. serv.comun.soc y personales (062)",41,31,6,3,1
"Hogares privados con servicio doméstico (063)",179,179,,,
"Actividad economica no especificada (065)",200,186,3,8,3
,,,,,
"URBANA (066)",6248,5078,341,347,482
"Agric., ganadería, caza y silvicultura (067)",2858,2743,94,18,3
"Pesca (068)",5,5,,,
"Explotación de minas y canteras (069)",26,6,4,13,3
"Industrias manufactureras (070)",221,197,13,10,1
"Suministro de electricidad, gas y agua (071)",6,2,,3,1
"Construcción (072)",299,172,55,52,20
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",942,919,21,1,1
"Venta, mant.y rep. veh.autom y motoc. (074)",61,57,3,,1
"Comercio al por mayor (075)",47,46,1,,
"Comercio al por menor (076)",834,816,17,1,
"Hoteles y restaurantes (077)",174,156,9,9,
"Trans., almac. y comunicaciones (078)",354,294,9,26,25
"Intermediación financiera (079)",5,,,1,4
"Activid.inmobil., empres. y alquileres (080)",153,57,32,42,22
"Admin.pub. y defensa; p. segur soc.afil (081)",216,,,,216
"Enseñanza (082)",379,85,70,139,85
"Servicios sociales y de salud (083)",94,26,2,7,59
"Otras activ. serv.comun.soc y personales (084)",110,71,19,10,10
"Hogares privados con servicio doméstico (085)",157,157,,,
"Actividad economica no especificada (087)",249,188,13,16,32
"Hombres (088)",4341,3528,250,234,329
"Agric., ganadería, caza y silvicultura (089)",2336,2244,72,17,3
"Pesca (090)",5,5,,,
"Explotación de minas y canteras (091)",22,5,3,12,2
"Industrias manufactureras (092)",164,144,12,8,
"Suministro de electricidad, gas y agua (093)",6,2,,3,1
"Construcción (094)",292,169,54,50,19
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",485,469,15,,1
"Venta, mant.y rep. veh.autom y motoc. (096)",60,56,3,,1
"Comercio al por mayor (097)",28,28,,,
"Comercio al por menor (098)",397,385,12,,
"Hoteles y restaurantes (099)",30,26,1,3,
"Trans., almac. y comunicaciones (100)",339,284,7,23,25
"Intermediación financiera (101)",3,,,,3
"Activid.inmobil., empres. y alquileres (102)",120,38,25,39,18
"Admin.pub. y defensa; p. segur soc.afil (103)",157,,,,157
"Enseñanza (104)",156,20,36,62,38
"Servicios sociales y de salud (105)",45,18,2,1,24
"Otras activ. serv.comun.soc y personales (106)",72,43,13,7,9
"Hogares privados con servicio doméstico (107)",1,1,,,
"Actividad economica no especificada (109)",108,60,10,9,29
"Mujeres (110)",1907,1550,91,113,153
"Agric., ganadería, caza y silvicultura (111)",522,499,22,1,
"Explotación de minas y canteras (113)",4,1,1,1,1
"Industrias manufactureras (114)",57,53,1,2,1
"Construcción (116)",7,3,1,2,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",457,450,6,1,
"Venta, mant.y rep. veh.autom y motoc. (118)",1,1,,,
"Comercio al por mayor (119)",19,18,1,,
"Comercio al por menor (120)",437,431,5,1,
"Hoteles y restaurantes (121)",144,130,8,6,
"Trans., almac. y comunicaciones (122)",15,10,2,3,
"Intermediación financiera (123)",2,,,1,1
"Activid.inmobil., empres. y alquileres (124)",33,19,7,3,4
"Admin.pub. y defensa; p. segur soc.afil (125)",59,,,,59
"Enseñanza (126)",223,65,34,77,47
"Servicios sociales y de salud (127)",49,8,,6,35
"Otras activ. serv.comun.soc y personales (128)",38,28,6,3,1
"Hogares privados con servicio doméstico (129)",156,156,,,
"Actividad economica no especificada (131)",141,128,3,7,3
,,,,,
"RURAL (132)",3789,3493,138,61,97
"Agric., ganadería, caza y silvicultura (133)",3114,3048,61,4,1
"Pesca (134)",4,4,,,
"Explotación de minas y canteras (135)",41,7,3,22,9
"Industrias manufactureras (136)",53,51,2,,
"Construcción (138)",115,33,39,20,23
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",127,114,9,2,2
"Venta, mant.y rep. veh.autom y motoc. (140)",14,11,,1,2
"Comercio al por mayor (141)",11,11,,,
"Comercio al por menor (142)",102,92,9,1,
"Hoteles y restaurantes (143)",25,20,2,3,
"Trans., almac. y comunicaciones (144)",85,78,5,2,
"Activid.inmobil., empres. y alquileres (146)",28,6,6,4,12
"Admin.pub. y defensa; p. segur soc.afil (147)",30,,,,30
"Enseñanza (148)",46,24,9,2,11
"Servicios sociales y de salud (149)",16,9,,1,6
"Otras activ. serv.comun.soc y personales (150)",10,7,,,3
"Hogares privados con servicio doméstico (151)",24,24,,,
"Actividad economica no especificada (153)",71,68,2,1,
"Hombres (154)",3164,2910,119,52,83
"Agric., ganadería, caza y silvicultura (155)",2709,2650,55,3,1
"Pesca (156)",4,4,,,
"Explotación de minas y canteras (157)",38,5,2,22,9
"Industrias manufactureras (158)",42,40,2,,
"Construcción (160)",114,33,39,20,22
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",73,67,3,1,2
"Venta, mant.y rep. veh.autom y motoc. (162)",13,10,,1,2
"Comercio al por mayor (163)",7,7,,,
"Comercio al por menor (164)",53,50,3,,
"Hoteles y restaurantes (165)",6,5,,1,
"Trans., almac. y comunicaciones (166)",84,78,4,2,
"Activid.inmobil., empres. y alquileres (168)",25,4,6,3,12
"Admin.pub. y defensa; p. segur soc.afil (169)",28,,,,28
"Enseñanza (170)",16,5,6,,5
"Servicios sociales y de salud (171)",5,4,,,1
"Otras activ. serv.comun.soc y personales (172)",7,4,,,3
"Hogares privados con servicio doméstico (173)",1,1,,,
"Actividad economica no especificada (175)",12,10,2,,
"Mujeres (176)",625,583,19,9,14
"Agric., ganadería, caza y silvicultura (177)",405,398,6,1,
"Explotación de minas y canteras (179)",3,2,1,,
"Industrias manufactureras (180)",11,11,,,
"Construcción (182)",1,,,,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",54,47,6,1,
"Venta, mant.y rep. veh.autom y motoc. (184)",1,1,,,
"Comercio al por mayor (185)",4,4,,,
"Comercio al por menor (186)",49,42,6,1,
"Hoteles y restaurantes (187)",19,15,2,2,
"Trans., almac. y comunicaciones (188)",1,,1,,
"Activid.inmobil., empres. y alquileres (190)",3,2,,1,
"Admin.pub. y defensa; p. segur soc.afil (191)",2,,,,2
"Enseñanza (192)",30,19,3,2,6
"Servicios sociales y de salud (193)",11,5,,1,5
"Otras activ. serv.comun.soc y personales (194)",3,3,,,
"Hogares privados con servicio doméstico (195)",23,23,,,
"Actividad economica no especificada (197)",59,58,,1,
