"CUADRO Nº 3: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 12 a 14 años (021)",95,93,93,,,,,,,,2,
"De 15 a 19 años (022)",768,753,669,67,15,1,1,,,,15,104
"De 20 a 24 años (023)",1768,1424,806,446,138,28,3,3,,,344,841
"De 25 a 29 años (024)",2088,1665,544,574,361,125,49,9,3,,423,1962
"De 30 a 34 años (025)",1823,1647,298,487,453,223,163,18,3,2,176,2919
"De 35 a 39 años (026)",1809,1712,167,317,461,364,312,77,11,3,97,4287
"De 40 a 44 años (027)",1586,1535,85,189,340,312,430,138,32,9,51,4928
"De 45 a 49 años (028)",1172,1149,65,118,189,186,334,163,64,30,23,4451
"De 50 y más años (029)",2105,2066,143,151,184,237,489,406,258,198,39,10413
"Desocupada (030)",1065,871,482,162,94,40,53,20,13,7,194,1018
"De 12 a 14 años (031)",7,6,6,,,,,,,,1,
"De 15 a 19 años (032)",166,163,153,10,,,,,,,3,10
"De 20 a 24 años (033)",307,227,176,37,10,2,2,,,,80,71
"De 25 a 29 años (034)",253,172,83,54,30,2,3,,,,81,132
"De 30 a 34 años (035)",124,104,30,31,20,10,8,4,,1,20,176
"De 35 a 39 años (036)",87,80,17,15,22,12,12,2,,,7,162
"De 40 a 44 años (037)",48,47,9,6,6,8,13,2,2,1,1,137
"De 45 a 49 años (038)",29,29,3,2,1,2,7,6,7,1,,148
"De 50 y más años (039)",44,43,5,7,5,4,8,6,4,4,1,182
"No PEA (040)",41925,40097,15469,4999,4951,3713,4978,3103,1696,1188,1828,95803
"De 12 a 14 años (041)",5288,5263,5235,21,7,,,,,,25,35
"De 15 a 19 años (042)",7317,7217,6629,515,60,6,7,,,,100,681
"De 20 a 24 años (043)",5650,4863,2252,1730,712,128,35,6,,,787,3724
"De 25 a 29 años (044)",4460,4015,565,1285,1325,591,224,21,4,,445,6808
"De 30 a 34 años (045)",3586,3423,214,585,1124,812,600,69,16,3,163,8438
"De 35 a 39 años (046)",3420,3326,117,281,751,826,1004,273,59,15,94,11037
"De 40 a 44 años (047)",2702,2643,107,137,303,488,939,465,155,49,59,11202
"De 45 a 49 años (048)",2213,2186,65,93,194,289,690,524,244,87,27,10820
"De 50 y más años (049)",7289,7161,285,352,475,573,1479,1745,1218,1034,128,43058
,,,,,,,,,,,,
"URBANA (060)",43667,41172,14517,6156,5778,4071,5231,2957,1478,984,2495,95597
"De 12 a 14 años (061)",4104,4085,4061,18,6,,,,,,19,30
"De 15 a 19 años (062)",6259,6175,5683,419,59,7,7,,,,84,586
"De 20 a 24 años (063)",5928,4986,2540,1740,577,93,30,6,,,942,3342
"De 25 a 29 años (064)",5344,4592,966,1623,1317,490,172,18,6,,752,6613
"De 30 a 34 años (065)",4464,4175,433,968,1354,795,552,53,15,5,289,8943
"De 35 a 39 años (066)",4222,4068,246,525,1041,965,985,252,46,8,154,11851
"De 40 a 44 años (067)",3461,3378,175,282,565,681,1074,431,129,41,83,12456
"De 45 a 49 años (068)",2707,2665,112,182,321,395,833,524,216,82,42,11815
"De 50 y más años (069)",7178,7048,301,399,538,645,1578,1673,1066,848,130,39961
"PEA (070)",12031,10916,2712,2207,1964,1292,1588,678,301,174,1115,25789
"De 12 a 14 años (071)",80,79,79,,,,,,,,1,
"De 15 a 19 años (072)",715,701,633,55,11,1,1,,,,14,84
"De 20 a 24 años (073)",1664,1328,787,401,114,19,5,2,,,336,722
"De 25 a 29 años (074)",1979,1559,540,559,327,88,37,6,2,,420,1689
"De 30 a 34 años (075)",1689,1521,274,483,422,184,141,13,2,2,168,2605
"De 35 a 39 años (076)",1646,1560,155,293,442,327,275,58,8,2,86,3799
"De 40 a 44 años (077)",1464,1424,82,177,321,296,389,125,26,8,40,4498
"De 45 a 49 años (078)",1061,1044,60,110,167,172,311,139,57,28,17,4024
"De 50 y más años (079)",1733,1700,102,129,160,205,429,335,206,134,33,8368
"Ocupada (080)",11175,10211,2355,2067,1877,1253,1541,662,289,167,964,24868
"De 12 a 14 años (081)",75,74,74,,,,,,,,1,
"De 15 a 19 años (082)",600,587,525,49,11,1,1,,,,13,78
"De 20 a 24 años (083)",1425,1155,660,368,105,17,3,2,,,270,657
"De 25 a 29 años (084)",1763,1406,468,511,298,86,35,6,2,,357,1569
"De 30 a 34 años (085)",1587,1434,254,453,404,174,136,10,2,1,153,2453
"De 35 a 39 años (086)",1573,1492,142,282,422,315,264,57,8,2,81,3656
"De 40 a 44 años (087)",1427,1388,77,173,316,289,377,124,25,7,39,4386
"De 45 a 49 años (088)",1034,1017,58,108,166,170,304,134,50,27,17,3882
"De 50 y más años (089)",1691,1658,97,123,155,201,421,329,202,130,33,8187
"Desocupada (090)",856,705,357,140,87,39,47,16,12,7,151,921
"De 12 a 14 años (091)",5,5,5,,,,,,,,,
"De 15 a 19 años (092)",115,114,108,6,,,,,,,1,6
"De 20 a 24 años (093)",239,173,127,33,9,2,2,,,,66,65
"De 25 a 29 años (094)",216,153,72,48,29,2,2,,,,63,120
"De 30 a 34 años (095)",102,87,20,30,18,10,5,3,,1,15,152
"De 35 a 39 años (096)",73,68,13,11,20,12,11,1,,,5,143
"De 40 a 44 años (097)",37,36,5,4,5,7,12,1,1,1,1,112
"De 45 a 49 años (098)",27,27,2,2,1,2,7,5,7,1,,142
"De 50 y más años (099)",42,42,5,6,5,4,8,6,4,4,,181
"No PEA (100)",31636,30256,11805,3949,3814,2779,3643,2279,1177,810,1380,69808
"De 12 a 14 años (101)",4024,4006,3982,18,6,,,,,,18,30
"De 15 a 19 años (102)",5544,5474,5050,364,48,6,6,,,,70,502
"De 20 a 24 años (103)",4264,3658,1753,1339,463,74,25,4,,,606,2620
"De 25 a 29 años (104)",3365,3033,426,1064,990,402,135,12,4,,332,4924
"De 30 a 34 años (105)",2775,2654,159,485,932,611,411,40,13,3,121,6338
"De 35 a 39 años (106)",2576,2508,91,232,599,638,710,194,38,6,68,8052
"De 40 a 44 años (107)",1997,1954,93,105,244,385,685,306,103,33,43,7958
"De 45 a 49 años (108)",1646,1621,52,72,154,223,522,385,159,54,25,7791
"De 50 y más años (109)",5445,5348,199,270,378,440,1149,1338,860,714,97,31593
,,,,,,,,,,,,
"RURAL (120)",12537,11840,4304,1354,1408,1158,1581,980,602,453,697,31129
"De 12 a 14 años (121)",1286,1277,1273,3,1,,,,,,9,5
"De 15 a 19 años (122)",1992,1958,1768,173,16,,1,,,,34,209
"De 20 a 24 años (123)",1797,1528,694,473,283,65,10,3,,,269,1294
"De 25 a 29 años (124)",1457,1260,226,290,399,228,104,12,1,,197,2289
"De 30 a 34 años (125)",1069,999,109,135,243,250,219,38,4,1,70,2590
"De 35 a 39 años (126)",1094,1050,55,88,193,237,343,100,24,10,44,3635
"De 40 a 44 años (127)",875,847,26,50,84,127,308,174,60,18,28,3811
"De 45 a 49 años (128)",707,699,21,31,63,82,198,169,99,36,8,3604
"De 50 y más años (129)",2260,2222,132,111,126,169,398,484,414,388,38,13692
"PEA (130)",2248,1999,640,304,271,224,246,156,83,75,249,5134
"De 12 a 14 años (131)",22,20,20,,,,,,,,2,
"De 15 a 19 años (132)",219,215,189,22,4,,,,,,4,30
"De 20 a 24 años (133)",411,323,195,82,34,11,,1,,,88,190
"De 25 a 29 años (134)",362,278,87,69,64,39,15,3,1,,84,405
"De 30 a 34 años (135)",258,230,54,35,51,49,30,9,1,1,28,490
"De 35 a 39 años (136)",250,232,29,39,41,49,49,21,3,1,18,650
"De 40 a 44 años (137)",170,158,12,18,25,24,54,15,8,2,12,567
"De 45 a 49 años (138)",140,134,8,10,23,16,30,30,14,3,6,575
"De 50 y más años (139)",416,409,46,29,29,36,68,77,56,68,7,2227
"Ocupada (140)",2039,1833,515,282,264,223,240,152,82,75,206,5037
"De 12 a 14 años (141)",20,19,19,,,,,,,,1,
"De 15 a 19 años (142)",168,166,144,18,4,,,,,,2,26
"De 20 a 24 años (143)",343,269,146,78,33,11,,1,,,74,184
"De 25 a 29 años (144)",325,259,76,63,63,39,14,3,1,,66,393
"De 30 a 34 años (145)",236,213,44,34,49,49,27,8,1,1,23,466
"De 35 a 39 años (146)",236,220,25,35,39,49,48,20,3,1,16,631
"De 40 a 44 años (147)",159,147,8,16,24,23,53,14,7,2,12,542
"De 45 a 49 años (148)",138,132,7,10,23,16,30,29,14,3,6,569
"De 50 y más años (149)",414,408,46,28,29,36,68,77,56,68,6,2226
"Desocupada (150)",209,166,125,22,7,1,6,4,1,,43,97
"De 12 a 14 años (151)",2,1,1,,,,,,,,1,
"De 15 a 19 años (152)",51,49,45,4,,,,,,,2,4
"De 20 a 24 años (153)",68,54,49,4,1,,,,,,14,6
"De 25 a 29 años (154)",37,19,11,6,1,,1,,,,18,12
"De 30 a 34 años (155)",22,17,10,1,2,,3,1,,,5,24
"De 35 a 39 años (156)",14,12,4,4,2,,1,1,,,2,19
"De 40 a 44 años (157)",11,11,4,2,1,1,1,1,1,,,25
"De 45 a 49 años (158)",2,2,1,,,,,1,,,,6
"De 50 y más años (159)",2,1,,1,,,,,,,1,1
"No PEA (160)",10289,9841,3664,1050,1137,934,1335,824,519,378,448,25995
"De 12 a 14 años (161)",1264,1257,1253,3,1,,,,,,7,5
"De 15 a 19 años (162)",1773,1743,1579,151,12,,1,,,,30,179
"De 20 a 24 años (163)",1386,1205,499,391,249,54,10,2,,,181,1104
"De 25 a 29 años (164)",1095,982,139,221,335,189,89,9,,,113,1884
"De 30 a 34 años (165)",811,769,55,100,192,201,189,29,3,,42,2100
"De 35 a 39 años (166)",844,818,26,49,152,188,294,79,21,9,26,2985
"De 40 a 44 años (167)",705,689,14,32,59,103,254,159,52,16,16,3244
"De 45 a 49 años (168)",567,565,13,21,40,66,168,139,85,33,2,3029
"De 50 y más años (169)",1844,1813,86,82,97,133,330,407,358,320,31,11465
