"CUADRO Nº 5: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ACTIVIDAD ECONOMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Hogares privados con servicio doméstico (042)",19,1,9,4,2,3
"Actividad economica no especificada (044)",87,,30,26,20,11
"Desocupado (045)",264,3,123,64,45,29
"Mujeres (046)",1357,28,447,512,289,81
"Agric., ganadería, caza y silvicultura (047)",331,16,104,96,72,43
"Industrias manufactureras (050)",23,,11,5,6,1
"Suministro de electricidad, gas y agua (051)",1,,1,,,
"Construcción (052)",4,,2,2,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",180,4,61,64,36,15
"Venta, mant.y rep. veh.autom.y motoc. (054)",1,,,1,,
"Comercio al por mayor (055)",8,,3,3,2,
"Comercio al por menor (056)",171,4,58,60,34,15
"Hoteles y restaurantes (057)",69,,20,27,19,3
"Trans., almac. y comunicaciones (058)",4,,1,1,2,
"Intermediación financiera (059)",2,,1,1,,
"Activid.inmobil., empres. y alquileres (060)",15,,5,5,5,
"Admin.pub. y defensa; p. segur.soc afil (061)",47,,14,15,18,
"Enseñanza (062)",309,,40,199,70,
"Servicios sociales y de salud (063)",61,,20,25,15,1
"Otras activ. serv.comun.soc y personales (064)",28,,13,7,7,1
"Hogares privados con servicio doméstico (065)",109,3,67,18,15,6
"Actividad economica no especificada (067)",85,,32,29,13,11
"Desocupado (068)",89,5,55,18,11,
,,,,,,
"URBANA (069)",2044,19,569,833,515,108
"Agric., ganadería, caza y silvicultura (070)",312,9,103,87,82,31
"Explotación de minas y canteras (072)",2,,1,1,,
"Industrias manufactureras (073)",68,1,24,20,17,6
"Suministro de electricidad, gas y agua (074)",6,,2,1,3,
"Construcción (075)",71,,25,32,12,2
"Comerc., rep. veh. autom.,motoc. efect. pers. (076)",298,7,90,90,78,33
"Venta, mant.y rep. veh.autom.y motoc. (077)",13,,4,6,3,
"Comercio al por mayor (078)",19,,6,8,4,1
"Comercio al por menor (079)",266,7,80,76,71,32
"Hoteles y restaurantes (080)",72,,24,27,18,3
"Trans., almac. y comunicaciones (081)",58,,21,20,16,1
"Intermediación financiera (082)",4,,1,3,,
"Activid.inmobil., empres. y alquileres (083)",43,,11,13,15,4
"Admin.pub. y defensa; p. segur.soc afil (084)",110,,27,43,39,1
"Enseñanza (085)",585,,53,366,164,2
"Servicios sociales y de salud (086)",109,,25,56,27,1
"Otras activ. serv.comun.soc y personales (087)",44,,17,16,10,1
"Hogares privados con servicio doméstico (088)",78,2,55,7,10,4
"Actividad economica no especificada (090)",93,,37,25,15,16
"Desocupado (091)",91,,53,26,9,3
"Hombres (092)",1295,14,344,521,341,75
"Agric., ganadería, caza y silvicultura (093)",282,9,91,78,76,28
"Explotación de minas y canteras (095)",2,,1,1,,
"Industrias manufactureras (096)",63,1,22,19,16,5
"Suministro de electricidad, gas y agua (097)",6,,2,1,3,
"Construcción (098)",71,,25,32,12,2
"Comerc., rep. veh. autom.,motoc. efect. pers. (099)",152,4,43,39,46,20
"Venta, mant.y rep. veh.autom.y motoc. (100)",12,,4,5,3,
"Comercio al por mayor (101)",11,,3,5,2,1
"Comercio al por menor (102)",129,4,36,29,41,19
"Hoteles y restaurantes (103)",15,,7,6,2,
"Trans., almac. y comunicaciones (104)",54,,20,19,14,1
"Intermediación financiera (105)",2,,,2,,
"Activid.inmobil., empres. y alquileres (106)",35,,8,11,12,4
"Admin.pub. y defensa; p. segur.soc afil (107)",72,,16,33,22,1
"Enseñanza (108)",342,,28,207,105,2
"Servicios sociales y de salud (109)",56,,11,33,12,
"Otras activ. serv.comun.soc y personales (110)",27,,7,13,7,
"Hogares privados con servicio doméstico (111)",9,,6,,2,1
"Actividad economica no especificada (113)",48,,20,12,8,8
"Desocupado (114)",59,,37,15,4,3
"Mujeres (115)",749,5,225,312,174,33
"Agric., ganadería, caza y silvicultura (116)",30,,12,9,6,3
"Industrias manufactureras (119)",5,,2,1,1,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (122)",146,3,47,51,32,13
"Venta, mant.y rep. veh.autom.y motoc. (123)",1,,,1,,
"Comercio al por mayor (124)",8,,3,3,2,
"Comercio al por menor (125)",137,3,44,47,30,13
"Hoteles y restaurantes (126)",57,,17,21,16,3
"Trans., almac. y comunicaciones (127)",4,,1,1,2,
"Intermediación financiera (128)",2,,1,1,,
"Activid.inmobil., empres. y alquileres (129)",8,,3,2,3,
"Admin.pub. y defensa; p. segur.soc afil (130)",38,,11,10,17,
"Enseñanza (131)",243,,25,159,59,
"Servicios sociales y de salud (132)",53,,14,23,15,1
"Otras activ. serv.comun.soc y personales (133)",17,,10,3,3,1
"Hogares privados con servicio doméstico (134)",69,2,49,7,8,3
"Actividad economica no especificada (136)",45,,17,13,7,8
"Desocupado (137)",32,,16,11,5,
,,,,,,
"RURAL (138)",4200,66,1313,1410,1039,372
"Agric., ganadería, caza y silvicultura (139)",2978,49,894,934,791,310
"Pesca (140)",1,,,1,,
"Industrias manufactureras (142)",118,,46,33,32,7
"Suministro de electricidad, gas y agua (143)",33,,15,12,4,2
"Construcción (144)",253,1,83,104,57,8
"Comerc., rep. veh. autom.,motoc. efect. pers. (145)",65,3,27,22,10,3
"Venta, mant.y rep. veh.autom.y motoc. (146)",4,,2,1,1,
"Comercio al por menor (148)",61,3,25,21,9,3
"Hoteles y restaurantes (149)",16,,5,8,3,
"Trans., almac. y comunicaciones (150)",12,,4,5,2,1
"Activid.inmobil., empres. y alquileres (152)",18,,6,7,4,1
"Admin.pub. y defensa; p. segur.soc afil (153)",45,,14,21,9,1
"Enseñanza (154)",222,,29,145,47,1
"Servicios sociales y de salud (155)",21,,10,9,1,1
"Otras activ. serv.comun.soc y personales (156)",27,3,9,8,7,
"Hogares privados con servicio doméstico (157)",50,2,21,15,7,5
"Actividad economica no especificada (159)",79,,25,30,18,6
"Desocupado (160)",262,8,125,56,47,26
"Hombres (161)",3592,43,1091,1210,924,324
"Agric., ganadería, caza y silvicultura (162)",2677,33,802,847,725,270
"Pesca (163)",1,,,1,,
"Industrias manufactureras (165)",100,,37,29,27,7
"Suministro de electricidad, gas y agua (166)",32,,14,12,4,2
"Construcción (167)",249,1,81,102,57,8
"Comerc., rep. veh. autom.,motoc. efect. pers. (168)",31,2,13,9,6,1
"Venta, mant.y rep. veh.autom.y motoc. (169)",4,,2,1,1,
"Comercio al por menor (171)",27,2,11,8,5,1
"Hoteles y restaurantes (172)",4,,2,2,,
"Trans., almac. y comunicaciones (173)",12,,4,5,2,1
"Activid.inmobil., empres. y alquileres (175)",11,,4,4,2,1
"Admin.pub. y defensa; p. segur.soc afil (176)",36,,11,16,8,1
"Enseñanza (177)",156,,14,105,36,1
"Servicios sociales y de salud (178)",13,,4,7,1,1
"Otras activ. serv.comun.soc y personales (179)",16,3,6,4,3,
"Hogares privados con servicio doméstico (180)",10,1,3,4,,2
"Actividad economica no especificada (182)",39,,10,14,12,3
"Desocupado (183)",205,3,86,49,41,26
"Mujeres (184)",608,23,222,200,115,48
"Agric., ganadería, caza y silvicultura (185)",301,16,92,87,66,40
"Industrias manufactureras (188)",18,,9,4,5,
"Suministro de electricidad, gas y agua (189)",1,,1,,,
"Construcción (190)",4,,2,2,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (191)",34,1,14,13,4,2
"Comercio al por menor (194)",34,1,14,13,4,2
"Hoteles y restaurantes (195)",12,,3,6,3,
"Activid.inmobil., empres. y alquileres (198)",7,,2,3,2,
"Admin.pub. y defensa; p. segur.soc afil (199)",9,,3,5,1,
"Enseñanza (200)",66,,15,40,11,
"Servicios sociales y de salud (201)",8,,6,2,,
"Otras activ. serv.comun.soc y personales (202)",11,,3,4,4,
"Hogares privados con servicio doméstico (203)",40,1,18,11,7,3
"Actividad economica no especificada (205)",40,,15,16,6,3
"Desocupado (206)",57,5,39,7,6,
