"CUADRO Nº 6: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIAL, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 15 a 19 años (022)",54,52,1,44,6,1,,,,,2,59
"De 20 a 24 años (023)",377,250,,181,48,14,6,1,,,127,350
"De 25 a 29 años (024)",481,389,2,158,145,54,28,1,1,,92,743
"De 30 a 34 años (025)",459,433,2,82,154,109,68,17,1,,26,1124
"De 35 a 39 años (026)",494,476,3,58,110,115,136,48,6,,18,1563
"De 40 a 44 años (027)",462,439,,33,69,93,148,74,18,4,23,1761
"De 45 a 49 años (028)",406,400,1,28,53,63,129,91,28,7,6,1799
"De 50 y más años (029)",1020,1004,1,66,92,116,290,260,144,35,16,5171
"Desocupada (030)",113,85,1,20,16,16,21,6,4,1,28,275
"De 15 a 19 años (032)",6,6,,6,,,,,,,,6
"De 20 a 24 años (033)",21,12,,9,1,2,,,,,9,17
"De 25 a 29 años (034)",20,10,,3,4,2,1,,,,10,21
"De 30 a 34 años (035)",20,13,,2,2,5,4,,,,7,39
"De 35 a 39 años (036)",17,17,,,4,3,8,2,,,,65
"De 40 a 44 años (037)",7,6,,,1,1,4,,,,1,22
"De 45 a 49 años (038)",8,8,1,,2,2,1,1,1,,,30
"De 50 y más años (039)",14,13,,,2,1,3,3,3,1,1,75
"No PEA (040)",10658,10218,36,1375,1567,1520,2741,1888,862,229,440,42996
"De 12 a 14 años (041)",20,2,,2,,,,,,,18,2
"De 15 a 19 años (042)",244,200,1,169,27,3,,,,,44,232
"De 20 a 24 años (043)",954,784,5,463,246,54,15,1,,,170,1186
"De 25 a 29 años (044)",1086,1010,1,273,371,229,124,10,2,,76,2302
"De 30 a 34 años (045)",1115,1086,,100,288,300,316,70,11,1,29,3487
"De 35 a 39 años (046)",1219,1207,2,82,166,279,464,173,38,3,12,4745
"De 40 a 44 años (047)",1107,1095,,39,86,153,412,302,85,18,12,5322
"De 45 a 49 años (048)",969,960,4,31,84,120,291,270,124,36,9,5001
"De 50 y más años (049)",3944,3874,23,216,299,382,1119,1062,602,171,70,20719
,,,,,,,,,,,,
"URBANA (060)",5282,4924,17,879,930,828,1192,703,298,77,358,18341
"De 12 a 14 años (061)",5,2,,2,,,,,,,3,2
"De 15 a 19 años (062)",106,87,1,76,8,2,,,,,19,98
"De 20 a 24 años (063)",498,353,2,239,88,18,5,1,,,145,496
"De 25 a 29 años (064)",626,546,1,215,205,84,39,1,1,,80,1054
"De 30 a 34 años (065)",625,594,1,105,195,169,105,17,2,,31,1574
"De 35 a 39 años (066)",674,663,3,76,142,173,201,59,7,2,11,2218
"De 40 a 44 años (067)",573,549,,40,77,105,192,111,21,3,24,2260
"De 45 a 49 años (068)",466,460,3,17,61,80,151,96,44,8,6,2123
"De 50 y más años (069)",1709,1670,6,109,154,197,499,418,223,64,39,8516
"PEA (070)",1971,1780,6,376,383,313,378,209,97,18,191,6091
"De 12 a 14 años (071)",1,1,,1,,,,,,,,1
"De 15 a 19 años (072)",25,24,1,21,1,1,,,,,1,26
"De 20 a 24 años (073)",187,110,,87,17,4,1,1,,,77,143
"De 25 a 29 años (074)",273,221,1,107,80,21,12,,,,52,381
"De 30 a 34 años (075)",279,257,1,53,91,73,29,9,1,,22,644
"De 35 a 39 años (076)",279,271,1,39,72,68,65,23,3,,8,833
"De 40 a 44 años (077)",248,230,,22,44,53,73,30,7,1,18,848
"De 45 a 49 años (078)",203,201,2,12,34,33,65,41,12,2,2,855
"De 50 y más años (079)",476,465,,34,44,60,133,105,74,15,11,2360
"Ocupada (080)",1900,1722,5,366,369,302,364,204,95,17,178,5899
"De 12 a 14 años (081)",1,1,,1,,,,,,,,1
"De 15 a 19 años (082)",22,21,1,18,1,1,,,,,1,23
"De 20 a 24 años (083)",180,106,,84,16,4,1,1,,,74,138
"De 25 a 29 años (084)",257,211,1,104,76,19,11,,,,46,360
"De 30 a 34 años (085)",266,247,1,52,89,69,26,9,1,,19,614
"De 35 a 39 años (086)",268,260,1,39,69,66,61,21,3,,8,791
"De 40 a 44 años (087)",243,226,,22,43,53,70,30,7,1,17,834
"De 45 a 49 años (088)",197,195,1,12,33,31,64,41,11,2,2,833
"De 50 y más años (089)",466,455,,34,42,59,131,102,73,14,11,2305
"Desocupada (090)",71,58,1,10,14,11,14,5,2,1,13,192
"De 15 a 19 años (092)",3,3,,3,,,,,,,,3
"De 20 a 24 años (093)",7,4,,3,1,,,,,,3,5
"De 25 a 29 años (094)",16,10,,3,4,2,1,,,,6,21
"De 30 a 34 años (095)",13,10,,1,2,4,3,,,,3,30
"De 35 a 39 años (096)",11,11,,,3,2,4,2,,,,42
"De 40 a 44 años (097)",5,4,,,1,,3,,,,1,14
"De 45 a 49 años (098)",6,6,1,,1,2,1,,1,,,22
"De 50 y más años (099)",10,10,,,2,1,2,3,1,1,,55
"No PEA (100)",3311,3144,11,503,547,515,814,494,201,59,167,12250
"De 12 a 14 años (101)",4,1,,1,,,,,,,3,1
"De 15 a 19 años (102)",81,63,,55,7,1,,,,,18,72
"De 20 a 24 años (103)",311,243,2,152,71,14,4,,,,68,353
"De 25 a 29 años (104)",353,325,,108,125,63,27,1,1,,28,673
"De 30 a 34 años (105)",346,337,,52,104,96,76,8,1,,9,930
"De 35 a 39 años (106)",395,392,2,37,70,105,136,36,4,2,3,1385
"De 40 a 44 años (107)",325,319,,18,33,52,119,81,14,2,6,1412
"De 45 a 49 años (108)",263,259,1,5,27,47,86,55,32,6,4,1268
"De 50 y más años (109)",1233,1205,6,75,110,137,366,313,149,49,28,6156
,,,,,,,,,,,,
"RURAL (120)",9244,8823,30,1167,1330,1273,2375,1683,766,199,421,37501
"De 12 a 14 años (121)",17,1,,1,,,,,,,16,1
"De 15 a 19 años (122)",198,171,1,143,25,2,,,,,27,199
"De 20 a 24 años (123)",854,693,3,414,207,52,16,1,,,161,1057
"De 25 a 29 años (124)",961,863,2,219,315,201,114,10,2,,98,2012
"De 30 a 34 años (125)",969,938,1,79,249,245,283,70,10,1,31,3076
"De 35 a 39 años (126)",1056,1037,2,64,138,224,407,164,37,1,19,4155
"De 40 a 44 años (127)",1003,991,,32,79,142,372,265,82,19,12,4845
"De 45 a 49 años (128)",917,908,3,42,78,105,270,266,109,35,9,4707
"De 50 y más años (129)",3269,3221,18,173,239,302,913,907,526,143,48,17449
"PEA (130)",1897,1749,5,295,310,268,448,289,105,29,148,6755
"De 12 a 14 años (131)",1,,,,,,,,,,1,
"De 15 a 19 años (132)",35,34,,29,5,,,,,,1,39
"De 20 a 24 años (133)",211,152,,103,32,12,5,,,,59,224
"De 25 a 29 años (134)",228,178,1,54,69,35,17,1,1,,50,383
"De 30 a 34 años (135)",200,189,1,31,65,41,43,8,,,11,519
"De 35 a 39 años (136)",232,222,2,19,42,50,79,27,3,,10,795
"De 40 a 44 años (137)",221,215,,11,26,41,79,44,11,3,6,935
"De 45 a 49 años (138)",211,207,,16,21,32,65,51,17,5,4,974
"De 50 y más años (139)",558,552,1,32,50,57,160,158,73,21,6,2886
"Ocupada (140)",1855,1722,5,285,308,263,441,288,103,29,133,6672
"De 12 a 14 años (141)",1,,,,,,,,,,1,
"De 15 a 19 años (142)",32,31,,26,5,,,,,,1,36
"De 20 a 24 años (143)",197,144,,97,32,10,5,,,,53,212
"De 25 a 29 años (144)",224,178,1,54,69,35,17,1,1,,46,383
"De 30 a 34 años (145)",193,186,1,30,65,40,42,8,,,7,510
"De 35 a 39 años (146)",226,216,2,19,41,49,75,27,3,,10,772
"De 40 a 44 años (147)",219,213,,11,26,40,78,44,11,3,6,927
"De 45 a 49 años (148)",209,205,,16,20,32,65,50,17,5,4,966
"De 50 y más años (149)",554,549,1,32,50,57,159,158,71,21,5,2866
"Desocupada (150)",42,27,,10,2,5,7,1,2,,15,83
"De 15 a 19 años (152)",3,3,,3,,,,,,,,3
"De 20 a 24 años (153)",14,8,,6,,2,,,,,6,12
"De 25 a 29 años (154)",4,,,,,,,,,,4,
"De 30 a 34 años (155)",7,3,,1,,1,1,,,,4,9
"De 35 a 39 años (156)",6,6,,,1,1,4,,,,,23
"De 40 a 44 años (157)",2,2,,,,1,1,,,,,8
"De 45 a 49 años (158)",2,2,,,1,,,1,,,,8
"De 50 y más años (159)",4,3,,,,,1,,2,,1,20
"No PEA (160)",7347,7074,25,872,1020,1005,1927,1394,661,170,273,30746
"De 12 a 14 años (161)",16,1,,1,,,,,,,15,1
"De 15 a 19 años (162)",163,137,1,114,20,2,,,,,26,160
"De 20 a 24 años (163)",643,541,3,311,175,40,11,1,,,102,833
"De 25 a 29 años (164)",733,685,1,165,246,166,97,9,1,,48,1629
"De 30 a 34 años (165)",769,749,,48,184,204,240,62,10,1,20,2557
"De 35 a 39 años (166)",824,815,,45,96,174,328,137,34,1,9,3360
"De 40 a 44 años (167)",782,776,,21,53,101,293,221,71,16,6,3910
"De 45 a 49 años (168)",706,701,3,26,57,73,205,215,92,30,5,3733
"De 50 y más años (169)",2711,2669,17,141,189,245,753,749,453,122,42,14563
