"CUADRO Nº 4: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Obreros construc., conf., papel, fab., instr. (034)",47,1,16,16,14,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (035)",3530,279,1408,1117,622,104
"Ocupación no especificada (037)",597,11,239,204,116,27
"Desocupado (038)",272,20,161,61,26,4
,,,,,,
"URBANA (039)",28612,1069,10174,10116,6111,1142
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",40,,5,18,16,1
"Profes., científicos e intelectuales (041)",1880,,417,1111,334,18
"Técnicos de nivel medio y trab.asimilados (042)",699,4,243,271,159,22
"Jefes y empleados de oficina (043)",644,,272,247,122,3
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",4147,120,1424,1546,923,134
"Agricult.trabaj. calif. agrop. y pesqueros (045)",7604,87,2043,2705,2190,579
"Obreros y oper.minas, cant.,ind.manuf. y otros (046)",1764,37,673,637,361,56
"Obreros construc., conf., papel, fab., instr. (047)",2289,8,834,924,492,31
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (048)",7693,736,3433,2107,1198,219
"Otra (049)",40,,7,25,8,
"Ocupación no especificada (050)",969,32,385,317,184,51
"Desocupado (051)",843,45,438,208,124,28
"Hombres (052)",20359,741,7168,6972,4567,911
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",31,,3,14,13,1
"Profes., científicos e intelectuales (054)",984,,184,577,211,12
"Técnicos de nivel medio y trab.asimilados (055)",445,4,148,170,106,17
"Jefes y empleados de oficina (056)",317,,99,130,85,3
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",1730,48,561,602,445,74
"Agricult.trabaj. calif. agrop. y pesqueros (058)",7091,81,1886,2554,2033,537
"Obreros y oper.minas, cant.,ind.manuf. y otros (059)",1488,31,597,517,299,44
"Obreros construc., conf., papel, fab., instr. (060)",2245,7,821,908,478,31
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (061)",4922,520,2386,1173,703,140
"Otra (062)",40,,7,25,8,
"Ocupación no especificada (063)",471,21,187,148,87,28
"Desocupado (064)",595,29,289,154,99,24
"Mujeres (065)",8253,328,3006,3144,1544,231
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",9,,2,4,3,
"Profes., científicos e intelectuales (067)",896,,233,534,123,6
"Técnicos de nivel medio y trab.asimilados (068)",254,,95,101,53,5
"Jefes y empleados de oficina (069)",327,,173,117,37,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",2417,72,863,944,478,60
"Agricult.trabaj. calif. agrop. y pesqueros (071)",513,6,157,151,157,42
"Obreros y oper.minas, cant.,ind.manuf. y otros (072)",276,6,76,120,62,12
"Obreros construc., conf., papel, fab., instr. (073)",44,1,13,16,14,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (074)",2771,216,1047,934,495,79
"Ocupación no especificada (076)",498,11,198,169,97,23
"Desocupado (077)",248,16,149,54,25,4
,,,,,,
"RURAL (078)",9285,392,3943,2728,1774,448
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",3,,1,1,1,
"Profes., científicos e intelectuales (080)",62,,16,35,11,
"Técnicos de nivel medio y trab.asimilados (081)",26,,14,7,4,1
"Jefes y empleados de oficina (082)",25,,12,12,1,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",213,2,81,78,43,9
"Agricult.trabaj. calif. agrop. y pesqueros (084)",5292,63,1716,1815,1333,365
"Obreros y oper.minas, cant.,ind.manuf. y otros (085)",91,2,43,31,12,3
"Obreros construc., conf., papel, fab., instr. (086)",119,1,61,43,13,1
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (087)",3132,307,1834,620,314,57
"Ocupación no especificada (089)",185,2,85,55,34,9
"Desocupado (090)",137,15,80,31,8,3
"Hombres (091)",8062,315,3397,2387,1559,404
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",3,,1,1,1,
"Profes., científicos e intelectuales (093)",46,,8,28,10,
"Técnicos de nivel medio y trab.asimilados (094)",19,,11,5,3,
"Jefes y empleados de oficina (095)",19,,7,11,1,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",74,1,25,32,14,2
"Agricult.trabaj. calif. agrop. y pesqueros (097)",5138,55,1666,1762,1297,358
"Obreros y oper.minas, cant.,ind.manuf. y otros (098)",75,1,36,24,11,3
"Obreros construc., conf., papel, fab., instr. (099)",116,1,58,43,13,1
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (100)",2373,244,1473,437,187,32
"Ocupación no especificada (102)",86,2,44,20,15,5
"Desocupado (103)",113,11,68,24,7,3
"Mujeres (104)",1223,77,546,341,215,44
"Profes., científicos e intelectuales (106)",16,,8,7,1,
"Técnicos de nivel medio y trab.asimilados (107)",7,,3,2,1,1
"Jefes y empleados de oficina (108)",6,,5,1,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",139,1,56,46,29,7
"Agricult.trabaj. calif. agrop. y pesqueros (110)",154,8,50,53,36,7
"Obreros y oper.minas, cant.,ind.manuf. y otros (111)",16,1,7,7,1,
"Obreros construc., conf., papel, fab., instr. (112)",3,,3,,,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (113)",759,63,361,183,127,25
"Ocupación no especificada (115)",99,,41,35,19,4
"Desocupado (116)",24,4,12,7,1,
