"CUADRO Nº 21: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Explotación de minas y canteras (117)",21,,21,,,,,
"Industrias manufactureras (118)",50,1,14,33,2,,,
"Construcción (120)",20,,19,1,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (121)",473,56,,297,20,100,,
"Venta, mant.y rep. veh.autom.y motoc. (122)",17,3,,9,3,2,,
"Comercio al por mayor (123)",15,6,,3,1,5,,
"Comercio al por menor (124)",441,47,,285,16,93,,
"Hoteles y restaurantes (125)",207,44,16,133,5,9,,
"Trans., almac. y comunicaciones (126)",34,12,12,9,,1,,
"Activid.inmobil., empres. y alquileres (128)",31,28,3,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (129)",108,65,43,,,,,
"Enseñanza (130)",257,239,,18,,,,
"Servicios sociales y de salud (131)",46,43,,1,2,,,
"Otras activ. serv.comun.soc y personales (132)",73,45,3,24,1,,,
"Hogares privados con servicio doméstico (133)",152,,,,,,152,
"Organiz. y organos extraterritoriales (134)",1,1,,,,,,
"Actividad economica no especificada (135)",91,33,20,27,4,7,,
,,,,,,,,
"RURAL (136)",7344,306,1977,2052,72,2513,39,385
"Agric., ganadería, caza y silvicultura (137)",5963,8,1708,1749,63,2435,,
"Pesca (138)",84,,24,38,,22,,
"Explotación de minas y canteras (139)",3,1,2,,,,,
"Industrias manufactureras (140)",139,2,77,58,1,1,,
"Suministro de electricidad, gas y agua (141)",2,,1,1,,,,
"Construcción (142)",66,2,50,11,2,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (143)",102,5,3,79,5,10,,
"Venta, mant.y rep. veh.autom.y motoc. (144)",12,1,3,6,2,,,
"Comercio al por mayor (145)",3,1,,2,,,,
"Comercio al por menor (146)",87,3,,71,3,10,,
"Hoteles y restaurantes (147)",33,6,12,14,,1,,
"Trans., almac. y comunicaciones (148)",23,5,11,5,,2,,
"Activid.inmobil., empres. y alquileres (150)",14,13,1,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (151)",24,16,8,,,,,
"Enseñanza (152)",224,203,,19,,2,,
"Servicios sociales y de salud (153)",18,17,,1,,,,
"Otras activ. serv.comun.soc y personales (154)",8,6,,,,2,,
"Hogares privados con servicio doméstico (155)",39,,,,,,39,
"Actividad economica no especificada (157)",217,22,80,77,1,37,,
"Desocupado (158)",385,,,,,,,385
"Hombres (159)",5199,210,1493,1658,62,1476,16,284
"Agric., ganadería, caza y silvicultura (160)",4220,8,1266,1456,56,1434,,
"Pesca (161)",79,,23,36,,20,,
"Explotación de minas y canteras (162)",3,1,2,,,,,
"Industrias manufactureras (163)",122,2,75,43,1,1,,
"Suministro de electricidad, gas y agua (164)",2,,1,1,,,,
"Construcción (165)",64,2,48,11,2,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (166)",62,2,3,52,3,2,,
"Venta, mant.y rep. veh.autom.y motoc. (167)",12,1,3,6,2,,,
"Comercio al por mayor (168)",3,1,,2,,,,
"Comercio al por menor (169)",47,,,44,1,2,,
"Hoteles y restaurantes (170)",4,3,,,,1,,
"Trans., almac. y comunicaciones (171)",23,5,11,5,,2,,
"Activid.inmobil., empres. y alquileres (173)",11,11,,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (174)",23,16,7,,,,,
"Enseñanza (175)",146,133,,12,,1,,
"Servicios sociales y de salud (176)",14,13,,1,,,,
"Otras activ. serv.comun.soc y personales (177)",4,3,,,,1,,
"Hogares privados con servicio doméstico (178)",16,,,,,,16,
"Actividad economica no especificada (180)",122,11,57,41,,13,,
"Desocupado (181)",284,,,,,,,284
"Mujeres (182)",2145,96,484,394,10,1037,23,101
"Agric., ganadería, caza y silvicultura (183)",1743,,442,293,7,1001,,
"Pesca (184)",5,,1,2,,2,,
"Industrias manufactureras (186)",17,,2,15,,,,
"Construcción (188)",2,,2,,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (189)",40,3,,27,2,8,,
"Comercio al por menor (192)",40,3,,27,2,8,,
"Hoteles y restaurantes (193)",29,3,12,14,,,,
"Activid.inmobil., empres. y alquileres (196)",3,2,1,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (197)",1,,1,,,,,
"Enseñanza (198)",78,70,,7,,1,,
"Servicios sociales y de salud (199)",4,4,,,,,,
"Otras activ. serv.comun.soc y personales (200)",4,3,,,,1,,
"Hogares privados con servicio doméstico (201)",23,,,,,,23,
"Actividad economica no especificada (203)",95,11,23,36,1,24,,
