"CUADRO Nº 5: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ACTIVIDAD ECONOMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Hogares privados con servicio doméstico (042)",17,1,4,4,5,3
"Actividad economica no especificada (044)",256,,85,74,55,42
"Desocupado (045)",1023,16,452,293,182,80
"Mujeres (046)",3028,36,1028,1101,680,183
"Agric., ganadería, caza y silvicultura (047)",446,12,127,114,141,52
"Explotación de minas y canteras (049)",37,,26,10,1,
"Industrias manufactureras (050)",39,,17,10,10,2
"Suministro de electricidad, gas y agua (051)",2,,2,,,
"Construcción (052)",71,,27,25,14,5
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",423,3,107,179,110,24
"Venta, mant.y rep. veh.autom.y motoc. (054)",4,,,4,,
"Comercio al por mayor (055)",19,,6,9,4,
"Comercio al por menor (056)",400,3,101,166,106,24
"Hoteles y restaurantes (057)",263,5,112,78,57,11
"Trans., almac. y comunicaciones (058)",28,,21,3,4,
"Intermediación financiera (059)",2,,2,,,
"Activid.inmobil., empres. y alquileres (060)",59,1,29,22,6,1
"Admin.pub. y defensa; p. segur.soc afil (061)",119,,53,42,21,3
"Enseñanza (062)",510,,94,302,113,1
"Servicios sociales y de salud (063)",141,,49,74,17,1
"Otras activ. serv.comun.soc y personales (064)",114,3,48,39,20,4
"Hogares privados con servicio doméstico (065)",206,2,97,51,42,14
"Actividad economica no especificada (067)",379,,95,108,115,61
"Desocupado (068)",189,10,122,44,9,4
,,,,,,
"URBANA (069)",6707,65,2023,2480,1648,491
"Agric., ganadería, caza y silvicultura (070)",1664,24,413,466,502,259
"Pesca (071)",1,,,1,,
"Explotación de minas y canteras (072)",40,,23,13,3,1
"Industrias manufactureras (073)",173,,59,57,40,17
"Suministro de electricidad, gas y agua (074)",16,,7,3,5,1
"Construcción (075)",650,4,246,245,135,20
"Comerc., rep. veh. autom.,motoc. efect. pers. (076)",688,13,174,256,194,51
"Venta, mant.y rep. veh.autom.y motoc. (077)",47,,23,12,10,2
"Comercio al por mayor (078)",35,,10,15,10,
"Comercio al por menor (079)",606,13,141,229,174,49
"Hoteles y restaurantes (080)",268,6,108,81,57,16
"Trans., almac. y comunicaciones (081)",182,3,89,53,30,7
"Intermediación financiera (082)",5,,4,1,,
"Activid.inmobil., empres. y alquileres (083)",175,1,67,72,33,2
"Admin.pub. y defensa; p. segur.soc afil (084)",394,,141,161,85,7
"Enseñanza (085)",1040,,138,616,282,4
"Servicios sociales y de salud (086)",185,,47,96,41,1
"Otras activ. serv.comun.soc y personales (087)",253,1,100,91,51,10
"Hogares privados con servicio doméstico (088)",151,3,70,39,29,10
"Actividad economica no especificada (090)",323,,101,86,91,45
"Desocupado (091)",499,10,236,143,70,40
"Hombres (092)",4805,48,1425,1707,1230,395
"Agric., ganadería, caza y silvicultura (093)",1549,23,380,440,466,240
"Pesca (094)",1,,,1,,
"Explotación de minas y canteras (095)",37,,20,13,3,1
"Industrias manufactureras (096)",147,,47,50,34,16
"Suministro de electricidad, gas y agua (097)",16,,7,3,5,1
"Construcción (098)",622,4,233,235,130,20
"Comerc., rep. veh. autom.,motoc. efect. pers. (099)",349,10,95,110,104,30
"Venta, mant.y rep. veh.autom.y motoc. (100)",46,,23,11,10,2
"Comercio al por mayor (101)",18,,5,7,6,
"Comercio al por menor (102)",285,10,67,92,88,28
"Hoteles y restaurantes (103)",84,1,40,21,16,6
"Trans., almac. y comunicaciones (104)",163,3,74,52,27,7
"Intermediación financiera (105)",4,,3,1,,
"Activid.inmobil., empres. y alquileres (106)",138,,50,56,30,2
"Admin.pub. y defensa; p. segur.soc afil (107)",302,,97,128,72,5
"Enseñanza (108)",617,,75,359,180,3
"Servicios sociales y de salud (109)",71,,11,35,25,
"Otras activ. serv.comun.soc y personales (110)",166,,63,56,39,8
"Hogares privados con servicio doméstico (111)",13,1,2,4,4,2
"Actividad economica no especificada (113)",126,,50,29,31,16
"Desocupado (114)",400,6,178,114,64,38
"Mujeres (115)",1902,17,598,773,418,96
"Agric., ganadería, caza y silvicultura (116)",115,1,33,26,36,19
"Explotación de minas y canteras (118)",3,,3,,,
"Industrias manufactureras (119)",26,,12,7,6,1
"Construcción (121)",28,,13,10,5,
"Comerc., rep. veh. autom.,motoc. efect. pers. (122)",339,3,79,146,90,21
"Venta, mant.y rep. veh.autom.y motoc. (123)",1,,,1,,
"Comercio al por mayor (124)",17,,5,8,4,
"Comercio al por menor (125)",321,3,74,137,86,21
"Hoteles y restaurantes (126)",184,5,68,60,41,10
"Trans., almac. y comunicaciones (127)",19,,15,1,3,
"Intermediación financiera (128)",1,,1,,,
"Activid.inmobil., empres. y alquileres (129)",37,1,17,16,3,
"Admin.pub. y defensa; p. segur.soc afil (130)",92,,44,33,13,2
"Enseñanza (131)",423,,63,257,102,1
"Servicios sociales y de salud (132)",114,,36,61,16,1
"Otras activ. serv.comun.soc y personales (133)",87,1,37,35,12,2
"Hogares privados con servicio doméstico (134)",138,2,68,35,25,8
"Actividad economica no especificada (136)",197,,51,57,60,29
"Desocupado (137)",99,4,58,29,6,2
,,,,,,
"RURAL (138)",10248,62,3383,3556,2385,862
"Agric., ganadería, caza y silvicultura (139)",4897,37,1390,1399,1422,649
"Pesca (140)",3,,1,1,1,
"Explotación de minas y canteras (141)",1026,,329,565,130,2
"Industrias manufactureras (142)",204,,73,79,37,15
"Suministro de electricidad, gas y agua (143)",65,1,28,22,10,4
"Construcción (144)",1148,5,389,430,273,51
"Comerc., rep. veh. autom.,motoc. efect. pers. (145)",392,,136,179,67,10
"Venta, mant.y rep. veh.autom.y motoc. (146)",127,,46,64,17,
"Comercio al por mayor (147)",8,,1,6,1,
"Comercio al por menor (148)",257,,89,109,49,10
"Hoteles y restaurantes (149)",158,,91,41,24,2
"Trans., almac. y comunicaciones (150)",154,1,56,72,25,
"Intermediación financiera (151)",2,,1,1,,
"Activid.inmobil., empres. y alquileres (152)",381,,175,179,24,3
"Admin.pub. y defensa; p. segur.soc afil (153)",263,,101,84,69,9
"Enseñanza (154)",219,,55,118,45,1
"Servicios sociales y de salud (155)",49,,20,25,4,
"Otras activ. serv.comun.soc y personales (156)",190,2,90,55,36,7
"Hogares privados con servicio doméstico (157)",72,,31,16,18,7
"Actividad economica no especificada (159)",312,,79,96,79,58
"Desocupado (160)",713,16,338,194,121,44
"Hombres (161)",9122,43,2953,3228,2123,775
"Agric., ganadería, caza y silvicultura (162)",4566,26,1296,1311,1317,616
"Pesca (163)",3,,1,1,1,
"Explotación de minas y canteras (164)",992,,306,555,129,2
"Industrias manufactureras (165)",191,,68,76,33,14
"Suministro de electricidad, gas y agua (166)",63,1,26,22,10,4
"Construcción (167)",1105,5,375,415,264,46
"Comerc., rep. veh. autom.,motoc. efect. pers. (168)",308,,108,146,47,7
"Venta, mant.y rep. veh.autom.y motoc. (169)",124,,46,61,17,
"Comercio al por mayor (170)",6,,,5,1,
"Comercio al por menor (171)",178,,62,80,29,7
"Hoteles y restaurantes (172)",79,,47,23,8,1
"Trans., almac. y comunicaciones (173)",145,1,50,70,24,
"Intermediación financiera (174)",1,,,1,,
"Activid.inmobil., empres. y alquileres (175)",359,,163,173,21,2
"Admin.pub. y defensa; p. segur.soc afil (176)",236,,92,75,61,8
"Enseñanza (177)",132,,24,73,34,1
"Servicios sociales y de salud (178)",22,,7,12,3,
"Otras activ. serv.comun.soc y personales (179)",163,,79,51,28,5
"Hogares privados con servicio doméstico (180)",4,,2,,1,1
"Actividad economica no especificada (182)",130,,35,45,24,26
"Desocupado (183)",623,10,274,179,118,42
"Mujeres (184)",1126,19,430,328,262,87
"Agric., ganadería, caza y silvicultura (185)",331,11,94,88,105,33
"Explotación de minas y canteras (187)",34,,23,10,1,
"Industrias manufactureras (188)",13,,5,3,4,1
"Suministro de electricidad, gas y agua (189)",2,,2,,,
"Construcción (190)",43,,14,15,9,5
"Comerc., rep. veh. autom.,motoc. efect. pers. (191)",84,,28,33,20,3
"Venta, mant.y rep. veh.autom.y motoc. (192)",3,,,3,,
"Comercio al por mayor (193)",2,,1,1,,
"Comercio al por menor (194)",79,,27,29,20,3
"Hoteles y restaurantes (195)",79,,44,18,16,1
"Trans., almac. y comunicaciones (196)",9,,6,2,1,
"Intermediación financiera (197)",1,,1,,,
"Activid.inmobil., empres. y alquileres (198)",22,,12,6,3,1
"Admin.pub. y defensa; p. segur.soc afil (199)",27,,9,9,8,1
"Enseñanza (200)",87,,31,45,11,
"Servicios sociales y de salud (201)",27,,13,13,1,
"Otras activ. serv.comun.soc y personales (202)",27,2,11,4,8,2
"Hogares privados con servicio doméstico (203)",68,,29,16,17,6
"Actividad economica no especificada (205)",182,,44,51,55,32
"Desocupado (206)",90,6,64,15,3,2
