"CUADRO Nº 6: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIAL, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 12 a 14 años (021)",2,2,,2,,,,,,,,2
"De 15 a 19 años (022)",166,123,,105,13,4,1,,,,43,147
"De 20 a 24 años (023)",1279,777,7,595,146,21,5,3,,,502,990
"De 25 a 29 años (024)",1930,1360,2,770,426,128,32,2,,,570,2149
"De 30 a 34 años (025)",1992,1721,5,598,671,280,152,10,2,3,271,3532
"De 35 a 39 años (026)",2150,1977,4,483,659,437,328,59,6,1,173,4944
"De 40 a 44 años (027)",1935,1829,3,315,574,412,403,102,15,5,106,5265
"De 45 a 49 años (028)",1526,1454,2,203,338,339,387,141,37,7,72,4888
"De 50 y más años (029)",3078,2988,8,280,470,500,858,568,231,73,90,12851
"Desocupada (030)",404,276,,99,70,44,45,12,5,1,128,703
"De 12 a 14 años (031)",1,1,,1,,,,,,,,1
"De 15 a 19 años (032)",13,11,,11,,,,,,,2,11
"De 20 a 24 años (033)",72,33,,24,9,,,,,,39,42
"De 25 a 29 años (034)",93,59,,32,17,8,2,,,,34,98
"De 30 a 34 años (035)",66,40,,14,13,10,2,1,,,26,84
"De 35 a 39 años (036)",49,40,,8,12,8,10,2,,,9,112
"De 40 a 44 años (037)",42,36,,6,9,8,9,2,1,1,6,122
"De 45 a 49 años (038)",30,24,,2,4,5,11,2,,,6,88
"De 50 y más años (039)",38,32,,1,6,5,11,5,4,,6,145
"No PEA (040)",24611,22818,51,5304,5333,3729,4616,2380,1047,358,1793,75374
"De 12 a 14 años (041)",49,15,1,13,1,,,,,,34,15
"De 15 a 19 años (042)",792,647,4,581,55,5,2,,,,145,714
"De 20 a 24 años (043)",2696,2113,8,1514,510,67,12,2,,,583,2799
"De 25 a 29 años (044)",3005,2615,8,1202,1022,311,65,6,1,,390,4496
"De 30 a 34 años (045)",2664,2498,7,659,1022,539,247,19,1,4,166,5536
"De 35 a 39 años (046)",2352,2252,3,376,817,559,408,77,9,3,100,6012
"De 40 a 44 años (047)",2057,1964,3,237,533,511,507,143,24,6,93,6230
"De 45 a 49 años (048)",1773,1707,1,136,355,390,532,222,62,9,66,6401
"De 50 y más años (049)",9223,9007,16,586,1018,1347,2843,1911,950,336,216,43171
,,,,,,,,,,,,
"URBANA (060)",33856,30364,59,7660,7626,5151,5739,2692,1078,359,3492,93615
"De 12 a 14 años (061)",43,14,1,12,1,,,,,,29,14
"De 15 a 19 años (062)",824,650,4,579,56,9,2,,,,174,726
"De 20 a 24 años (063)",3444,2399,8,1776,526,68,16,5,,,1045,3132
"De 25 a 29 años (064)",4315,3381,9,1723,1210,356,77,5,1,,934,5568
"De 30 a 34 años (065)",4081,3655,9,1141,1447,702,323,26,3,4,426,7733
"De 35 a 39 años (066)",3968,3702,6,788,1353,853,593,95,10,4,266,9295
"De 40 a 44 años (067)",3539,3352,4,519,1028,813,755,194,30,9,187,9875
"De 45 a 49 años (068)",2872,2736,3,322,644,647,768,273,67,12,136,9365
"De 50 y más años (069)",10770,10475,15,800,1361,1703,3205,2094,967,330,295,47907
"PEA (070)",13089,11232,23,3176,3072,1956,1939,760,237,69,1857,31182
"De 12 a 14 años (071)",3,3,,3,,,,,,,,3
"De 15 a 19 años (072)",156,116,,101,10,4,1,,,,40,137
"De 20 a 24 años (073)",1214,708,3,550,131,16,5,3,,,506,900
"De 25 a 29 años (074)",1828,1250,2,724,387,106,30,1,,,578,1944
"De 30 a 34 años (075)",1868,1584,5,568,611,257,130,10,2,1,284,3199
"De 35 a 39 años (076)",1989,1815,4,452,629,398,287,40,4,1,174,4422
"De 40 a 44 años (077)",1788,1681,2,303,542,374,358,86,12,4,107,4744
"De 45 a 49 años (078)",1417,1339,2,200,323,320,340,122,27,5,78,4361
"De 50 y más años (079)",2826,2736,5,275,439,481,788,498,192,58,90,11472
"Ocupada (080)",12701,10968,23,3079,3004,1915,1898,749,232,68,1733,30520
"De 12 a 14 años (081)",2,2,,2,,,,,,,,2
"De 15 a 19 años (082)",144,105,,90,10,4,1,,,,39,126
"De 20 a 24 años (083)",1144,676,3,526,123,16,5,3,,,468,860
"De 25 a 29 años (084)",1738,1193,2,692,370,100,28,1,,,545,1852
"De 30 a 34 años (085)",1803,1544,5,554,598,247,128,9,2,1,259,3115
"De 35 a 39 años (086)",1942,1777,4,445,617,390,278,38,4,1,165,4315
"De 40 a 44 años (087)",1747,1646,2,298,533,366,349,84,11,3,101,4623
"De 45 a 49 años (088)",1387,1315,2,198,319,315,329,120,27,5,72,4273
"De 50 y más años (089)",2794,2710,5,274,434,477,780,494,188,58,84,11354
"Desocupada (090)",388,264,,97,68,41,41,11,5,1,124,662
"De 12 a 14 años (091)",1,1,,1,,,,,,,,1
"De 15 a 19 años (092)",12,11,,11,,,,,,,1,11
"De 20 a 24 años (093)",70,32,,24,8,,,,,,38,40
"De 25 a 29 años (094)",90,57,,32,17,6,2,,,,33,92
"De 30 a 34 años (095)",65,40,,14,13,10,2,1,,,25,84
"De 35 a 39 años (096)",47,38,,7,12,8,9,2,,,9,107
"De 40 a 44 años (097)",41,35,,5,9,8,9,2,1,1,6,121
"De 45 a 49 años (098)",30,24,,2,4,5,11,2,,,6,88
"De 50 y más años (099)",32,26,,1,5,4,8,4,4,,6,118
"No PEA (100)",20767,19132,36,4484,4554,3195,3800,1932,841,290,1635,62433
"De 12 a 14 años (101)",40,11,1,9,1,,,,,,29,11
"De 15 a 19 años (102)",668,534,4,478,46,5,1,,,,134,589
"De 20 a 24 años (103)",2230,1691,5,1226,395,52,11,2,,,539,2232
"De 25 a 29 años (104)",2487,2131,7,999,823,250,47,4,1,,356,3624
"De 30 a 34 años (105)",2213,2071,4,573,836,445,193,16,1,3,142,4534
"De 35 a 39 años (106)",1979,1887,2,336,724,455,306,55,6,3,92,4873
"De 40 a 44 años (107)",1751,1671,2,216,486,439,397,108,18,5,80,5131
"De 45 a 49 años (108)",1455,1397,1,122,321,327,428,151,40,7,58,5004
"De 50 y más años (109)",7944,7739,10,525,922,1222,2417,1596,775,272,205,36435
,,,,,,,,,,,,
"RURAL (120)",5217,4961,23,1094,1074,743,1088,585,265,89,256,17230
"De 12 a 14 años (121)",9,4,,4,,,,,,,5,4
"De 15 a 19 años (122)",147,131,,118,12,,1,,,,16,146
"De 20 a 24 años (123)",603,524,7,357,139,20,1,,,,79,699
"De 25 a 29 años (124)",713,653,1,281,255,91,22,3,,,60,1175
"De 30 a 34 años (125)",641,604,3,130,259,127,78,4,,3,37,1419
"De 35 a 39 años (126)",583,567,1,79,135,151,153,43,5,,16,1773
"De 40 a 44 años (127)",495,477,2,39,88,118,164,53,10,3,18,1742
"De 45 a 49 años (128)",457,449,,19,53,87,162,92,32,4,8,2012
"De 50 y más años (129)",1569,1552,9,67,133,149,507,390,218,79,17,8260
"PEA (130)",1373,1275,8,274,295,209,272,137,59,21,98,4289
"De 15 a 19 años (132)",23,18,,15,3,,,,,,5,21
"De 20 a 24 años (133)",137,102,4,69,24,5,,,,,35,132
"De 25 a 29 años (134)",195,169,,78,56,30,4,1,,,26,303
"De 30 a 34 años (135)",190,177,,44,73,33,24,1,,2,13,417
"De 35 a 39 años (136)",210,202,,39,42,47,51,21,2,,8,634
"De 40 a 44 años (137)",189,184,1,18,41,46,54,18,4,2,5,643
"De 45 a 49 años (138)",139,139,,5,19,24,58,21,10,2,,615
"De 50 y más años (139)",290,284,3,6,37,24,81,75,43,15,6,1524
"Ocupada (140)",1357,1263,8,272,293,206,268,136,59,21,94,4248
"De 15 a 19 años (142)",22,18,,15,3,,,,,,4,21
"De 20 a 24 años (143)",135,101,4,69,23,5,,,,,34,130
"De 25 a 29 años (144)",192,167,,78,56,28,4,1,,,25,297
"De 30 a 34 años (145)",189,177,,44,73,33,24,1,,2,12,417
"De 35 a 39 años (146)",208,200,,38,42,47,50,21,2,,8,629
"De 40 a 44 años (147)",188,183,1,17,41,46,54,18,4,2,5,642
"De 45 a 49 años (148)",139,139,,5,19,24,58,21,10,2,,615
"De 50 y más años (149)",284,278,3,6,36,23,78,74,43,15,6,1497
"Desocupada (150)",16,12,,2,2,3,4,1,,,4,41
"De 15 a 19 años (152)",1,,,,,,,,,,1,
"De 20 a 24 años (153)",2,1,,,1,,,,,,1,2
"De 25 a 29 años (154)",3,2,,,,2,,,,,1,6
"De 30 a 34 años (155)",1,,,,,,,,,,1,
"De 35 a 39 años (156)",2,2,,1,,,1,,,,,5
"De 40 a 44 años (157)",1,1,,1,,,,,,,,1
"De 50 y más años (159)",6,6,,,1,1,3,1,,,,27
"No PEA (160)",3844,3686,15,820,779,534,816,448,206,68,158,12941
"De 12 a 14 años (161)",9,4,,4,,,,,,,5,4
"De 15 a 19 años (162)",124,113,,103,9,,1,,,,11,125
"De 20 a 24 años (163)",466,422,3,288,115,15,1,,,,44,567
"De 25 a 29 años (164)",518,484,1,203,199,61,18,2,,,34,872
"De 30 a 34 años (165)",451,427,3,86,186,94,54,3,,1,24,1002
"De 35 a 39 años (166)",373,365,1,40,93,104,102,22,3,,8,1139
"De 40 a 44 años (167)",306,293,1,21,47,72,110,35,6,1,13,1099
"De 45 a 49 años (168)",318,310,,14,34,63,104,71,22,2,8,1397
"De 50 y más años (169)",1279,1268,6,61,96,125,426,315,175,64,11,6736
