"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
"Suministro de electricidad, gas y agua (143)",4,,,,,,,1,,3,,,
"Construcción (144)",132,,3,1,,,,,103,25,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (145)",318,,,12,,226,,25,3,52,,,
"Venta, mant.y rep. veh.autom.y motoc. (146)",29,,,1,,8,,17,3,,,,
"Comercio al por mayor (147)",16,,,3,,13,,,,,,,
"Comercio al por menor (148)",273,,,8,,205,,8,,52,,,
"Hoteles y restaurantes (149)",33,,,1,,20,,,,12,,,
"Trans., almac. y comunicaciones (150)",208,,,,6,4,,1,173,24,,,
"Activid.inmobil., empres. y alquileres (152)",35,,5,7,4,5,,,1,13,,,
"Admin.pub. y defensa; p. segur.soc.afil (153)",42,3,2,3,18,,,,3,7,6,,
"Enseñanza (154)",291,2,286,1,,,,,,2,,,
"Servicios sociales y de salud (155)",46,,7,35,1,2,,,,1,,,
"Otras activ. serv.comun.soc y personales (156)",75,,4,13,1,6,,,,51,,,
"Hogares privados con servicio doméstico (157)",108,,,,,,,,,108,,,
"Actividad economica no especificada (159)",339,,,1,3,,,,,,,335,
"Desocupado (160)",661,,,,,,,,,,,,661
"Hombres (161)",9602,4,200,60,18,106,3254,107,286,4811,5,177,574
"Agric., ganadería, caza y silvicultura (162)",7869,,,5,,,3251,,4,4609,,,
"Pesca (163)",4,,,,,,3,,,1,,,
"Explotación de minas y canteras (164)",55,,,,,,,7,,48,,,
"Industrias manufactureras (165)",80,,,1,,,,73,3,3,,,
"Suministro de electricidad, gas y agua (166)",4,,,,,,,1,,3,,,
"Construcción (167)",128,,3,1,,,,,100,24,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (168)",160,,,9,,93,,25,3,30,,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",29,,,1,,8,,17,3,,,,
"Comercio al por mayor (170)",10,,,,,10,,,,,,,
"Comercio al por menor (171)",121,,,8,,75,,8,,30,,,
"Hoteles y restaurantes (172)",12,,,,,6,,,,6,,,
"Trans., almac. y comunicaciones (173)",196,,,,3,1,,1,172,19,,,
"Activid.inmobil., empres. y alquileres (175)",29,,5,6,1,5,,,1,11,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",31,3,2,2,10,,,,3,6,5,,
"Enseñanza (177)",188,1,185,1,,,,,,1,,,
"Servicios sociales y de salud (178)",24,,2,21,1,,,,,,,,
"Otras activ. serv.comun.soc y personales (179)",58,,3,13,1,1,,,,40,,,
"Hogares privados con servicio doméstico (180)",10,,,,,,,,,10,,,
"Actividad economica no especificada (182)",180,,,1,2,,,,,,,177,
"Desocupado (183)",574,,,,,,,,,,,,574
"Mujeres (184)",2520,1,108,22,15,158,361,144,4,1461,1,158,87
"Agric., ganadería, caza y silvicultura (185)",1673,,,2,,,361,,,1310,,,
"Pesca (186)",1,,,,,,,,,1,,,
"Explotación de minas y canteras (187)",1,,,,,,,,,1,,,
"Industrias manufactureras (188)",147,,1,,,1,,144,,1,,,
"Construcción (190)",4,,,,,,,,3,1,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (191)",158,,,3,,133,,,,22,,,
"Comercio al por mayor (193)",6,,,3,,3,,,,,,,
"Comercio al por menor (194)",152,,,,,130,,,,22,,,
"Hoteles y restaurantes (195)",21,,,1,,14,,,,6,,,
"Trans., almac. y comunicaciones (196)",12,,,,3,3,,,1,5,,,
"Activid.inmobil., empres. y alquileres (198)",6,,,1,3,,,,,2,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",11,,,1,8,,,,,1,1,,
"Enseñanza (200)",103,1,101,,,,,,,1,,,
"Servicios sociales y de salud (201)",22,,5,14,,2,,,,1,,,
"Otras activ. serv.comun.soc y personales (202)",17,,1,,,5,,,,11,,,
"Hogares privados con servicio doméstico (203)",98,,,,,,,,,98,,,
"Actividad economica no especificada (205)",159,,,,1,,,,,,,158,
"Desocupado (206)",87,,,,,,,,,,,,87
