"CUADRO Nº 12: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 15 a 19 años (062)",63,,,,,,43,20
"De 20 a 24 años (063)",281,,,,,,173,108
"De 25 a 29 años (064)",413,,,,,20,264,129
"De 30 a 34 años (065)",468,,,,,62,296,110
"De 35 a 39 años (066)",500,,,,5,143,259,93
"De 40 a 44 años (067)",462,,,,24,161,187,90
"De 45 a 49 años (068)",374,,,1,41,187,83,62
"De 50 y más años (069)",1929,84,212,453,458,259,15,448
"PEA (070)",2256,11,59,200,278,479,697,532
"De 15 a 19 años (072)",29,,,,,,24,5
"De 20 a 24 años (073)",138,,,,,,83,55
"De 25 a 29 años (074)",233,,,,,12,139,82
"De 30 a 34 años (075)",267,,,,,33,160,74
"De 35 a 39 años (076)",276,,,,2,85,141,48
"De 40 a 44 años (077)",270,,,,13,100,99,58
"De 45 a 49 años (078)",218,,,1,23,110,45,39
"De 50 y más años (079)",825,11,59,199,240,139,6,171
"Ocupada (080)",2227,11,59,199,278,475,686,519
"De 15 a 19 años (082)",29,,,,,,24,5
"De 20 a 24 años (083)",129,,,,,,78,51
"De 25 a 29 años (084)",230,,,,,12,138,80
"De 30 a 34 años (085)",261,,,,,32,159,70
"De 35 a 39 años (086)",273,,,,2,85,138,48
"De 40 a 44 años (087)",266,,,,13,98,99,56
"De 45 a 49 años (088)",216,,,1,23,109,44,39
"De 50 y más años (089)",823,11,59,198,240,139,6,170
"Desocupada (090)",29,,,1,,4,11,13
"De 20 a 24 años (093)",9,,,,,,5,4
"De 25 a 29 años (094)",3,,,,,,1,2
"De 30 a 34 años (095)",6,,,,,1,1,4
"De 35 a 39 años (096)",3,,,,,,3,
"De 40 a 44 años (097)",4,,,,,2,,2
"De 45 a 49 años (098)",2,,,,,1,1,
"De 50 y más años (099)",2,,,1,,,,1
"No PEA (100)",2234,73,153,254,250,353,623,528
"De 15 a 19 años (102)",34,,,,,,19,15
"De 20 a 24 años (103)",143,,,,,,90,53
"De 25 a 29 años (104)",180,,,,,8,125,47
"De 30 a 34 años (105)",201,,,,,29,136,36
"De 35 a 39 años (106)",224,,,,3,58,118,45
"De 40 a 44 años (107)",192,,,,11,61,88,32
"De 45 a 49 años (108)",156,,,,18,77,38,23
"De 50 y más años (109)",1104,73,153,254,218,120,9,277
,,,,,,,,
"RURAL (120)",2657,23,117,244,330,413,896,634
"De 12 a 14 años (121)",4,,,,,,2,2
"De 15 a 19 años (122)",73,,,,,,49,24
"De 20 a 24 años (123)",222,,,,,,148,74
"De 25 a 29 años (124)",261,,,,,9,179,73
"De 30 a 34 años (125)",272,,,,,34,188,50
"De 35 a 39 años (126)",242,,,,2,47,146,47
"De 40 a 44 años (127)",218,,,,5,67,106,40
"De 45 a 49 años (128)",208,,,,24,93,57,34
"De 50 y más años (129)",1157,23,117,244,299,163,21,290
"PEA (130)",1378,4,36,127,167,236,501,307
"De 15 a 19 años (132)",24,,,,,,15,9
"De 20 a 24 años (133)",111,,,,,,75,36
"De 25 a 29 años (134)",156,,,,,5,107,44
"De 30 a 34 años (135)",154,,,,,27,101,26
"De 35 a 39 años (136)",133,,,,2,21,85,25
"De 40 a 44 años (137)",125,,,,3,36,65,21
"De 45 a 49 años (138)",118,,,,11,48,37,22
"De 50 y más años (139)",557,4,36,127,151,99,16,124
"Ocupada (140)",1364,4,36,127,166,234,492,305
"De 15 a 19 años (142)",23,,,,,,14,9
"De 20 a 24 años (143)",108,,,,,,72,36
"De 25 a 29 años (144)",153,,,,,5,105,43
"De 30 a 34 años (145)",150,,,,,27,98,25
"De 35 a 39 años (146)",133,,,,2,21,85,25
"De 40 a 44 años (147)",123,,,,2,35,65,21
"De 45 a 49 años (148)",118,,,,11,48,37,22
"De 50 y más años (149)",556,4,36,127,151,98,16,124
"Desocupada (150)",14,,,,1,2,9,2
"De 15 a 19 años (152)",1,,,,,,1,
"De 20 a 24 años (153)",3,,,,,,3,
"De 25 a 29 años (154)",3,,,,,,2,1
"De 30 a 34 años (155)",4,,,,,,3,1
"De 40 a 44 años (157)",2,,,,1,1,,
"De 50 y más años (159)",1,,,,,1,,
"No PEA (160)",1279,19,81,117,163,177,395,327
"De 12 a 14 años (161)",4,,,,,,2,2
"De 15 a 19 años (162)",49,,,,,,34,15
"De 20 a 24 años (163)",111,,,,,,73,38
"De 25 a 29 años (164)",105,,,,,4,72,29
"De 30 a 34 años (165)",118,,,,,7,87,24
"De 35 a 39 años (166)",109,,,,,26,61,22
"De 40 a 44 años (167)",93,,,,2,31,41,19
"De 45 a 49 años (168)",90,,,,13,45,20,12
"De 50 y más años (169)",600,19,81,117,148,64,5,166
