"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
"Otras activ. serv.comun.soc y personales (156)",11,,,1,2,1,,,,7,,,
"Hogares privados con servicio doméstico (157)",83,,,,,,,,,83,,,
"Actividad economica no especificada (159)",125,,,1,,,,,,,,124,
"Desocupado (160)",771,,,,,,,,,,,,771
"Hombres (161)",3835,4,111,8,22,24,1503,91,148,1154,1,81,688
"Agric., ganadería, caza y silvicultura (162)",2348,,,,,,1503,,,845,,,
"Explotación de minas y canteras (164)",94,,,1,3,1,,31,3,55,,,
"Industrias manufactureras (165)",57,,,,,,,49,8,,,,
"Suministro de electricidad, gas y agua (166)",8,,,,,,,6,,2,,,
"Construcción (167)",318,,,,1,,,4,127,186,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (168)",24,,,,,13,,1,,10,,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",1,,,,,,,1,,,,,
"Comercio al por menor (171)",23,,,,,13,,,,10,,,
"Hoteles y restaurantes (172)",14,,,1,,8,,,,5,,,
"Trans., almac. y comunicaciones (173)",17,,,,2,,,,8,7,,,
"Activid.inmobil., empres. y alquileres (175)",9,,1,,2,2,,,,4,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",43,3,,1,12,,,,2,24,1,,
"Enseñanza (177)",111,1,107,1,,,,,,2,,,
"Servicios sociales y de salud (178)",7,,3,3,,,,,,1,,,
"Otras activ. serv.comun.soc y personales (179)",10,,,1,2,,,,,7,,,
"Hogares privados con servicio doméstico (180)",6,,,,,,,,,6,,,
"Actividad economica no especificada (182)",81,,,,,,,,,,,81,
"Desocupado (183)",688,,,,,,,,,,,,688
"Mujeres (184)",936,1,54,12,7,32,171,48,11,474,,43,83
"Agric., ganadería, caza y silvicultura (185)",529,,1,,,,171,,,357,,,
"Explotación de minas y canteras (187)",20,,,,3,,,4,4,9,,,
"Industrias manufactureras (188)",44,,,,,,,42,2,,,,
"Suministro de electricidad, gas y agua (189)",1,,,,,,,,1,,,,
"Construcción (190)",16,,,,,,,2,4,10,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (191)",21,,,,,14,,,,7,,,
"Comercio al por menor (194)",21,,,,,14,,,,7,,,
"Hoteles y restaurantes (195)",26,,,,,17,,,,9,,,
"Trans., almac. y comunicaciones (196)",3,,,,,,,,,3,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",5,1,,,2,,,,,2,,,
"Enseñanza (200)",47,,45,1,1,,,,,,,,
"Servicios sociales y de salud (201)",19,,8,10,1,,,,,,,,
"Otras activ. serv.comun.soc y personales (202)",1,,,,,1,,,,,,,
"Hogares privados con servicio doméstico (203)",77,,,,,,,,,77,,,
"Actividad economica no especificada (205)",44,,,1,,,,,,,,43,
"Desocupado (206)",83,,,,,,,,,,,,83
