"CUADRO Nº 4: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (035)",1872,48,628,502,519,175
"Otra (036)",1,,1,,,
"Ocupación no especificada (037)",206,3,67,60,55,21
"Desocupado (038)",445,9,284,110,35,7
,,,,,,
"URBANA (039)",5620,57,1852,2063,1364,284
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",39,,3,18,18,
"Profes., científicos e intelectuales (041)",620,,90,309,218,3
"Técnicos de nivel medio y trab.asimilados (042)",134,1,50,58,21,4
"Jefes y empleados de oficina (043)",205,,80,66,58,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",631,3,170,238,170,50
"Agricult.trabaj. calif. agrop. y pesqueros (045)",616,2,134,204,196,80
"Obreros y oper.minas, cant.,ind.manuf. y otros (046)",860,5,311,311,190,43
"Obreros construc., conf., papel, fab., instr. (047)",538,4,166,224,137,7
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (048)",927,32,331,283,218,63
"Otra (049)",45,,16,22,7,
"Ocupación no especificada (050)",202,4,70,59,52,17
"Desocupado (051)",803,6,431,271,79,16
"Hombres (052)",3634,27,1181,1351,899,176
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",33,,3,14,16,
"Profes., científicos e intelectuales (054)",420,,52,195,171,2
"Técnicos de nivel medio y trab.asimilados (055)",104,,39,44,18,3
"Jefes y empleados de oficina (056)",119,,30,46,42,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",167,,41,57,49,20
"Agricult.trabaj. calif. agrop. y pesqueros (058)",459,1,93,156,148,61
"Obreros y oper.minas, cant.,ind.manuf. y otros (059)",552,2,209,199,116,26
"Obreros construc., conf., papel, fab., instr. (060)",506,3,160,211,127,5
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (061)",503,16,192,157,105,33
"Otra (062)",44,,15,22,7,
"Ocupación no especificada (063)",111,1,41,28,31,10
"Desocupado (064)",616,4,306,222,69,15
"Mujeres (065)",1986,30,671,712,465,108
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",6,,,4,2,
"Profes., científicos e intelectuales (067)",200,,38,114,47,1
"Técnicos de nivel medio y trab.asimilados (068)",30,1,11,14,3,1
"Jefes y empleados de oficina (069)",86,,50,20,16,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",464,3,129,181,121,30
"Agricult.trabaj. calif. agrop. y pesqueros (071)",157,1,41,48,48,19
"Obreros y oper.minas, cant.,ind.manuf. y otros (072)",308,3,102,112,74,17
"Obreros construc., conf., papel, fab., instr. (073)",32,1,6,13,10,2
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (074)",424,16,139,126,113,30
"Otra (075)",1,,1,,,
"Ocupación no especificada (076)",91,3,29,31,21,7
"Desocupado (077)",187,2,125,49,10,1
,,,,,,
"RURAL (078)",10193,93,3178,3206,2737,979
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",2,,,1,1,
"Profes., científicos e intelectuales (080)",227,,48,94,81,4
"Técnicos de nivel medio y trab.asimilados (081)",93,,39,40,13,1
"Jefes y empleados de oficina (082)",45,,8,30,7,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",200,,78,84,34,4
"Agricult.trabaj. calif. agrop. y pesqueros (084)",3974,7,681,1190,1461,635
"Obreros y oper.minas, cant.,ind.manuf. y otros (085)",948,1,409,364,151,23
"Obreros construc., conf., papel, fab., instr. (086)",412,,112,211,82,7
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (087)",2843,66,1116,784,650,227
"Otra (088)",5,,3,2,,
"Ocupación no especificada (089)",219,,83,57,52,27
"Desocupado (090)",1225,19,601,349,205,51
"Hombres (091)",6714,51,2061,2233,1750,619
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",2,,,1,1,
"Profes., científicos e intelectuales (093)",177,,30,71,72,4
"Técnicos de nivel medio y trab.asimilados (094)",84,,32,38,13,1
"Jefes y empleados de oficina (095)",41,,6,29,6,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",99,,27,49,20,3
"Agricult.trabaj. calif. agrop. y pesqueros (097)",2813,4,449,858,1044,458
"Obreros y oper.minas, cant.,ind.manuf. y otros (098)",626,1,293,254,72,6
"Obreros construc., conf., papel, fab., instr. (099)",401,,107,207,80,7
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (100)",1395,34,627,408,244,82
"Otra (101)",5,,3,2,,
"Ocupación no especificada (102)",104,,45,28,18,13
"Desocupado (103)",967,12,442,288,180,45
"Mujeres (104)",3479,42,1117,973,987,360
"Profes., científicos e intelectuales (106)",50,,18,23,9,
"Técnicos de nivel medio y trab.asimilados (107)",9,,7,2,,
"Jefes y empleados de oficina (108)",4,,2,1,1,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",101,,51,35,14,1
"Agricult.trabaj. calif. agrop. y pesqueros (110)",1161,3,232,332,417,177
"Obreros y oper.minas, cant.,ind.manuf. y otros (111)",322,,116,110,79,17
"Obreros construc., conf., papel, fab., instr. (112)",11,,5,4,2,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (113)",1448,32,489,376,406,145
"Ocupación no especificada (115)",115,,38,29,34,14
"Desocupado (116)",258,7,159,61,25,6
