"CUADRO Nº 3: POBLACIÓN DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y CONDICIÓN DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO Y PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CONDICIÓN DE ACTIVIDAD ECONÓMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Primaria (033)",109,2,22,39,37,9
"Secundaria (034)",156,3,83,54,16,
"Superior no univ. incompleta (035)",13,,9,4,,
"Superior no univ. completa (036)",27,,17,9,1,
"Superior univ. incompleta (037)",10,,7,1,2,
"Superior univ. completa (038)",13,,7,3,3,
"No PEA (040)",8270,2931,2390,1209,996,744
"Sin nivel (041)",293,36,22,33,61,141
"Educación inicial (042)",159,151,5,3,,
"Primaria (043)",4195,2076,442,549,607,521
"Secundaria (044)",2833,668,1454,448,211,52
"Superior no univ. incompleta (045)",284,,221,46,15,2
"Superior no univ. completa (046)",224,,96,72,48,8
"Superior univ. incompleta (047)",143,,113,17,9,4
"Superior univ. completa (048)",139,,37,41,45,16
,,,,,,
"URBANA (060)",11465,2414,3732,2692,1957,670
"Sin nivel (061)",277,31,30,43,71,102
"Educación inicial (062)",150,135,9,6,,
"Primaria (063)",4767,1704,677,948,961,477
"Secundaria (064)",4327,544,2153,1033,541,56
"Superior no univ. incompleta (065)",518,,324,122,66,6
"Superior no univ. completa (066)",691,,256,298,130,7
"Superior univ. incompleta (067)",291,,166,73,50,2
"Superior univ. completa (068)",444,,117,169,138,20
"PEA (070)",5097,83,1823,1798,1228,165
"Sin nivel (071)",86,,14,22,28,22
"Educación inicial (072)",10,,6,4,,
"Primaria (073)",1621,56,339,555,554,117
"Secundaria (074)",2107,27,999,707,360,14
"Superior no univ. incompleta (075)",275,,137,82,52,4
"Superior no univ. completa (076)",503,,176,236,88,3
"Superior univ. incompleta (077)",170,,68,60,42,
"Superior univ. completa (078)",325,,84,132,104,5
"Ocupada (080)",4857,80,1715,1715,1185,162
"Sin nivel (081)",82,,14,19,27,22
"Educación inicial (082)",8,,5,3,,
"Primaria (083)",1558,54,326,532,532,114
"Secundaria (084)",1995,26,942,667,346,14
"Superior no univ. incompleta (085)",265,,130,79,52,4
"Superior no univ. completa (086)",476,,159,227,87,3
"Superior univ. incompleta (087)",160,,61,59,40,
"Superior univ. completa (088)",313,,78,129,101,5
"Desocupada (090)",240,3,108,83,43,3
"Sin nivel (091)",4,,,3,1,
"Educación inicial (092)",2,,1,1,,
"Primaria (093)",63,2,13,23,22,3
"Secundaria (094)",112,1,57,40,14,
"Superior no univ. incompleta (095)",10,,7,3,,
"Superior no univ. completa (096)",27,,17,9,1,
"Superior univ. incompleta (097)",10,,7,1,2,
"Superior univ. completa (098)",12,,6,3,3,
"No PEA (100)",6368,2331,1909,894,729,505
"Sin nivel (101)",191,31,16,21,43,80
"Educación inicial (102)",140,135,3,2,,
"Primaria (103)",3146,1648,338,393,407,360
"Secundaria (104)",2220,517,1154,326,181,42
"Superior no univ. incompleta (105)",243,,187,40,14,2
"Superior no univ. completa (106)",188,,80,62,42,4
"Superior univ. incompleta (107)",121,,98,13,8,2
"Superior univ. completa (108)",119,,33,37,34,15
,,,,,,
"RURAL (120)",3257,604,864,793,625,371
"Sin nivel (121)",143,5,9,19,25,85
"Educación inicial (122)",19,16,2,1,,
"Primaria (123)",1663,430,203,340,427,263
"Secundaria (124)",1127,153,520,327,112,15
"Superior no univ. incompleta (125)",79,,52,18,9,
"Superior no univ. completa (126)",123,,42,55,21,5
"Superior univ. incompleta (127)",48,,25,14,7,2
"Superior univ. completa (128)",55,,11,19,24,1
"PEA (130)",1355,4,383,478,358,132
"Sin nivel (131)",41,,3,7,7,24
"Primaria (133)",614,2,99,184,227,102
"Secundaria (134)",514,2,220,205,82,5
"Superior no univ. incompleta (135)",38,,18,12,8,
"Superior no univ. completa (136)",87,,26,45,15,1
"Superior univ. incompleta (137)",26,,10,10,6,
"Superior univ. completa (138)",35,,7,15,13,
"Ocupada (140)",1258,2,344,446,340,126
"Sin nivel (141)",38,,2,6,6,24
"Primaria (143)",568,2,90,168,212,96
"Secundaria (144)",470,,194,191,80,5
"Superior no univ. incompleta (145)",35,,16,11,8,
"Superior no univ. completa (146)",87,,26,45,15,1
"Superior univ. incompleta (147)",26,,10,10,6,
"Superior univ. completa (148)",34,,6,15,13,
"Desocupada (150)",97,2,39,32,18,6
"Sin nivel (151)",3,,1,1,1,
"Primaria (153)",46,,9,16,15,6
"Secundaria (154)",44,2,26,14,2,
"Superior no univ. incompleta (155)",3,,2,1,,
"Superior univ. completa (158)",1,,1,,,
"No PEA (160)",1902,600,481,315,267,239
"Sin nivel (161)",102,5,6,12,18,61
"Educación inicial (162)",19,16,2,1,,
"Primaria (163)",1049,428,104,156,200,161
"Secundaria (164)",613,151,300,122,30,10
"Superior no univ. incompleta (165)",41,,34,6,1,
"Superior no univ. completa (166)",36,,16,10,6,4
"Superior univ. incompleta (167)",22,,15,4,1,2
"Superior univ. completa (168)",20,,4,4,11,1
