"CUADRO Nº 13: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"URBANA (036)",118522,984,53,12003,50093,8445,14350,8606,23988
"Miembros p.ejec. y leg.direct., adm.pub.y emp (037)",416,,,2,17,13,72,32,280
"Profes., científicos e intelectuales (038)",16410,,,,173,288,2627,837,12485
"Técnicos de nivel medio ytrab.asimilados (039)",7173,7,,52,981,940,2101,1015,2077
"Jefes y empleados de oficina (040)",5909,,,21,1025,488,1420,875,2080
"Trab.de serv.pers.y vend.del comerc y mcdo. (041)",17910,165,5,1843,8257,1547,2159,1671,2263
"Agricult.trabaj. calif.agrop. y pesquros (042)",2649,45,,667,1207,141,152,151,286
"Obreros y oper.minas, cant., ind.manuf.y otros (043)",9119,64,1,916,4593,759,1311,656,819
"Obreros. construc., conf., papel, fab., instr (044)",15675,50,5,1358,9365,1226,1282,1220,1169
"Trabaj.no calif.serv. peon, vend., amb.,y afines (045)",40510,627,42,6899,23338,2865,2836,1886,2017
"Otra (046)",669,,,,183,43,179,88,176
"Ocupación no especificada (047)",2082,26,,245,954,135,211,175,336
"Hombres (048)",72860,395,27,7201,33661,5139,7059,5674,13704
"Miembros p.ejec. y leg.direct., adm.pub.y emp (049)",269,,,2,14,8,30,25,190
"Profes., científicos e intelectuales (050)",8185,,,,73,116,748,474,6774
"Técnicos de nivel medio ytrab.asimilados (051)",4518,3,,36,704,697,1170,690,1218
"Jefes y empleados de oficina (052)",2843,,,13,636,230,490,459,1015
"Trab.de serv.pers.y vend.del comerc y mcdo. (053)",8256,38,2,672,4036,691,822,878,1117
"Agricult.trabaj. calif.agrop. y pesquros (054)",2206,29,,580,1002,106,114,136,239
"Obreros y oper.minas, cant., ind.manuf.y otros (055)",6891,40,,721,3478,560,977,509,606
"Obreros. construc., conf., papel, fab., instr (056)",15220,48,5,1322,9144,1182,1227,1185,1107
"Trabaj.no calif.serv. peon, vend., amb.,y afines (057)",22707,227,20,3730,13833,1440,1226,1136,1095
"Otra (058)",618,,,,178,38,163,81,158
"Ocupación no especificada (059)",1147,10,,125,563,71,92,101,185
"Mujeres (060)",45662,589,26,4802,16432,3306,7291,2932,10284
"Miembros p.ejec. y leg.direct., adm.pub.y emp (061)",147,,,,3,5,42,7,90
"Profes., científicos e intelectuales (062)",8225,,,,100,172,1879,363,5711
"Técnicos de nivel medio ytrab.asimilados (063)",2655,4,,16,277,243,931,325,859
"Jefes y empleados de oficina (064)",3066,,,8,389,258,930,416,1065
"Trab.de serv.pers.y vend.del comerc y mcdo. (065)",9654,127,3,1171,4221,856,1337,793,1146
"Agricult.trabaj. calif.agrop. y pesquros (066)",443,16,,87,205,35,38,15,47
"Obreros y oper.minas, cant., ind.manuf.y otros (067)",2228,24,1,195,1115,199,334,147,213
"Obreros. construc., conf., papel, fab., instr (068)",455,2,,36,221,44,55,35,62
"Trabaj.no calif.serv. peon, vend., amb.,y afines (069)",17803,400,22,3169,9505,1425,1610,750,922
"Otra (070)",51,,,,5,5,16,7,18
"Ocupación no especificada (071)",935,16,,120,391,64,119,74,151
,,,,,,,,,
"RURAL (072)",11440,252,7,2287,6316,506,892,354,826
"Miembros p.ejec. y leg.direct., adm.pub.y emp (073)",20,,,2,3,,3,2,10
"Profes., científicos e intelectuales (074)",461,,,,6,8,101,28,318
"Técnicos de nivel medio ytrab.asimilados (075)",207,,,2,36,28,82,13,46
"Jefes y empleados de oficina (076)",197,,,1,49,18,58,19,52
"Trab.de serv.pers.y vend.del comerc y mcdo. (077)",599,11,,99,321,35,53,29,51
"Agricult.trabaj. calif.agrop. y pesquros (078)",1118,45,1,441,494,28,26,31,52
"Obreros y oper.minas, cant., ind.manuf.y otros (079)",556,4,,59,319,33,90,20,31
"Obreros. construc., conf., papel, fab., instr (080)",841,4,,121,525,40,65,44,42
"Trabaj.no calif.serv. peon, vend., amb.,y afines (081)",7280,183,6,1539,4488,306,394,159,205
"Otra (082)",30,,,,8,2,8,2,10
"Ocupación no especificada (083)",131,5,,23,67,8,12,7,9
"Hombres (084)",7939,109,4,1600,4563,338,532,269,524
"Miembros p.ejec. y leg.direct., adm.pub.y emp (085)",9,,,1,,,,2,6
"Profes., científicos e intelectuales (086)",232,,,,4,4,30,18,176
"Técnicos de nivel medio ytrab.asimilados (087)",135,,,2,24,22,46,10,31
"Jefes y empleados de oficina (088)",96,,,1,28,8,24,11,24
"Trab.de serv.pers.y vend.del comerc y mcdo. (089)",293,1,,39,165,17,26,19,26
"Agricult.trabaj. calif.agrop. y pesquros (090)",981,31,,384,441,25,23,29,48
"Obreros y oper.minas, cant., ind.manuf.y otros (091)",408,3,,45,233,22,68,16,21
"Obreros. construc., conf., papel, fab., instr (092)",830,4,,120,518,39,65,44,40
"Trabaj.no calif.serv. peon, vend., amb.,y afines (093)",4857,70,4,1002,3101,193,235,112,140
"Otra (094)",28,,,,8,2,7,2,9
"Ocupación no especificada (095)",70,,,6,41,6,8,6,3
"Mujeres (096)",3501,143,3,687,1753,168,360,85,302
"Miembros p.ejec. y leg.direct., adm.pub.y emp (097)",11,,,1,3,,3,,4
"Profes., científicos e intelectuales (098)",229,,,,2,4,71,10,142
"Técnicos de nivel medio ytrab.asimilados (099)",72,,,,12,6,36,3,15
"Jefes y empleados de oficina (100)",101,,,,21,10,34,8,28
"Trab.de serv.pers.y vend.del comerc y mcdo. (101)",306,10,,60,156,18,27,10,25
"Agricult.trabaj. calif.agrop. y pesquros (102)",137,14,1,57,53,3,3,2,4
"Obreros y oper.minas, cant., ind.manuf.y otros (103)",148,1,,14,86,11,22,4,10
"Obreros. construc., conf., papel, fab., instr (104)",11,,,1,7,1,,,2
"Trabaj.no calif.serv. peon, vend., amb.,y afines (105)",2423,113,2,537,1387,113,159,47,65
"Otra (106)",2,,,,,,1,,1
"Ocupación no especificada (107)",61,5,,17,26,2,4,1,6
