"CUADRO Nº 4: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Obreros construc., conf., papel, fab., instr. (034)",379,14,171,127,58,9
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (035)",6401,260,2300,1858,1503,480
"Otra (036)",1,,,,1,
"Ocupación no especificada (037)",246,,90,74,59,23
"Desocupado (038)",209,11,130,54,11,3
,,,,,,
"URBANA (039)",8450,151,2848,3184,1844,423
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",24,,2,9,10,3
"Profes., científicos e intelectuales (041)",1238,,266,737,228,7
"Técnicos de nivel medio y trab.asimilados (042)",357,,102,175,71,9
"Jefes y empleados de oficina (043)",217,,83,84,50,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",898,18,259,304,244,73
"Agricult.trabaj. calif. agrop. y pesqueros (045)",1103,4,250,330,363,156
"Obreros y oper.minas, cant.,ind.manuf. y otros (046)",1184,17,433,477,219,38
"Obreros construc., conf., papel, fab., instr. (047)",731,1,306,302,113,9
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (048)",1756,94,704,483,386,89
"Otra (049)",43,,4,23,16,
"Ocupación no especificada (050)",225,,93,65,51,16
"Desocupado (051)",674,17,346,195,93,23
"Hombres (052)",5803,95,1853,2188,1338,329
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",20,,2,7,9,2
"Profes., científicos e intelectuales (054)",672,,124,404,137,7
"Técnicos de nivel medio y trab.asimilados (055)",260,,58,135,59,8
"Jefes y empleados de oficina (056)",130,,42,52,36,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",433,13,111,143,126,40
"Agricult.trabaj. calif. agrop. y pesqueros (058)",1021,3,237,302,332,147
"Obreros y oper.minas, cant.,ind.manuf. y otros (059)",867,12,295,365,164,31
"Obreros construc., conf., papel, fab., instr. (060)",718,1,304,293,111,9
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (061)",1037,54,386,292,247,58
"Otra (062)",42,,4,23,15,
"Ocupación no especificada (063)",89,,38,26,18,7
"Desocupado (064)",514,12,252,146,84,20
"Mujeres (065)",2647,56,995,996,506,94
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",4,,,2,1,1
"Profes., científicos e intelectuales (067)",566,,142,333,91,
"Técnicos de nivel medio y trab.asimilados (068)",97,,44,40,12,1
"Jefes y empleados de oficina (069)",87,,41,32,14,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",465,5,148,161,118,33
"Agricult.trabaj. calif. agrop. y pesqueros (071)",82,1,13,28,31,9
"Obreros y oper.minas, cant.,ind.manuf. y otros (072)",317,5,138,112,55,7
"Obreros construc., conf., papel, fab., instr. (073)",13,,2,9,2,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (074)",719,40,318,191,139,31
"Otra (075)",1,,,,1,
"Ocupación no especificada (076)",136,,55,39,33,9
"Desocupado (077)",160,5,94,49,9,3
,,,,,,
"RURAL (078)",34951,769,13341,10195,7463,3183
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",5,,1,3,1,
"Profes., científicos e intelectuales (080)",217,,78,110,29,
"Técnicos de nivel medio y trab.asimilados (081)",79,,25,37,14,3
"Jefes y empleados de oficina (082)",27,,13,8,6,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",433,4,150,157,91,31
"Agricult.trabaj. calif. agrop. y pesqueros (084)",14476,100,3913,4456,3899,2108
"Obreros y oper.minas, cant.,ind.manuf. y otros (085)",7582,167,3750,2217,1135,313
"Obreros construc., conf., papel, fab., instr. (086)",758,18,348,257,117,18
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (087)",10989,467,4888,2845,2105,684
"Otra (088)",10,,3,3,4,
"Ocupación no especificada (089)",181,,60,58,42,21
"Desocupado (090)",194,13,112,44,20,5
"Hombres (091)",18032,319,6547,5331,4008,1827
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",5,,1,3,1,
"Profes., científicos e intelectuales (093)",148,,47,76,25,
"Técnicos de nivel medio y trab.asimilados (094)",69,,22,34,11,2
"Jefes y empleados de oficina (095)",24,,11,7,6,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",132,1,48,51,20,12
"Agricult.trabaj. calif. agrop. y pesqueros (097)",10485,45,2688,3363,2903,1486
"Obreros y oper.minas, cant.,ind.manuf. y otros (098)",1244,15,541,415,202,71
"Obreros construc., conf., papel, fab., instr. (099)",392,4,179,139,61,9
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (100)",5307,247,2906,1178,741,235
"Otra (101)",10,,3,3,4,
"Ocupación no especificada (102)",71,,25,23,16,7
"Desocupado (103)",145,7,76,39,18,5
"Mujeres (104)",16919,450,6794,4864,3455,1356
"Profes., científicos e intelectuales (106)",69,,31,34,4,
"Técnicos de nivel medio y trab.asimilados (107)",10,,3,3,3,1
"Jefes y empleados de oficina (108)",3,,2,1,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",301,3,102,106,71,19
"Agricult.trabaj. calif. agrop. y pesqueros (110)",3991,55,1225,1093,996,622
"Obreros y oper.minas, cant.,ind.manuf. y otros (111)",6338,152,3209,1802,933,242
"Obreros construc., conf., papel, fab., instr. (112)",366,14,169,118,56,9
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (113)",5682,220,1982,1667,1364,449
"Ocupación no especificada (115)",110,,35,35,26,14
"Desocupado (116)",49,6,36,5,2,
