"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
"Industrias manufactureras (142)",85,,,,1,,,39,17,28,,,
"Suministro de electricidad, gas y agua (143)",16,,,,,,,4,3,9,,,
"Construcción (144)",92,,,,,,,1,65,26,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (145)",148,,,2,,96,,10,2,38,,,
"Venta, mant.y rep. veh.autom.y motoc. (146)",17,,,,,8,,8,1,,,,
"Comercio al por mayor (147)",20,,,,,18,,,1,1,,,
"Comercio al por menor (148)",111,,,2,,70,,2,,37,,,
"Hoteles y restaurantes (149)",49,,,4,2,30,,,,13,,,
"Trans., almac. y comunicaciones (150)",198,,,,1,,,,190,7,,,
"Activid.inmobil., empres. y alquileres (152)",57,1,5,5,3,19,,,2,22,,,
"Admin.pub. y defensa; p. segur.soc.afil (153)",34,2,1,2,19,3,,,,5,2,,
"Enseñanza (154)",49,,44,,4,,,,,1,,,
"Servicios sociales y de salud (155)",4,,1,2,1,,,,,,,,
"Otras activ. serv.comun.soc y personales (156)",13,,1,2,,3,,1,,6,,,
"Hogares privados con servicio doméstico (157)",19,,,,,,,,,19,,,
"Actividad economica no especificada (159)",30,,,,,,,,,,,30,
"Desocupado (160)",206,,,,,,,,,,,,206
"Hombres (161)",3998,3,17,15,16,63,1256,45,278,2116,2,6,181
"Agric., ganadería, caza y silvicultura (162)",3187,,2,2,,,1222,,2,1959,,,
"Pesca (163)",63,,,,,,34,,,29,,,
"Explotación de minas y canteras (164)",10,,1,,,,,,,9,,,
"Industrias manufactureras (165)",64,,,,,,,29,15,20,,,
"Suministro de electricidad, gas y agua (166)",16,,,,,,,4,3,9,,,
"Construcción (167)",91,,,,,,,1,65,25,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (168)",73,,,2,,37,,10,2,22,,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",17,,,,,8,,8,1,,,,
"Comercio al por mayor (170)",9,,,,,7,,,1,1,,,
"Comercio al por menor (171)",47,,,2,,22,,2,,21,,,
"Hoteles y restaurantes (172)",10,,,2,2,4,,,,2,,,
"Trans., almac. y comunicaciones (173)",196,,,,,,,,189,7,,,
"Activid.inmobil., empres. y alquileres (175)",50,1,2,4,1,19,,,2,21,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",24,2,,2,10,3,,,,5,2,,
"Enseñanza (177)",14,,11,,2,,,,,1,,,
"Servicios sociales y de salud (178)",2,,,1,1,,,,,,,,
"Otras activ. serv.comun.soc y personales (179)",10,,1,2,,,,1,,6,,,
"Hogares privados con servicio doméstico (180)",1,,,,,,,,,1,,,
"Actividad economica no especificada (182)",6,,,,,,,,,,,6,
"Desocupado (183)",181,,,,,,,,,,,,181
"Mujeres (184)",637,,38,4,16,88,52,10,3,377,,24,25
"Agric., ganadería, caza y silvicultura (185)",371,,,,1,,51,,,319,,,
"Pesca (186)",4,,,,,,1,,,3,,,
"Industrias manufactureras (188)",21,,,,1,,,10,2,8,,,
"Construcción (190)",1,,,,,,,,,1,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (191)",75,,,,,59,,,,16,,,
"Comercio al por mayor (193)",11,,,,,11,,,,,,,
"Comercio al por menor (194)",64,,,,,48,,,,16,,,
"Hoteles y restaurantes (195)",39,,,2,,26,,,,11,,,
"Trans., almac. y comunicaciones (196)",2,,,,1,,,,1,,,,
"Activid.inmobil., empres. y alquileres (198)",7,,3,1,2,,,,,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",10,,1,,9,,,,,,,,
"Enseñanza (200)",35,,33,,2,,,,,,,,
"Servicios sociales y de salud (201)",2,,1,1,,,,,,,,,
"Otras activ. serv.comun.soc y personales (202)",3,,,,,3,,,,,,,
"Hogares privados con servicio doméstico (203)",18,,,,,,,,,18,,,
"Actividad economica no especificada (205)",24,,,,,,,,,,,24,
"Desocupado (206)",25,,,,,,,,,,,,25
