"CUADRO Nº 6: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIAL, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 15 a 19 años (022)",236,214,4,172,34,2,2,,,,22,254
"De 20 a 24 años (023)",768,686,3,374,189,77,35,8,,,82,1183
"De 25 a 29 años (024)",997,891,1,344,290,126,111,15,4,,106,1906
"De 30 a 34 años (025)",1017,978,3,245,299,171,168,74,15,3,39,2720
"De 35 a 39 años (026)",1123,1099,1,171,290,209,286,108,28,6,24,3629
"De 40 a 44 años (027)",928,920,,89,193,193,260,115,52,18,8,3558
"De 45 a 49 años (028)",709,701,3,63,114,127,175,115,65,39,8,3132
"De 50 y más años (029)",1257,1244,8,84,96,146,310,276,210,114,13,6927
"Desocupada (030)",89,81,1,43,21,4,8,4,,,8,157
"De 15 a 19 años (032)",9,8,1,4,2,,1,,,,1,12
"De 20 a 24 años (033)",22,18,,15,3,,,,,,4,21
"De 25 a 29 años (034)",23,20,,13,6,,1,,,,3,29
"De 30 a 34 años (035)",18,18,,8,5,2,3,,,,,37
"De 35 a 39 años (036)",6,6,,1,3,1,1,,,,,14
"De 40 a 44 años (037)",4,4,,1,,1,,2,,,,17
"De 45 a 49 años (038)",2,2,,,1,,,1,,,,9
"De 50 y más años (039)",5,5,,1,1,,2,1,,,,18
"No PEA (040)",11975,11642,41,2455,2427,1733,2360,1462,807,357,333,43038
"De 12 a 14 años (041)",32,17,1,15,1,,,,,,15,17
"De 15 a 19 años (042)",754,687,7,566,99,14,1,,,,67,810
"De 20 a 24 años (043)",1707,1622,4,848,535,169,59,7,,,85,2713
"De 25 a 29 años (044)",1750,1684,5,457,632,328,220,36,6,,66,3923
"De 30 a 34 años (045)",1521,1497,2,190,435,375,366,105,17,7,24,4662
"De 35 a 39 años (046)",1393,1380,4,112,252,281,424,216,70,21,13,5502
"De 40 a 44 años (047)",1065,1049,1,65,145,173,325,225,88,27,16,4790
"De 45 a 49 años (048)",909,901,1,46,89,120,283,197,128,37,8,4588
"De 50 y más años (049)",2844,2805,16,156,239,273,682,676,498,265,39,16033
,,,,,,,,,,,,
"URBANA (060)",7710,7355,27,1823,1834,1192,1397,658,322,102,355,23235
"De 12 a 14 años (061)",12,5,,4,1,,,,,,7,6
"De 15 a 19 años (062)",266,230,4,204,21,,1,,,,36,250
"De 20 a 24 años (063)",858,757,4,513,192,35,11,2,,,101,1058
"De 25 a 29 años (064)",1040,937,2,408,363,115,41,7,1,,103,1700
"De 30 a 34 años (065)",1087,1047,2,261,408,214,139,18,3,2,40,2479
"De 35 a 39 años (066)",1121,1101,,178,346,241,268,55,12,1,20,3215
"De 40 a 44 años (067)",948,931,,85,221,226,280,94,20,5,17,3249
"De 45 a 49 años (068)",721,713,2,68,126,146,217,104,41,9,8,2798
"De 50 y más años (069)",1657,1634,13,102,156,215,440,378,245,85,23,8480
"PEA (070)",3667,3467,17,948,928,578,617,242,104,33,200,10012
"De 12 a 14 años (071)",2,1,,1,,,,,,,1,1
"De 15 a 19 años (072)",75,64,3,54,6,,1,,,,11,70
"De 20 a 24 años (073)",341,284,2,205,63,8,4,2,,,57,383
"De 25 a 29 años (074)",500,421,1,225,147,32,16,,,,79,683
"De 30 a 34 años (075)",558,535,2,175,203,93,52,6,3,1,23,1153
"De 35 a 39 años (076)",649,636,,130,220,133,129,21,3,,13,1690
"De 40 a 44 años (077)",567,560,,61,146,137,157,47,11,1,7,1843
"De 45 a 49 años (078)",386,381,2,45,88,87,97,49,10,3,5,1328
"De 50 y más años (079)",589,585,7,52,55,88,161,117,77,28,4,2861
"Ocupada (080)",3600,3405,16,916,912,576,610,238,104,33,195,9886
"De 12 a 14 años (081)",2,1,,1,,,,,,,1,1
"De 15 a 19 años (082)",70,60,2,53,5,,,,,,10,63
"De 20 a 24 años (083)",324,270,2,194,60,8,4,2,,,54,366
"De 25 a 29 años (084)",483,405,1,214,143,32,15,,,,78,660
"De 30 a 34 años (085)",543,520,2,168,198,92,50,6,3,1,23,1124
"De 35 a 39 años (086)",645,632,,129,218,133,128,21,3,,13,1681
"De 40 a 44 años (087)",563,556,,60,146,136,157,45,11,1,7,1826
"De 45 a 49 años (088)",384,379,2,45,87,87,97,48,10,3,5,1319
"De 50 y más años (089)",586,582,7,52,55,88,159,116,77,28,4,2846
"Desocupada (090)",67,62,1,32,16,2,7,4,,,5,126
"De 15 a 19 años (092)",5,4,1,1,1,,1,,,,1,7
"De 20 a 24 años (093)",17,14,,11,3,,,,,,3,17
"De 25 a 29 años (094)",17,16,,11,4,,1,,,,1,23
"De 30 a 34 años (095)",15,15,,7,5,1,2,,,,,29
"De 35 a 39 años (096)",4,4,,1,2,,1,,,,,9
"De 40 a 44 años (097)",4,4,,1,,1,,2,,,,17
"De 45 a 49 años (098)",2,2,,,1,,,1,,,,9
"De 50 y más años (099)",3,3,,,,,2,1,,,,15
"No PEA (100)",4043,3888,10,875,906,614,780,416,218,69,155,13223
"De 12 a 14 años (101)",10,4,,3,1,,,,,,6,5
"De 15 a 19 años (102)",191,166,1,150,15,,,,,,25,180
"De 20 a 24 años (103)",517,473,2,308,129,27,7,,,,44,675
"De 25 a 29 años (104)",540,516,1,183,216,83,25,7,1,,24,1017
"De 30 a 34 años (105)",529,512,,86,205,121,87,12,,1,17,1326
"De 35 a 39 años (106)",472,465,,48,126,108,139,34,9,1,7,1525
"De 40 a 44 años (107)",381,371,,24,75,89,123,47,9,4,10,1406
"De 45 a 49 años (108)",335,332,,23,38,59,120,55,31,6,3,1470
"De 50 y más años (109)",1068,1049,6,50,101,127,279,261,168,57,19,5619
,,,,,,,,,,,,
"RURAL (120)",11397,11104,39,2219,2119,1596,2318,1519,859,435,293,43271
"De 12 a 14 años (121)",28,15,2,13,,,,,,,13,13
"De 15 a 19 años (122)",733,679,8,538,114,16,3,,,,54,826
"De 20 a 24 años (123)",1639,1569,3,724,535,211,83,13,,,70,2859
"De 25 a 29 años (124)",1730,1658,4,406,565,339,291,44,9,,72,4158
"De 30 a 34 años (125)",1469,1446,3,182,331,334,398,161,29,8,23,4940
"De 35 a 39 años (126)",1401,1384,5,106,199,250,443,269,86,26,17,5930
"De 40 a 44 años (127)",1049,1042,1,70,117,141,305,248,120,40,7,5116
"De 45 a 49 años (128)",899,891,2,41,78,101,241,209,152,67,8,4931
"De 50 y más años (129)",2449,2420,11,139,180,204,554,575,463,294,29,14498
"PEA (130)",3465,3350,8,639,598,477,738,473,270,147,115,13456
"De 12 a 14 años (131)",6,2,1,1,,,,,,,4,1
"De 15 a 19 años (132)",170,158,2,122,30,2,2,,,,12,196
"De 20 a 24 años (133)",449,420,1,184,129,69,31,6,,,29,821
"De 25 a 29 años (134)",520,490,,132,149,94,96,15,4,,30,1252
"De 30 a 34 años (135)",477,461,1,78,101,80,119,68,12,2,16,1604
"De 35 a 39 años (136)",480,469,1,42,73,77,158,87,25,6,11,1953
"De 40 a 44 años (137)",365,364,,29,47,57,103,70,41,17,1,1732
"De 45 a 49 años (138)",325,322,1,18,27,40,78,67,55,36,3,1813
"De 50 y más años (139)",673,664,1,33,42,58,151,160,133,86,9,4084
"Ocupada (140)",3443,3331,8,628,593,475,737,473,270,147,112,13425
"De 12 a 14 años (141)",6,2,1,1,,,,,,,4,1
"De 15 a 19 años (142)",166,154,2,119,29,2,2,,,,12,191
"De 20 a 24 años (143)",444,416,1,180,129,69,31,6,,,28,817
"De 25 a 29 años (144)",514,486,,130,147,94,96,15,4,,28,1246
"De 30 a 34 años (145)",474,458,1,77,101,79,118,68,12,2,16,1596
"De 35 a 39 años (146)",478,467,1,42,72,76,158,87,25,6,11,1948
"De 40 a 44 años (147)",365,364,,29,47,57,103,70,41,17,1,1732
"De 45 a 49 años (148)",325,322,1,18,27,40,78,67,55,36,3,1813
"De 50 y más años (149)",671,662,1,32,41,58,151,160,133,86,9,4081
"Desocupada (150)",22,19,,11,5,2,1,,,,3,31
"De 15 a 19 años (152)",4,4,,3,1,,,,,,,5
"De 20 a 24 años (153)",5,4,,4,,,,,,,1,4
"De 25 a 29 años (154)",6,4,,2,2,,,,,,2,6
"De 30 a 34 años (155)",3,3,,1,,1,1,,,,,8
"De 35 a 39 años (156)",2,2,,,1,1,,,,,,5
"De 50 y más años (159)",2,2,,1,1,,,,,,,3
"No PEA (160)",7932,7754,31,1580,1521,1119,1580,1046,589,288,178,29815
"De 12 a 14 años (161)",22,13,1,12,,,,,,,9,12
"De 15 a 19 años (162)",563,521,6,416,84,14,1,,,,42,630
"De 20 a 24 años (163)",1190,1149,2,540,406,142,52,7,,,41,2038
"De 25 a 29 años (164)",1210,1168,4,274,416,245,195,29,5,,42,2906
"De 30 a 34 años (165)",992,985,2,104,230,254,279,93,17,6,7,3336
"De 35 a 39 años (166)",921,915,4,64,126,173,285,182,61,20,6,3977
"De 40 a 44 años (167)",684,678,1,41,70,84,202,178,79,23,6,3384
"De 45 a 49 años (168)",574,569,1,23,51,61,163,142,97,31,5,3118
"De 50 y más años (169)",1776,1756,10,106,138,146,403,415,330,208,20,10414
