"CUADRO Nº 3: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 20 a 24 años (023)",352,290,172,82,29,5,2,,,,62,163
"De 25 a 29 años (024)",398,337,107,123,59,31,16,1,,,61,407
"De 30 a 34 años (025)",365,336,30,84,104,61,46,10,1,,29,747
"De 35 a 39 años (026)",389,377,20,60,108,66,96,22,5,,12,1078
"De 40 a 44 años (027)",303,293,12,17,59,68,89,31,12,5,10,1092
"De 45 a 49 años (028)",255,250,10,18,42,45,65,44,17,9,5,1057
"De 50 y más años (029)",595,585,50,42,47,45,116,122,89,74,10,3149
"Desocupada (030)",187,160,87,29,11,10,14,4,4,1,27,215
"De 12 a 14 años (031)",8,8,8,,,,,,,,,
"De 15 a 19 años (032)",33,32,30,2,,,,,,,1,2
"De 20 a 24 años (033)",50,39,29,8,1,,,1,,,11,17
"De 25 a 29 años (034)",39,29,14,11,1,2,1,,,,10,23
"De 30 a 34 años (035)",19,16,1,7,3,3,2,,,,3,31
"De 35 a 39 años (036)",17,15,2,,3,4,6,,,,2,43
"De 40 a 44 años (037)",8,8,1,1,1,1,2,2,,,,28
"De 45 a 49 años (038)",1,1,,,,,1,,,,,5
"De 50 y más años (039)",12,12,2,,2,,2,1,4,1,,66
"No PEA (040)",19065,18557,5888,1740,1677,1509,2750,2192,1618,1183,508,62919
"De 12 a 14 años (041)",2384,2365,2354,8,3,,,,,,19,14
"De 15 a 19 años (042)",2742,2684,2406,236,36,2,4,,,,58,330
"De 20 a 24 años (043)",1829,1674,576,623,345,97,28,5,,,155,1752
"De 25 a 29 años (044)",1463,1363,123,313,418,275,213,19,2,,100,3006
"De 30 a 34 años (045)",1224,1191,46,138,235,270,357,116,27,2,33,3944
"De 35 a 39 años (046)",1387,1350,48,75,149,212,455,295,96,20,37,5939
"De 40 a 44 años (047)",1252,1235,33,44,109,124,343,341,184,57,17,6551
"De 45 a 49 años (048)",1094,1083,31,47,67,95,256,254,211,122,11,6395
"De 50 y más años (049)",5690,5612,271,256,315,434,1094,1162,1098,982,78,34988
,,,,,,,,,,,,
"URBANA (060)",8240,7925,2404,977,962,789,1192,724,513,364,315,23631
"De 12 a 14 años (061)",815,807,806,,1,,,,,,8,2
"De 15 a 19 años (062)",1085,1060,958,91,10,1,,,,,25,114
"De 20 a 24 años (063)",845,747,317,281,107,30,8,4,,,98,644
"De 25 a 29 años (064)",780,693,118,233,188,98,50,5,1,,87,1155
"De 30 a 34 años (065)",655,625,26,109,191,133,131,28,7,,30,1696
"De 35 a 39 años (066)",768,748,28,71,165,146,219,88,25,6,20,2641
"De 40 a 44 años (067)",638,622,23,32,99,116,178,109,50,15,16,2654
"De 45 a 49 años (068)",544,536,19,35,62,79,149,97,64,31,8,2582
"De 50 y más años (069)",2110,2087,109,125,139,186,457,393,366,312,23,12143
"PEA (070)",1896,1752,352,313,338,251,291,123,48,36,144,4630
"De 12 a 14 años (071)",11,11,11,,,,,,,,,
"De 15 a 19 años (072)",106,103,92,10,1,,,,,,3,12
"De 20 a 24 años (073)",225,179,111,49,13,4,2,,,,46,95
"De 25 a 29 años (074)",267,221,67,91,40,16,7,,,,46,249
"De 30 a 34 años (075)",262,240,14,63,82,49,26,6,,,22,523
"De 35 a 39 años (076)",282,274,12,43,89,58,61,9,2,,8,739
"De 40 a 44 años (077)",229,222,11,14,49,58,71,14,3,2,7,733
"De 45 a 49 años (078)",185,180,7,15,32,37,47,28,9,5,5,714
"De 50 y más años (079)",329,322,27,28,32,29,77,66,34,29,7,1565
"Ocupada (080)",1797,1668,318,291,329,245,280,122,47,36,129,4508
"De 12 a 14 años (081)",7,7,7,,,,,,,,,
"De 15 a 19 años (082)",95,93,83,9,1,,,,,,2,11
"De 20 a 24 años (083)",202,161,98,45,12,4,2,,,,41,89
"De 25 a 29 años (084)",243,202,63,80,39,14,6,,,,41,226
"De 30 a 34 años (085)",250,230,13,58,80,48,25,6,,,20,506
"De 35 a 39 años (086)",270,264,11,43,87,55,57,9,2,,6,709
"De 40 a 44 años (087)",224,217,10,13,48,58,69,14,3,2,7,721
"De 45 a 49 años (088)",184,179,7,15,32,37,46,28,9,5,5,709
"De 50 y más años (089)",322,315,26,28,30,29,75,65,33,29,7,1537
"Desocupada (090)",99,84,34,22,9,6,11,1,1,,15,122
"De 12 a 14 años (091)",4,4,4,,,,,,,,,
"De 15 a 19 años (092)",11,10,9,1,,,,,,,1,1
"De 20 a 24 años (093)",23,18,13,4,1,,,,,,5,6
"De 25 a 29 años (094)",24,19,4,11,1,2,1,,,,5,23
"De 30 a 34 años (095)",12,10,1,5,2,1,1,,,,2,17
"De 35 a 39 años (096)",12,10,1,,2,3,4,,,,2,30
"De 40 a 44 años (097)",5,5,1,1,1,,2,,,,,12
"De 45 a 49 años (098)",1,1,,,,,1,,,,,5
"De 50 y más años (099)",7,7,1,,2,,2,1,1,,,28
"No PEA (100)",6344,6173,2052,664,624,538,901,601,465,328,171,19001
"De 12 a 14 años (101)",804,796,795,,1,,,,,,8,2
"De 15 a 19 años (102)",979,957,866,81,9,1,,,,,22,102
"De 20 a 24 años (103)",620,568,206,232,94,26,6,4,,,52,549
"De 25 a 29 años (104)",513,472,51,142,148,82,43,5,1,,41,906
"De 30 a 34 años (105)",393,385,12,46,109,84,105,22,7,,8,1173
"De 35 a 39 años (106)",486,474,16,28,76,88,158,79,23,6,12,1902
"De 40 a 44 años (107)",409,400,12,18,50,58,107,95,47,13,9,1921
"De 45 a 49 años (108)",359,356,12,20,30,42,102,69,55,26,3,1868
"De 50 y más años (109)",1781,1765,82,97,107,157,380,327,332,283,16,10578
,,,,,,,,,,,,
"RURAL (120)",13842,13430,4125,1233,1175,1052,2002,1702,1233,908,412,47216
"De 12 a 14 años (121)",1594,1583,1573,8,2,,,,,,11,12
"De 15 a 19 años (122)",1846,1809,1614,162,27,2,4,,,,37,238
"De 20 a 24 años (123)",1386,1256,460,432,268,72,22,2,,,130,1288
"De 25 a 29 años (124)",1120,1036,126,214,290,210,180,15,1,,84,2281
"De 30 a 34 años (125)",953,918,51,120,151,201,274,98,21,2,35,3026
"De 35 a 39 años (126)",1025,994,42,64,95,136,338,229,76,14,31,4419
"De 40 a 44 años (127)",925,914,23,30,70,77,256,265,146,47,11,5017
"De 45 a 49 años (128)",806,798,22,30,47,61,173,201,164,100,8,4875
"De 50 y más años (129)",4187,4122,214,173,225,293,755,892,825,745,65,26060
"PEA (130)",1121,1046,289,157,122,81,153,111,80,53,75,3298
"De 12 a 14 años (131)",14,14,14,,,,,,,,,
"De 15 a 19 años (132)",83,82,74,7,,1,,,,,1,10
"De 20 a 24 años (133)",177,150,90,41,17,1,,1,,,27,85
"De 25 a 29 años (134)",170,145,54,43,20,17,10,1,,,25,181
"De 30 a 34 años (135)",122,112,17,28,25,15,22,4,1,,10,255
"De 35 a 39 años (136)",124,118,10,17,22,12,41,13,3,,6,382
"De 40 a 44 años (137)",82,79,2,4,11,11,20,19,9,3,3,387
"De 45 a 49 años (138)",71,71,3,3,10,8,19,16,8,4,,348
"De 50 y más años (139)",278,275,25,14,17,16,41,57,59,46,3,1650
"Ocupada (140)",1033,970,236,150,120,77,150,108,77,52,63,3205
"De 12 a 14 años (141)",10,10,10,,,,,,,,,
"De 15 a 19 años (142)",61,60,53,6,,1,,,,,1,9
"De 20 a 24 años (143)",150,129,74,37,17,1,,,,,21,74
"De 25 a 29 años (144)",155,135,44,43,20,17,10,1,,,20,181
"De 30 a 34 años (145)",115,106,17,26,24,13,21,4,1,,9,241
"De 35 a 39 años (146)",119,113,9,17,21,11,39,13,3,,6,369
"De 40 a 44 años (147)",79,76,2,4,11,10,20,17,9,3,3,371
"De 45 a 49 años (148)",71,71,3,3,10,8,19,16,8,4,,348
"De 50 y más años (149)",273,270,24,14,17,16,41,57,56,45,3,1612
"Desocupada (150)",88,76,53,7,2,4,3,3,3,1,12,93
"De 12 a 14 años (151)",4,4,4,,,,,,,,,
"De 15 a 19 años (152)",22,22,21,1,,,,,,,,1
"De 20 a 24 años (153)",27,21,16,4,,,,1,,,6,11
"De 25 a 29 años (154)",15,10,10,,,,,,,,5,
"De 30 a 34 años (155)",7,6,,2,1,2,1,,,,1,14
"De 35 a 39 años (156)",5,5,1,,1,1,2,,,,,13
"De 40 a 44 años (157)",3,3,,,,1,,2,,,,16
"De 50 y más años (159)",5,5,1,,,,,,3,1,,38
"No PEA (160)",12721,12384,3836,1076,1053,971,1849,1591,1153,855,337,43918
"De 12 a 14 años (161)",1580,1569,1559,8,2,,,,,,11,12
"De 15 a 19 años (162)",1763,1727,1540,155,27,1,4,,,,36,228
"De 20 a 24 años (163)",1209,1106,370,391,251,71,22,1,,,103,1203
"De 25 a 29 años (164)",950,891,72,171,270,193,170,14,1,,59,2100
"De 30 a 34 años (165)",831,806,34,92,126,186,252,94,20,2,25,2771
"De 35 a 39 años (166)",901,876,32,47,73,124,297,216,73,14,25,4037
"De 40 a 44 años (167)",843,835,21,26,59,66,236,246,137,44,8,4630
"De 45 a 49 años (168)",735,727,19,27,37,53,154,185,156,96,8,4527
"De 50 y más años (169)",3909,3847,189,159,208,277,714,835,766,699,62,24410
