"CUADRO Nº 4: POBLACIÓN EN VIVIENDAS PARTICULARES DE 3 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RELACIÓN DE PARENTESCO CON EL JEFE DEL HOGAR",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO E IDIOMA O LENGUA CON LA QUE APRENDIÓ A HABLAR",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Esposa(o)/ compa¤era(o) (050)",48,,,15,18,3,3,1,8
"Hijo(a)/ hijastro(a) (051)",711,97,72,241,225,17,13,21,25
"Yerno/ nuera (052)",11,,,,6,2,,2,1
"Nieto(a) (053)",34,6,4,9,8,,5,2,
"Padres/ suegros (054)",26,3,,16,3,,1,,3
"Otro(a) pariente (055)",204,8,1,22,86,18,22,14,33
"Trabajador(a) del hogar (056)",3,,,,3,,,,
"Pensionista (057)",10,,,1,6,,,1,2
"Otro(a) no pariente (058)",443,4,1,41,198,20,61,21,97
"Mujeres (060)",2194,194,77,487,724,113,186,103,310
"Jefe o Jefa (061)",318,40,,68,80,15,28,19,68
"Esposa(o)/ compa¤era(o) (062)",893,35,1,144,337,62,106,48,160
"Hijo(a)/ hijastro(a) (063)",649,94,71,215,193,16,22,23,15
"Yerno/ nuera (064)",20,,,,11,1,5,1,2
"Nieto(a) (065)",21,6,1,6,3,1,1,1,2
"Padres/ suegros (066)",37,14,,14,4,,2,,3
"Otro(a) pariente (067)",107,4,4,15,50,5,6,6,17
"Trabajador(a) del hogar (068)",46,,,12,16,9,7,2,
"Pensionista (069)",5,,,1,3,,,,1
"Otro(a) no pariente (070)",98,1,,12,27,4,9,3,42
,,,,,,,,,
"RURAL (072)",3433,464,101,979,1094,214,230,162,189
"Jefe o Jefa (073)",1304,144,,381,395,100,121,79,84
"Esposa(o)/ compa¤era(o) (074)",653,122,,208,200,38,33,19,33
"Hijo(a)/ hijastro(a) (075)",999,140,90,301,294,45,49,33,47
"Yerno/ nuera (076)",35,,,1,16,3,5,5,5
"Nieto(a) (077)",71,19,8,23,14,3,1,1,2
"Padres/ suegros (078)",38,22,,14,2,,,,
"Otro(a) pariente (079)",181,12,2,34,94,10,10,11,8
"Trabajador(a) del hogar (080)",4,,,,4,,,,
"Pensionista (081)",13,,,3,5,3,,2,
"Otro(a) no pariente (082)",135,5,1,14,70,12,11,12,10
"Hombres (084)",1943,159,50,513,685,135,163,120,118
"Jefe o Jefa (085)",1036,64,,297,333,89,112,73,68
"Esposa(o)/ compa¤era(o) (086)",37,,,5,24,2,2,2,2
"Hijo(a)/ hijastro(a) (087)",552,74,44,152,174,23,30,23,32
"Yerno/ nuera (088)",20,,,1,12,1,1,2,3
"Nieto(a) (089)",40,9,5,14,8,1,,1,2
"Padres/ suegros (090)",17,6,,9,2,,,,
"Otro(a) pariente (091)",113,2,1,20,65,6,9,8,2
"Trabajador(a) del hogar (092)",3,,,,3,,,,
"Pensionista (093)",12,,,3,5,3,,1,
"Otro(a) no pariente (094)",113,4,,12,59,10,9,10,9
"Mujeres (096)",1490,305,51,466,409,79,67,42,71
"Jefe o Jefa (097)",268,80,,84,62,11,9,6,16
"Esposa(o)/ compa¤era(o) (098)",616,122,,203,176,36,31,17,31
"Hijo(a)/ hijastro(a) (099)",447,66,46,149,120,22,19,10,15
"Yerno/ nuera (100)",15,,,,4,2,4,3,2
"Nieto(a) (101)",31,10,3,9,6,2,1,,
"Padres/ suegros (102)",21,16,,5,,,,,
"Otro(a) pariente (103)",68,10,1,14,29,4,1,3,6
"Trabajador(a) del hogar (104)",1,,,,1,,,,
"Pensionista (105)",1,,,,,,,1,
"Otro(a) no pariente (106)",22,1,1,2,11,2,2,2,1
