"CUADRO Nº 12: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 20 a 24 años (063)",280,,,,,2,134,144
"De 25 a 29 años (064)",313,,,,,18,187,108
"De 30 a 34 años (065)",292,,,,,67,147,78
"De 35 a 39 años (066)",285,,,,2,118,119,46
"De 40 a 44 años (067)",283,,,,24,136,79,44
"De 45 a 49 años (068)",240,,,2,53,106,22,57
"De 50 y más años (069)",766,27,70,186,229,100,2,152
"PEA (070)",1118,1,3,39,130,306,330,309
"De 15 a 19 años (072)",17,,,,,,9,8
"De 20 a 24 años (073)",113,,,,,1,53,59
"De 25 a 29 años (074)",148,,,,,11,79,58
"De 30 a 34 años (075)",157,,,,,35,75,47
"De 35 a 39 años (076)",165,,,,1,74,64,26
"De 40 a 44 años (077)",164,,,,12,81,42,29
"De 45 a 49 años (078)",132,,,1,30,58,8,35
"De 50 y más años (079)",222,1,3,38,87,46,,47
"Ocupada (080)",1094,1,3,39,129,304,322,296
"De 15 a 19 años (082)",15,,,,,,9,6
"De 20 a 24 años (083)",106,,,,,1,51,54
"De 25 a 29 años (084)",141,,,,,11,76,54
"De 30 a 34 años (085)",154,,,,,35,73,46
"De 35 a 39 años (086)",163,,,,1,73,63,26
"De 40 a 44 años (087)",164,,,,12,81,42,29
"De 45 a 49 años (088)",131,,,1,30,58,8,34
"De 50 y más años (089)",220,1,3,38,86,45,,47
"Desocupada (090)",24,,,,1,2,8,13
"De 15 a 19 años (092)",2,,,,,,,2
"De 20 a 24 años (093)",7,,,,,,2,5
"De 25 a 29 años (094)",7,,,,,,3,4
"De 30 a 34 años (095)",3,,,,,,2,1
"De 35 a 39 años (096)",2,,,,,1,1,
"De 45 a 49 años (098)",1,,,,,,,1
"De 50 y más años (099)",2,,,,1,1,,
"No PEA (100)",1408,26,67,149,178,241,392,355
"De 12 a 14 años (101)",3,,,,,,,3
"De 15 a 19 años (102)",47,,,,,,23,24
"De 20 a 24 años (103)",167,,,,,1,81,85
"De 25 a 29 años (104)",165,,,,,7,108,50
"De 30 a 34 años (105)",135,,,,,32,72,31
"De 35 a 39 años (106)",120,,,,1,44,55,20
"De 40 a 44 años (107)",119,,,,12,55,37,15
"De 45 a 49 años (108)",108,,,1,23,48,14,22
"De 50 y más años (109)",544,26,67,148,142,54,2,105
,,,,,,,,
"RURAL (120)",1225,17,40,84,169,264,354,297
"De 12 a 14 años (121)",1,,,,,,1,
"De 15 a 19 años (122)",39,,,,,,25,14
"De 20 a 24 años (123)",123,,,,,2,65,56
"De 25 a 29 años (124)",139,,,,,6,78,55
"De 30 a 34 años (125)",143,,,,,25,82,36
"De 35 a 39 años (126)",132,,,,2,54,56,20
"De 40 a 44 años (127)",125,,,,10,66,37,12
"De 45 a 49 años (128)",106,,,,25,51,9,21
"De 50 y más años (129)",417,17,40,84,132,60,1,83
"PEA (130)",412,,5,13,42,125,110,117
"De 15 a 19 años (132)",4,,,,,,2,2
"De 20 a 24 años (133)",40,,,,,1,17,22
"De 25 a 29 años (134)",54,,,,,2,21,31
"De 30 a 34 años (135)",69,,,,,15,33,21
"De 35 a 39 años (136)",51,,,,,24,19,8
"De 40 a 44 años (137)",57,,,,5,33,12,7
"De 45 a 49 años (138)",52,,,,13,27,5,7
"De 50 y más años (139)",85,,5,13,24,23,1,19
"Ocupada (140)",399,,5,13,41,124,107,109
"De 15 a 19 años (142)",3,,,,,,1,2
"De 20 a 24 años (143)",36,,,,,1,16,19
"De 25 a 29 años (144)",50,,,,,2,20,28
"De 30 a 34 años (145)",66,,,,,14,33,19
"De 35 a 39 años (146)",51,,,,,24,19,8
"De 40 a 44 años (147)",57,,,,5,33,12,7
"De 45 a 49 años (148)",51,,,,12,27,5,7
"De 50 y más años (149)",85,,5,13,24,23,1,19
"Desocupada (150)",13,,,,1,1,3,8
"De 15 a 19 años (152)",1,,,,,,1,
"De 20 a 24 años (153)",4,,,,,,1,3
"De 25 a 29 años (154)",4,,,,,,1,3
"De 30 a 34 años (155)",3,,,,,1,,2
"De 45 a 49 años (158)",1,,,,1,,,
"No PEA (160)",813,17,35,71,127,139,244,180
"De 12 a 14 años (161)",1,,,,,,1,
"De 15 a 19 años (162)",35,,,,,,23,12
"De 20 a 24 años (163)",83,,,,,1,48,34
"De 25 a 29 años (164)",85,,,,,4,57,24
"De 30 a 34 años (165)",74,,,,,10,49,15
"De 35 a 39 años (166)",81,,,,2,30,37,12
"De 40 a 44 años (167)",68,,,,5,33,25,5
"De 45 a 49 años (168)",54,,,,12,24,4,14
"De 50 y más años (169)",332,17,35,71,108,37,,64
