"CUADRO Nº 13: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR TAMAÑO DE ESTABLECIMIENTO DONDE TRABAJA, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD",TOTAL,"TAMAÑO DE ESTABLECIMIENTO",,,
"Mujeres (044)",2229,1740,191,130,168
"Agric., ganadería, caza y silvicultura (045)",996,892,94,10,
"Pesca (046)",4,4,,,
"Explotación de minas y canteras (047)",141,74,10,14,43
"Industrias manufactureras (048)",71,62,3,3,3
"Construcción (050)",18,6,7,5,
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",320,300,19,1,
"Venta, mant.y rep. veh.autom y motoc. (052)",3,3,,,
"Comercio al por mayor (053)",13,12,1,,
"Comercio al por menor (054)",304,285,18,1,
"Hoteles y restaurantes (055)",162,149,5,1,7
"Trans., almac. y comunicaciones (056)",10,10,,,
"Intermediación financiera (057)",1,,,,1
"Activid.inmobil., empres. y alquileres (058)",15,8,3,1,3
"Admin.pub. y defensa; p. segur soc.afil (059)",71,,,,71
"Enseñanza (060)",197,72,36,86,3
"Servicios sociales y de salud (061)",55,11,5,8,31
"Otras activ. serv.comun.soc y personales (062)",51,41,4,,6
"Hogares privados con servicio doméstico (063)",43,43,,,
"Actividad economica no especificada (065)",74,68,5,1,
,,,,,
"URBANA (066)",3219,1932,312,407,568
"Agric., ganadería, caza y silvicultura (067)",896,773,105,18,
"Pesca (068)",42,41,,,1
"Explotación de minas y canteras (069)",805,216,92,160,337
"Industrias manufactureras (070)",105,91,5,6,3
"Suministro de electricidad, gas y agua (071)",5,2,,3,
"Construcción (072)",117,80,24,13,
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",313,293,16,2,2
"Venta, mant.y rep. veh.autom y motoc. (074)",14,11,1,,2
"Comercio al por mayor (075)",13,11,1,1,
"Comercio al por menor (076)",286,271,14,1,
"Hoteles y restaurantes (077)",130,127,2,,1
"Trans., almac. y comunicaciones (078)",94,77,7,7,3
"Intermediación financiera (079)",3,1,,,2
"Activid.inmobil., empres. y alquileres (080)",58,22,10,20,6
"Admin.pub. y defensa; p. segur soc.afil (081)",173,,,,173
"Enseñanza (082)",262,64,34,157,7
"Servicios sociales y de salud (083)",59,17,5,8,29
"Otras activ. serv.comun.soc y personales (084)",62,45,8,5,4
"Hogares privados con servicio doméstico (085)",38,38,,,
"Actividad economica no especificada (087)",57,45,4,8,
"Hombres (088)",2102,1148,200,300,454
"Agric., ganadería, caza y silvicultura (089)",567,504,53,10,
"Pesca (090)",41,40,,,1
"Explotación de minas y canteras (091)",776,208,87,157,324
"Industrias manufactureras (092)",52,44,4,3,1
"Suministro de electricidad, gas y agua (093)",5,2,,3,
"Construcción (094)",110,77,21,12,
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",118,111,4,1,2
"Venta, mant.y rep. veh.autom y motoc. (096)",11,8,1,,2
"Comercio al por mayor (097)",7,5,1,1,
"Comercio al por menor (098)",100,98,2,,
"Hoteles y restaurantes (099)",12,12,,,
"Trans., almac. y comunicaciones (100)",85,68,7,7,3
"Intermediación financiera (101)",2,1,,,1
"Activid.inmobil., empres. y alquileres (102)",45,15,8,19,3
"Admin.pub. y defensa; p. segur soc.afil (103)",105,,,,105
"Enseñanza (104)",105,16,8,76,5
"Servicios sociales y de salud (105)",18,10,2,,6
"Otras activ. serv.comun.soc y personales (106)",28,15,5,5,3
"Hogares privados con servicio doméstico (107)",7,7,,,
"Actividad economica no especificada (109)",26,18,1,7,
"Mujeres (110)",1117,784,112,107,114
"Agric., ganadería, caza y silvicultura (111)",329,269,52,8,
"Pesca (112)",1,1,,,
"Explotación de minas y canteras (113)",29,8,5,3,13
"Industrias manufactureras (114)",53,47,1,3,2
"Construcción (116)",7,3,3,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",195,182,12,1,
"Venta, mant.y rep. veh.autom y motoc. (118)",3,3,,,
"Comercio al por mayor (119)",6,6,,,
"Comercio al por menor (120)",186,173,12,1,
"Hoteles y restaurantes (121)",118,115,2,,1
"Trans., almac. y comunicaciones (122)",9,9,,,
"Intermediación financiera (123)",1,,,,1
"Activid.inmobil., empres. y alquileres (124)",13,7,2,1,3
"Admin.pub. y defensa; p. segur soc.afil (125)",68,,,,68
"Enseñanza (126)",157,48,26,81,2
"Servicios sociales y de salud (127)",41,7,3,8,23
"Otras activ. serv.comun.soc y personales (128)",34,30,3,,1
"Hogares privados con servicio doméstico (129)",31,31,,,
"Actividad economica no especificada (131)",31,27,3,1,
,,,,,
"RURAL (132)",5189,3034,449,231,1475
"Agric., ganadería, caza y silvicultura (133)",1828,1688,118,9,13
"Pesca (134)",94,91,2,,1
"Explotación de minas y canteras (135)",2428,746,218,176,1288
"Industrias manufactureras (136)",49,35,3,5,6
"Suministro de electricidad, gas y agua (137)",1,,1,,
"Construcción (138)",151,55,40,25,31
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",180,169,10,1,
"Venta, mant.y rep. veh.autom y motoc. (140)",3,2,,1,
"Comercio al por mayor (141)",9,8,1,,
"Comercio al por menor (142)",168,159,9,,
"Hoteles y restaurantes (143)",73,37,3,1,32
"Trans., almac. y comunicaciones (144)",60,37,6,2,15
"Activid.inmobil., empres. y alquileres (146)",33,9,3,,21
"Admin.pub. y defensa; p. segur soc.afil (147)",42,,,,42
"Enseñanza (148)",78,38,26,12,2
"Servicios sociales y de salud (149)",22,5,2,,15
"Otras activ. serv.comun.soc y personales (150)",56,38,10,,8
"Hogares privados con servicio doméstico (151)",14,14,,,
"Actividad economica no especificada (153)",80,72,7,,1
"Hombres (154)",4077,2078,370,208,1421
"Agric., ganadería, caza y silvicultura (155)",1161,1065,76,7,13
"Pesca (156)",91,88,2,,1
"Explotación de minas y canteras (157)",2316,680,213,165,1258
"Industrias manufactureras (158)",31,20,1,5,5
"Suministro de electricidad, gas y agua (159)",1,,1,,
"Construcción (160)",140,52,36,21,31
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",55,51,3,1,
"Venta, mant.y rep. veh.autom y motoc. (162)",3,2,,1,
"Comercio al por mayor (163)",2,2,,,
"Comercio al por menor (164)",50,47,3,,
"Hoteles y restaurantes (165)",29,3,,,26
"Trans., almac. y comunicaciones (166)",59,36,6,2,15
"Activid.inmobil., empres. y alquileres (168)",31,8,2,,21
"Admin.pub. y defensa; p. segur soc.afil (169)",39,,,,39
"Enseñanza (170)",38,14,16,7,1
"Servicios sociales y de salud (171)",8,1,,,7
"Otras activ. serv.comun.soc y personales (172)",39,27,9,,3
"Hogares privados con servicio doméstico (173)",2,2,,,
"Actividad economica no especificada (175)",37,31,5,,1
"Mujeres (176)",1112,956,79,23,54
"Agric., ganadería, caza y silvicultura (177)",667,623,42,2,
"Pesca (178)",3,3,,,
"Explotación de minas y canteras (179)",112,66,5,11,30
"Industrias manufactureras (180)",18,15,2,,1
"Construcción (182)",11,3,4,4,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",125,118,7,,
"Comercio al por mayor (185)",7,6,1,,
"Comercio al por menor (186)",118,112,6,,
"Hoteles y restaurantes (187)",44,34,3,1,6
"Trans., almac. y comunicaciones (188)",1,1,,,
"Activid.inmobil., empres. y alquileres (190)",2,1,1,,
"Admin.pub. y defensa; p. segur soc.afil (191)",3,,,,3
"Enseñanza (192)",40,24,10,5,1
"Servicios sociales y de salud (193)",14,4,2,,8
"Otras activ. serv.comun.soc y personales (194)",17,11,1,,5
"Hogares privados con servicio doméstico (195)",12,12,,,
"Actividad economica no especificada (197)",43,41,2,,
