"CUADRO Nº 13: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR TAMAÑO DE ESTABLECIMIENTO DONDE TRABAJA, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD",TOTAL,"TAMAÑO DE ESTABLECIMIENTO",,,
"Actividad economica no especificada (043)",262,171,58,26,7
"Mujeres (044)",4080,3318,382,178,202
"Agric., ganadería, caza y silvicultura (045)",2189,1953,210,18,8
"Pesca (046)",8,8,,,
"Explotación de minas y canteras (047)",21,,1,19,1
"Industrias manufactureras (048)",68,56,7,3,2
"Construcción (050)",22,4,5,11,2
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",522,494,20,8,
"Venta, mant.y rep. veh.autom y motoc. (052)",17,14,3,,
"Comercio al por mayor (053)",15,13,2,,
"Comercio al por menor (054)",490,467,15,8,
"Hoteles y restaurantes (055)",240,220,14,1,5
"Trans., almac. y comunicaciones (056)",34,16,6,11,1
"Activid.inmobil., empres. y alquileres (058)",34,12,10,10,2
"Admin.pub. y defensa; p. segur soc.afil (059)",109,,,,109
"Enseñanza (060)",335,125,96,88,26
"Servicios sociales y de salud (061)",50,10,3,1,36
"Otras activ. serv.comun.soc y personales (062)",81,73,4,3,1
"Hogares privados con servicio doméstico (063)",180,180,,,
"Organiz. y organos extraterritoriales (064)",1,,,1,
"Actividad economica no especificada (065)",186,167,6,4,9
,,,,,
"URBANA (066)",5393,3429,669,461,834
"Agric., ganadería, caza y silvicultura (067)",998,770,119,41,68
"Pesca (068)",58,56,,2,
"Explotación de minas y canteras (069)",31,,1,20,10
"Industrias manufactureras (070)",362,245,53,26,38
"Suministro de electricidad, gas y agua (071)",15,7,1,6,1
"Construcción (072)",376,170,119,80,7
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",943,865,60,15,3
"Venta, mant.y rep. veh.autom y motoc. (074)",92,79,9,3,1
"Comercio al por mayor (075)",49,35,12,,2
"Comercio al por menor (076)",802,751,39,12,
"Hoteles y restaurantes (077)",288,260,19,3,6
"Trans., almac. y comunicaciones (078)",633,369,86,51,127
"Intermediación financiera (079)",4,4,,,
"Activid.inmobil., empres. y alquileres (080)",132,60,24,29,19
"Admin.pub. y defensa; p. segur soc.afil (081)",418,,,,418
"Enseñanza (082)",495,151,138,159,47
"Servicios sociales y de salud (083)",100,20,7,2,71
"Otras activ. serv.comun.soc y personales (084)",138,116,12,6,4
"Hogares privados con servicio doméstico (085)",170,170,,,
"Organiz. y organos extraterritoriales (086)",1,,,1,
"Actividad economica no especificada (087)",231,166,30,20,15
"Hombres (088)",3603,2137,522,300,644
"Agric., ganadería, caza y silvicultura (089)",795,599,99,33,64
"Pesca (090)",55,53,,2,
"Explotación de minas y canteras (091)",10,,,1,9
"Industrias manufactureras (092)",311,205,47,23,36
"Suministro de electricidad, gas y agua (093)",15,7,1,6,1
"Construcción (094)",356,167,114,69,6
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",462,409,41,9,3
"Venta, mant.y rep. veh.autom y motoc. (096)",75,65,6,3,1
"Comercio al por mayor (097)",34,22,10,,2
"Comercio al por menor (098)",353,322,25,6,
"Hoteles y restaurantes (099)",77,63,11,2,1
"Trans., almac. y comunicaciones (100)",599,353,80,40,126
"Intermediación financiera (101)",4,4,,,
"Activid.inmobil., empres. y alquileres (102)",101,49,15,20,17
"Admin.pub. y defensa; p. segur soc.afil (103)",310,,,,310
"Enseñanza (104)",238,66,74,75,23
"Servicios sociales y de salud (105)",54,10,4,1,39
"Otras activ. serv.comun.soc y personales (106)",62,47,9,3,3
"Hogares privados con servicio doméstico (107)",14,14,,,
"Actividad economica no especificada (109)",140,91,27,16,6
"Mujeres (110)",1790,1292,147,161,190
"Agric., ganadería, caza y silvicultura (111)",203,171,20,8,4
"Pesca (112)",3,3,,,
"Explotación de minas y canteras (113)",21,,1,19,1
"Industrias manufactureras (114)",51,40,6,3,2
"Construcción (116)",20,3,5,11,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",481,456,19,6,
"Venta, mant.y rep. veh.autom y motoc. (118)",17,14,3,,
"Comercio al por mayor (119)",15,13,2,,
"Comercio al por menor (120)",449,429,14,6,
"Hoteles y restaurantes (121)",211,197,8,1,5
"Trans., almac. y comunicaciones (122)",34,16,6,11,1
"Activid.inmobil., empres. y alquileres (124)",31,11,9,9,2
"Admin.pub. y defensa; p. segur soc.afil (125)",108,,,,108
"Enseñanza (126)",257,85,64,84,24
"Servicios sociales y de salud (127)",46,10,3,1,32
"Otras activ. serv.comun.soc y personales (128)",76,69,3,3,1
"Hogares privados con servicio doméstico (129)",156,156,,,
"Organiz. y organos extraterritoriales (130)",1,,,1,
"Actividad economica no especificada (131)",91,75,3,4,9
,,,,,
"RURAL (132)",7562,6447,883,142,90
"Agric., ganadería, caza y silvicultura (133)",6551,5776,649,86,40
"Pesca (134)",88,81,6,1,
"Explotación de minas y canteras (135)",3,1,,,2
"Industrias manufactureras (136)",141,93,42,5,1
"Suministro de electricidad, gas y agua (137)",2,2,,,
"Construcción (138)",66,41,21,3,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",107,93,7,7,
"Venta, mant.y rep. veh.autom y motoc. (140)",12,9,,3,
"Comercio al por mayor (141)",3,2,,1,
"Comercio al por menor (142)",92,82,7,3,
"Hoteles y restaurantes (143)",33,26,6,1,
"Trans., almac. y comunicaciones (144)",24,16,3,4,1
"Activid.inmobil., empres. y alquileres (146)",14,7,2,5,
"Admin.pub. y defensa; p. segur soc.afil (147)",24,,,,24
"Enseñanza (148)",224,91,110,18,5
"Servicios sociales y de salud (149)",18,2,,1,15
"Otras activ. serv.comun.soc y personales (150)",9,5,3,1,
"Hogares privados con servicio doméstico (151)",41,41,,,
"Actividad economica no especificada (153)",217,172,34,10,1
"Hombres (154)",5272,4421,648,125,78
"Agric., ganadería, caza y silvicultura (155)",4565,3994,459,76,36
"Pesca (156)",83,76,6,1,
"Explotación de minas y canteras (157)",3,1,,,2
"Industrias manufactureras (158)",124,77,41,5,1
"Suministro de electricidad, gas y agua (159)",2,2,,,
"Construcción (160)",64,40,21,3,
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",66,55,6,5,
"Venta, mant.y rep. veh.autom y motoc. (162)",12,9,,3,
"Comercio al por mayor (163)",3,2,,1,
"Comercio al por menor (164)",51,44,6,1,
"Hoteles y restaurantes (165)",4,3,,1,
"Trans., almac. y comunicaciones (166)",24,16,3,4,1
"Activid.inmobil., empres. y alquileres (168)",11,6,1,4,
"Admin.pub. y defensa; p. segur soc.afil (169)",23,,,,23
"Enseñanza (170)",146,51,78,14,3
"Servicios sociales y de salud (171)",14,2,,1,11
"Otras activ. serv.comun.soc y personales (172)",4,1,2,1,
"Hogares privados con servicio doméstico (173)",17,17,,,
"Actividad economica no especificada (175)",122,80,31,10,1
"Mujeres (176)",2290,2026,235,17,12
"Agric., ganadería, caza y silvicultura (177)",1986,1782,190,10,4
"Pesca (178)",5,5,,,
"Industrias manufactureras (180)",17,16,1,,
"Construcción (182)",2,1,,,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",41,38,1,2,
"Comercio al por menor (186)",41,38,1,2,
"Hoteles y restaurantes (187)",29,23,6,,
"Activid.inmobil., empres. y alquileres (190)",3,1,1,1,
"Admin.pub. y defensa; p. segur soc.afil (191)",1,,,,1
"Enseñanza (192)",78,40,32,4,2
"Servicios sociales y de salud (193)",4,,,,4
"Otras activ. serv.comun.soc y personales (194)",5,4,1,,
"Hogares privados con servicio doméstico (195)",24,24,,,
"Actividad economica no especificada (197)",95,92,3,,
