"CUADRO Nº 3: POBLACIÓN DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y CONDICIÓN DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO Y PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CONDICIÓN DE ACTIVIDAD ECONÓMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Desocupada (030)",2585,40,1332,707,415,91
"Sin nivel (031)",99,,19,28,33,19
"Educación inicial (032)",1,,1,,,
"Primaria (033)",516,24,142,153,147,50
"Secundaria (034)",1384,16,840,344,168,16
"Superior no univ. incompleta (035)",157,,89,47,19,2
"Superior no univ. completa (036)",189,,112,58,18,1
"Superior univ. incompleta (037)",96,,58,27,11,
"Superior univ. completa (038)",143,,71,50,19,3
"No PEA (040)",78187,28277,21685,10550,9307,8368
"Sin nivel (041)",4848,415,355,712,1394,1972
"Educación inicial (042)",1940,1875,46,19,,
"Primaria (043)",33426,19757,2282,2864,3900,4623
"Secundaria (044)",29208,6230,14315,4758,2752,1153
"Superior no univ. incompleta (045)",2673,,1805,551,237,80
"Superior no univ. completa (046)",2018,,632,794,424,168
"Superior univ. incompleta (047)",2424,,1826,340,185,73
"Superior univ. completa (048)",1650,,424,512,415,299
,,,,,,
"URBANA (060)",121451,24461,36763,29182,21468,9577
"Sin nivel (061)",5068,322,413,912,1743,1678
"Educación inicial (062)",1670,1565,69,36,,
"Primaria (063)",40076,16927,3713,6073,7864,5499
"Secundaria (064)",51680,5647,23260,13709,7513,1551
"Superior no univ. incompleta (065)",5725,,3065,1769,765,126
"Superior no univ. completa (066)",5978,,2029,2639,1094,216
"Superior univ. incompleta (067)",4737,,2733,1234,669,101
"Superior univ. completa (068)",6517,,1481,2810,1820,406
"PEA (070)",56584,592,18858,20616,13823,2695
"Sin nivel (071)",1664,4,159,455,772,274
"Educación inicial (072)",57,5,30,22,,
"Primaria (073)",12358,314,2021,3781,4653,1589
"Secundaria (074)",26941,269,11309,9718,5113,532
"Superior no univ. incompleta (075)",3539,,1597,1313,575,54
"Superior no univ. completa (076)",4296,,1503,1987,739,67
"Superior univ. incompleta (077)",2643,,1130,958,514,41
"Superior univ. completa (078)",5086,,1109,2382,1457,138
"Ocupada (080)",54274,556,17678,19966,13456,2618
"Sin nivel (081)",1588,4,144,434,746,260
"Educación inicial (082)",56,5,29,22,,
"Primaria (083)",11906,292,1900,3645,4525,1544
"Secundaria (084)",25692,255,10566,9393,4960,518
"Superior no univ. incompleta (085)",3394,,1518,1267,557,52
"Superior no univ. completa (086)",4128,,1404,1935,723,66
"Superior univ. incompleta (087)",2556,,1076,934,505,41
"Superior univ. completa (088)",4954,,1041,2336,1440,137
"Desocupada (090)",2310,36,1180,650,367,77
"Sin nivel (091)",76,,15,21,26,14
"Educación inicial (092)",1,,1,,,
"Primaria (093)",452,22,121,136,128,45
"Secundaria (094)",1249,14,743,325,153,14
"Superior no univ. incompleta (095)",145,,79,46,18,2
"Superior no univ. completa (096)",168,,99,52,16,1
"Superior univ. incompleta (097)",87,,54,24,9,
"Superior univ. completa (098)",132,,68,46,17,1
"No PEA (100)",64867,23869,17905,8566,7645,6882
"Sin nivel (101)",3404,318,254,457,971,1404
"Educación inicial (102)",1613,1560,39,14,,
"Primaria (103)",27718,16613,1692,2292,3211,3910
"Secundaria (104)",24739,5378,11951,3991,2400,1019
"Superior no univ. incompleta (105)",2186,,1468,456,190,72
"Superior no univ. completa (106)",1682,,526,652,355,149
"Superior univ. incompleta (107)",2094,,1603,276,155,60
"Superior univ. completa (108)",1431,,372,428,363,268
,,,,,,
"RURAL (120)",25179,4535,7882,5935,4462,2365
"Sin nivel (121)",2552,103,198,680,838,733
"Educación inicial (122)",344,316,14,14,,
"Primaria (123)",9468,3214,1394,1758,1870,1232
"Secundaria (124)",9479,902,4787,2342,1192,256
"Superior no univ. incompleta (125)",976,,613,250,96,17
"Superior no univ. completa (126)",955,,361,388,168,38
"Superior univ. incompleta (127)",694,,366,198,104,26
"Superior univ. completa (128)",711,,149,305,194,63
"PEA (130)",11859,127,4102,3951,2800,879
"Sin nivel (131)",1108,6,97,425,415,165
"Educación inicial (132)",17,1,7,9,,
"Primaria (133)",3760,70,804,1186,1181,519
"Secundaria (134)",5010,50,2423,1575,840,122
"Superior no univ. incompleta (135)",489,,276,155,49,9
"Superior no univ. completa (136)",619,,255,246,99,19
"Superior univ. incompleta (137)",364,,143,134,74,13
"Superior univ. completa (138)",492,,97,221,142,32
"Ocupada (140)",11584,123,3950,3894,2752,865
"Sin nivel (141)",1085,6,93,418,408,160
"Educación inicial (142)",17,1,7,9,,
"Primaria (143)",3696,68,783,1169,1162,514
"Secundaria (144)",4875,48,2326,1556,825,120
"Superior no univ. incompleta (145)",477,,266,154,48,9
"Superior no univ. completa (146)",598,,242,240,97,19
"Superior univ. incompleta (147)",355,,139,131,72,13
"Superior univ. completa (148)",481,,94,217,140,30
"Desocupada (150)",275,4,152,57,48,14
"Sin nivel (151)",23,,4,7,7,5
"Primaria (153)",64,2,21,17,19,5
"Secundaria (154)",135,2,97,19,15,2
"Superior no univ. incompleta (155)",12,,10,1,1,
"Superior no univ. completa (156)",21,,13,6,2,
"Superior univ. incompleta (157)",9,,4,3,2,
"Superior univ. completa (158)",11,,3,4,2,2
"No PEA (160)",13320,4408,3780,1984,1662,1486
"Sin nivel (161)",1444,97,101,255,423,568
"Educación inicial (162)",327,315,7,5,,
"Primaria (163)",5708,3144,590,572,689,713
"Secundaria (164)",4469,852,2364,767,352,134
"Superior no univ. incompleta (165)",487,,337,95,47,8
"Superior no univ. completa (166)",336,,106,142,69,19
"Superior univ. incompleta (167)",330,,223,64,30,13
"Superior univ. completa (168)",219,,52,84,52,31
