"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
"Construcción (167)",157,,,3,1,,,1,64,88,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (168)",46,,,,,28,,4,,14,,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",4,,,,,1,,3,,,,,
"Comercio al por mayor (170)",2,,,,,2,,,,,,,
"Comercio al por menor (171)",40,,,,,25,,1,,14,,,
"Hoteles y restaurantes (172)",5,,,,,4,,,,1,,,
"Trans., almac. y comunicaciones (173)",72,,,,,,,,60,12,,,
"Activid.inmobil., empres. y alquileres (175)",7,,2,1,3,,,,,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",30,2,1,1,9,,,,3,12,2,,
"Enseñanza (177)",108,1,102,1,,,,,,4,,,
"Servicios sociales y de salud (178)",8,,,6,1,1,,,,,,,
"Otras activ. serv.comun.soc y personales (179)",9,,,2,,,,,1,6,,,
"Hogares privados con servicio doméstico (180)",3,,,,,,,,,3,,,
"Actividad economica no especificada (182)",18,,,,,,,,,,,18,
"Desocupado (183)",500,,,,,,,,,,,,500
"Mujeres (184)",983,1,59,5,8,50,156,137,,332,,84,151
"Agric., ganadería, caza y silvicultura (185)",423,,,,,,156,,,267,,,
"Industrias manufactureras (188)",139,,,,1,1,,137,,,,,
"Construcción (190)",3,,,,1,,,,,2,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (191)",44,,,,,38,,,,6,,,
"Comercio al por mayor (193)",2,,,,,2,,,,,,,
"Comercio al por menor (194)",42,,,,,36,,,,6,,,
"Hoteles y restaurantes (195)",16,,,,,10,,,,6,,,
"Trans., almac. y comunicaciones (196)",1,,,,1,,,,,,,,
"Activid.inmobil., empres. y alquileres (198)",2,,,1,1,,,,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",3,1,,,2,,,,,,,,
"Enseñanza (200)",60,,57,,1,,,,,2,,,
"Servicios sociales y de salud (201)",8,,2,4,1,1,,,,,,,
"Otras activ. serv.comun.soc y personales (202)",4,,,,,,,,,4,,,
"Hogares privados con servicio doméstico (203)",45,,,,,,,,,45,,,
"Actividad economica no especificada (205)",84,,,,,,,,,,,84,
"Desocupado (206)",151,,,,,,,,,,,,151
