"CUADRO Nº 3: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 12 a 14 años (021)",245,241,233,8,,,,,,,4,8
"De 15 a 19 años (022)",1129,1097,866,198,23,6,4,,,,32,278
"De 20 a 24 años (023)",1421,1247,498,475,203,49,17,5,,,174,1131
"De 25 a 29 años (024)",1508,1350,280,478,346,150,84,12,,,158,2055
"De 30 a 34 años (025)",1493,1427,131,318,442,274,212,43,5,2,66,3271
"De 35 a 39 años (026)",1388,1366,69,201,362,311,301,95,25,2,22,4000
"De 40 a 44 años (027)",1200,1186,35,101,243,275,313,154,48,17,14,4344
"De 45 a 49 años (028)",918,911,20,65,136,192,260,157,54,27,7,3823
"De 50 y más años (029)",1553,1543,50,79,122,209,395,312,212,164,10,8354
"Desocupada (030)",267,247,126,45,20,19,10,16,8,3,20,389
"De 12 a 14 años (031)",26,26,26,,,,,,,,,
"De 15 a 19 años (032)",79,76,63,10,3,,,,,,3,16
"De 20 a 24 años (033)",54,47,23,18,5,1,,,,,7,31
"De 25 a 29 años (034)",33,25,6,9,3,5,1,1,,,8,40
"De 30 a 34 años (035)",25,23,3,6,7,6,1,,,,2,42
"De 35 a 39 años (036)",13,13,2,1,2,5,2,,1,,,37
"De 40 a 44 años (037)",15,15,2,,,1,3,6,1,2,,85
"De 45 a 49 años (038)",7,7,,,,,2,4,1,,,43
"De 50 y más años (039)",15,15,1,1,,1,1,5,5,1,,95
"No PEA (040)",28118,27480,8714,3876,3543,2876,3790,2118,1423,1140,638,74887
"De 12 a 14 años (041)",4016,3963,3937,25,1,,,,,,53,27
"De 15 a 19 años (042)",4779,4654,3527,943,155,19,10,,,,125,1350
"De 20 a 24 años (043)",3574,3381,739,1413,844,301,76,8,,,193,4374
"De 25 a 29 años (044)",3189,3081,174,764,1027,650,417,47,2,,108,6856
"De 30 a 34 años (045)",2614,2569,76,301,660,655,663,177,32,5,45,7936
"De 35 a 39 años (046)",2178,2153,48,137,353,453,718,310,105,29,25,8535
"De 40 a 44 años (047)",1721,1702,46,74,159,303,536,342,157,85,19,8126
"De 45 a 49 años (048)",1328,1321,35,53,95,164,370,275,221,108,7,7244
"De 50 y más años (049)",4719,4656,132,166,249,331,1000,959,906,913,63,30439
,,,,,,,,,,,,
"URBANA (060)",25509,24642,7426,3878,3691,3017,3383,1706,933,608,867,60844
"De 12 a 14 años (061)",2600,2571,2549,21,1,,,,,,29,23
"De 15 a 19 años (062)",3771,3678,3078,534,53,5,8,,,,93,687
"De 20 a 24 años (063)",2988,2706,916,1160,481,123,20,6,,,282,2614
"De 25 a 29 años (064)",2880,2647,363,928,797,387,154,18,,,233,4444
"De 30 a 34 años (065)",2766,2666,176,520,877,603,408,68,11,3,100,6388
"De 35 a 39 años (066)",2408,2370,90,278,607,605,578,171,33,8,38,7264
"De 40 a 44 años (067)",2068,2040,66,146,353,504,600,273,76,22,28,7599
"De 45 a 49 años (068)",1545,1533,39,99,204,315,479,247,118,32,12,6500
"De 50 y más años (069)",4483,4431,149,192,318,475,1136,923,695,543,52,25325
"PEA (070)",8992,8555,1815,1667,1635,1267,1258,556,241,116,437,21105
"De 12 a 14 años (071)",150,150,143,7,,,,,,,,7
"De 15 a 19 años (072)",865,840,684,138,12,2,4,,,,25,184
"De 20 a 24 años (073)",1143,992,449,370,135,25,9,4,,,151,779
"De 25 a 29 años (074)",1230,1081,251,434,262,91,36,7,,,149,1429
"De 30 a 34 años (075)",1294,1229,128,304,411,222,140,20,3,1,65,2552
"De 35 a 39 años (076)",1183,1164,64,191,343,285,213,56,12,,19,3109
"De 40 a 44 años (077)",1049,1036,33,96,234,260,269,114,25,5,13,3494
"De 45 a 49 años (078)",788,781,18,63,128,182,230,106,39,15,7,3044
"De 50 y más años (079)",1290,1282,45,64,110,200,357,249,162,95,8,6507
"Ocupada (080)",8764,8346,1714,1627,1616,1249,1251,542,233,114,418,20763
"De 12 a 14 años (081)",134,134,127,7,,,,,,,,7
"De 15 a 19 años (082)",802,780,634,130,10,2,4,,,,22,172
"De 20 a 24 años (083)",1094,949,428,354,130,24,9,4,,,145,750
"De 25 a 29 años (084)",1198,1057,245,425,259,86,36,6,,,141,1393
"De 30 a 34 años (085)",1269,1206,125,298,404,216,139,20,3,1,63,2510
"De 35 a 39 años (086)",1171,1152,62,190,341,280,212,56,11,,19,3076
"De 40 a 44 años (087)",1036,1023,31,96,234,259,267,108,24,4,13,3425
"De 45 a 49 años (088)",782,775,18,63,128,182,228,103,38,15,7,3007
"De 50 y más años (089)",1278,1270,44,64,110,200,356,245,157,94,8,6423
"Desocupada (090)",228,209,101,40,19,18,7,14,8,2,19,342
"De 12 a 14 años (091)",16,16,16,,,,,,,,,
"De 15 a 19 años (092)",63,60,50,8,2,,,,,,3,12
"De 20 a 24 años (093)",49,43,21,16,5,1,,,,,6,29
"De 25 a 29 años (094)",32,24,6,9,3,5,,1,,,8,36
"De 30 a 34 años (095)",25,23,3,6,7,6,1,,,,2,42
"De 35 a 39 años (096)",12,12,2,1,2,5,1,,1,,,33
"De 40 a 44 años (097)",13,13,2,,,1,2,6,1,1,,69
"De 45 a 49 años (098)",6,6,,,,,2,3,1,,,37
"De 50 y más años (099)",12,12,1,,,,1,4,5,1,,84
"No PEA (100)",16517,16087,5611,2211,2056,1750,2125,1150,692,492,430,39739
"De 12 a 14 años (101)",2450,2421,2406,14,1,,,,,,29,16
"De 15 a 19 años (102)",2906,2838,2394,396,41,3,4,,,,68,503
"De 20 a 24 años (103)",1845,1714,467,790,346,98,11,2,,,131,1835
"De 25 a 29 años (104)",1650,1566,112,494,535,296,118,11,,,84,3015
"De 30 a 34 años (105)",1472,1437,48,216,466,381,268,48,8,2,35,3836
"De 35 a 39 años (106)",1225,1206,26,87,264,320,365,115,21,8,19,4155
"De 40 a 44 años (107)",1019,1004,33,50,119,244,331,159,51,17,15,4105
"De 45 a 49 años (108)",757,752,21,36,76,133,249,141,79,17,5,3456
"De 50 y más años (109)",3193,3149,104,128,208,275,779,674,533,448,44,18818
,,,,,,,,,,,,
"RURAL (120)",13731,13453,3596,1966,1749,1344,2003,1206,842,747,278,41696
"De 12 a 14 años (121)",1687,1659,1647,12,,,,,,,28,12
"De 15 a 19 años (122)",2216,2149,1378,617,128,20,6,,,,67,957
"De 20 a 24 años (123)",2061,1969,344,746,571,228,73,7,,,92,2922
"De 25 a 29 años (124)",1850,1809,97,323,579,418,348,42,2,,41,4507
"De 30 a 34 años (125)",1366,1353,34,105,232,332,468,152,26,4,13,4861
"De 35 a 39 años (126)",1171,1162,29,61,110,164,443,234,98,23,9,5308
"De 40 a 44 años (127)",868,863,17,29,49,75,252,229,130,82,5,4956
"De 45 a 49 años (128)",708,706,16,19,27,41,153,189,158,103,2,4610
"De 50 y más años (129)",1804,1783,34,54,53,66,260,353,428,535,21,13563
"PEA (130)",2130,2060,493,301,262,218,338,238,111,99,70,6548
"De 12 a 14 años (131)",121,117,116,1,,,,,,,4,1
"De 15 a 19 años (132)",343,333,245,70,14,4,,,,,10,110
"De 20 a 24 años (133)",332,302,72,123,73,25,8,1,,,30,383
"De 25 a 29 años (134)",311,294,35,53,87,64,49,6,,,17,666
"De 30 a 34 años (135)",224,221,6,20,38,58,73,23,2,1,3,761
"De 35 a 39 años (136)",218,215,7,11,21,31,90,39,14,2,3,928
"De 40 a 44 años (137)",166,165,4,5,9,16,47,46,24,14,1,935
"De 45 a 49 años (138)",137,137,2,2,8,10,32,55,16,12,,822
"De 50 y más años (139)",278,276,6,16,12,10,39,68,55,70,2,1942
"Ocupada (140)",2091,2022,468,296,261,217,335,236,111,98,69,6501
"De 12 a 14 años (141)",111,107,106,1,,,,,,,4,1
"De 15 a 19 años (142)",327,317,232,68,13,4,,,,,10,106
"De 20 a 24 años (143)",327,298,70,121,73,25,8,1,,,29,381
"De 25 a 29 años (144)",310,293,35,53,87,64,48,6,,,17,662
"De 30 a 34 años (145)",224,221,6,20,38,58,73,23,2,1,3,761
"De 35 a 39 años (146)",217,214,7,11,21,31,89,39,14,2,3,924
"De 40 a 44 años (147)",164,163,4,5,9,16,46,46,24,13,1,919
"De 45 a 49 años (148)",136,136,2,2,8,10,32,54,16,12,,816
"De 50 y más años (149)",275,273,6,15,12,9,39,67,55,70,2,1931
"Desocupada (150)",39,38,25,5,1,1,3,2,,1,1,47
"De 12 a 14 años (151)",10,10,10,,,,,,,,,
"De 15 a 19 años (152)",16,16,13,2,1,,,,,,,4
"De 20 a 24 años (153)",5,4,2,2,,,,,,,1,2
"De 25 a 29 años (154)",1,1,,,,,1,,,,,4
"De 35 a 39 años (156)",1,1,,,,,1,,,,,4
"De 40 a 44 años (157)",2,2,,,,,1,,,1,,16
"De 45 a 49 años (158)",1,1,,,,,,1,,,,6
"De 50 y más años (159)",3,3,,1,,1,,1,,,,11
"No PEA (160)",11601,11393,3103,1665,1487,1126,1665,968,731,648,208,35148
"De 12 a 14 años (161)",1566,1542,1531,11,,,,,,,24,11
"De 15 a 19 años (162)",1873,1816,1133,547,114,16,6,,,,57,847
"De 20 a 24 años (163)",1729,1667,272,623,498,203,65,6,,,62,2539
"De 25 a 29 años (164)",1539,1515,62,270,492,354,299,36,2,,24,3841
"De 30 a 34 años (165)",1142,1132,28,85,194,274,395,129,24,3,10,4100
"De 35 a 39 años (166)",953,947,22,50,89,133,353,195,84,21,6,4380
"De 40 a 44 años (167)",702,698,13,24,40,59,205,183,106,68,4,4021
"De 45 a 49 años (168)",571,569,14,17,19,31,121,134,142,91,2,3788
"De 50 y más años (169)",1526,1507,28,38,41,56,221,285,373,465,19,11621
