"CUADRO Nº 12: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 50 y más años (049)",883,5,31,97,196,202,21,331
,,,,,,,,
"URBANA (060)",3566,3,18,75,194,633,1648,995
"De 12 a 14 años (061)",15,,,,,,5,10
"De 15 a 19 años (062)",275,,,,,,150,125
"De 20 a 24 años (063)",556,,,,,3,340,213
"De 25 a 29 años (064)",599,,,,,24,413,162
"De 30 a 34 años (065)",512,,,,,80,316,116
"De 35 a 39 años (066)",432,,,,4,105,245,78
"De 40 a 44 años (067)",370,,,,19,154,119,78
"De 45 a 49 años (068)",264,,,2,29,131,47,55
"De 50 y más años (069)",543,3,18,73,142,136,13,158
"PEA (070)",1528,,3,25,82,333,651,434
"De 12 a 14 años (071)",2,,,,,,,2
"De 15 a 19 años (072)",62,,,,,,32,30
"De 20 a 24 años (073)",202,,,,,2,111,89
"De 25 a 29 años (074)",274,,,,,17,174,83
"De 30 a 34 años (075)",248,,,,,44,142,62
"De 35 a 39 años (076)",220,,,,2,64,106,48
"De 40 a 44 años (077)",206,,,,15,86,58,47
"De 45 a 49 años (078)",130,,,1,19,68,20,22
"De 50 y más años (079)",184,,3,24,46,52,8,51
"Ocupada (080)",1479,,3,25,82,324,628,417
"De 12 a 14 años (081)",2,,,,,,,2
"De 15 a 19 años (082)",58,,,,,,31,27
"De 20 a 24 años (083)",188,,,,,2,104,82
"De 25 a 29 años (084)",266,,,,,17,168,81
"De 30 a 34 años (085)",245,,,,,42,141,62
"De 35 a 39 años (086)",212,,,,2,63,103,44
"De 40 a 44 años (087)",198,,,,15,84,53,46
"De 45 a 49 años (088)",127,,,1,19,65,20,22
"De 50 y más años (089)",183,,3,24,46,51,8,51
"Desocupada (090)",49,,,,,9,23,17
"De 15 a 19 años (092)",4,,,,,,1,3
"De 20 a 24 años (093)",14,,,,,,7,7
"De 25 a 29 años (094)",8,,,,,,6,2
"De 30 a 34 años (095)",3,,,,,2,1,
"De 35 a 39 años (096)",8,,,,,1,3,4
"De 40 a 44 años (097)",8,,,,,2,5,1
"De 45 a 49 años (098)",3,,,,,3,,
"De 50 y más años (099)",1,,,,,1,,
"No PEA (100)",2038,3,15,50,112,300,997,561
"De 12 a 14 años (101)",13,,,,,,5,8
"De 15 a 19 años (102)",213,,,,,,118,95
"De 20 a 24 años (103)",354,,,,,1,229,124
"De 25 a 29 años (104)",325,,,,,7,239,79
"De 30 a 34 años (105)",264,,,,,36,174,54
"De 35 a 39 años (106)",212,,,,2,41,139,30
"De 40 a 44 años (107)",164,,,,4,68,61,31
"De 45 a 49 años (108)",134,,,1,10,63,27,33
"De 50 y más años (109)",359,3,15,49,96,84,5,107
,,,,,,,,
"RURAL (120)",5677,2,22,68,192,585,3131,1677
"De 12 a 14 años (121)",59,,,,,,6,53
"De 15 a 19 años (122)",755,,,,,,453,302
"De 20 a 24 años (123)",1088,,,,,6,729,353
"De 25 a 29 años (124)",846,,,,,16,624,206
"De 30 a 34 años (125)",710,,,,,48,525,137
"De 35 a 39 años (126)",644,,,,2,91,429,122
"De 40 a 44 años (127)",436,,,,11,103,214,108
"De 45 a 49 años (128)",403,,,,26,143,130,104
"De 50 y más años (129)",736,2,22,68,153,178,21,292
"PEA (130)",1789,,6,20,67,196,960,540
"De 12 a 14 años (131)",11,,,,,,2,9
"De 15 a 19 años (132)",199,,,,,,113,86
"De 20 a 24 años (133)",347,,,,,3,220,124
"De 25 a 29 años (134)",272,,,,,5,189,78
"De 30 a 34 años (135)",236,,,,,11,173,52
"De 35 a 39 años (136)",201,,,,1,40,125,35
"De 40 a 44 años (137)",180,,,,2,36,94,48
"De 45 a 49 años (138)",131,,,,11,41,39,40
"De 50 y más años (139)",212,,6,20,53,60,5,68
"Ocupada (140)",1716,,6,20,65,189,912,524
"De 12 a 14 años (141)",11,,,,,,2,9
"De 15 a 19 años (142)",186,,,,,,107,79
"De 20 a 24 años (143)",329,,,,,3,205,121
"De 25 a 29 años (144)",261,,,,,5,178,78
"De 30 a 34 años (145)",227,,,,,11,165,51
"De 35 a 39 años (146)",194,,,,1,37,121,35
"De 40 a 44 años (147)",173,,,,2,34,90,47
"De 45 a 49 años (148)",126,,,,10,39,39,38
"De 50 y más años (149)",209,,6,20,52,60,5,66
"Desocupada (150)",73,,,,2,7,48,16
"De 15 a 19 años (152)",13,,,,,,6,7
"De 20 a 24 años (153)",18,,,,,,15,3
"De 25 a 29 años (154)",11,,,,,,11,
"De 30 a 34 años (155)",9,,,,,,8,1
"De 35 a 39 años (156)",7,,,,,3,4,
"De 40 a 44 años (157)",7,,,,,2,4,1
"De 45 a 49 años (158)",5,,,,1,2,,2
"De 50 y más años (159)",3,,,,1,,,2
"No PEA (160)",3888,2,16,48,125,389,2171,1137
"De 12 a 14 años (161)",48,,,,,,4,44
"De 15 a 19 años (162)",556,,,,,,340,216
"De 20 a 24 años (163)",741,,,,,3,509,229
"De 25 a 29 años (164)",574,,,,,11,435,128
"De 30 a 34 años (165)",474,,,,,37,352,85
"De 35 a 39 años (166)",443,,,,1,51,304,87
"De 40 a 44 años (167)",256,,,,9,67,120,60
"De 45 a 49 años (168)",272,,,,15,102,91,64
"De 50 y más años (169)",524,2,16,48,100,118,16,224
