"CUADRO Nº 5: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ACTIVIDAD ECONOMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Desocupado (045)",189,3,78,57,37,14
"Mujeres (046)",1478,62,413,499,344,160
"Agric., ganadería, caza y silvicultura (047)",655,48,145,171,185,106
"Explotación de minas y canteras (049)",1,,1,,,
"Industrias manufactureras (050)",13,,4,7,2,
"Construcción (052)",20,,8,8,2,2
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",206,2,52,86,48,18
"Venta, mant.y rep. veh.autom.y motoc. (054)",1,,,1,,
"Comercio al por mayor (055)",2,,1,1,,
"Comercio al por menor (056)",203,2,51,84,48,18
"Hoteles y restaurantes (057)",65,4,25,18,15,3
"Trans., almac. y comunicaciones (058)",9,,4,3,2,
"Intermediación financiera (059)",1,,,1,,
"Activid.inmobil., empres. y alquileres (060)",7,,2,2,3,
"Admin.pub. y defensa; p. segur.soc afil (061)",34,,10,21,3,
"Enseñanza (062)",165,,49,92,24,
"Servicios sociales y de salud (063)",30,,10,17,3,
"Otras activ. serv.comun.soc y personales (064)",6,1,1,3,1,
"Hogares privados con servicio doméstico (065)",27,3,14,4,5,1
"Actividad economica no especificada (067)",184,1,57,50,47,29
"Desocupado (068)",55,3,31,16,4,1
,,,,,,
"URBANA (069)",2284,52,565,881,542,244
"Agric., ganadería, caza y silvicultura (070)",974,37,213,293,243,188
"Explotación de minas y canteras (072)",12,,1,9,1,1
"Industrias manufactureras (073)",48,,18,18,9,3
"Suministro de electricidad, gas y agua (074)",4,,1,2,1,
"Construcción (075)",93,,26,44,22,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (076)",226,3,62,105,40,16
"Venta, mant.y rep. veh.autom.y motoc. (077)",7,,3,3,1,
"Comercio al por mayor (078)",3,,1,1,1,
"Comercio al por menor (079)",216,3,58,101,38,16
"Hoteles y restaurantes (080)",56,4,22,16,10,4
"Trans., almac. y comunicaciones (081)",55,2,20,24,9,
"Intermediación financiera (082)",1,,,1,,
"Activid.inmobil., empres. y alquileres (083)",25,,4,15,5,1
"Admin.pub. y defensa; p. segur.soc afil (084)",142,,23,80,34,5
"Enseñanza (085)",310,,54,159,97,
"Servicios sociales y de salud (086)",51,,14,32,5,
"Otras activ. serv.comun.soc y personales (087)",12,,4,6,1,1
"Hogares privados con servicio doméstico (088)",18,2,11,3,2,
"Actividad economica no especificada (090)",178,1,49,55,52,21
"Desocupado (091)",79,3,43,19,11,3
"Hombres (092)",1577,26,373,594,396,188
"Agric., ganadería, caza y silvicultura (093)",799,22,183,243,192,159
"Explotación de minas y canteras (095)",12,,1,9,1,1
"Industrias manufactureras (096)",39,,15,13,8,3
"Suministro de electricidad, gas y agua (097)",4,,1,2,1,
"Construcción (098)",82,,21,40,20,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (099)",78,1,27,35,10,5
"Venta, mant.y rep. veh.autom.y motoc. (100)",6,,3,2,1,
"Comercio al por mayor (101)",1,,,,1,
"Comercio al por menor (102)",71,1,24,33,8,5
"Hoteles y restaurantes (103)",11,,4,4,2,1
"Trans., almac. y comunicaciones (104)",48,2,16,23,7,
"Activid.inmobil., empres. y alquileres (106)",19,,2,13,3,1
"Admin.pub. y defensa; p. segur.soc afil (107)",119,,18,64,32,5
"Enseñanza (108)",184,,24,82,78,
"Servicios sociales y de salud (109)",28,,5,20,3,
"Otras activ. serv.comun.soc y personales (110)",7,,3,3,,1
"Hogares privados con servicio doméstico (111)",4,,3,1,,
"Actividad economica no especificada (113)",96,,22,33,32,9
"Desocupado (114)",47,1,28,9,7,2
"Mujeres (115)",707,26,192,287,146,56
"Agric., ganadería, caza y silvicultura (116)",175,15,30,50,51,29
"Industrias manufactureras (119)",9,,3,5,1,
"Construcción (121)",11,,5,4,2,
"Comerc., rep. veh. autom.,motoc. efect. pers. (122)",148,2,35,70,30,11
"Venta, mant.y rep. veh.autom.y motoc. (123)",1,,,1,,
"Comercio al por mayor (124)",2,,1,1,,
"Comercio al por menor (125)",145,2,34,68,30,11
"Hoteles y restaurantes (126)",45,4,18,12,8,3
"Trans., almac. y comunicaciones (127)",7,,4,1,2,
"Intermediación financiera (128)",1,,,1,,
"Activid.inmobil., empres. y alquileres (129)",6,,2,2,2,
"Admin.pub. y defensa; p. segur.soc afil (130)",23,,5,16,2,
"Enseñanza (131)",126,,30,77,19,
"Servicios sociales y de salud (132)",23,,9,12,2,
"Otras activ. serv.comun.soc y personales (133)",5,,1,3,1,
"Hogares privados con servicio doméstico (134)",14,2,8,2,2,
"Actividad economica no especificada (136)",82,1,27,22,20,12
"Desocupado (137)",32,2,15,10,4,1
,,,,,,
"RURAL (138)",3897,119,1100,1239,924,515
"Agric., ganadería, caza y silvicultura (139)",2788,100,739,844,664,441
"Explotación de minas y canteras (141)",22,,10,9,3,
"Industrias manufactureras (142)",64,,19,32,10,3
"Suministro de electricidad, gas y agua (143)",6,,2,2,2,
"Construcción (144)",249,8,80,94,53,14
"Comerc., rep. veh. autom.,motoc. efect. pers. (145)",103,3,37,27,25,11
"Venta, mant.y rep. veh.autom.y motoc. (146)",3,,2,1,,
"Comercio al por mayor (147)",8,,4,4,,
"Comercio al por menor (148)",92,3,31,22,25,11
"Hoteles y restaurantes (149)",20,,7,6,7,
"Trans., almac. y comunicaciones (150)",27,,13,9,4,1
"Activid.inmobil., empres. y alquileres (152)",7,1,1,1,3,1
"Admin.pub. y defensa; p. segur.soc afil (153)",56,,20,22,12,2
"Enseñanza (154)",152,,34,67,50,1
"Servicios sociales y de salud (155)",15,,3,9,2,1
"Otras activ. serv.comun.soc y personales (156)",8,1,,6,1,
"Hogares privados con servicio doméstico (157)",14,1,6,2,3,2
"Actividad economica no especificada (159)",201,2,63,55,55,26
"Desocupado (160)",165,3,66,54,30,12
"Hombres (161)",3126,83,879,1027,726,411
"Agric., ganadería, caza y silvicultura (162)",2308,67,624,723,530,364
"Explotación de minas y canteras (164)",21,,9,9,3,
"Industrias manufactureras (165)",60,,18,30,9,3
"Suministro de electricidad, gas y agua (166)",6,,2,2,2,
"Construcción (167)",240,8,77,90,53,12
"Comerc., rep. veh. autom.,motoc. efect. pers. (168)",45,3,20,11,7,4
"Venta, mant.y rep. veh.autom.y motoc. (169)",3,,2,1,,
"Comercio al por mayor (170)",8,,4,4,,
"Comercio al por menor (171)",34,3,14,6,7,4
"Trans., almac. y comunicaciones (173)",25,,13,7,4,1
"Activid.inmobil., empres. y alquileres (175)",6,1,1,1,2,1
"Admin.pub. y defensa; p. segur.soc afil (176)",45,,15,17,11,2
"Enseñanza (177)",113,,15,52,45,1
"Servicios sociales y de salud (178)",8,,2,4,1,1
"Otras activ. serv.comun.soc y personales (179)",7,,,6,1,
"Hogares privados con servicio doméstico (180)",1,,,,,1
"Actividad economica no especificada (182)",99,2,33,27,28,9
"Desocupado (183)",142,2,50,48,30,12
"Mujeres (184)",771,36,221,212,198,104
"Agric., ganadería, caza y silvicultura (185)",480,33,115,121,134,77
"Explotación de minas y canteras (187)",1,,1,,,
"Industrias manufactureras (188)",4,,1,2,1,
"Construcción (190)",9,,3,4,,2
"Comerc., rep. veh. autom.,motoc. efect. pers. (191)",58,,17,16,18,7
"Comercio al por menor (194)",58,,17,16,18,7
"Hoteles y restaurantes (195)",20,,7,6,7,
"Trans., almac. y comunicaciones (196)",2,,,2,,
"Activid.inmobil., empres. y alquileres (198)",1,,,,1,
"Admin.pub. y defensa; p. segur.soc afil (199)",11,,5,5,1,
"Enseñanza (200)",39,,19,15,5,
"Servicios sociales y de salud (201)",7,,1,5,1,
"Otras activ. serv.comun.soc y personales (202)",1,1,,,,
"Hogares privados con servicio doméstico (203)",13,1,6,2,3,1
"Actividad economica no especificada (205)",102,,30,28,27,17
"Desocupado (206)",23,1,16,6,,
